x,y
0.9999999999999998,1.0000000000000002
1.0640171836199912,1.0064541718665345
1.128017172893638,1.0125635992274775
1.1920001825855335,1.0183325880861998
1.2559664274602695,1.0237654444460704
1.3199161222824394,1.0288664743104605
1.3838494818166351,1.0336399836827386
1.4477667208274494,1.0380902785662753
1.5116680540794756,1.0422216649644407
1.5755536963373054,1.046038448880604
1.6394238623655317,1.0495449363181355
1.7032787669287477,1.0527454332804056
1.7671186247915451,1.055644245770783
1.8309436507185173,1.058245679792639
1.894754059474257,1.0605540413493426
1.9585500658233557,1.0625736364442637
2.022331884530406,1.0643087710807724
2.086099730360003,1.065763751262239
2.1498538180767373,1.0669428829920333
2.2135943624452015,1.0678504722735245
2.2773215782299885,1.0684908251100833
2.3410356801956906,1.0688682475050788
2.4047368831069007,1.0689870454618813
2.468425401728213,1.0688515249838613
2.532101450824217,1.0684659920743875
2.595765245159508,1.0678347527368313
2.6594169994986756,1.0669621129745608
2.723056928606317,1.0658523787909475
2.786685247247021,1.064509856189361
2.850302170185382,1.0629388511731703
2.9139079121859917,1.061143669745746
2.9775026880134425,1.0591286179104578
3.041086712432328,1.0568980016706757
3.1046602002072405,1.0544561270297692
3.1682233661027728,1.0518072999911092
3.2317764248835172,1.0489558265580647
3.2953195913140654,1.0459060127340056
3.3588530801590126,1.0426621645223024
3.422377106182948,1.0392285879263248
3.4858918841504685,1.0356095889494428
3.549397628826163,1.0318094735950258
3.6128945549746248,1.027832547866444
3.6763828773604477,1.0236831177670673
3.7398628107482246,1.019365489300266
3.803334569902546,1.014883968469409
3.866798369588007,1.0102428612778673
3.930254424569199,1.0054464737290105
3.993702949610714,1.0004991118262079
4.0571441594771445,0.9954050815728296
4.120578268933086,0.9901686889722463
4.184005492743127,0.984794240027827
4.2474260456718635,0.9792860407429419
4.310840142483886,0.9736483971209612
4.374247997943787,0.9678856151652541
4.437649826816161,0.9620020008791913
4.5010458438656,0.9560018602661421
4.564436263856695,0.9498894993294766
4.627821301554041,0.9436692240725653
4.691201171722231,0.9373453404987772
4.754576089125854,0.9309221546114825
4.817946268529505,0.924403972414051
4.881311924697776,0.917795099909853
4.944673272395261,0.9110998431022583
5.008030526386551,0.9043225079946364
5.071383901436239,0.8974674005903577
5.134733612308919,0.8905388268927916
5.198079873769181,0.8835410929053084
5.2614229005816195,0.876478504631278
5.324762907510827,0.8693553680740701
5.388100109321397,0.8621759892370545
5.45143472077792,0.8549446741236015
5.514766956644989,0.8476657287370806
5.578097031687197,0.8403434590808619
5.6414251606691375,0.8329821711583156
5.704751558355403,0.825586170972811
5.768076439510585,0.8181597645277183
5.831400018899275,0.8107072578264075
5.894722511286069,0.8032329568722484
5.9580441314355586,0.7957411676686111
6.021365094112335,0.788236196218865
6.084685614080993,0.7807223485263803
6.148005906106122,0.7732039305945273
6.211326184952317,0.7656852484266751
6.27464666538417,0.7581706080261942
6.337967562166273,0.7506643153964544
6.40128909006322,0.7431706765408256
6.464611463839603,0.7356939974626773
6.527934898260014,0.7282385841653798
6.5912596080890475,0.7208087426523031
6.654585808091294,0.713408778926817
6.717913713031349,0.7060429989922911
6.7812435376738,0.6987157088520956
6.844575496783243,0.6914312145096003
6.907909805124271,0.6841938219681752
6.971246677461476,0.6770078372311903
7.034586328559449,0.6698775663020152
7.097928973182787,0.6628073151840201
7.1612748260960775,0.6558013898805746
7.224624102063917,0.648864096395049
