x,y
1.0,1.0
1.0635451505016722,1.0000598894420747
1.1270903010033444,1.0002343737163653
1.1906354515050168,1.0005156767449717
1.254180602006689,1.0008960224499928
1.3177257525083612,1.001367634753529
1.3812709030100334,1.0019227375776796
1.4448160535117056,1.0025535548445441
1.508361204013378,1.0032523104762225
1.57190635451505,1.0040112283948142
1.6354515050167224,1.0048225325224187
1.6989966555183946,1.0056784467811362
1.7625418060200668,1.0065711950930656
1.8260869565217392,1.007493001380307
1.8896321070234112,1.00843608956496
1.9531772575250836,1.009392683569124
2.016722408026756,1.0103550073148988
2.080267558528428,1.011315284724384
2.1438127090301,1.0122657397196795
2.207357859531773,1.0131985962228847
2.270903010033445,1.0141060781560989
2.334448160535117,1.0149804094414225
2.3979933110367893,1.0158138140009545
2.4615384615384617,1.0165985157567945
2.5250836120401337,1.0173267386310427
2.588628762541806,1.0179907065457985
2.6521739130434785,1.018582643423161
2.7157190635451505,1.019094773185231
2.7792642140468224,1.0195193197541068
2.842809364548495,1.0198485070518888
2.9063545150501673,1.0200745590006768
2.9698996655518393,1.0201896995225697
3.0334448160535117,1.0201861525396678
3.096989966555184,1.0200561419740706
3.160535117056856,1.0197918917478774
3.2240802675585285,1.0193856257831884
3.2876254180602005,1.0188295680021027
3.351170568561873,1.01811594232672
3.4147157190635453,1.0172369726791404
3.4782608695652173,1.0161848829814628
3.5418060200668897,1.0149518971557878
3.6053511705685617,1.0135302391242142
3.668896321070234,1.0119121328088418
3.7324414715719065,1.0100898021317706
3.7959866220735785,1.0080554710151
3.859531772575251,1.0058013633809295
3.923076923076923,1.003319703151359
3.9866220735785953,1.000602714248488
4.050167224080267,0.9976437480951109
4.11371237458194,0.9944447765667432
4.177257525083612,0.9910117506976491
4.240802675585284,0.9873506429028467
4.304347826086957,0.9834674255973539
4.367892976588628,0.979368071196189
4.431438127090301,0.9750585521143699
4.494983277591974,0.9705448407669145
4.558528428093645,0.9658329095688414
4.622073578595318,0.9609287309351681
4.68561872909699,0.9558382772809132
4.749163879598662,0.9505675210210945
4.812709030100335,0.9451224345707301
4.8762541806020065,0.9395089903448381
4.9397993311036785,0.9337331607584367
5.003344481605351,0.9278009182265436
5.066889632107023,0.9217182351641774
5.130434782608695,0.915491083986356
5.193979933110368,0.9091254371080972
5.25752508361204,0.9026272669444194
5.321070234113712,0.8960025459103407
5.384615384615384,0.8892572464208789
5.448160535117057,0.8823973408910522
5.511705685618729,0.8754288017358787
5.575250836120401,0.8683576013703768
5.638795986622074,0.861189712209564
5.702341137123746,0.8539311066684586
5.765886287625418,0.8465877571620788
5.829431438127091,0.8391656361054427
5.892976588628763,0.8316707159135683
5.956521739130435,0.8241089690014737
6.020066889632107,0.8164863677841769
6.083612040133779,0.8088088846766961
6.147157190635451,0.8010824920940492
6.210702341137123,0.7933131624512546
6.274247491638796,0.7855068681633299
6.337792642140468,0.7776695816452938
6.40133779264214,0.7698072753121638
6.464882943143813,0.7619259215789581
6.528428093645485,0.7540314928606953
6.591973244147157,0.7461299615723929
6.655518394648829,0.738227300129069
6.719063545150502,0.730329480945742
6.782608695652174,0.7224424764374299
6.846153846153846,0.7145722590191506
6.909698996655519,0.7067248011059223
6.973244147157191,0.698906075112763
7.036789297658863,0.691122053454691
7.100334448160535,0.6833787085467241
7.1638795986622075,0.6756820128038805
7.2274247491638794,0.6680379386411784
7.290969899665551,0.6604524584736358
7.354515050167224,0.6529315447162706
7.418060200668896,0.6454811697841012
7.481605351170568,0.6381073060921454
7.545150501672241,0.6308159260554214
7.608695652173913,0.6236130020889472
7.672240802675585,0.6165045066077411
7.735785953177257,0.609496412026821
7.79933110367893,0.6025946907612049
7.862876254180602,0.5958053152259111
7.926421404682274,0.5891342578359575
7.989966555183947,0.5825874910063622
8.053511705685619,0.5761709871521434
8.11705685618729,0.5698907186883193
8.180602006688964,0.5637526580299075
8.244147157190636,0.5577627775919267
8.307692307692307,0.5519270497893944
8.37123745819398,0.5462514470373291
8.434782608695652,0.5407419417507486
8.498327759197323,0.5354045063446712
8.561872909698996,0.5302451132341147
8.62541806020067,0.5252697348340974
8.68896321070234,0.5204843435596376
8.752508361204013,0.5158949118257528
8.816053511705686,0.5115074120474615
8.879598662207357,0.5073278166397817
8.94314381270903,0.5033620980177314
9.006688963210703,0.49961622656768295
9.070234113712374,0.4960938323792581
9.133779264214047,0.4927916978474818
9.19732441471572,0.4897053595251499
9.26086956521739,0.4868303539650583
9.324414715719064,0.48416221772000256
9.387959866220736,0.4816964873427786
9.451505016722408,0.4794286993861822
9.51505016722408,0.4773543904030091
9.578595317725753,0.47546909694605505
9.642140468227424,0.4737683555681159
9.705685618729097,0.47224770282198736
9.769230769230768,0.4709026752604653
9.832775919732441,0.4697288094363455
9.896321070234114,0.4687216419024236
9.959866220735785,0.4678767092114955
10.023411371237458,0.4671895479163569
10.08695652173913,0.46665569456980366
10.150501672240802,0.46627068572463154
10.214046822742475,0.4660300579336363
10.277591973244148,0.4659293477496137
10.341137123745819,0.4659640917253595
