x,y
1.0,1.0
1.0635451505016722,1.003109957755879
1.1270903010033444,1.0060853159733485
1.1906354515050168,1.008926074652409
1.254180602006689,1.0116322337930599
1.3177257525083612,1.0142037933953012
1.3812709030100334,1.0166407534591335
1.4448160535117056,1.0189431139845566
1.508361204013378,1.02111087497157
1.57190635451505,1.0231440364201743
1.6354515050167224,1.0250425983303693
1.6989966555183946,1.0268065607021546
1.7625418060200668,1.028435923535531
1.8260869565217392,1.0299306868304978
1.8896321070234112,1.0312908505870553
1.9531772575250836,1.0325164148052035
2.016722408026756,1.0336073794849425
2.080267558528428,1.0345637446262719
2.1438127090301,1.035385510229192
2.207357859531773,1.036072676293703
2.270903010033445,1.0366252428198044
2.334448160535117,1.0370432098074966
2.3979933110367893,1.0373265772567795
2.4615384615384617,1.0374753451676528
2.5250836120401337,1.037489513540117
2.588628762541806,1.037369082374172
2.6521739130434785,1.0371140516698172
2.7157190635451505,1.0367244214270535
2.7792642140468224,1.03620019164588
2.842809364548495,1.0355413623262977
2.9063545150501673,1.0347479334683058
2.9698996655518393,1.0338199050719044
3.0334448160535117,1.0327572771370939
3.096989966555184,1.0315600496638742
3.160535117056856,1.0302282226522446
3.2240802675585285,1.0287617961022062
3.2876254180602005,1.0271607700137584
3.351170568561873,1.025425144386901
3.4147157190635453,1.0235549192216342
3.4782608695652173,1.0215500945179585
3.5418060200668897,1.019410670275873
3.6053511705685617,1.0171366464953784
3.668896321070234,1.0147280231764746
3.7324414715719065,1.0121848003191611
3.7959866220735785,1.0095069779234387
3.859531772575251,1.0066945559893066
3.923076923076923,1.0037475345167652
3.9866220735785953,1.0006659135058147
4.050167224080267,0.9973917263313891
4.11371237458194,0.9938059832555576
4.177257525083612,0.9899137313713243
4.240802675585284,0.9857242080784488
4.304347826086957,0.981246650776691
4.367892976588628,0.9764902968658106
4.431438127090301,0.9714643837455673
4.494983277591974,0.9661781488157206
4.558528428093645,0.9606408294760308
4.622073578595318,0.9548616631262571
4.68561872909699,0.9488498871661593
4.749163879598662,0.9426147389954974
4.812709030100335,0.9361654560140309
4.8762541806020065,0.9295112756215195
4.9397993311036785,0.9226614352177231
5.003344481605351,0.9156251722024015
5.066889632107023,0.9084117239753141
5.130434782608695,0.9010303279362208
5.193979933110368,0.8934902214848816
5.25752508361204,0.8858006420210558
5.321070234113712,0.8779708269445035
5.384615384615384,0.8700100136549841
5.448160535117057,0.8619274395522575
5.511705685618729,0.8537323420360834
5.575250836120401,0.8454339585062216
5.638795986622074,0.8370415263624317
5.702341137123746,0.8285642830044735
5.765886287625418,0.8200114658321069
5.829431438127091,0.8113923122450913
5.892976588628763,0.8027160596431867
5.956521739130435,0.7939919454261528
6.020066889632107,0.7852292069937492
6.083612040133779,0.7764370817457354
6.147157190635451,0.7676248070818719
6.210702341137123,0.7588016204019177
6.274247491638796,0.7499767591056328
6.337792642140468,0.7411594605927769
6.40133779264214,0.7323589622631099
6.464882943143813,0.7235845015163912
6.528428093645485,0.7148453157523809
6.591973244147157,0.7061506423708384
6.655518394648829,0.6975097187715236
6.719063545150502,0.6889317823541962
6.782608695652174,0.6804260705186158
6.846153846153846,0.6720018206645426
6.909698996655519,0.6636682701917358
6.973244147157191,0.6554346564999554
7.036789297658863,0.6473102169889611
7.100334448160535,0.6393041890585125
7.1638795986622075,0.6314258101083693
7.2274247491638794,0.6236843175382916
7.290969899665551,0.6160889487480388
7.354515050167224,0.6086489411373706
7.418060200668896,0.601373532106047
7.481605351170568,0.5942719590538277
7.545150501672241,0.587353459380472
7.608695652173913,0.58062727048574
7.672240802675585,0.5741026297693916
7.735785953177257,0.5677887746311863
7.79933110367893,0.5616949424708837
7.862876254180602,0.5558303706882437
7.926421404682274,0.550204296683026
7.989966555183947,0.5448259578549902
8.053511705685619,0.5397045916038964
8.11705685618729,0.5348494353295039
8.180602006688964,0.5302697264315728
8.244147157190636,0.5259747023098627
8.307692307692307,0.521973600364133
8.37123745819398,0.518275657994144
8.434782608695652,0.5148901125996549
8.498327759197323,0.5118262015804257
8.561872909698996,0.5090931623362165
8.62541806020067,0.5067002322667862
8.68896321070234,0.5046566487718952
8.752508361204013,0.502971649251303
8.816053511705686,0.5016544711047692
8.879598662207357,0.5007143517320537
8.94314381270903,0.5001605285329164
9.006688963210703,0.5
9.070234113712374,0.5
9.133779264214047,0.5
9.19732441471572,0.5
9.26086956521739,0.5
9.324414715719064,0.5
9.387959866220736,0.5
9.451505016722408,0.5
9.51505016722408,0.5
9.578595317725753,0.5
9.642140468227424,0.5
9.705685618729097,0.5
9.769230769230768,0.5
9.832775919732441,0.5
9.896321070234114,0.5
9.959866220735785,0.5
10.023411371237458,0.5
10.08695652173913,0.5
10.150501672240802,0.5
10.214046822742475,0.5
10.277591973244148,0.5
10.341137123745819,0.5
10.404682274247492,0.5
10.468227424749164,0.5
10.531772575250836,0.5
10.595317725752508,0.5
10.658862876254181,0.5
10.722408026755852,0.5
10.785953177257525,0.5
10.849498327759198,0.5
10.91304347826087,0.5
10.976588628762542,0.5
11.040133779264213,0.5
11.103678929765886,0.5
11.167224080267559,0.5
11.23076923076923,0.5
11.294314381270903,0.5
11.357859531772576,0.5
11.421404682274247,0.5
11.48494983277592,0.5
11.548494983277592,0.5
11.612040133779264,0.5
11.675585284280936,0.5
11.73913043478261,0.5
11.80267558528428,0.5
11.866220735785953,0.5
11.929765886287626,0.5
11.993311036789297,0.5
12.05685618729097,0.5
12.120401337792641,0.5
12.183946488294314,0.5
12.247491638795987,0.5
12.311036789297658,0.5
12.37458193979933,0.5
12.438127090301004,0.5
12.501672240802675,0.5
12.565217391304348,0.5
12.62876254180602,0.5
12.692307692307692,0.5
12.755852842809364,0.5
12.819397993311037,0.5
12.882943143812708,0.5
12.946488294314381,0.5
13.010033444816054,0.5
13.073578595317725,0.5
13.137123745819398,0.5
13.20066889632107,0.5
13.264214046822742,0.5
13.327759197324415,0.5
13.391304347826086,0.5
13.454849498327759,0.5
13.518394648829432,0.5
13.581939799331103,0.5
13.645484949832776,0.5
13.709030100334449,0.5
13.77257525083612,0.5
13.836120401337793,0.5
13.899665551839465,0.5
13.963210702341136,0.5
14.02675585284281,0.5
14.090301003344482,0.5
14.153846153846153,0.5
14.217391304347826,0.5
14.280936454849499,0.5
14.34448160535117,0.5
14.408026755852843,0.5
14.471571906354514,0.5
14.535117056856187,0.5
14.59866220735786,0.5
14.66220735785953,0.5
14.725752508361204,0.5
14.789297658862877,0.5
14.852842809364548,0.5
14.91638795986622,0.5
14.979933110367893,0.5
15.043478260869565,0.49988262307881975
15.107023411371237,0.49929561665696315
15.17056856187291,0.49822817091280763
15.234113712374581,0.4966947192834779
15.297658862876254,0.49470969520609837
15.361204013377927,0.4922875321177937
15.424749163879598,0.4894426634556885
15.488294314381271,0.48618952265690724
15.551839464882942,0.48254254315857475
15.615384615384615,0.47851615839781525
15.678929765886288,0.4741248018117535
15.742474916387959,0.4693829068375142
15.806020066889632,0.4643049069122217
15.869565217391305,0.4589052354730007
15.933110367892976,0.45319832595697596
15.996655518394649,0.44719861180127163
16.06020066889632,0.4409205264430126
16.123745819397993,0.43437850331932354
16.187290969899664,0.42758697586732886
16.25083612040134,0.42056037752415276
16.31438127090301,0.4133131417269207
16.37792642140468,0.40585970191275667
16.441471571906355,0.39821449151878496
16.505016722408026,0.390391943982131
16.568561872909697,0.3824064927399189
16.632107023411372,0.3742725712292728
16.695652173913043,0.3660046128873182
16.759197324414714,0.35761705115117925
16.82274247491639,0.34912431945797995
16.88628762541806,0.34054085124484595
16.94983277591973,0.33188107994890126
17.013377926421406,0.32315943900727007
17.076923076923077,0.31439036185707786
17.140468227424748,0.30558828193544874
17.204013377926422,0.2967676326795068
17.267558528428093,0.28794284752637767
17.331103678929765,0.2791283599131853
17.39464882943144,0.2703386032770539
17.45819397993311,0.2615880110551089
17.52173913043478,0.25289101668447456
17.585284280936456,0.24426205360227485
17.648829431438127,0.2357155552456354
17.712374581939798,0.22726595505168024
17.775919732441473,0.2189276864575335
17.839464882943144,0.21071518290032068
17.903010033444815,0.20264287781716592
17.96655518394649,0.19472520464519344
18.03010033444816,0.1869765968215285
18.093645484949832,0.1794114877832954
18.157190635451506,0.17204431096761824
18.220735785953178,0.1648894998116225
18.28428093645485,0.15796148775243218
18.347826086956523,0.1512747082271717
18.411371237458194,0.1448435946729662
18.474916387959865,0.1386825805269401
18.538461538461537,0.13280609922621772
18.60200668896321,0.1272285842079235
18.665551839464882,0.12196446890918267
18.729096989966553,0.11702818676711929
18.792642140468228,0.11243417121885801
18.8561872909699,0.1081968557015236
18.91973244147157,0.10433067365224047
18.983277591973245,0.10085005850813322
19.046822742474916,0.09776848133689782
19.110367892976587,0.09509065894117523
19.17391304347826,0.09281663516068052
19.237458193979933,0.09094640999541394
19.301003344481604,0.08947998344537537
19.36454849498328,0.08841735551056475
19.42809364548495,0.0877585261909822
19.49163879598662,0.08750349548662767
19.555183946488295,0.08765226339750115
19.618729096989966,0.08820482992360265
19.682274247491637,0.08916119506493214
19.745819397993312,0.09052135882148972
19.809364548494983,0.09228532119327523
19.872909698996654,0.09445308218028878
19.93645484949833,0.09702464178253045
20.0,0.1
