Time (s),no_pump,pump_1557.4654nm,no_pump,pump_1557.3nm,pump_1557.6nm
0.0,0.035786664,1.0842932,0.04058666400000001,1.1304268,1.1173332
5e-05,0.022693331200000003,1.3363734,0.04098666399999999,1.2688534,1.3890134
0.0001,0.03837333,1.3407468,0.04141333200000001,1.27368,1.39472
0.00015000000000000001,0.021386664,1.4935466,0.042746664000000004,1.3759734,1.5475196
0.0002,0.036639995999999994,1.4935198,0.030959998000000006,1.3573065999999998,1.5445064
0.00025,0.027946666,1.583733,0.052746662,1.4435198,1.6681332000000002
0.00030000000000000003,0.031866663999999996,1.5710668,0.041013334,1.4325866,1.6655463999999998
0.00035,0.040559996,1.6503198000000001,0.03970666199999999,1.4456798,1.7360798
0.0004,0.035786663999999996,1.6385598,0.03837333,1.4373868,1.7304266
0.00045000000000000004,0.043173331999999995,1.695573,0.04405333,1.4857066,1.7504529999999998
0.0005,0.047999995799999993,1.6986131999999998,0.032319996,1.4865866,1.7447996
0.00055,0.032719998,1.6860264,0.047119996,1.4617597999999998,1.8118662
0.0006000000000000001,0.060586664,1.7012266,0.0318666638,1.4304266,1.8283732000000001
0.0006500000000000001,0.022719996,1.3886133800000002,0.036186665800000004,0.9867466199999999,1.6367997999999997
0.0007,0.030986663999999997,1.36117312,0.034026664,0.9666932999999999,1.6054396
0.00075,0.053626664000000004,0.90093322,0.032266666,0.64189326,1.0402932599999999
0.0008,0.050559997999999995,0.8761333600000001,0.039279998,0.62751996,1.02373326
0.0008500000000000001,0.031866666,0.59439994,0.0288266632,0.42767996,0.6836799200000001
0.0009000000000000001,0.036186663800000005,0.57786662,0.025306664,0.41895998,0.6706132800000001
0.00095,0.042719995999999996,0.40850664,0.04493332800000001,0.29050666,0.45378660000000004
0.001,0.028799997799999998,0.39850663999999997,0.0270399958,0.29183998,0.4498666
0.0010500000000000002,0.034453332,0.2795733,0.049706664,0.20818664,0.30919998
0.0011,0.033146664,0.28570664,0.037066663799999996,0.21343996,0.3148533
0.00115,0.027893332000000003,0.20645332,0.049253332,0.14770666,0.22085332000000002
0.0012000000000000001,0.029226665799999996,0.2173333,0.050986664,0.16119998,0.22781332
0.00125,0.035759995999999995,0.16202666000000002,0.030559997799999995,0.112453322,0.1690133
0.0013000000000000002,0.027066664,0.17162666000000001,0.04445333,0.124613326,0.18122664
0.00135,0.046213331999999996,0.12941332,0.041893327999999994,0.138079984,0.13026668000000002
0.0014,0.03837333,0.13679998,0.034479996,0.14415998000000002,0.13551997999999998
0.0014500000000000001,0.04533333,0.27962664000000004,0.043626662,0.50383996,0.12023999199999999
0.0015,0.041439998,0.30226662,0.030106662,0.53389326,0.13551997799999999
0.0015500000000000002,0.036666661999999996,0.8164798799999999,0.0431733292,0.9288265800000002,0.70543992
0.0016,0.04709333,0.8395466199999999,0.040586664,0.9423465200000001,0.73719996
0.00165,0.041439996,1.1665599800000002,0.032266666,1.1730664,1.1491200000000001
0.0017000000000000001,0.03922666600000001,1.1848266,0.043626666,1.18048,1.1652266
0.00175,0.043173331999999995,1.3581332,0.021839997800000004,1.3507466,1.4069331999999999
0.0018000000000000002,0.031839996,1.3638134,0.031839995999999995,1.35288,1.4112534
0.00185,0.05101333,1.4822134000000002,0.036186663800000005,1.4486933999999998,1.5976534
0.0019,0.02925333,1.4778666,0.0300799978,1.4343464,1.59808
0.0019500000000000001,0.0470933318,1.5745598,0.038826664,1.46352,1.7065066000000002
0.002,0.043199998,1.5649864,0.04098666399999999,1.4491198,1.6921063999999997
0.00205,0.025306664,1.6525064,0.0327199972,1.5101068000000002,1.7830928
0.0021000000000000003,0.042719998,1.6385332000000001,0.041439994,1.4726400000000002,1.7687464
0.00215,0.023119998000000003,1.6721064,0.036666664,1.5101064,1.84272
0.0022,0.0244533298,1.6655466,0.0344266658,1.5101064,1.8353597999999998
0.0022500000000000003,0.041866662,1.6067464,0.04925333,1.2801865200000002,1.841893
0.0023,0.03271999799999999,1.6180797999999998,0.044479995999999994,1.26799998,1.8588529999999999
0.00235,0.039279996,1.17175978,0.036639998,0.83258654,1.4208266000000003
0.0024000000000000002,0.048373332000000005,1.14042666,0.035359998,0.81647994,1.3772798
0.00245,0.026186664,0.76597326,0.042719997999999995,0.54562662,0.91837324
0.0025,0.02661333,0.7468266,0.041866664,0.53517328,0.89442658
0.00255,0.049279996000000006,0.5042666,0.035759998,0.36231996000000005,0.59573326
0.0026000000000000003,0.04013333,0.4959999399999999,0.040559997199999996,0.36101328,0.5891733
0.00265,0.045786664,0.3449333,0.034026666000000004,0.2547733,0.40330661999999995
0.0027,0.038373330000000004,0.34709329999999994,0.037519998,0.25610662,0.40063996
0.0027500000000000003,0.048826664,0.25039996000000003,0.034479998,0.18031996,0.27479998
0.0028,0.04533333,0.25434663999999996,0.034879998,0.196,0.28093328
0.00285,0.03797333,0.18685332000000002,0.028346666,0.13941334,0.20125330000000002
0.0029000000000000002,0.049279996000000006,0.20471998,0.039679997999999994,0.15288,0.21559998
0.00295,0.029653331999999998,0.14941334,0.0327199978,0.105893342,0.1568
0.003,0.0248799978,0.16290664000000002,0.025306664,0.11242668600000001,0.16943998000000002
0.00305,0.044906664,0.13770668000000003,0.042719995999999996,0.189466656,0.12722668
0.0031000000000000003,0.038826664,0.14248,0.040106666,0.20383999200000003,0.10933333199999999
0.00315,0.033173329999999994,0.47903994,0.0339999972,0.6436265999999999,0.30746664
0.0032,0.037066664,0.50994662,0.032719996,0.6762665800000001,0.35362664
0.0032500000000000003,0.033146664000000006,1.00237328,0.045386661999999994,0.9540799200000001,0.9118399
0.0033,0.034026664,1.0215733,0.043599998,0.95365334,0.94317338
0.00335,0.039679998,1.3315734000000001,0.034879998,1.18568,1.2871734
0.0034000000000000002,0.0339999978,1.3415998,0.042746662000000005,1.1905332000000002,1.3010932
0.0034500000000000004,0.041866664,1.5375466000000002,0.04013333,1.3123998000000001,1.5118398
0.0035,0.039279996,1.5344798000000002,0.04709333,1.3019466000000002,1.5149067999999999
0.00355,0.042746664000000004,1.6468266,0.030986663999999997,1.4269332000000001,1.666
0.0036000000000000003,0.054959994,1.63984,0.048373330000000006,1.4217330000000001,1.663813
0.00365,0.034026666000000004,1.7143197999999997,0.027919998,1.4979466000000001,1.742613
0.0037,0.040586666,1.7117064,0.036186664,1.5022666,1.7321864000000002
0.0037500000000000003,0.047093332,1.763093,0.028799998,1.50008,1.8123197999999998
0.0038,0.04058666600000001,1.7517331999999999,0.031866663999999996,1.4988,1.805733
0.00385,0.044506663999999994,1.7844262,0.037946666000000004,1.4443465999999998,1.8140266
0.0039000000000000003,0.04013333200000001,1.7831196000000002,0.039253329999999996,1.4644,1.7974666
0.00395,0.037519996,1.6219998,0.033599996,1.11125316,1.777893
0.004,0.027919998,1.5980534,0.033599998,1.0838399600000002,1.7695998
0.00405,0.04229333,1.06858664,0.0397066638,0.72111994,1.19224
0.0041,0.030106661999999996,1.04680006,0.044933329999999994,0.7089065800000001,1.1674134000000003
