Time (s),CH2 (V),CH3 (V)
0.0,0.08663999,0.07614666
2e-06,0.08688666,0.07520666
4e-06,0.08618666,0.07497333
6e-06,0.0869,0.07581999
8e-06,0.08688666,0.07538
9.999999999999999e-06,0.08619999,0.07625332
1.2e-05,0.08683333,0.07611333
1.4e-05,0.08619999,0.07517999
1.6e-05,0.08681999,0.07519333
1.8e-05,0.08617333,0.07606
1.9999999999999998e-05,0.08679333,0.07615999
2.2e-05,0.08609333,0.07522
2.4e-05,0.08673999,0.07568
2.6e-05,0.08610666,0.07482666
2.8e-05,0.08671333,0.07493333
2.9999999999999997e-05,0.08606666,0.07565333
3.2e-05,0.08602666,0.07551999
3.4e-05,0.08668,0.07438666
3.6e-05,0.08661333,0.07430666
3.7999999999999995e-05,0.08591333,0.07523333
3.9999999999999996e-05,0.08658666,0.07477999
4.2e-05,0.08585999,0.07558666
4.4e-05,0.08583333,0.07480666
4.6e-05,0.08653333,0.07557333
4.8e-05,0.08647999,0.07509333
4.9999999999999996e-05,0.08579332,0.07621333
5.2e-05,0.08641332,0.07625332
5.4e-05,0.08573999,0.07551999
5.6e-05,0.08639999,0.07538
5.8e-05,0.08567332,0.07628
5.9999999999999995e-05,0.08633333,0.07645333
6.2e-05,0.08569999,0.07562666
6.4e-05,0.08630666,0.07614666
6.599999999999999e-05,0.08551333,0.07502666
6.8e-05,0.08623999,0.07513333
7e-05,0.08557999,0.07596666
7.2e-05,0.08556666,0.07597999
7.4e-05,0.08621333,0.07507999
7.599999999999999e-05,0.08551333,0.07556
7.8e-05,0.08622666,0.07473999
7.999999999999999e-05,0.08618666,0.07495999
8.2e-05,0.08547333,0.07578666
8.4e-05,0.08549999,0.07570666
8.599999999999999e-05,0.08619999,0.07467332
8.8e-05,0.08617333,0.07483999
8.999999999999999e-05,0.08547333,0.07562666
9.2e-05,0.08543333,0.07569333
9.4e-05,0.08614666,0.07479333
9.6e-05,0.08551333,0.07527333
9.8e-05,0.08619999,0.07443999
9.999999999999999e-05,0.08547333,0.07475333
0.000102,0.08619999,0.07572
0.000104,0.08556666,0.07563999
0.000106,0.08619999,0.07479333
0.000108,0.08548666,0.07483999
0.00010999999999999999,0.08625333,0.0759
0.000112,0.08561999,0.07611333
0.00011399999999999999,0.08626666,0.07525999
0.000116,0.08635999,0.07570666
0.000118,0.08557999,0.07489333
0.00011999999999999999,0.08567332,0.07513333
0.000122,0.08633333,0.07626666
0.000124,0.08641332,0.07622666
0.000126,0.08572666,0.07544666
0.000128,0.08577999,0.07540666
0.00013,0.08642666,0.07649999
0.00013199999999999998,0.08576666,0.07608666
0.000134,0.08646666,0.07697333
0.000136,0.08583333,0.07681333
0.000138,0.08653333,0.07585999
0.00014,0.08584666,0.07606
0.00014199999999999998,0.08657333,0.07711999
0.000144,0.08591333,0.07709333
0.000146,0.08666666,0.07596666
0.000148,0.08662666,0.07647333
0.00015,0.08594,0.07573333
0.00015199999999999998,0.08671333,0.07662
0.000154,0.08595333,0.07585999
0.000156,0.08671333,0.07631999
0.000158,0.08602666,0.07525999
0.00015999999999999999,0.08607999,0.07535332
0.00016199999999999998,0.08678,0.07630666
0.000164,0.08614666,0.07637333
0.000166,0.08680666,0.07539333
0.000168,0.08691332,0.07523333
0.00016999999999999999,0.08613332,0.07599333
0.00017199999999999998,0.08617333,0.07549333
0.000174,0.08687333,0.07631999
0.000176,0.08693999,0.07608666
0.000178,0.08619999,0.075
0.00017999999999999998,0.08692666,0.07502666
0.00018199999999999998,0.08621333,0.07609999
0.000184,0.08619999,0.07631999
0.000186,0.0869,0.07550666
0.000188,0.08687333,0.07596666
0.00018999999999999998,0.08618666,0.07522
0.000192,0.08688666,0.07543333
0.000194,0.08617333,0.07628
0.000196,0.08680666,0.07614666
0.000198,0.08611999,0.07506666
0.00019999999999999998,0.08609333,0.07494666
0.000202,0.08676666,0.07570666
0.000204,0.08671333,0.07578666
0.000206,0.08602666,0.07490666
0.000208,0.086,0.07538
0.00020999999999999998,0.08666666,0.07432
0.000212,0.08663999,0.07455333
0.000214,0.08592666,0.07549333
0.000216,0.08653333,0.07550666
0.00021799999999999999,0.08588666,0.07477999
0.00021999999999999998,0.08651999,0.07475333
0.000222,0.08584666,0.07587333
0.000224,0.08647999,0.07545999
0.000226,0.08577999,0.07631999
0.00022799999999999999,0.08638666,0.07625332
0.00022999999999999998,0.08568666,0.07547999
0.000232,0.08638666,0.07566666
0.000234,0.08566,0.07662
0.000236,0.08564666,0.07669999
0.00023799999999999998,0.08630666,0.0756
0.00023999999999999998,0.08630666,0.07607333
0.000242,0.08563333,0.07529999
0.000244,0.08630666,0.07536666
0.00024599999999999996,0.08551333,0.07630666
0.000248,0.08623999,0.07617333
0.00025,0.08549999,0.07515333
0.000252,0.08616,0.07507999
0.000254,0.08551333,0.07594
0.000256,0.08621333,0.07606
0.000258,0.08545999,0.07524666
0.00026,0.08614666,0.07577333
0.00026199999999999997,0.08547333,0.07501332
0.00026399999999999997,0.08613332,0.07519333
0.000266,0.08539332,0.07595333
