Time (s),Voltage (V)
0.0,0.3149333
0.002,-0.02773333
0.004,0.3106
0.006,-0.0288
0.008,0.3116666
0.01,-0.02666666
0.012,-0.03206666
0.014,0.2596
0.016,-0.03313333
0.018000000000000002,0.303
0.02,0.3062666
0.022,-0.031
0.024,0.3225333
0.026000000000000002,-0.02993333
0.028,0.3051333
0.03,-0.02666666
0.032,0.3225333
0.034,-0.02993333
0.036000000000000004,-0.0256
0.038,0.3094666
0.04,0.3138666
0.042,-0.02773333
0.044,0.3138666
0.046,-0.0288
0.048,0.3182
0.05,-0.031
0.052000000000000005,0.2856666
0.054,-0.02773333
0.056,-0.02773333
0.058,0.3203333
0.06,-0.02993333
0.062,0.3019333
0.064,-0.031
0.066,0.2976
0.068,-0.02773333
0.07,0.3094666
0.07200000000000001,-0.03313333
0.074,0.3192666
0.076,0.3149333
0.078,-0.0256
0.08,-0.031
0.082,0.29
0.084,-0.0234
0.08600000000000001,0.3149333
0.088,-0.0256
0.09,0.3182
0.092,0.3236
0.094,-0.03206666
0.096,-0.0288
0.098,0.3268666
0.1,0.3236
0.10200000000000001,-0.03313333
0.10400000000000001,-0.02993333
0.106,0.3149333
0.108,-0.02773333
0.11,0.3138666
0.112,0.3203333
0.114,-0.02773333
0.116,-0.02773333
0.11800000000000001,0.303
0.12,0.3073333
0.122,-0.03313333
0.124,-0.02993333
0.126,0.3192666
0.128,-0.0256
0.13,0.3192666
0.132,-0.0288
0.134,0.3246666
0.136,0.3257333
0.138,-0.02666666
0.14,-0.02773333
0.14200000000000002,0.3116666
0.14400000000000002,-0.02233333
0.146,0.3182
0.148,-0.02446666
0.15,0.3225333
0.152,-0.02993333
0.154,0.3246666
0.156,-0.02773333
0.158,0.3225333
0.16,-0.0288
0.162,0.2986666
0.164,-0.03206666
0.166,0.3084
0.168,-0.02666666
0.17,0.3094666
0.17200000000000001,-0.02773333
0.17400000000000002,0.3225333
0.176,0.3225333
0.178,-0.03313333
0.18,0.3246666
0.182,-0.02773333
0.184,-0.02666666
0.186,0.3008
0.188,-0.02773333
0.19,0.3301333
0.192,0.3149333
0.194,-0.02666666
0.196,0.3225333
0.198,-0.02666666
0.2,-0.02773333
0.202,0.3279333
0.20400000000000001,-0.02666666
0.20600000000000002,0.3257333
0.20800000000000002,0.3225333
0.21,-0.0256
0.212,-0.02773333
0.214,0.3073333
0.216,0.3182
0.218,-0.02773333
0.22,0.3236
0.222,-0.02993333
0.224,0.303
0.226,-0.02666666
0.228,-0.02666666
0.23,0.2954
0.232,0.2954
0.234,-0.03313333
0.23600000000000002,-0.02773333
0.23800000000000002,0.3170666
0.24,-0.02993333
0.242,0.3182
0.244,-0.02773333
0.246,0.3214
0.248,-0.02773333
0.25,0.3279333
0.252,0.3236
0.254,-0.0256
0.256,-0.031
0.258,0.3149333
0.26,-0.0234
0.262,0.3008
0.264,-0.02773333
0.266,0.3409333
0.268,-0.0288
0.27,0.2964666
0.272,-0.02993333
0.274,0.3355333
0.276,0.329
0.278,-0.02666666
0.28,-0.02773333
0.28200000000000003,0.3203333
0.28400000000000003,0.29
0.28600000000000003,-0.02773333
0.28800000000000003,-0.02773333
0.29,0.3279333
0.292,0.3257333
0.294,-0.03426666
0.296,-0.0256
0.298,0.3246666
0.3,-0.0288
0.302,0.3376666
0.304,0.3301333
0.306,-0.02666666
0.308,0.3301333
0.31,-0.03753333
0.312,0.329
0.314,-0.02446666
0.316,0.316
0.318,-0.03313333
0.32,-0.03313333
0.322,0.3236
0.324,-0.02666666
0.326,0.3355333
0.328,-0.02773333
0.33,0.3312
0.332,0.342
0.334,-0.02666666
0.336,0.3355333
0.338,-0.031
0.34,-0.02446666
0.342,0.3398666
0.34400000000000003,0.3344666
0.34600000000000003,-0.02773333
0.34800000000000003,-0.0234
0.35000000000000003,0.342
0.352,0.3094666
0.354,-0.02773333
0.356,-0.02993333
0.358,0.3062666
0.36,-0.03206666
0.362,0.29
0.364,-0.02666666
0.366,0.3355333
0.368,0.3040666
0.37,-0.03206666
0.372,-0.02773333
0.374,0.3442
0.376,0.3474666
0.378,-0.03206666
0.38,-0.0256
0.382,0.3149333
0.384,-0.02666666
0.386,0.3268666
0.388,-0.02993333
0.39,0.3442
0.392,0.3464
0.394,-0.03206666
0.396,-0.02993333
0.398,0.3203333
0.4,-0.02446666
0.402,0.3333333
0.404,-0.03313333
0.406,0.3040666
0.40800000000000003,0.2921333
0.41000000000000003,-0.02773333
0.41200000000000003,-0.02773333
0.41400000000000003,0.3257333
0.41600000000000004,0.3170666
0.418,-0.02993333
0.42,-0.0288
0.422,0.3138666
0.424,-0.0256
0.426,0.3203333
0.428,0.3333333
0.43,-0.02773333
0.432,0.3442
0.434,-0.0288
0.436,0.3116666
0.438,-0.02666666
0.44,-0.02446666
0.442,0.3366
0.444,0.3073333
0.446,-0.02446666
0.448,-0.02446666
0.45,0.3116666
0.452,0.3279333
0.454,-0.02773333
0.456,-0.031
0.458,0.2834666
0.46,0.2704666
0.462,-0.02773333
0.464,-0.03313333
0.466,0.2650667
0.468,0.2661333
0.47000000000000003,-0.0288
0.47200000000000003,-0.02773333
0.47400000000000003,0.3225333
0.47600000000000003,0.3279333
0.47800000000000004,-0.03206666
0.48,-0.02993333
0.482,0.3257333
0.484,0.3246666
0.486,-0.03206666
0.488,-0.02666666
0.49,0.3008
0.492,0.3474666
0.494,-0.02446666
0.496,-0.0234
0.498,0.3192666
0.5,0.3008
0.502,-0.02773333
0.504,-0.02993333
0.506,0.3094666
0.508,-0.02666666
0.51,0.3084
0.512,0.2997333
0.514,-0.02993333
0.516,-0.02993333
0.518,0.2596
