Time (s),Voltage (V)
0.0,0.1522667
0.002,0.09259999
0.004,0.09373333
0.006,0.2032
0.008,0.2032
0.01,0.1056667
0.012,0.2140666
0.014,0.09373333
0.016,0.2064666
0.018000000000000002,0.09693332
0.02,0.09479999
0.022,0.1913333
0.024,0.1468666
0.026000000000000002,0.2032
0.028,0.1924
0.03,0.08499999
0.032,0.136
0.034,0.1988667
0.036000000000000004,0.09913332
0.038,0.1978
0.04,0.2
0.042,0.1338
0.044,0.09693332
0.046,0.2010666
0.048,0.1967333
0.05,0.1251333
0.052000000000000005,0.1978
0.054,0.1012667
0.056,0.1956666
0.058,0.1284
0.06,0.1956666
0.062,0.1024
0.064,0.09586666
0.066,0.2043333
0.068,0.09806666
0.07,0.2
0.07200000000000001,0.1056667
0.074,0.1988667
0.076,0.1978
0.078,0.1012667
0.08,0.1056667
0.082,0.1924
0.084,0.1956666
0.08600000000000001,0.1034667
0.088,0.1002
0.09,0.1869333
0.092,0.1837333
0.094,0.1132
0.096,0.1056667
0.098,0.1891333
0.1,0.1913333
0.10200000000000001,0.1078
0.10400000000000001,0.1175333
0.106,0.1945333
0.108,0.2054
0.11,0.1186667
0.112,0.1078
0.114,0.2010666
0.116,0.2108
0.11800000000000001,0.1088667
0.12,0.1110667
0.122,0.1902
0.124,0.1306
0.126,0.1967333
0.128,0.1913333
0.13,0.1143333
0.132,0.1186667
0.134,0.1956666
0.136,0.2010666
0.138,0.1121333
0.14,0.1750666
0.14200000000000002,0.1219333
0.14400000000000002,0.1794
0.146,0.1132
0.148,0.1219333
0.15,0.1891333
0.152,0.1164667
0.154,0.1837333
0.156,0.1197333
0.158,0.2032
0.16,0.1197333
0.162,0.2032
0.164,0.1967333
0.166,0.1219333
0.168,0.2054
0.17,0.1197333
0.17200000000000001,0.2076
0.17400000000000002,0.1219333
0.176,0.2043333
0.178,0.1175333
0.18,0.1913333
0.182,0.1164667
0.184,0.1902
0.186,0.1240667
0.188,0.1164667
0.19,0.1772
0.192,0.1924
0.194,0.1164667
0.196,0.1772
0.198,0.1197333
0.2,0.1197333
0.202,0.1804667
0.20400000000000001,0.1794
0.20600000000000002,0.1143333
0.20800000000000002,0.1858667
0.21,0.1219333
0.212,0.2064666
0.214,0.1197333
0.216,0.1132
0.218,0.1891333
0.22,0.1197333
0.222,0.2151333
0.224,0.1240667
0.226,0.2064666
0.228,0.1175333
0.23,0.2108
0.232,0.2
0.234,0.1186667
0.23600000000000002,0.1186667
0.23800000000000002,0.1869333
0.24,0.1913333
0.242,0.1143333
0.244,0.1739333
0.246,0.1110667
0.248,0.1739333
0.25,0.1164667
0.252,0.1219333
0.254,0.1880666
0.256,0.1197333
0.258,0.1826
0.26,0.1110667
0.262,0.1794
0.264,0.2054
0.266,0.1219333
0.268,0.1219333
0.27,0.1848
0.272,0.2043333
0.274,0.1186667
0.276,0.2086667
0.278,0.1132
0.28,0.1251333
0.28200000000000003,0.2021333
0.28400000000000003,0.1132
0.28600000000000003,0.1739333
0.28800000000000003,0.1197333
0.29,0.2064666
0.292,0.1794
0.294,0.1088667
0.296,0.1110667
0.298,0.2032
0.3,0.1848
0.302,0.1143333
0.304,0.1804667
0.306,0.1240667
0.308,0.1143333
0.31,0.1696
0.312,0.1294667
0.314,0.1956666
0.316,0.1945333
0.318,0.1132
0.32,0.1934666
0.322,0.1067333
0.324,0.1902
0.326,0.1121333
0.328,0.1078
0.33,0.1978
0.332,0.1902
0.334,0.1132
0.336,0.1088667
0.338,0.1848
0.34,0.2010666
0.342,0.11
0.34400000000000003,0.1078
0.34600000000000003,0.1728666
0.34800000000000003,0.1294667
0.35000000000000003,0.2
0.352,0.1902
0.354,0.1175333
0.356,0.1945333
0.358,0.1284
0.36,0.1186667
0.362,0.1902
0.364,0.1924
0.366,0.1164667
0.368,0.1110667
0.37,0.1869333
0.372,0.1967333
0.374,0.1306
0.376,0.1056667
0.378,0.1869333
0.38,0.1978
0.382,0.1110667
0.384,0.1902
0.386,0.1056667
0.388,0.1924
0.39,0.1002
0.392,0.1945333
0.394,0.1056667
0.396,0.1034667
0.398,0.1956666
0.4,0.1284
0.402,0.1978
0.404,0.136
0.406,0.2010666
0.40800000000000003,0.1392667
0.41000000000000003,0.1945333
0.41200000000000003,0.1988667
0.41400000000000003,0.136
0.41600000000000004,0.1956666
0.418,0.1186667
0.42,0.1154
0.422,0.1956666
0.424,0.1934666
0.426,0.1110667
0.428,0.09693332
0.43,0.1956666
0.432,0.09586666
0.434,0.1891333
0.436,0.09586666
0.438,0.1869333
0.44,0.08939999
0.442,0.1924
0.444,0.1772
0.446,0.1078
0.448,0.1978
0.45,0.1219333
0.452,0.1988667
0.454,0.1175333
0.456,0.1164667
