Time (s),CH2 (V),CH3 (V)
0.0,0.09656666,0.08136666
5e-06,0.09730666,0.08195332
1e-05,0.09718666,0.08124666
1.5000000000000002e-05,0.09621333,0.08235999
2e-05,0.09713332,0.08179333
2.5e-05,0.09614666,0.08276666
3.0000000000000004e-05,0.09695332,0.08273999
3.5000000000000004e-05,0.09606666,0.08174666
4e-05,0.09680666,0.08233333
4.5e-05,0.09592,0.08106666
5e-05,0.09667332,0.08170666
5.5e-05,0.09578666,0.08068666
6.000000000000001e-05,0.09666,0.08135333
6.500000000000001e-05,0.09574666,0.08034666
7.000000000000001e-05,0.09654,0.08030666
7.500000000000001e-05,0.09563333,0.08123333
8e-05,0.09641999,0.08055333
8.5e-05,0.09551333,0.08155999
9e-05,0.09630666,0.08150666
9.5e-05,0.09547333,0.08031999
0.0001,0.09549999,0.08092
0.000105,0.09639332,0.07995333
0.00011,0.09635333,0.08000666
0.000115,0.09547333,0.08081333
0.00012000000000000002,0.09549999,0.08059333
0.000125,0.09638,0.07970666
0.00013000000000000002,0.09551333,0.07963999
0.000135,0.09644666,0.08049999
0.00014000000000000001,0.09559333,0.07997999
0.000145,0.09656666,0.08131333
0.00015000000000000001,0.09668666,0.08076666
0.000155,0.09577332,0.08218666
0.00016,0.09675333,0.08162666
0.00016500000000000003,0.09587999,0.08279999
0.00017,0.09595999,0.08285332
0.00017500000000000003,0.09683333,0.0821
0.00018,0.09602666,0.08273999
0.00018500000000000002,0.09695332,0.08164
0.00019,0.09617332,0.08225333
0.00019500000000000002,0.09699333,0.08097333
0.0002,0.09703999,0.08101333
0.00020500000000000002,0.09610666,0.08174666
0.00021,0.09697999,0.08109333
0.00021500000000000002,0.09609333,0.08218666
0.00022,0.09695332,0.08162666
0.00022500000000000002,0.09604,0.08260666
0.00023,0.09682,0.08257999
0.00023500000000000002,0.09595999,0.0816
0.00024000000000000003,0.09673999,0.08218666
0.00024500000000000005,0.09589332,0.08099999
0.00025,0.09668666,0.08158666
0.000255,0.09577332,0.0807
0.00026000000000000003,0.09669999,0.08128666
0.00026500000000000004,0.09576,0.08027999
0.00027,0.09578666,0.08021333
0.000275,0.09664666,0.08115333
0.00028000000000000003,0.09651332,0.08055333
0.00028500000000000004,0.09561999,0.08149333
0.00029,0.09563333,0.08140666
0.000295,0.09648666,0.08027999
0.00030000000000000003,0.09558,0.08098666
0.00030500000000000004,0.09652666,0.07993999
0.00031,0.09569333,0.07997999
0.000315,0.09655333,0.08071332
0.00032,0.09571999,0.08064666
0.00032500000000000004,0.09663333,0.07972
0.00033000000000000005,0.09579999,0.07965333
0.000335,0.09673999,0.08048666
0.00034,0.09593333,0.07991333
0.00034500000000000004,0.09684666,0.08120666
0.00035000000000000005,0.09602666,0.0807
0.000355,0.09691332,0.08213333
0.00036,0.09610666,0.08148
0.00036500000000000004,0.09701999,0.08271333
0.00037000000000000005,0.09700666,0.08199333
0.000375,0.09611999,0.08281333
0.00038,0.09623999,0.08269999
0.00038500000000000003,0.09717333,0.08167999
0.00039000000000000005,0.09632,0.08232
0.000395,0.09719999,0.08102666
0.0004,0.09719999,0.08188666
0.00040500000000000003,0.09629333,0.08110666
0.00041000000000000005,0.09711999,0.08115333
0.00041500000000000006,0.09625333,0.08228
0.00042,0.09706666,0.08170666
0.00042500000000000003,0.09607999,0.08261999
0.00043000000000000004,0.09696666,0.08255333
0.00043500000000000006,0.09604,0.08154666
0.00044,0.09688666,0.08213333
0.00044500000000000003,0.09593333,0.08097333
0.00045000000000000004,0.09673999,0.08167999
0.00045500000000000006,0.09583999,0.08076666
0.00046,0.09666,0.08139333
0.000465,0.09579999,0.08051333
0.00047000000000000004,0.09660666,0.08047333
0.00047500000000000005,0.09570666,0.08137999
0.00048000000000000007,0.09651332,0.08078666
0.000485,0.09561999,0.08169333
0.0004900000000000001,0.09644666,0.08165333
0.000495,0.09553999,0.08052666
0.0005,0.09641999,0.08109333
0.000505,0.09556666,0.08006
0.00051,0.09556666,0.08008666
0.000515,0.09643333,0.08083999
0.0005200000000000001,0.09643333,0.08081333
0.0005250000000000001,0.09556666,0.07988666
0.0005300000000000001,0.09555332,0.08046
0.000535,0.09649999,0.07970666
0.00054,0.09569333,0.07984666
0.000545,0.09657999,0.08103999
0.00055,0.09579999,0.08051333
0.000555,0.09663333,0.08191333
0.0005600000000000001,0.09583999,0.08133999
0.0005650000000000001,0.09667332,0.08253999
0.0005700000000000001,0.09585333,0.08187333
0.0005750000000000001,0.09675333,0.08272666
0.00058,0.09592,0.08273999
0.000585,0.09683333,0.08173333
0.00059,0.09680666,0.08233333
0.000595,0.09593333,0.08109333
0.0006000000000000001,0.09673999,0.08109333
0.0006050000000000001,0.09589332,0.08187333
0.0006100000000000001,0.09673999,0.08123333
0.0006150000000000001,0.09577332,0.08235999
0.00062,0.09656666,0.08179333
0.000625,0.09569333,0.08269999
0.00063,0.09648666,0.08256666
0.000635,0.09561999,0.08151999
0.00064,0.09639332,0.08211999
0.0006450000000000001,0.09547333,0.08094666
0.0006500000000000001,0.09626666,0.08170666
0.0006550000000000001,0.09543332,0.08083999
0.0006600000000000001,0.09627999,0.08139333
0.000665,0.09537999,0.08058
0.00067,0.0962,0.08052666
0.000675,0.09533999,0.08145333
0.00068,0.09615999,0.0808
0.0006850000000000001,0.09523333,0.08174666
0.0006900000000000001,0.09520666,0.08169333
0.0006950000000000001,0.09607999,0.08051333
0.0007000000000000001,0.09528666,0.08120666
