Time (s),Voltage (V)
0.0,0.1631333
0.002,0.07853333
0.004,0.08179999
0.006,0.3203333
0.008,0.07633333
0.01,0.342
0.012,0.3333333
0.014,0.08393332
0.016,0.08393332
0.018000000000000002,0.3279333
0.02,0.08179999
0.022,0.3116666
0.024,0.3116666
0.026000000000000002,0.08286666
0.028,0.07746666
0.03,0.2976
0.032,0.09046666
0.034,0.3182
0.036000000000000004,0.07853333
0.038,0.2910666
0.04,0.3149333
0.042,0.09259999
0.044,0.3192666
0.046,0.08179999
0.048,0.3279333
0.05,0.08286666
0.052000000000000005,0.08393332
0.054,0.3116666
0.056,0.08393332
0.058,0.3138666
0.06,0.07633333
0.062,0.3236
0.064,0.08613332
0.066,0.3084
0.068,0.3474666
0.07,0.08286666
0.07200000000000001,0.09259999
0.074,0.3062666
0.076,0.07093333
0.078,0.3409333
0.08,0.08066666
0.082,0.316
0.084,0.2976
0.08600000000000001,0.08286666
0.088,0.07526666
0.09,0.3106
0.092,0.3246666
0.094,0.07853333
0.096,0.07853333
0.098,0.3106
0.1,0.3116666
0.10200000000000001,0.08066666
0.10400000000000001,0.08393332
0.106,0.3170666
0.108,0.3094666
0.11,0.07633333
0.112,0.2964666
0.114,0.07093333
0.116,0.09259999
0.11800000000000001,0.303
0.12,0.06879999
0.122,0.3040666
0.124,0.08939999
0.126,0.3149333
0.128,0.3019333
0.13,0.06766666
0.132,0.07633333
0.134,0.3062666
0.136,0.2932
0.138,0.07093333
0.14,0.08066666
0.14200000000000002,0.3051333
0.14400000000000002,0.316
0.146,0.07853333
0.148,0.07526666
0.15,0.3149333
0.152,0.07419999
0.154,0.3214
0.156,0.08286666
0.158,0.3116666
0.16,0.29
0.162,0.07313333
0.164,0.07419999
0.166,0.3149333
0.168,0.3192666
0.17,0.08066666
0.17200000000000001,0.2921333
0.17400000000000002,0.07853333
0.176,0.316
0.178,0.07633333
0.18,0.07853333
0.182,0.3127333
0.184,0.09046666
0.186,0.3182
0.188,0.06986666
0.19,0.3008
0.192,0.3203333
0.194,0.09153333
0.196,0.3040666
0.198,0.07633333
0.2,0.3149333
0.202,0.08939999
0.20400000000000001,0.3149333
0.20600000000000002,0.07853333
0.20800000000000002,0.3116666
0.21,0.08499999
0.212,0.06766666
0.214,0.3116666
0.216,0.3246666
0.218,0.09479999
0.22,0.07746666
0.222,0.3062666
0.224,0.3138666
0.226,0.08393332
0.228,0.29
0.23,0.07746666
0.232,0.07633333
0.234,0.3008
0.23600000000000002,0.329
0.23800000000000002,0.07853333
0.24,0.06766666
0.242,0.3073333
0.244,0.3127333
0.246,0.07959999
0.248,0.08179999
0.25,0.3203333
0.252,0.08613332
0.254,0.3214
0.256,0.3192666
0.258,0.09479999
0.26,0.3225333
0.262,0.08393332
0.264,0.3203333
0.266,0.09259999
0.268,0.3094666
0.27,0.07746666
0.272,0.08066666
0.274,0.303
0.276,0.08393332
0.278,0.3106
0.28,0.07633333
0.28200000000000003,0.3116666
0.28400000000000003,0.08179999
0.28600000000000003,0.3149333
0.28800000000000003,0.07526666
0.29,0.2964666
0.292,0.3149333
0.294,0.08393332
0.296,0.3116666
0.298,0.07093333
0.3,0.07419999
0.302,0.3094666
0.304,0.09693332
0.306,0.3246666
0.308,0.1002
0.31,0.3225333
0.312,0.3203333
0.314,0.09693332
0.316,0.08719999
0.318,0.3138666
0.32,0.3019333
0.322,0.07633333
0.324,0.3246666
0.326,0.08939999
0.328,0.3019333
0.33,0.07746666
0.332,0.07633333
0.334,0.2964666
0.336,0.3051333
0.338,0.06766666
0.34,0.07313333
0.342,0.3084
0.34400000000000003,0.08286666
0.34600000000000003,0.3116666
0.34800000000000003,0.06439999
0.35000000000000003,0.3094666
0.352,0.08939999
0.354,0.2943333
0.356,0.3116666
0.358,0.07959999
0.36,0.09586666
0.362,0.3106
0.364,0.1078
0.366,0.3246666
0.368,0.08939999
0.37,0.2986666
0.372,0.08179999
0.374,0.3149333
0.376,0.08826666
0.378,0.3149333
0.38,0.06879999
0.382,0.3019333
0.384,0.08393332
0.386,0.3094666
0.388,0.3170666
0.39,0.06766666
0.392,0.08066666
0.394,0.3051333
0.396,0.08066666
0.398,0.3192666
0.4,0.07313333
0.402,0.3116666
0.404,0.08719999
0.406,0.3246666
0.40800000000000003,0.3279333
0.41000000000000003,0.08939999
0.41200000000000003,0.08066666
0.41400000000000003,0.3246666
0.41600000000000004,0.3344666
0.418,0.09806666
0.42,0.3257333
0.422,0.08939999
0.424,0.3268666
0.426,0.08613332
0.428,0.3225333
0.43,0.08179999
0.432,0.07959999
0.434,0.3138666
0.436,0.07853333
0.438,0.3192666
0.44,0.07093333
0.442,0.3301333
0.444,0.08066666
0.446,0.3246666
0.448,0.303
0.45,0.07419999
0.452,0.3257333
0.454,0.08393332
0.456,0.3268666
0.458,0.07853333
0.46,0.08286666
0.462,0.3236
0.464,0.09259999
0.466,0.3322666
0.468,0.3203333
0.47000000000000003,0.08719999
0.47200000000000003,0.09373333
0.47400000000000003,0.3257333
0.47600000000000003,0.342
0.47800000000000004,0.08719999
0.48,0.07959999
0.482,0.3344666
0.484,0.3409333
0.486,0.08066666
0.488,0.3279333
0.49,0.07633333
0.492,0.07313333
0.494,0.3214
0.496,0.09153333
0.498,0.329
0.5,0.08179999
0.502,0.3214
0.504,0.08939999
0.506,0.3312
0.508,0.07313333
0.51,0.3246666
0.512,0.08393332
0.514,0.3312
0.516,0.3301333
0.518,0.09153333
0.52,0.08719999
0.522,0.3355333
0.524,0.3388
0.526,0.1056667
0.528,0.08939999
0.53,0.3279333
0.532,0.08393332
0.534,0.3322666
0.536,0.08066666
0.538,0.3225333
0.54,0.08179999
0.542,0.3170666
0.544,0.08066666
0.546,0.3138666
0.548,0.3376666
0.55,0.08179999
0.552,0.3084
0.554,0.07526666
0.556,0.3268666
0.558,0.07746666
0.56,0.07746666
0.562,0.3116666
0.5640000000000001,0.09153333
0.5660000000000001,0.3301333
0.5680000000000001,0.3246666
0.5700000000000001,0.08179999
0.5720000000000001,0.09259999
0.5740000000000001,0.3322666
0.5760000000000001,0.3236
0.578,0.09479999
0.58,0.09913332
0.582,0.316
0.584,0.3279333
0.586,0.08939999
0.588,0.08286666
0.59,0.3312
0.592,0.3192666
0.594,0.08939999
0.596,0.2888666
0.598,0.07526666
0.6,0.3431333
0.602,0.07853333
0.604,0.07093333
0.606,0.2834666
0.608,0.07199999
0.61,0.3246666
0.612,0.3084
0.614,0.08499999
0.616,0.07419999
0.618,0.2976
0.62,0.09259999
0.622,0.3116666
0.624,0.09586666
0.626,0.3225333
0.628,0.3170666
0.63,0.08613332
0.632,0.07746666
0.634,0.316
0.636,0.316
0.638,0.08939999
0.64,0.06986666
0.642,0.3170666
0.644,0.3192666
0.646,0.09153333
0.648,0.3149333
0.65,0.06986666
0.652,0.3127333
0.654,0.08393332
0.656,0.3138666
0.658,0.06766666
0.66,0.06766666
0.662,0.3008
0.664,0.3127333
0.666,0.08499999
0.668,0.06986666
0.67,0.3051333
0.672,0.09259999
0.674,0.3149333
0.676,0.09693332
0.678,0.3236
0.68,0.08939999
0.682,0.3062666
0.684,0.08179999
0.686,0.3214
0.6880000000000001,0.3203333
0.6900000000000001,0.08939999
0.6920000000000001,0.08499999
0.6940000000000001,0.3106
0.6960000000000001,0.07746666
0.6980000000000001,0.3019333
0.7000000000000001,0.07419999
0.7020000000000001,0.2715333
0.704,0.3116666
0.706,0.07199999
0.708,0.3084
0.71,0.06766666
0.712,0.06439999
0.714,0.2986666
0.716,0.3138666
0.718,0.07313333
0.72,0.06986666
0.722,0.2976
0.724,0.3138666
0.726,0.08719999
0.728,0.08719999
0.73,0.3149333
0.732,0.09806666
0.734,0.3182
0.736,0.08393332
0.738,0.3084
0.74,0.06553333
0.742,0.3084
0.744,0.3192666
0.746,0.09693332
0.748,0.3094666
0.75,0.06986666
0.752,0.07313333
0.754,0.2986666
0.756,0.3008
0.758,0.07633333
0.76,0.06986666
0.762,0.3040666
0.764,0.08066666
0.766,0.3084
0.768,0.2802
0.77,0.07199999
0.772,0.08393332
0.774,0.3040666
0.776,0.06333333
0.778,0.277
0.78,0.09913332
0.782,0.3084
0.784,0.303
0.786,0.07526666
0.788,0.08939999
0.79,0.303
0.792,0.07959999
0.794,0.3073333
0.796,0.09153333
0.798,0.3106
0.8,0.07313333
0.802,0.3149333
0.804,0.08179999
0.806,0.3170666
0.808,0.07526666
0.81,0.329
0.812,0.06333333
0.8140000000000001,0.329
0.8160000000000001,0.3333333
0.8180000000000001,0.07419999
0.8200000000000001,0.07633333
0.8220000000000001,0.342
0.8240000000000001,0.3344666
0.8260000000000001,0.06986666
0.8280000000000001,0.07199999
0.8300000000000001,0.3333333
0.8320000000000001,0.342
0.834,0.07526666
0.836,0.07093333
0.838,0.3518
0.84,0.3322666
0.842,0.07093333
0.844,0.06659999
0.846,0.3236
0.848,0.3474666
0.85,0.07093333
0.852,0.06226666
0.854,0.3398666
0.856,0.3442
0.858,0.06766666
0.86,0.07313333
0.862,0.3312
0.864,0.3094666
0.866,0.08613332
0.868,0.07313333
0.87,0.3214
0.872,0.06986666
0.874,0.3496
0.876,0.3539333
0.878,0.06986666
0.88,0.06766666
0.882,0.3452666
0.884,0.3518
0.886,0.07746666
0.888,0.06986666
0.89,0.3507333
0.892,0.3637333
0.894,0.07526666
0.896,0.08066666
0.898,0.3821333
0.9,0.3691333
0.902,0.07853333
0.904,0.07526666
0.906,0.3745333
0.908,0.3572
0.91,0.07313333
0.912,0.08393332
0.914,0.3821333
0.916,0.08066666
0.918,0.3409333
0.92,0.08826666
0.922,0.3539333
0.924,0.3756666
0.926,0.07526666
0.928,0.07199999
0.93,0.3691333
0.932,0.38
0.934,0.1056667
0.936,0.07526666
0.9380000000000001,0.2954
0.9400000000000001,0.08066666
0.9420000000000001,0.3897333
0.9440000000000001,0.06226666
0.9460000000000001,0.3496
0.9480000000000001,0.07419999
0.9500000000000001,0.3940666
0.9520000000000001,0.06766666
0.9540000000000001,0.3127333
0.9560000000000001,0.3734666
0.9580000000000001,0.08066666
0.96,0.303
0.962,0.06986666
0.964,0.3680666
0.966,0.08286666
0.968,0.07853333
0.97,0.3149333
0.972,0.3658666
0.974,0.06986666
0.976,0.3582666
0.978,0.07633333
0.98,0.08286666
0.982,0.3214
0.984,0.07853333
0.986,0.3604666
0.988,0.3008
0.99,0.07093333
0.992,0.3496
0.994,0.07526666
0.996,0.2824
0.998,0.06226666
1.0,0.303
1.002,0.06553333
1.004,0.07746666
1.006,0.3040666
1.008,0.06439999
1.01,0.2986666
1.012,0.06226666
1.014,0.3322666
1.016,0.3442
1.018,0.07093333
1.02,0.2964666
1.022,0.06766666
1.024,0.3496
1.026,0.05899999
1.028,0.06553333
1.03,0.3040666
1.032,0.07313333
1.034,0.3615333
1.036,0.08066666
1.038,0.3084
1.04,0.06553333
1.042,0.3604666
1.044,0.3431333
1.046,0.07633333
1.048,0.07199999
1.05,0.3409333
1.052,0.2282
1.054,0.05573333
1.056,0.06766666
1.058,0.3398666
1.06,0.06553333
1.062,0.2845333
1.064,0.06766666
1.066,0.3312
1.068,0.3170666
1.07,0.07526666
1.072,0.06766666
1.074,0.3182
1.076,0.3333333
1.078,0.07313333
1.08,0.07526666
1.082,0.3474666
1.084,0.3388
1.086,0.07313333
1.088,0.3279333
1.09,0.06986666
1.092,0.3496
1.094,0.06986666
1.096,0.08719999
1.098,0.3388
1.1,0.06986666
1.102,0.3322666
1.104,0.3192666
1.106,0.07419999
1.108,0.3268666
1.11,0.06333333
1.112,0.06879999
1.114,0.3192666
1.116,0.06119999
1.118,0.3279333
1.12,0.3246666
1.122,0.06439999
1.124,0.07093333
1.1260000000000001,0.3225333
1.1280000000000001,0.3225333
1.1300000000000001,0.07959999
1.1320000000000001,0.06879999
1.1340000000000001,0.3442
1.1360000000000001,0.3464
1.1380000000000001,0.08939999
1.1400000000000001,0.06766666
1.1420000000000001,0.3301333
1.1440000000000001,0.3474666
1.1460000000000001,0.06553333
1.1480000000000001,0.06006666
1.1500000000000001,0.3312
1.1520000000000001,0.3464
1.154,0.06333333
1.156,0.06333333
1.158,0.3333333
1.16,0.06879999
1.162,0.3138666
1.164,0.05573333
1.166,0.2921333
1.168,0.07093333
1.17,0.3236
1.172,0.07526666
1.174,0.3225333
1.176,0.07526666
1.178,0.3182
1.18,0.3257333
1.182,0.07526666
1.184,0.3366
1.186,0.07313333
1.188,0.3312
1.19,0.09693332
1.192,0.07959999
1.194,0.3409333
1.196,0.06439999
1.198,0.3268666
1.2,0.06119999
1.202,0.3388
1.204,0.06006666
1.206,0.3333333
1.208,0.07633333
1.21,0.3409333
1.212,0.06006666
1.214,0.2704666
1.216,0.06766666
1.218,0.2824
1.22,0.06659999
1.222,0.3192666
1.224,0.06006666
1.226,0.3355333
1.228,0.3442
1.23,0.08066666
1.232,0.06226666
1.234,0.3388
1.236,0.3355333
1.238,0.08393332
1.24,0.07093333
1.242,0.3528666
1.244,0.3094666
1.246,0.06439999
1.248,0.3366
1.25,0.06553333
1.252,0.342
1.254,0.07633333
1.256,0.07746666
1.258,0.3301333
1.26,0.06333333
1.262,0.3236
1.264,0.3203333
1.266,0.06226666
1.268,0.05793333
1.27,0.2574666
1.272,0.06879999
1.274,0.3376666
1.276,0.2976
1.278,0.06119999
1.28,0.3355333
1.282,0.08066666
1.284,0.07199999
1.286,0.3312
1.288,0.07959999
1.29,0.3322666
1.292,0.06439999
1.294,0.3225333
1.296,0.06659999
1.298,0.3246666
1.3,0.342
1.302,0.07633333
1.304,0.3257333
1.306,0.06766666
1.308,0.3062666
1.31,0.07746666
1.312,0.3333333
1.314,0.07093333
1.316,0.06659999
1.318,0.3268666
1.32,0.316
1.322,0.06006666
1.324,0.05899999
1.326,0.2932
1.328,0.06006666
1.33,0.3062666
1.332,0.05139999
1.334,0.2954
1.336,0.2856666
1.338,0.06006666
1.34,0.3062666
1.342,0.06439999
1.344,0.06553333
1.346,0.3051333
1.348,0.2802
1.35,0.06659999
1.352,0.06006666
1.354,0.2878
1.356,0.06006666
1.358,0.2802
1.36,0.05466666
1.362,0.2954
1.364,0.06006666
1.366,0.2997333
1.368,0.05793333
1.37,0.2650667
1.372,0.06006666
1.374,0.2455333
1.3760000000000001,0.2986666
1.3780000000000001,0.06226666
1.3800000000000001,0.3182
1.3820000000000001,0.06226666
1.3840000000000001,0.06439999
1.3860000000000001,0.303
1.3880000000000001,0.06986666
1.3900000000000001,0.2976
1.3920000000000001,0.06006666
1.3940000000000001,0.3094666
1.3960000000000001,0.06439999
1.3980000000000001,0.3203333
1.4000000000000001,0.3279333
