Time (s),Voltage (V)
0.0,0.5426666
0.002,0.6337333
0.004,0.6391333
0.006,0.3485333
0.008,0.3355333
0.01,0.6261333
0.012,0.6489333
0.014,0.329
0.016,0.3355333
0.018000000000000002,0.6294
0.02,0.6337333
0.022,0.3680666
0.024,0.3496
0.026000000000000002,0.5935999
0.028,0.3474666
0.03,0.6445999
0.032,0.5903333
0.034,0.3344666
0.036000000000000004,0.342
0.038,0.6185333
0.04,0.329
0.042,0.5914666
0.044,0.6651999
0.046,0.3550666
0.048,0.342
0.05,0.5957999
0.052000000000000005,0.3745333
0.054,0.6640666
0.056,0.6358666
0.058,0.3409333
0.06,0.3388
0.062,0.6510666
0.064,0.6467333
0.066,0.3333333
0.068,0.3464
0.07,0.6564666
0.07200000000000001,0.6608666
0.074,0.3376666
0.076,0.3485333
0.078,0.6629999
0.08,0.6695333
0.082,0.3355333
0.084,0.5664666
0.08600000000000001,0.3257333
0.088,0.6348
0.09,0.3409333
0.092,0.3376666
0.094,0.6261333
0.096,0.6250666
0.098,0.3398666
0.1,0.3355333
0.10200000000000001,0.6348
0.10400000000000001,0.6337333
0.106,0.3442
0.108,0.3474666
0.11,0.6424
0.112,0.6619332
0.114,0.3572
0.116,0.3464
0.11800000000000001,0.6087999
0.12,0.3550666
0.122,0.6619332
0.124,0.6521333
0.126,0.3528666
0.128,0.3474666
0.13,0.6467333
0.132,0.6499999
0.134,0.3355333
0.136,0.3518
0.138,0.5989999
0.14,0.6315333
0.14200000000000002,0.3431333
0.14400000000000002,0.3442
0.146,0.6261333
0.148,0.6228666
0.15,0.3431333
0.152,0.342
0.154,0.6629999
0.156,0.6553999
0.158,0.3528666
0.16,0.3431333
0.162,0.6477999
0.164,0.6640666
0.166,0.3518
0.168,0.367
0.17,0.6553999
0.17200000000000001,0.6749333
0.17400000000000002,0.3474666
0.176,0.6011999
0.178,0.3464
0.18,0.3604666
0.182,0.6619332
0.184,0.3431333
0.186,0.6217999
0.188,0.6391333
0.19,0.342
0.192,0.573
0.194,0.3388
0.196,0.6185333
0.198,0.3376666
0.2,0.342
0.202,0.6077332
0.20400000000000001,0.6695333
0.20600000000000002,0.3474666
0.20800000000000002,0.3496
0.21,0.6131333
0.212,0.3713333
0.214,0.6640666
0.216,0.6283333
0.218,0.3485333
0.22,0.3442
0.222,0.6640666
0.224,0.6673332
0.226,0.3398666
0.228,0.342
0.23,0.6716666
0.232,0.6705999
0.234,0.3409333
0.23600000000000002,0.3474666
0.23800000000000002,0.6553999
0.24,0.6532666
0.242,0.3464
0.244,0.3474666
0.246,0.5903333
0.248,0.3442
0.25,0.6207333
0.252,0.342
0.254,0.6651999
0.256,0.6358666
0.258,0.3409333
0.26,0.3539333
0.262,0.6608666
0.264,0.6499999
0.266,0.3366
0.268,0.3485333
0.27,0.6348
0.272,0.6673332
0.274,0.3713333
0.276,0.6022666
0.278,0.3409333
0.28,0.3767333
0.28200000000000003,0.6662666
0.28400000000000003,0.624
0.28600000000000003,0.3626
0.28800000000000003,0.3474666
0.29,0.6424
0.292,0.6434666
0.294,0.3528666
0.296,0.3388
0.298,0.6055333
0.3,0.6152666
0.302,0.3398666
0.304,0.6456666
0.306,0.3409333
0.308,0.3279333
0.31,0.5632666
0.312,0.3474666
0.314,0.6705999
0.316,0.6597333
0.318,0.3539333
0.32,0.3626
0.322,0.6586666
0.324,0.6510666
0.326,0.3464
0.328,0.3485333
0.33,0.6619332
0.332,0.6619332
0.334,0.3464
0.336,0.3409333
0.338,0.6358666
0.34,0.6608666
0.342,0.3388
0.34400000000000003,0.342
0.34600000000000003,0.6207333
0.34800000000000003,0.6543333
0.35000000000000003,0.3452666
0.352,0.5849333
0.354,0.3344666
0.356,0.6499999
0.358,0.3409333
0.36,0.3474666
0.362,0.6337333
0.364,0.6619332
0.366,0.3474666
0.368,0.3388
0.37,0.6445999
0.372,0.6564666
0.374,0.3864666
0.376,0.6456666
0.378,0.3550666
0.38,0.3788666
0.382,0.6629999
0.384,0.6207333
0.386,0.3528666
0.388,0.3431333
0.39,0.6651999
0.392,0.6597333
0.394,0.3518
0.396,0.3398666
0.398,0.5740666
0.4,0.624
0.402,0.3464
0.404,0.3442
0.406,0.6489333
0.40800000000000003,0.5881999
0.41000000000000003,0.3366
0.41200000000000003,0.3528666
0.41400000000000003,0.6553999
0.41600000000000004,0.6424
0.418,0.3409333
0.42,0.342
0.422,0.6283333
0.424,0.6510666
0.426,0.3507333
0.428,0.3539333
0.43,0.6424
0.432,0.6510666
0.434,0.3388
0.436,0.3431333
0.438,0.6304666
0.44,0.3843333
0.442,0.6456666
0.444,0.3496
0.446,0.6077332
0.448,0.342
0.45,0.6283333
0.452,0.6217999
0.454,0.3312
0.456,0.3464
0.458,0.6348
0.46,0.3388
