Time (s),CH2 (V),CH3 (V)
0.0,0.08995333,0.06660666
5e-06,0.09016,0.06761333
1e-05,0.09025332,0.06693333
1.5000000000000002e-05,0.08937333,0.06798
2e-05,0.09004666,0.06744666
2.5e-05,0.08929332,0.06821333
3.0000000000000004e-05,0.08997999,0.06755999
3.5000000000000004e-05,0.08929332,0.06853999
4e-05,0.08994,0.06798
4.5e-05,0.08922666,0.06880666
5e-05,0.08925333,0.06881999
5.5e-05,0.08995333,0.06784
6.000000000000001e-05,0.08927999,0.06849333
6.500000000000001e-05,0.08999333,0.06736666
7.000000000000001e-05,0.08933333,0.06795333
7.500000000000001e-05,0.09003333,0.06655333
8e-05,0.08934666,0.06709333
8.5e-05,0.09009999,0.06596666
9e-05,0.08947333,0.06648
9.5e-05,0.09017333,0.06578666
0.0001,0.09016,0.06581333
0.000105,0.08945999,0.06661999
0.00011,0.08948666,0.06592666
0.000115,0.09018666,0.06724666
0.00012000000000000002,0.09018666,0.06658
0.000125,0.08948666,0.06748666
0.00013000000000000002,0.09021333,0.06694666
0.000135,0.08942666,0.06776
0.00014000000000000001,0.08945999,0.06702666
0.000145,0.09017333,0.06785999
0.00015000000000000001,0.08952666,0.06711999
0.000155,0.09025332,0.06787333
0.00016,0.08959333,0.06792666
0.00016500000000000003,0.09029333,0.06693333
0.00017,0.08960666,0.06751999
0.00017500000000000003,0.09030666,0.06641333
0.00018,0.09023999,0.06697333
0.00018500000000000002,0.08955333,0.06625333
0.00019,0.09021333,0.06641333
0.00019500000000000002,0.08954,0.06721999
0.0002,0.09021333,0.06671333
0.00020500000000000002,0.08945999,0.06770666
0.00021,0.09012666,0.06716
0.00021500000000000002,0.08941333,0.06821333
0.00022,0.09004666,0.06766666
0.00022500000000000002,0.08935999,0.06851333
0.00023,0.09004666,0.06785999
0.00023500000000000002,0.08930666,0.06885333
0.00024000000000000003,0.08923999,0.06833333
0.00024500000000000005,0.08994,0.06910666
0.00025,0.08926666,0.06915999
0.000255,0.08992666,0.06808666
0.00026000000000000003,0.08927999,0.06860666
0.00026500000000000004,0.09001999,0.0675
0.00027,0.08930666,0.06804666
0.000275,0.09000666,0.06663333
0.00028000000000000003,0.08941333,0.06711999
0.00028500000000000004,0.09008666,0.06602
0.00029,0.08942666,0.06654
0.000295,0.09023999,0.0659
0.00030000000000000003,0.09021333,0.06593999
0.00030500000000000004,0.08942666,0.06679333
0.00031,0.08944666,0.06621333
0.000315,0.09018666,0.06754666
0.00032,0.09018666,0.06693333
0.00032500000000000004,0.08948666,0.06772
0.00033000000000000005,0.09014666,0.06720666
0.000335,0.08942666,0.06794
0.00034,0.08948666,0.06723333
0.00034500000000000004,0.09023999,0.06803333
0.00035000000000000005,0.08952666,0.06729999
0.000355,0.09023999,0.06807332
0.00036,0.08954,0.06804666
0.00036500000000000004,0.09029333,0.06711999
0.00037000000000000005,0.09026666,0.06767999
0.000375,0.08959333,0.06664667
0.00038,0.09028,0.06655333
0.00038500000000000003,0.08957999,0.06723333
0.00039000000000000005,0.09022666,0.06664667
0.000395,0.08948666,0.06743333
0.0004,0.08945999,0.06694666
0.00040500000000000003,0.09014666,0.06796666
0.00041000000000000005,0.09012666,0.06739333
0.00041500000000000006,0.08941333,0.06841333
0.00042,0.09007332,0.06781333
0.00042500000000000003,0.08941333,0.06868666
0.00043000000000000004,0.09001999,0.06798
