Time (s),Voltage (V)
0.0,0.5264
0.002,0.3854
0.004,0.5903333
0.006,0.3854
0.008,0.3724
0.01,0.5849333
0.012,0.6033333
0.014,0.3843333
0.016,0.586
0.018000000000000002,0.38
0.02,0.5957999
0.022,0.4006
0.024,0.5849333
0.026000000000000002,0.3854
0.028,0.6044666
0.03,0.3897333
0.032,0.3788666
0.034,0.6044666
0.036000000000000004,0.5957999
0.038,0.3908
0.04,0.3734666
0.042,0.5914666
0.044,0.5957999
0.046,0.3951333
0.048,0.6044666
0.05,0.3767333
0.052000000000000005,0.3929999
0.054,0.586
0.056,0.3821333
0.058,0.5881999
0.06,0.38
0.062,0.5719333
0.064,0.5979333
0.066,0.3734666
0.068,0.3810666
0.07,0.5903333
0.07200000000000001,0.5989999
0.074,0.3876
0.076,0.3908
0.078,0.5989999
0.08,0.6065999
0.082,0.3843333
0.084,0.5957999
0.08600000000000001,0.3962666
0.088,0.5989999
0.09,0.3843333
0.092,0.3810666
0.094,0.6055333
0.096,0.5935999
0.098,0.367
0.1,0.3854
0.10200000000000001,0.5957999
0.10400000000000001,0.5946666
0.106,0.3876
0.108,0.6120666
0.11,0.38
0.112,0.5925333
0.114,0.4016666
0.116,0.5686666
0.11800000000000001,0.3691333
0.12,0.4016666
0.122,0.5925333
0.124,0.5849333
0.126,0.3788666
0.128,0.3821333
0.13,0.5979333
0.132,0.6055333
0.134,0.406
0.136,0.5989999
0.138,0.3973333
0.14,0.3756666
0.14200000000000002,0.5849333
0.14400000000000002,0.3929999
0.146,0.5773333
0.148,0.3680666
0.15,0.5752
0.152,0.3854
0.154,0.5914666
0.156,0.5881999
0.158,0.3778
0.16,0.3691333
0.162,0.5914666
0.164,0.5903333
0.166,0.3756666
0.168,0.3778
0.17,0.5881999
0.17200000000000001,0.3908
0.17400000000000002,0.6098666
0.176,0.3756666
0.178,0.586
0.18,0.4168666
0.182,0.5979333
0.184,0.5968666
0.186,0.3843333
0.188,0.5914666
0.19,0.3940666
0.192,0.3929999
0.194,0.5957999
0.196,0.5827333
0.198,0.38
0.2,0.3680666
0.202,0.5816666
0.20400000000000001,0.3876
0.20600000000000002,0.5643333
0.20800000000000002,0.3767333
0.21,0.5816666
0.212,0.5946666
0.214,0.3929999
0.216,0.5892666
0.218,0.3821333
0.22,0.3778
0.222,0.5816666
0.224,0.5762666
0.226,0.3810666
0.228,0.3756666
0.23,0.5925333
0.232,0.5989999
0.234,0.3886666
0.23600000000000002,0.5979333
0.23800000000000002,0.3995333
0.24,0.406
0.242,0.5979333
0.244,0.6033333
0.246,0.3854
0.248,0.5968666
0.25,0.3821333
0.252,0.6033333
0.254,0.3843333
0.256,0.5925333
0.258,0.3810666
0.26,0.3864666
0.262,0.5935999
0.264,0.3854
0.266,0.5935999
0.268,0.38
0.27,0.5903333
0.272,0.3832666
0.274,0.5979333
0.276,0.5664666
0.278,0.3734666
0.28,0.5903333
0.28200000000000003,0.3864666
0.28400000000000003,0.6011999
0.28600000000000003,0.3854
0.28800000000000003,0.3876
0.29,0.5870666
0.292,0.3940666
0.294,0.5979333
0.296,0.5806
0.298,0.3983999
0.3,0.3767333
0.302,0.5881999
0.304,0.5925333
0.306,0.3821333
0.308,0.3908
0.31,0.5795333
0.312,0.5957999
0.314,0.3940666
0.316,0.3756666
0.318,0.5925333
0.32,0.3767333
0.322,0.5946666
0.324,0.6055333
0.326,0.3778
0.328,0.3648
0.33,0.5795333
0.332,0.3778
0.334,0.6011999
0.336,0.5989999
0.338,0.3908
0.34,0.3832666
0.342,0.6022666
0.34400000000000003,0.5989999
0.34600000000000003,0.3973333
0.34800000000000003,0.3929999
0.35000000000000003,0.5957999
0.352,0.4006
0.354,0.6152666
0.356,0.38
0.358,0.5914666
0.36,0.3767333
0.362,0.6001333
0.364,0.3745333
0.366,0.5935999
0.368,0.6011999
0.37,0.3810666
0.372,0.5773333
0.374,0.3788666
0.376,0.5968666
0.378,0.3854
0.38,0.6001333
0.382,0.3843333
0.384,0.3788666
0.386,0.5903333
0.388,0.5914666
0.39,0.3745333
0.392,0.3897333
0.394,0.5957999
0.396,0.6033333
0.398,0.3864666
0.4,0.3810666
0.402,0.6109332
0.404,0.6065999
0.406,0.3929999
0.40800000000000003,0.5881999
0.41000000000000003,0.3788666
0.41200000000000003,0.6141999
0.41400000000000003,0.3876
0.41600000000000004,0.38
0.418,0.6001333
0.42,0.3854
0.422,0.5925333
0.424,0.3876
0.426,0.5914666
0.428,0.3832666
0.43,0.5989999
0.432,0.3767333
0.434,0.6120666
0.436,0.6185333
0.438,0.4038666
0.44,0.5870666
0.442,0.3745333
0.444,0.3983999
0.446,0.6098666
0.448,0.5827333
0.45,0.3756666
0.452,0.6152666
0.454,0.3929999
0.456,0.3691333
0.458,0.5740666
0.46,0.3886666
0.462,0.6141999
0.464,0.5989999
0.466,0.3767333
0.468,0.4016666
0.47000000000000003,0.6098666
0.47200000000000003,0.3745333
0.47400000000000003,0.5697333
0.47600000000000003,0.3745333
0.47800000000000004,0.6098666
0.48,0.6065999
0.482,0.3680666
0.484,0.3810666
0.486,0.5968666
0.488,0.6109332
0.49,0.3713333
0.492,0.3734666
0.494,0.5881999
0.496,0.4038666
0.498,0.6077332
0.5,0.3724
0.502,0.586
0.504,0.3854
0.506,0.6131333
0.508,0.3788666
0.51,0.6120666
0.512,0.6141999
0.514,0.3810666
0.516,0.3691333
0.518,0.5686666
0.52,0.6011999
0.522,0.3756666
0.524,0.3702
0.526,0.5610666
0.528,0.3843333
0.53,0.6131333
0.532,0.3788666
0.534,0.5752
0.536,0.3843333
0.538,0.6011999
0.54,0.6131333
0.542,0.3767333
0.544,0.3876
0.546,0.6131333
0.548,0.6120666
0.55,0.3724
0.552,0.38
0.554,0.6174666
0.556,0.6207333
0.558,0.3702
0.56,0.3680666
0.562,0.6207333
0.5640000000000001,0.5784
0.5660000000000001,0.3734666
0.5680000000000001,0.3886666
0.5700000000000001,0.6152666
0.5720000000000001,0.6152666
0.5740000000000001,0.3734666
0.5760000000000001,0.3745333
0.578,0.6228666
0.58,0.6283333
0.582,0.3767333
0.584,0.3810666
0.586,0.6207333
0.588,0.3951333
0.59,0.6207333
0.592,0.3745333
0.594,0.5946666
0.596,0.6348
0.598,0.4201333
0.6,0.5914666
0.602,0.3713333
0.604,0.3876
0.606,0.6207333
0.608,0.6055333
0.61,0.3734666
0.612,0.6065999
0.614,0.3876
0.616,0.5676
0.618,0.3626
0.62,0.6250666
0.622,0.3745333
0.624,0.3680666
0.626,0.5849333
0.628,0.3951333
0.63,0.6294
0.632,0.6294
0.634,0.3821333
0.636,0.3788666
0.638,0.6228666
0.64,0.6141999
0.642,0.3702
0.644,0.3734666
0.646,0.6207333
0.648,0.6228666
0.65,0.3680666
0.652,0.3843333
0.654,0.6011999
0.656,0.6315333
0.658,0.3821333
0.66,0.3745333
0.662,0.6033333
0.664,0.6228666
0.666,0.3604666
0.668,0.3637333
0.67,0.6207333
0.672,0.5827333
0.674,0.3691333
0.676,0.367
0.678,0.6456666
0.68,0.6261333
0.682,0.3778
0.684,0.3734666
0.686,0.6077332
0.6880000000000001,0.6348
0.6900000000000001,0.4092666
0.6920000000000001,0.3691333
0.6940000000000001,0.5827333
0.6960000000000001,0.3788666
0.6980000000000001,0.6250666
0.7000000000000001,0.5935999
0.7020000000000001,0.3788666
0.704,0.3854
0.706,0.6337333
0.708,0.6348
0.71,0.3886666
0.712,0.3691333
0.714,0.6174666
0.716,0.6358666
0.718,0.3767333
0.72,0.3745333
0.722,0.5740666
0.724,0.5968666
0.726,0.3821333
0.728,0.3734666
0.73,0.6413333
0.732,0.6044666
0.734,0.3745333
0.736,0.3843333
0.738,0.6424
0.74,0.6424
0.742,0.3788666
0.744,0.3788666
0.746,0.6207333
0.748,0.6402
0.75,0.3886666
0.752,0.38
0.754,0.6011999
0.756,0.6402
0.758,0.4049333
0.76,0.5752
0.762,0.3810666
0.764,0.38
0.766,0.6022666
0.768,0.5849333
0.77,0.3702
0.772,0.3767333
0.774,0.5719333
0.776,0.3734666
0.778,0.5556666
0.78,0.6077332
0.782,0.3788666
0.784,0.3734666
0.786,0.5491333
0.788,0.3951333
0.79,0.6391333
0.792,0.3864666
0.794,0.5892666
0.796,0.3854
0.798,0.6477999
0.8,0.6163999
0.802,0.3864666
0.804,0.3854
0.806,0.6477999
0.808,0.6434666
0.81,0.3951333
0.812,0.3876
0.8140000000000001,0.6152666
0.8160000000000001,0.6380666
0.8180000000000001,0.3756666
0.8200000000000001,0.5577999
0.8220000000000001,0.3767333
0.8240000000000001,0.5664666
0.8260000000000001,0.3745333
0.8280000000000001,0.3810666
0.8300000000000001,0.5816666
0.8320000000000001,0.5469999
0.834,0.3778
0.836,0.3929999
0.838,0.6402
0.84,0.6413333
0.842,0.3821333
0.844,0.3962666
0.846,0.6271999
0.848,0.6445999
0.85,0.3864666
0.852,0.3897333
0.854,0.5773333
0.856,0.38
0.858,0.6553999
0.86,0.3821333
0.862,0.5773333
0.864,0.3843333
0.866,0.6477999
0.868,0.6445999
0.87,0.3919333
0.872,0.3821333
0.874,0.5816666
0.876,0.6271999
0.878,0.3951333
0.88,0.5968666
0.882,0.3854
0.884,0.3767333
0.886,0.5806
0.888,0.3962666
0.89,0.6402
0.892,0.38
0.894,0.5795333
0.896,0.3864666
0.898,0.6413333
0.9,0.6521333
0.902,0.4027333
0.904,0.3876
0.906,0.6163999
0.908,0.6477999
0.91,0.3897333
0.912,0.5784
0.914,0.3929999
0.916,0.3908
0.918,0.6553999
0.92,0.5752
0.922,0.3843333
0.924,0.5870666
0.926,0.38
0.928,0.3897333
0.93,0.5914666
0.932,0.3876
0.934,0.5676
0.936,0.5849333
0.9380000000000001,0.3929999
0.9400000000000001,0.5968666
0.9420000000000001,0.3832666
0.9440000000000001,0.3962666
0.9460000000000001,0.5752
0.9480000000000001,0.6391333
0.9500000000000001,0.3929999
0.9520000000000001,0.3854
0.9540000000000001,0.5719333
0.9560000000000001,0.3951333
0.9580000000000001,0.6380666
0.96,0.6044666
0.962,0.4038666
0.964,0.3908
0.966,0.6011999
0.968,0.6402
0.97,0.3995333
0.972,0.5719333
0.974,0.3919333
0.976,0.3929999
0.978,0.5935999
0.98,0.5773333
0.982,0.3843333
0.984,0.3767333
0.986,0.5643333
0.988,0.3854
0.99,0.6065999
0.992,0.3995333
0.994,0.5849333
0.996,0.5849333
0.998,0.4006
1.0,0.6294
1.002,0.4070666
1.004,0.586
1.006,0.3919333
1.008,0.3919333
1.01,0.637
1.012,0.4070666
1.014,0.5740666
1.016,0.4016666
1.018,0.6337333
1.02,0.3919333
1.022,0.5849333
1.024,0.3821333
1.026,0.6174666
1.028,0.4070666
1.03,0.5827333
1.032,0.5806
1.034,0.3929999
1.036,0.3983999
1.038,0.5806
1.04,0.5827333
1.042,0.3832666
1.044,0.3962666
1.046,0.5827333
1.048,0.5849333
1.05,0.3908
1.052,0.3962666
1.054,0.5881999
1.056,0.3864666
1.058,0.6087999
1.06,0.3897333
1.062,0.5795333
1.064,0.4006
1.066,0.6044666
1.068,0.5925333
1.07,0.3983999
1.072,0.4016666
1.074,0.5957999
1.076,0.4027333
1.078,0.6174666
1.08,0.5914666
1.082,0.4049333
1.084,0.5827333
1.086,0.3929999
1.088,0.5806
1.09,0.4082
1.092,0.4006
1.094,0.5968666
1.096,0.406
1.098,0.5935999
1.1,0.6077332
1.102,0.3908
1.104,0.4146666
1.106,0.5946666
1.108,0.6044666
1.11,0.3876
1.112,0.5957999
1.114,0.4038666
1.116,0.3919333
1.118,0.5935999
1.12,0.6011999
1.122,0.3929999
1.124,0.5989999
1.1260000000000001,0.3908
1.1280000000000001,0.3821333
1.1300000000000001,0.5870666
1.1320000000000001,0.3983999
1.1340000000000001,0.5979333
1.1360000000000001,0.3983999
1.1380000000000001,0.6022666
1.1400000000000001,0.4038666
1.1420000000000001,0.5903333
1.1440000000000001,0.4049333
1.1460000000000001,0.6044666
1.1480000000000001,0.406
1.1500000000000001,0.6001333
1.1520000000000001,0.4092666
1.154,0.6065999
1.156,0.6022666
1.158,0.3876
1.16,0.3854
1.162,0.5816666
1.164,0.5892666
1.166,0.3897333
1.168,0.3929999
1.17,0.6001333
1.172,0.3995333
1.174,0.6055333
1.176,0.6109332
1.178,0.3973333
1.18,0.3940666
1.182,0.5784
1.184,0.5979333
1.186,0.3864666
1.188,0.3951333
1.19,0.5989999
1.192,0.5914666
1.194,0.4016666
1.196,0.5946666
1.198,0.4038666
1.2,0.4006
1.202,0.6055333
1.204,0.5989999
1.206,0.4006
1.208,0.5935999
1.21,0.3919333
1.212,0.5870666
1.214,0.3951333
1.216,0.6098666
1.218,0.3929999
1.22,0.3962666
1.222,0.5935999
1.224,0.586
1.226,0.3908
1.228,0.3962666
1.23,0.5838666
1.232,0.3919333
1.234,0.6087999
1.236,0.3908
1.238,0.6077332
1.24,0.3983999
1.242,0.5957999
1.244,0.4070666
1.246,0.5925333
1.248,0.4070666
1.25,0.6207333
1.252,0.6087999
1.254,0.4233333
1.256,0.6065999
1.258,0.3995333
1.26,0.4070666
1.262,0.6055333
1.264,0.3962666
1.266,0.6109332
1.268,0.5881999
1.27,0.3854
1.272,0.6131333
1.274,0.3897333
1.276,0.6065999
1.278,0.3897333
1.28,0.3843333
1.282,0.5989999
1.284,0.5968666
1.286,0.3854
1.288,0.3864666
1.29,0.5806
1.292,0.3908
1.294,0.5968666
