Time (s),CH2 Voltage (V),CH3 Voltage (V)
-0.1,0.08314666,0.06810666
-0.0998,0.08625333,0.07095999
-0.09960000000000001,0.08141333,0.07169333
-0.0994,0.08647999,0.06550666
-0.09920000000000001,0.08616,0.07178666
-0.099,0.08134666,0.06485333
-0.0988,0.08659999,0.07089332
-0.09860000000000001,0.08173333,0.06519999
-0.0984,0.08669332,0.06999999
-0.09820000000000001,0.08173333,0.06337333
-0.098,0.08161332,0.069
-0.09780000000000001,0.08686666,0.06262666
-0.0976,0.08686666,0.06912
-0.0974,0.08176,0.06206666
-0.09720000000000001,0.08143999,0.06150666
-0.097,0.08698666,0.06807999
-0.09680000000000001,0.08693333,0.06102666
-0.0966,0.08211999,0.06822667
-0.0964,0.08725332,0.06129333
-0.09620000000000001,0.08229332,0.06846666
-0.096,0.08737332,0.06124
-0.09580000000000001,0.08226666,0.06807999
-0.0956,0.08219999,0.0618
-0.09540000000000001,0.08763999,0.06941333
-0.0952,0.08674666,0.06929333
-0.095,0.08117333,0.06271999
-0.09480000000000001,0.08678666,0.06325333
-0.0946,0.08155999,0.07074666
-0.09440000000000001,0.08155999,0.07069333
-0.0942,0.08666666,0.06466666
-0.094,0.08042666,0.06390666
-0.09380000000000001,0.08678666,0.06994666
-0.0936,0.08193333,0.07106666
-0.09340000000000001,0.08705333,0.06473333
-0.0932,0.08199999,0.06366666
-0.093,0.08722666,0.07011999
-0.09280000000000001,0.08746666,0.06444
-0.0926,0.08226666,0.07026666
-0.09240000000000001,0.08207999,0.06458666
-0.0922,0.08705333,0.07079999
-0.092,0.08725332,0.07154666
-0.0918,0.08214666,0.06478667
-0.0916,0.08701333,0.06541333
-0.09140000000000001,0.08155999,0.07166666
-0.0912,0.08686666,0.06531999
-0.091,0.08161332,0.07169333
-0.0908,0.08666666,0.07145333
-0.0906,0.08182666,0.06541333
-0.09040000000000001,0.08625333,0.07145333
-0.0902,0.08117333,0.06526666
-0.09000000000000001,0.08151999,0.07130666
-0.0898,0.08637333,0.06444
-0.0896,0.08146666,0.06538666
-0.08940000000000001,0.08663999,0.07181333
-0.0892,0.08701333,0.06570666
-0.08900000000000001,0.08211999,0.07137333
-0.0888,0.08742666,0.07142666
-0.08860000000000001,0.08143999,0.06577333
-0.0884,0.08669332,0.06556
-0.0882,0.08178666,0.07130666
-0.08800000000000001,0.08613332,0.06565333
-0.0878,0.08132,0.07122666
