Time (s),CH2 (V),CH3 (V)
0.0,0.09147333,0.07735333
2e-06,0.09178666,0.07780666
4e-06,0.09097999,0.07723333
6e-06,0.09181333,0.07788666
8e-06,0.09181333,0.07795333
9.999999999999999e-06,0.09102,0.0773
1.2e-05,0.09097999,0.07728666
1.4e-05,0.09182666,0.07798
1.6e-05,0.09104666,0.07792666
1.8e-05,0.09189333,0.07727333
1.9999999999999998e-05,0.09108666,0.07739333
2.2e-05,0.09193332,0.0781
2.4e-05,0.09192,0.07821333
2.6e-05,0.09112666,0.07748
2.8e-05,0.09194666,0.07818666
2.9999999999999997e-05,0.09113999,0.07753333
3.2e-05,0.09194666,0.0781
3.4e-05,0.09109999,0.07742
3.6e-05,0.09105999,0.07743333
3.7999999999999995e-05,0.09194666,0.0781
3.9999999999999996e-05,0.09112666,0.0781
4.2e-05,0.09195999,0.07731333
4.4e-05,0.09113999,0.07732666
4.6e-05,0.09198666,0.07799333
4.8e-05,0.09118,0.07798
4.9999999999999996e-05,0.09201333,0.07727333
5.2e-05,0.09119333,0.07731333
5.4e-05,0.09199999,0.07798
5.6e-05,0.09202666,0.07737999
5.8e-05,0.09116666,0.07813333
5.9999999999999995e-05,0.09120666,0.07754666
6.2e-05,0.09201333,0.07830666
6.4e-05,0.09203999,0.07766666
6.599999999999999e-05,0.09119333,0.07838666
6.8e-05,0.09208,0.07842666
7e-05,0.09118,0.07765333
7.2e-05,0.09206666,0.07826666
7.4e-05,0.09112666,0.07750666
7.599999999999999e-05,0.09120666,0.07825333
7.8e-05,0.09202666,0.07737999
7.999999999999999e-05,0.09205332,0.07801999
8.2e-05,0.09118,0.07731333
8.4e-05,0.09202666,0.07733999
8.599999999999999e-05,0.09123333,0.07807333
8.8e-05,0.09123333,0.07807333
8.999999999999999e-05,0.09208,0.07733999
9.2e-05,0.09128666,0.07800666
9.4e-05,0.09213333,0.07735333
9.6e-05,0.09124666,0.07804666
9.8e-05,0.09206666,0.07733999
9.999999999999999e-05,0.09125999,0.0773
0.000102,0.09210666,0.07801999
0.000104,0.09128666,0.07742
0.000106,0.09209333,0.07817332
0.000108,0.09132666,0.07757333
0.00010999999999999999,0.09218666,0.07835999
0.000112,0.09218666,0.07845332
0.00011399999999999999,0.09128666,0.07774666
0.000116,0.09210666,0.07784666
0.000118,0.09127333,0.07857999
0.00011999999999999999,0.0913,0.07791333
0.000122,0.09214666,0.07860666
0.000124,0.09213333,0.07795333
0.000126,0.09123333,0.07856666
0.000128,0.09215999,0.07793999
0.00013,0.0913,0.07872666
0.00013199999999999998,0.09209333,0.07811332
0.000134,0.09132666,0.07882666
0.000136,0.09210666,0.0782
0.000138,0.0913,0.07889333
0.00014,0.09213333,0.07827999
0.00014199999999999998,0.09128666,0.07891999
0.000144,0.09123333,0.07888
0.000146,0.09215999,0.07801999
0.000148,0.09208,0.07851332
0.00015,0.09120666,0.07784666
0.00015199999999999998,0.09123333,0.07780666
0.000154,0.09214666,0.07851332
0.000156,0.09206666,0.07854
0.000158,0.09124666,0.07776
0.00015999999999999999,0.09201333,0.07834666
0.00016199999999999998,0.09120666,0.07743333
0.000164,0.09199999,0.07800666
0.000166,0.09119333,0.07705333
0.000168,0.09120666,0.07762666
0.00016999999999999999,0.09205332,0.07671333
0.00017199999999999998,0.09121999,0.07724666
0.000174,0.09201333,0.07647333
0.000176,0.09120666,0.07635999
0.000178,0.09203999,0.07703999
0.00017999999999999998,0.09123333,0.07699999
0.00018199999999999998,0.09208,0.07633333
0.000184,0.09115332,0.07693332
0.000186,0.09201333,0.07618666
0.000188,0.09197333,0.07618666
0.00018999999999999998,0.09116666,0.07699999
0.000192,0.09199999,0.07643999
0.000194,0.09120666,0.07723333
0.000196,0.09116666,0.07667333
0.000198,0.09199999,0.07755999
0.00019999999999999998,0.09205332,0.07701333
0.000202,0.09113999,0.07784666
0.000204,0.09205332,0.0773
0.000206,0.09112666,0.07801999
0.000208,0.09199999,0.07733999
0.00020999999999999998,0.09116666,0.07807333
0.000212,0.09118,0.07736666
0.000214,0.09199999,0.07805999
0.000216,0.09198666,0.07745999
0.00021799999999999999,0.09113999,0.07814666
0.00021999999999999998,0.09124666,0.07753333
0.000222,0.09205332,0.07823999
0.000224,0.09214666,0.07761333
0.000226,0.09127333,0.07826666
0.00022799999999999999,0.09121999,0.07825333
0.00022999999999999998,0.09206666,0.07754666
0.000232,0.09203999,0.07813333
0.000234,0.09120666,0.07745999
0.000236,0.09203999,0.07740666
0.00023799999999999998,0.09124666,0.07811332
0.00023999999999999998,0.09124666,0.0781
0.000242,0.09205332,0.07723333
0.000244,0.09124666,0.07736666
0.00024599999999999996,0.09213333,0.07804666
0.000248,0.09123333,0.07798
0.00025,0.09210666,0.07723333
0.000252,0.09208,0.07724666
0.000254,0.09125999,0.07787333
0.000256,0.09209333,0.07727333
0.000258,0.09125999,0.07801999
0.00026,0.09124666,0.07744666
0.00026199999999999997,0.09206666,0.07822666
0.00026399999999999997,0.09209333,0.07748
0.000266,0.0913,0.07826666
0.000268,0.09203999,0.07823999
0.00027,0.09112666,0.07745999
0.000272,0.09118,0.07811332
0.000274,0.09205332,0.07743333
0.000276,0.09201333,0.07807333
0.000278,0.09115332,0.0773
0.00028,0.09202666,0.07789999
0.00028199999999999997,0.09115332,0.07721999
0.00028399999999999996,0.09118,0.07719333
0.000286,0.09203999,0.07792666
0.000288,0.09198666,0.07728666
0.00029,0.09116666,0.07793999
0.000292,0.09116666,0.07791333
0.000294,0.09202666,0.07719333
0.000296,0.09201333,0.07789999
0.000298,0.09111333,0.07720666
0.0003,0.09120666,0.07724666
0.00030199999999999997,0.09203999,0.07792666
0.00030399999999999996,0.09119333,0.0773
0.000306,0.09201333,0.0781
0.000308,0.09210666,0.07745999
0.00031,0.09124666,0.07833333
0.000312,0.09206666,0.07841333
0.000314,0.09115332,0.07771999
0.000316,0.09123333,0.07782
0.000318,0.09197333,0.0785
0.00031999999999999997,0.09199999,0.07783332
0.00032199999999999997,0.09118,0.0785
0.00032399999999999996,0.09201333,0.07783332
0.000326,0.09116666,0.0785
0.000328,0.09193332,0.07788666
0.00033,0.09111333,0.07863333
0.000332,0.09112666,0.07801999
0.000334,0.09195999,0.07876666
0.000336,0.09194666,0.07807333
0.000338,0.09115332,0.07879999
0.00033999999999999997,0.09194666,0.07816
0.00034199999999999996,0.09115332,0.07882666
0.00034399999999999996,0.09111333,0.07879999
0.000346,0.09193332,0.07787333
0.000348,0.09109999,0.07845332
0.00035,0.09193332,0.07771999
0.000352,0.09186666,0.07765333
0.000354,0.09105999,0.07842666
0.000356,0.09186666,0.07835999
0.000358,0.09100666,0.07765333
0.00035999999999999997,0.09103332,0.07823999
0.00036199999999999996,0.09185333,0.07736666
0.00036399999999999996,0.09182666,0.07789999
0.000366,0.09099333,0.07698666
0.000368,0.09099333,0.07749332
0.00037,0.09181333,0.07665999
0.000372,0.09183999,0.07727333
0.000374,0.09103332,0.0764
0.000376,0.09103332,0.07701333
0.00037799999999999997,0.09185333,0.07630666
0.00037999999999999997,0.09189333,0.07694666
0.00038199999999999996,0.09102,0.07628
0.000384,0.09102,0.07687999
0.000386,0.09183999,0.07621333
0.000388,0.09097999,0.07618666
0.00039,0.09183999,0.07694666
0.000392,0.09187999,0.07631999
0.000394,0.09099333,0.07718
0.000396,0.09102,0.07663333
0.00039799999999999997,0.09185333,0.07755999
0.00039999999999999996,0.09183999,0.07690666
0.00040199999999999996,0.09104666,0.07783332
0.000404,0.09103332,0.07721999
0.000406,0.09187999,0.07800666
0.000408,0.09190666,0.07796666
0.00041,0.09102,0.07732666
0.000412,0.09104666,0.07726
0.000414,0.09183999,0.07796666
0.000416,0.09103332,0.07731333
0.00041799999999999997,0.09186666,0.07799333
0.00041999999999999996,0.09193332,0.07743333
0.00042199999999999996,0.09109999,0.07813333
0.000424,0.09112666,0.07744666
0.000426,0.09195999,0.07814666
0.000428,0.09197333,0.07814666
0.00043,0.09111333,0.07748
0.000432,0.09195999,0.07811332
0.000434,0.09118,0.07740666
0.00043599999999999997,0.09115332,0.07804666
0.00043799999999999997,0.09201333,0.07739333
0.00043999999999999996,0.09197333,0.07798
0.00044199999999999996,0.09115332,0.07728666
0.000444,0.09118,0.07731333
0.000446,0.09195999,0.07803333
0.000448,0.09119333,0.07799333
0.00045,0.09203999,0.07728666
0.000452,0.09118,0.07726
0.000454,0.09199999,0.07791333
0.00045599999999999997,0.09203999,0.07731333
0.00045799999999999997,0.09119333,0.07813333
0.00045999999999999996,0.09121999,0.07750666
0.00046199999999999995,0.09203999,0.07826666
0.000464,0.09206666,0.07827999
0.000466,0.09123333,0.07759999
0.000468,0.09203999,0.07825333
0.00047,0.09120666,0.07755999
0.000472,0.09199999,0.07818666
0.000474,0.09120666,0.07748
0.00047599999999999997,0.09116666,0.07814666
0.00047799999999999996,0.09199999,0.07732666
0.00047999999999999996,0.09199999,0.07793999
0.00048199999999999995,0.09115332,0.07720666
0.000484,0.09118,0.07724666
0.000486,0.09201333,0.07792666
0.000488,0.09206666,0.07799333
0.00049,0.09119333,0.07735333
0.0004919999999999999,0.09201333,0.07796666
0.000494,0.09119333,0.07728666
0.000496,0.09208,0.07726
0.000498,0.09116666,0.07789999
0.0005,0.09210666,0.07728666
0.000502,0.09125999,0.07805999
0.000504,0.09127333,0.07744666
0.0005059999999999999,0.09206666,0.07818666
0.000508,0.09125999,0.07758666
0.0005099999999999999,0.09206666,0.07844
0.000512,0.09127333,0.07770666
0.000514,0.09214666,0.0785
0.000516,0.09124666,0.07859333
0.000518,0.09209333,0.07788666
0.00052,0.09206666,0.07859333
0.000522,0.09119333,0.07789999
0.0005239999999999999,0.09209333,0.07788666
0.000526,0.09119333,0.07857999
0.0005279999999999999,0.09210666,0.07791333
