Time (s),Voltage (V)
0.0,0.1512
0.002,0.09373333
0.004,0.1002
0.006,0.1956666
0.008,0.1924
0.01,0.11
0.012,0.09693332
0.014,0.1956666
0.016,0.1967333
0.018000000000000002,0.09153333
0.02,0.09806666
0.022,0.1978
0.024,0.1956666
0.026000000000000002,0.1034667
0.028,0.08719999
0.03,0.2
0.032,0.1902
0.034,0.09259999
0.036000000000000004,0.09373333
0.038,0.1978
0.04,0.1945333
0.042,0.1067333
0.044,0.09479999
0.046,0.2032
0.048,0.1967333
0.05,0.1110667
0.052000000000000005,0.09479999
0.054,0.2043333
0.056,0.1924
0.058,0.1164667
0.06,0.1891333
0.062,0.09046666
0.064,0.1978
0.066,0.1382
0.068,0.1902
0.07,0.1024
0.07200000000000001,0.2
0.074,0.1338
0.076,0.1219333
0.078,0.1934666
0.08,0.1978
0.082,0.1403333
0.084,0.2076
0.08600000000000001,0.1002
0.088,0.1988667
0.09,0.1349333
0.092,0.2
0.094,0.09373333
0.096,0.1121333
0.098,0.1988667
0.1,0.1110667
0.10200000000000001,0.2010666
0.10400000000000001,0.1034667
0.106,0.2032
0.108,0.1988667
0.11,0.1045333
0.112,0.08719999
0.114,0.1956666
0.116,0.1978
0.11800000000000001,0.09693332
0.12,0.09153333
0.122,0.1924
0.124,0.1240667
0.126,0.2021333
0.128,0.1164667
0.13,0.1956666
0.132,0.2032
0.134,0.1164667
0.136,0.09693332
0.138,0.1945333
0.14,0.2064666
0.14200000000000002,0.1219333
0.14400000000000002,0.09479999
0.146,0.1956666
0.148,0.1143333
0.15,0.1988667
0.152,0.09479999
0.154,0.1978
0.156,0.1294667
0.158,0.1945333
0.16,0.2
0.162,0.08939999
0.164,0.2
0.166,0.1262667
0.168,0.1978
0.17,0.09479999
0.17200000000000001,0.1056667
0.17400000000000002,0.2032
0.176,0.2032
0.178,0.1002
0.18,0.1143333
0.182,0.2021333
0.184,0.2054
0.186,0.1175333
0.188,0.1197333
0.19,0.2010666
0.192,0.2064666
0.194,0.11
0.196,0.1024
0.198,0.2
0.2,0.1024
0.202,0.2054
0.20400000000000001,0.09259999
0.20600000000000002,0.2021333
0.20800000000000002,0.1988667
0.21,0.09913332
0.212,0.08179999
0.214,0.2010666
0.216,0.1088667
0.218,0.1956666
0.22,0.1988667
0.222,0.08939999
0.224,0.1978
0.226,0.1436
0.228,0.1988667
0.23,0.1024
0.232,0.1967333
0.234,0.1294667
0.23600000000000002,0.2064666
0.23800000000000002,0.1327333
0.24,0.2032
0.242,0.1457333
0.244,0.2032
0.246,0.1327333
0.248,0.1978
0.25,0.1273333
0.252,0.2032
0.254,0.09693332
0.256,0.1945333
0.258,0.1197333
0.26,0.2043333
0.262,0.1067333
0.264,0.1034667
0.266,0.1988667
0.268,0.2
0.27,0.11
0.272,0.09693332
0.274,0.2021333
0.276,0.2054
0.278,0.1154
0.28,0.1002
0.28200000000000003,0.2064666
0.28400000000000003,0.1403333
0.28600000000000003,0.2064666
0.28800000000000003,0.2032
0.29,0.136
0.292,0.1436
0.294,0.2086667
0.296,0.2119333
0.298,0.1294667
0.3,0.1186667
0.302,0.2064666
0.304,0.2064666
0.306,0.1175333
0.308,0.1110667
0.31,0.2054
0.312,0.2097333
0.314,0.1024
0.316,0.1880666
0.318,0.1056667
0.32,0.1078
0.322,0.2086667
0.324,0.2151333
0.326,0.1088667
0.328,0.2108
0.33,0.1012667
0.332,0.1978
0.334,0.1186667
0.336,0.1154
0.338,0.2054
0.34,0.1425333
0.342,0.2021333
0.34400000000000003,0.1457333
0.34600000000000003,0.2076
0.34800000000000003,0.2054
0.35000000000000003,0.1327333
0.352,0.2054
0.354,0.1219333
0.356,0.2119333
0.358,0.1175333
0.36,0.2054
0.362,0.1024
0.364,0.1024
0.366,0.2043333
0.368,0.1088667
0.37,0.2021333
0.372,0.09693332
0.374,0.2054
0.376,0.1056667
0.378,0.2054
0.38,0.2108
0.382,0.1056667
0.384,0.1934666
0.386,0.1143333
0.388,0.1392667
0.39,0.2162666
0.392,0.1175333
0.394,0.2021333
0.396,0.1403333
0.398,0.2140666
0.4,0.1175333
0.402,0.2076
0.404,0.213
0.406,0.1414
0.40800000000000003,0.1956666
0.41000000000000003,0.1078
0.41200000000000003,0.1067333
0.41400000000000003,0.2119333
0.41600000000000004,0.2054
0.418,0.11
0.42,0.2162666
0.422,0.09373333
0.424,0.2054
0.426,0.1110667
0.428,0.2108
0.43,0.1012667
0.432,0.09259999
0.434,0.2064666
0.436,0.11
0.438,0.2086667
0.44,0.1078
0.442,0.2076
0.444,0.1186667
0.446,0.2140666
0.448,0.2216666
0.45,0.1284
0.452,0.136
0.454,0.2108
0.456,0.2227333
0.458,0.1132
0.46,0.1045333
0.462,0.2108
0.464,0.2194666
0.466,0.1197333
0.468,0.1012667
0.47000000000000003,0.2010666
0.47200000000000003,0.2076
0.47400000000000003,0.1056667
0.47600000000000003,0.09693332
0.47800000000000004,0.1837333
0.48,0.2173333
0.482,0.1078
0.484,0.2054
0.486,0.09806666
0.488,0.1251333
0.49,0.2140666
0.492,0.2194666
0.494,0.1110667
0.496,0.1208
0.498,0.2227333
0.5,0.2119333
0.502,0.1219333
0.504,0.1403333
0.506,0.213
0.508,0.2086667
0.51,0.1034667
0.512,0.1382
0.514,0.2173333
0.516,0.2173333
0.518,0.09259999
0.52,0.11
0.522,0.2162666
0.524,0.2194666
0.526,0.09913332
0.528,0.2064666
0.53,0.09693332
0.532,0.1067333
0.534,0.2076
0.536,0.09479999
0.538,0.2032
0.54,0.1121333
0.542,0.2119333
0.544,0.1718
0.546,0.1067333
0.548,0.1273333
0.55,0.2173333
0.552,0.2054
0.554,0.1143333
0.556,0.2140666
0.558,0.1240667
0.56,0.1110667
0.562,0.1869333
0.5640000000000001,0.2140666
0.5660000000000001,0.1327333
0.5680000000000001,0.1782666
0.5700000000000001,0.11
0.5720000000000001,0.1056667
0.5740000000000001,0.2054
0.5760000000000001,0.1088667
0.578,0.1848
0.58,0.1078
0.582,0.2119333
0.584,0.2097333
0.586,0.09586666
0.588,0.1045333
0.59,0.2216666
0.592,0.2076
0.594,0.1024
0.596,0.1002
0.598,0.2064666
0.6,0.1294667
0.602,0.2282
0.604,0.1164667
0.606,0.2249333
0.608,0.2086667
0.61,0.1164667
0.612,0.1154
0.614,0.2140666
0.616,0.2216666
0.618,0.1034667
0.62,0.1164667
0.622,0.2162666
0.624,0.2238
0.626,0.1110667
0.628,0.1110667
0.63,0.2140666
0.632,0.2184
0.634,0.1284
0.636,0.1088667
0.638,0.1815333
0.64,0.1327333
0.642,0.2119333
0.644,0.1067333
0.646,0.2010666
0.648,0.1110667
0.65,0.2184
0.652,0.2064666
0.654,0.1164667
0.656,0.1175333
0.658,0.2194666
0.66,0.1164667
0.662,0.1880666
0.664,0.1349333
0.666,0.2086667
0.668,0.1110667
0.67,0.1924
0.672,0.1338
0.674,0.2194666
0.676,0.2097333
0.678,0.1034667
0.68,0.1088667
0.682,0.2076
0.684,0.2108
0.686,0.1088667
0.6880000000000001,0.1045333
0.6900000000000001,0.2086667
0.6920000000000001,0.2097333
0.6940000000000001,0.1164667
0.6960000000000001,0.1067333
0.6980000000000001,0.2119333
0.7000000000000001,0.1164667
0.7020000000000001,0.2194666
0.704,0.09479999
0.706,0.1891333
0.708,0.2119333
0.71,0.1219333
0.712,0.1143333
0.714,0.1902
0.716,0.2086667
0.718,0.1143333
0.72,0.11
0.722,0.2032
0.724,0.2086667
0.726,0.1143333
0.728,0.1056667
0.73,0.1902
0.732,0.1294667
0.734,0.2032
0.736,0.1891333
0.738,0.1034667
0.74,0.1164667
0.742,0.2097333
0.744,0.2043333
0.746,0.1078
0.748,0.1056667
0.75,0.2064666
0.752,0.1988667
0.754,0.1088667
0.756,0.1078
0.758,0.2032
0.76,0.2054
0.762,0.1186667
0.764,0.1186667
0.766,0.2
0.768,0.1956666
0.77,0.1197333
0.772,0.1251333
0.774,0.2119333
0.776,0.2043333
0.778,0.1034667
0.78,0.1132
0.782,0.2054
0.784,0.2032
0.786,0.1056667
0.788,0.1067333
0.79,0.2010666
0.792,0.2010666
0.794,0.1143333
0.796,0.1045333
0.798,0.1869333
0.8,0.1294667
0.802,0.2021333
0.804,0.1815333
0.806,0.1088667
0.808,0.1251333
0.81,0.2010666
0.812,0.1837333
0.8140000000000001,0.1164667
0.8160000000000001,0.123
0.8180000000000001,0.2054
0.8200000000000001,0.1132
0.8220000000000001,0.2054
0.8240000000000001,0.1240667
0.8260000000000001,0.2010666
0.8280000000000001,0.1078
0.8300000000000001,0.1837333
0.8320000000000001,0.1956666
0.834,0.1251333
0.836,0.1913333
0.838,0.1088667
0.84,0.1110667
0.842,0.1945333
0.844,0.1132
0.846,0.1934666
0.848,0.1024
0.85,0.1956666
0.852,0.1186667
0.854,0.1967333
0.856,0.1078
0.858,0.2
0.86,0.1978
0.862,0.1175333
0.864,0.1078
0.866,0.1794
0.868,0.1978
0.87,0.1273333
0.872,0.1197333
0.874,0.1978
0.876,0.1967333
0.878,0.1251333
0.88,0.1121333
0.882,0.1967333
0.884,0.1978
0.886,0.1088667
0.888,0.1132
0.89,0.1934666
0.892,0.1978
0.894,0.1219333
0.896,0.1056667
0.898,0.1728666
0.9,0.1988667
0.902,0.1024
0.904,0.1924
0.906,0.1078
0.908,0.1880666
0.91,0.1034667
0.912,0.2010666
0.914,0.1164667
0.916,0.1110667
0.918,0.1924
0.92,0.2
0.922,0.1294667
0.924,0.1988667
0.926,0.136
0.928,0.1902
0.93,0.123
0.932,0.1349333
0.934,0.2043333
0.936,0.1956666
0.9380000000000001,0.1078
0.9400000000000001,0.1186667
0.9420000000000001,0.2
0.9440000000000001,0.1121333
0.9460000000000001,0.1967333
0.9480000000000001,0.1078
0.9500000000000001,0.1978
0.9520000000000001,0.09806666
0.9540000000000001,0.1934666
0.9560000000000001,0.1056667
0.9580000000000001,0.1956666
0.96,0.1024
0.962,0.2054
0.964,0.1782666
0.966,0.1121333
0.968,0.1219333
0.97,0.1988667
0.972,0.1880666
0.974,0.1251333
0.976,0.1186667
0.978,0.2
0.98,0.1349333
0.982,0.1956666
0.984,0.1370666
0.986,0.2086667
0.988,0.1869333
0.99,0.1088667
0.992,0.2021333
0.994,0.1240667
0.996,0.1934666
0.998,0.1056667
1.0,0.2032
1.002,0.1143333
1.004,0.1978
1.006,0.1121333
1.008,0.1924
1.01,0.09479999
1.012,0.09046666
1.014,0.1934666
1.016,0.1110667
1.018,0.1924
1.02,0.1251333
1.022,0.2
1.024,0.1154
1.026,0.1978
1.028,0.2010666
1.03,0.136
1.032,0.2
1.034,0.1316667
1.036,0.2
1.038,0.1208
1.04,0.1273333
1.042,0.1967333
1.044,0.2010666
1.046,0.1143333
1.048,0.1056667
1.05,0.1924
1.052,0.2
1.054,0.09586666
1.056,0.1002
1.058,0.1761333
1.06,0.1934666
1.062,0.09806666
1.064,0.1934666
1.066,0.11
1.068,0.2086667
1.07,0.1067333
1.072,0.1956666
1.074,0.1164667
1.076,0.1132
1.078,0.2054
1.08,0.1934666
1.082,0.1197333
1.084,0.1956666
1.086,0.1132
1.088,0.2010666
1.09,0.11
1.092,0.2021333
1.094,0.123
1.096,0.1924
1.098,0.09693332
1.1,0.1208
1.102,0.2
1.104,0.1034667
1.106,0.1978
1.108,0.1056667
1.11,0.2
1.112,0.1034667
1.114,0.2021333
1.116,0.09806666
1.118,0.2086667
1.12,0.1034667
1.122,0.2043333
1.124,0.1024
1.1260000000000001,0.1837333
1.1280000000000001,0.1382
1.1300000000000001,0.2043333
1.1320000000000001,0.1924
1.1340000000000001,0.1251333
1.1360000000000001,0.2108
1.1380000000000001,0.1306
1.1400000000000001,0.1262667
1.1420000000000001,0.2
1.1440000000000001,0.2043333
1.1460000000000001,0.123
1.1480000000000001,0.1012667
1.1500000000000001,0.1750666
1.1520000000000001,0.2097333
1.154,0.09806666
1.156,0.1761333
1.158,0.1045333
1.16,0.2032
1.162,0.08066666
1.164,0.2
1.166,0.09693332
1.168,0.2021333
1.17,0.09806666
1.172,0.09153333
1.174,0.2032
1.176,0.1024
1.178,0.213
1.18,0.1002
1.182,0.1934666
1.184,0.1240667
