Time (s),CH2 (V),CH3 (V)
0.0,0.09017333,0.06557333
5e-06,0.08992666,0.06506667
1e-05,0.08994,0.06502666
1.5000000000000002e-05,0.09065333,0.06584
2e-05,0.08995333,0.06540667
2.5e-05,0.09079999,0.06659333
3.0000000000000004e-05,0.09011333,0.06609999
3.5000000000000004e-05,0.09084666,0.06713333
4e-05,0.09025332,0.06699999
4.5e-05,0.09103332,0.06618
5e-05,0.09115332,0.06618
5.5e-05,0.09045333,0.06695999
6.000000000000001e-05,0.09057333,0.06631999
6.500000000000001e-05,0.09125999,0.06709333
7.000000000000001e-05,0.09059999,0.06659333
7.500000000000001e-05,0.09132666,0.06731333
8e-05,0.09069332,0.06661999
8.5e-05,0.09133999,0.06729999
9e-05,0.09133999,0.06714666
9.5e-05,0.09063999,0.06629333
0.0001,0.09061333,0.06626666
0.000105,0.09136666,0.06713333
0.00011,0.09065333,0.06656666
0.000115,0.09136666,0.06726
0.00012000000000000002,0.09127333,0.06729999
0.000125,0.09046666,0.06652666
0.00013000000000000002,0.09113999,0.06704
0.000135,0.0904,0.06587333
0.00014000000000000001,0.09097999,0.06643999
0.000145,0.09023999,0.06573333
0.00015000000000000001,0.09081332,0.06577333
0.000155,0.09007332,0.06658
0.00016,0.09063999,0.06661999
0.00016500000000000003,0.08992666,0.06582666
0.00017,0.09063999,0.06641333
0.00017500000000000003,0.08994,0.06566666
0.00018,0.08994,0.06556
0.00018500000000000002,0.09063999,0.06629333
0.00019,0.08994,0.06631999
0.00019500000000000002,0.09062666,0.06544666
0.0002,0.09065333,0.06600666
0.00020500000000000002,0.08988666,0.06506667
0.00021,0.09061333,0.06498666
0.00021500000000000002,0.08989999,0.06584
0.00022,0.09001999,0.06537999
0.00022500000000000002,0.09075999,0.06659333
0.00023,0.09008666,0.06609999
0.00023500000000000002,0.09085999,0.06719333
0.00024000000000000003,0.09028,0.06711999
0.00024500000000000005,0.09100666,0.06624
0.00025,0.09042666,0.0662
0.000255,0.09118,0.06693333
0.00026000000000000003,0.09054666,0.06633333
0.00026500000000000004,0.09123333,0.06704
0.00027,0.09062666,0.06652666
0.000275,0.09132666,0.06729999
0.00028000000000000003,0.09066666,0.06656666
0.00028500000000000004,0.09135333,0.06731333
0.00029,0.09065333,0.06720666
0.000295,0.09132666,0.06634666
0.00030000000000000003,0.09132666,0.06641333
0.00030500000000000004,0.09061333,0.06736666
0.00031,0.09135333,0.06739333
0.000315,0.09065333,0.06674
0.00032,0.09124666,0.06738
0.00032500000000000004,0.09051999,0.06658
0.00033000000000000005,0.09120666,0.06705333
0.000335,0.0904,0.06596666
0.00034,0.09104666,0.06648
0.00034500000000000004,0.09021333,0.06562666
0.00035000000000000005,0.09079999,0.06571999
0.000355,0.09007332,0.06655333
0.00036,0.09066666,0.06654
0.00036500000000000004,0.08989999,0.06578666
0.00037000000000000005,0.09063999,0.06638666
0.000375,0.08989999,0.06558666
0.00038,0.08988666,0.06559999
0.00038500000000000003,0.09059999,0.06636
0.00039000000000000005,0.08995333,0.06643999
0.000395,0.09061333,0.06564
0.0004,0.09063999,0.06615333
0.00040500000000000003,0.08992666,0.06525999
0.00041000000000000005,0.08991332,0.06520666
0.00041500000000000006,0.09062666,0.06604666
0.00042,0.08996666,0.06548666
0.00042500000000000003,0.09074666,0.06671333
0.00043000000000000004,0.09001999,0.06625333
0.00043500000000000006,0.09093999,0.06728666
0.00044,0.09026666,0.06721999
0.00044500000000000003,0.09104666,0.06631999
0.00045000000000000004,0.09046666,0.06633333
0.00045500000000000006,0.09115332,0.06694666
0.00046,0.09123333,0.06638666
0.000465,0.09051999,0.06711999
0.00047000000000000004,0.09061333,0.06654
0.00047500000000000005,0.0913,0.06727333
0.00048000000000000007,0.09065333,0.06661999
0.000485,0.09135333,0.06740666
0.0004900000000000001,0.09137999,0.06726
0.000495,0.09063999,0.06642666
0.0005,0.09133999,0.06649332
0.000505,0.09061333,0.06744666
0.00051,0.09135333,0.06753333
0.000515,0.09062666,0.06689333
0.0005200000000000001,0.09124666,0.06747333
0.0005250000000000001,0.09051999,0.06664667
0.0005300000000000001,0.09112666,0.06711999
0.000535,0.0904,0.06596666
0.00054,0.09097999,0.06654
0.000545,0.09021333,0.06577333
0.00055,0.09078666,0.06577333
0.000555,0.09000666,0.06659333
0.0005600000000000001,0.09068,0.06660666
0.0005650000000000001,0.08992666,0.06591333
0.0005700000000000001,0.08991332,0.06646666
0.0005750000000000001,0.09063999,0.06571999
0.00058,0.09059999,0.06631999
0.000585,0.08987333,0.06561333
0.00059,0.08992666,0.06645333
0.000595,0.09061333,0.06553333
0.0006000000000000001,0.09065333,0.06605999
0.0006050000000000001,0.08991332,0.06512
0.0006100000000000001,0.08994,0.06506667
0.0006150000000000001,0.09063999,0.06599333
0.00062,0.08999333,0.06553333
0.000625,0.09073333,0.06659333
0.00063,0.09011333,0.06616666
0.000635,0.09088666,0.06729999
0.00064,0.09030666,0.06714666
0.0006450000000000001,0.09104666,0.06638666
0.0006500000000000001,0.09042666,0.06633333
0.0006550000000000001,0.09113999,0.06698667
0.0006600000000000001,0.09054666,0.06634666
0.000665,0.09124666,0.06704
0.00067,0.09062666,0.06649332
