Time (s),Voltage (V)
0.0,0.08939999
0.002,0.1588
0.004,0.1663333
0.006,0.07526666
0.008,0.07526666
0.01,0.1728666
0.012,0.1674667
0.014,0.07313333
0.016,0.08286666
0.018000000000000002,0.1631333
0.02,0.08939999
0.022,0.1794
0.024,0.1056667
0.026000000000000002,0.1794
0.028,0.1024
0.03,0.1706666
0.032,0.1826
0.034,0.09693332
0.036000000000000004,0.1772
0.038,0.08719999
0.04,0.09693332
0.042,0.1848
0.044,0.1706666
0.046,0.07959999
0.048,0.07313333
0.05,0.1837333
0.052000000000000005,0.08939999
0.054,0.1761333
0.056,0.06553333
0.058,0.162
0.06,0.1761333
0.062,0.08939999
0.064,0.1696
0.066,0.07093333
0.068,0.08066666
0.07,0.1782666
0.07200000000000001,0.1837333
0.074,0.1034667
0.076,0.1772
0.078,0.1024
0.08,0.1794
0.082,0.08939999
0.084,0.1078
0.08600000000000001,0.1782666
0.088,0.09806666
0.09,0.1772
0.092,0.1782666
0.094,0.1002
0.096,0.1761333
0.098,0.07853333
0.1,0.07633333
0.10200000000000001,0.1761333
0.10400000000000001,0.1728666
0.106,0.08179999
0.108,0.07419999
0.11,0.1782666
0.112,0.1804667
0.114,0.08613332
0.116,0.06439999
0.11800000000000001,0.162
0.12,0.1761333
0.122,0.09479999
0.124,0.1761333
0.126,0.08939999
0.128,0.1706666
0.13,0.1002
0.132,0.1739333
0.134,0.1002
0.136,0.1045333
0.138,0.1880666
0.14,0.09479999
0.14200000000000002,0.1685333
0.14400000000000002,0.1685333
0.146,0.09259999
0.148,0.07093333
0.15,0.1750666
0.152,0.1739333
0.154,0.09259999
0.156,0.1739333
0.158,0.07093333
0.16,0.08179999
0.162,0.1696
0.164,0.1631333
0.166,0.07526666
0.168,0.07746666
0.17,0.1598666
0.17200000000000001,0.1761333
0.17400000000000002,0.07959999
0.176,0.08179999
0.178,0.1652666
0.18,0.1761333
0.182,0.09046666
0.184,0.08393332
0.186,0.1761333
0.188,0.1934666
0.19,0.07526666
0.192,0.1772
0.194,0.1034667
0.196,0.1891333
0.198,0.07746666
0.2,0.07746666
0.202,0.1782666
0.20400000000000001,0.1652666
0.20600000000000002,0.08826666
0.20800000000000002,0.07093333
0.21,0.1696
0.212,0.1652666
0.214,0.08719999
0.216,0.07526666
0.218,0.149
0.22,0.1728666
0.222,0.09479999
0.224,0.1663333
0.226,0.07853333
0.228,0.07633333
0.23,0.1652666
0.232,0.1739333
0.234,0.08179999
0.23600000000000002,0.07093333
0.23800000000000002,0.1706666
0.24,0.1739333
0.242,0.07853333
0.244,0.1121333
0.246,0.1782666
0.248,0.1706666
0.25,0.07853333
0.252,0.09913332
0.254,0.1696
0.256,0.1706666
0.258,0.07199999
0.26,0.07526666
0.262,0.1739333
0.264,0.1685333
0.266,0.07633333
0.268,0.08066666
0.27,0.1652666
0.272,0.1663333
0.274,0.07633333
0.276,0.1457333
0.278,0.07959999
0.28,0.1782666
0.28200000000000003,0.08613332
0.28400000000000003,0.1382
0.28600000000000003,0.07633333
0.28800000000000003,0.1761333
0.29,0.09913332
0.292,0.07526666
0.294,0.1555333
0.296,0.1739333
0.298,0.08393332
0.3,0.07746666
0.302,0.1522667
0.304,0.1739333
0.306,0.09259999
0.308,0.07526666
0.31,0.1544
0.312,0.1706666
0.314,0.09913332
0.316,0.1706666
0.318,0.07853333
0.32,0.07633333
0.322,0.1728666
0.324,0.1706666
0.326,0.07853333
0.328,0.08393332
0.33,0.1642
0.332,0.1761333
0.334,0.06986666
0.336,0.07746666
0.338,0.1739333
0.34,0.1696
0.342,0.07633333
0.34400000000000003,0.07746666
0.34600000000000003,0.1706666
0.34800000000000003,0.162
0.35000000000000003,0.07853333
0.352,0.07633333
0.354,0.1685333
0.356,0.1772
0.358,0.07419999
0.36,0.07853333
0.362,0.1728666
0.364,0.1739333
0.366,0.08286666
0.368,0.07526666
0.37,0.1706666
0.372,0.1750666
0.374,0.07633333
0.376,0.1706666
0.378,0.08499999
0.38,0.09479999
0.382,0.1782666
0.384,0.08499999
0.386,0.1718
0.388,0.08939999
0.39,0.1631333
0.392,0.1468666
0.394,0.07633333
0.396,0.08066666
0.398,0.1728666
0.4,0.1403333
0.402,0.07853333
0.404,0.1706666
0.406,0.08393332
0.40800000000000003,0.07853333
0.41000000000000003,0.1479333
0.41200000000000003,0.08719999
0.41400000000000003,0.1728666
0.41600000000000004,0.08719999
0.418,0.1576667
0.42,0.08613332
0.422,0.1685333
0.424,0.09153333
0.426,0.1652666
0.428,0.07633333
0.43,0.1598666
0.432,0.1696
0.434,0.08066666
0.436,0.1609333
0.438,0.08499999
0.44,0.1750666
0.442,0.08286666
0.444,0.08393332
0.446,0.1631333
0.448,0.1685333
0.45,0.08499999
0.452,0.07526666
0.454,0.1327333
0.456,0.08393332
0.458,0.1652666
0.46,0.1457333
0.462,0.07526666
0.464,0.162
0.466,0.07853333
0.468,0.1663333
0.47000000000000003,0.08826666
0.47200000000000003,0.1739333
0.47400000000000003,0.09806666
0.47600000000000003,0.08613332
0.47800000000000004,0.1837333
0.48,0.08719999
0.482,0.162
0.484,0.09153333
0.486,0.1663333
0.488,0.08613332
0.49,0.1718
0.492,0.08393332
0.494,0.1588
0.496,0.08286666
0.498,0.1652666
0.5,0.1566
0.502,0.08499999
0.504,0.07959999
0.506,0.1403333
0.508,0.08719999
0.51,0.1512
0.512,0.08066666
0.514,0.149
0.516,0.08719999
0.518,0.1674667
0.52,0.1631333
0.522,0.08393332
0.524,0.08179999
0.526,0.1663333
0.528,0.1706666
0.53,0.08066666
0.532,0.09479999
0.534,0.1761333
0.536,0.1739333
0.538,0.08393332
0.54,0.1696
0.542,0.08179999
0.544,0.1794
0.546,0.09693332
0.548,0.08066666
0.55,0.1609333
0.552,0.08066666
0.554,0.1631333
0.556,0.1544
0.558,0.07199999
0.56,0.08286666
0.562,0.1576667
0.5640000000000001,0.07853333
0.5660000000000001,0.1609333
0.5680000000000001,0.09479999
0.5700000000000001,0.1815333
0.5720000000000001,0.07959999
0.5740000000000001,0.1706666
0.5760000000000001,0.08826666
0.578,0.1794
0.58,0.1674667
0.582,0.08066666
0.584,0.08939999
0.586,0.1718
0.588,0.1761333
0.59,0.08066666
0.592,0.1794
0.594,0.08719999
0.596,0.1761333
0.598,0.09373333
0.6,0.08286666
0.602,0.162
0.604,0.1728666
0.606,0.08613332
0.608,0.07526666
0.61,0.1512
0.612,0.1663333
0.614,0.08066666
0.616,0.07853333
0.618,0.1739333
0.62,0.1728666
