Time (s),CH1 Voltage (V),CH2 Voltage (V),CH3 Voltage (V)
0.0023999999999999994,2.557333,-0.006133333,8.531599
0.002450000000000001,2.5168,-0.01088,8.499065
0.0024999999999999988,2.5664,-0.01184,8.514266
0.00255,2.512266,-0.003733333,8.542533
0.0026000000000000016,2.557333,-0.0004266666,8.522932
0.0026499999999999996,2.507733,-0.01136,8.546799
0.002700000000000001,2.498667,-0.01229333,8.535999
0.002749999999999999,2.557333,-0.005653333,8.507732
0.0028000000000000004,2.5168,-0.004693333,8.538133
0.0028499999999999984,2.570933,-0.01184,8.501199
0.0029,2.561867,-0.0028,8.501199
0.0029500000000000012,2.5168,-0.01184,8.522932
0.002999999999999999,2.507733,-0.01325333,8.527332
0.0030500000000000006,2.5528,-0.005173333,8.483866
0.0030999999999999986,2.507733,-0.01088,8.492533
0.00315,2.570933,-0.0028,8.531599
0.0032000000000000015,2.507733,-0.01229333,8.512133
0.0032499999999999994,2.584533,-0.003733333,8.542533
0.003300000000000001,2.507733,-0.006133333,8.533866
0.003349999999999999,2.575466,-0.01229333,8.505599
0.0034000000000000002,2.5664,-0.004213333,8.527332
0.0034500000000000017,2.521333,-0.01184,8.499065
0.0034999999999999996,2.5528,-0.006133333,8.522932
0.003550000000000001,2.494133,-0.01229333,8.479465
0.003599999999999999,2.512266,-0.01421333,8.481599
0.0036500000000000005,2.561867,-0.004213333,8.514266
0.0036999999999999984,2.5168,-0.01325333,8.492533
0.00375,2.561867,-0.006133333,8.5208
0.0038000000000000013,2.575466,-0.0104,8.525065
0.0038499999999999993,2.521333,-0.0028,8.490399
0.0039000000000000007,2.512266,-0.01277333,8.518666
0.003949999999999999,2.557333,-0.00232,8.488132
0.004,2.507733,-0.00232,8.522932
0.0040500000000000015,2.5664,-0.01229333,8.490399
0.0040999999999999995,2.507733,-0.005173333,8.492533
0.004150000000000001,2.5664,-0.01184,8.525065
0.004199999999999999,2.498667,-0.005173333,8.527332
0.00425,2.5664,-0.01610667,8.492533
0.004300000000000002,2.5664,-0.004693333,8.527332
0.00435,2.5168,-0.01184,8.494666
0.004400000000000001,2.521333,-0.01184,8.533866
0.004449999999999999,2.557333,-0.006133333,8.496932
0.0045000000000000005,2.557333,-0.006133333,8.494666
0.0045499999999999985,2.5032,-0.01229333,8.516399
0.0046,2.557333,-0.006133333,8.516399
0.004650000000000001,2.521333,-0.01325333,8.479465
0.004699999999999999,2.5528,-0.01277333,8.475199
0.004750000000000001,2.512266,-0.004213333,8.512133
0.004799999999999999,2.507733,-0.005173333,8.477332
0.00485,2.557333,-0.01325333,8.512133
0.004900000000000002,2.512266,-0.0028,8.518666
0.0049499999999999995,2.557333,-0.01277333,8.475199
0.005000000000000001,2.544,-0.01088,8.488132
0.005049999999999999,-2.505867,0.002426666,12.50373
0.0051,-2.487733,0.0005333333,12.49293
0.005149999999999998,-2.446933,0.007199999,12.46027
0.0052,-2.446933,0.01194667,12.49293
0.005250000000000001,-2.501333,0.003386667,12.45587
0.005299999999999999,-2.438133,0.007199999,12.4864
0.005350000000000001,-2.501333,0.01432,12.46027
0.0053999999999999986,-2.4968,0.001946667,12.46027
0.00545,-2.446933,0.01098667,12.49293
0.005500000000000001,-2.5104,0.004346666,12.49293
0.005549999999999999,-2.4424,0.01098667,12.45587
0.005600000000000001,-2.456,0.01194667,12.45587
0.005649999999999999,-2.4968,0.004346666,12.4972
0.0057,-2.446933,0.002426666,12.49293
0.005750000000000002,-2.4968,0.01005333,12.46027
0.0058,-2.451466,0.002426666,12.46467
0.005850000000000001,-2.487733,0.01336,12.4972
0.005899999999999999,-2.487733,0.01194667,12.48853
0.00595,-2.451466,0.002426666,12.4624
0.005999999999999998,-2.492266,0.002426666,12.46467
0.00605,-2.438133,0.009093333,12.4864
0.006100000000000001,-2.492266,0.00576,12.45813
0.006149999999999999,-2.456,0.01146667,12.49293
0.006200000000000001,-2.492266,5.333333e-05,12.49293
0.006249999999999999,-2.4336,0.00576,12.45373
0.0063,-2.4424,-0.00136,12.46467
0.0063500000000000015,-2.501333,0.008133333,12.48853
0.006400000000000003,-2.4968,0.001013333,12.49507
0.006449999999999997,-2.451466,0.01194667,12.45587
0.006499999999999999,-2.4424,0.001493333,12.48853
0.00655,-2.505867,0.01336,12.4668
0.006600000000000002,-2.505867,0.007199999,12.46893
0.006650000000000003,-2.4336,-0.003733333,12.49067
0.006699999999999998,-2.446933,0.002426666,12.46467
0.006749999999999999,-2.514666,-0.005653333,12.49293
0.0068000000000000005,-2.4336,-0.004693333,12.46027
0.006850000000000002,-2.492266,0.001946667,12.49067
0.006900000000000003,-2.4968,-0.00232,12.44947
0.006949999999999998,-2.456,0.006719999,12.50587
0.006999999999999999,-2.4336,0.006719999,12.46027
0.007050000000000001,-2.487733,-0.003733333,12.49293
0.007100000000000002,-2.446933,-0.006133333,12.46467
0.007150000000000004,-2.4968,0.001013333,12.49507
0.007199999999999998,-2.438133,0.00528,12.4668
0.0072499999999999995,-2.4832,-0.007066666,12.4864
0.007300000000000001,-2.4832,-0.005653333,12.46467
0.007350000000000002,-2.4336,0.0048,12.4864
0.007399999999999997,-2.4424,0.003866666,12.48853
0.007449999999999998,-2.487733,-0.00328,12.45373
0.0075,-2.446933,5.333333e-05,12.48853
0.007550000000000001,-2.492266,-0.009439999,12.45587
0.007600000000000003,-2.4968,0.001013333,12.44947
0.007649999999999997,-2.446933,-0.006133333,12.48853
0.0076999999999999985,-2.492266,0.001946667,12.46027
0.00775,-2.4336,-0.007546666,12.482
0.007800000000000001,-2.492266,-0.007066666,12.46027
0.007850000000000003,-2.438133,0.001946667,12.48853
0.007899999999999997,-2.456,-0.01088,12.46027
0.007949999999999999,-2.4968,0.003386667,12.48853
0.008,-2.487733,-0.006133333,12.46467
0.008050000000000002,-2.4336,0.0005333333,12.49293
0.008100000000000003,-2.446933,-0.006586666,12.49067
0.008149999999999998,-2.4832,-0.0004266666,12.45813
0.008199999999999999,-2.487733,-0.007066666,12.48853
0.00825,-2.456,0.004346666,12.45813
0.008300000000000002,-2.4832,0.002906666,12.49933
0.008350000000000003,-2.438133,-0.003733333,12.4624
0.008399999999999998,-2.492266,-0.003733333,12.45373
0.00845,-2.438133,0.00576,12.49067
0.0085,-2.4424,-0.00136,12.4972
0.008550000000000002,-2.492266,0.008613333,12.46467
0.008600000000000003,-2.501333,0.0048,12.49293
0.008649999999999998,-2.4424,-0.00328,12.46027
0.0087,-2.446933,0.001946667,12.46027
0.00875,-2.487733,0.01146667,12.49293
0.008800000000000002,-2.492266,0.00576,12.46467
0.008850000000000004,-2.456,0.01432,12.4864
0.008899999999999998,-2.487733,0.01050667,12.48853
0.00895,-2.446933,-0.00184,12.46467
0.009000000000000001,-2.4832,0.00528,12.4972
0.009050000000000002,-2.446933,-0.007066666,12.45813
0.009099999999999997,-2.446933,-0.005173333,12.45373
0.009149999999999998,-2.4832,0.003386667,12.4972
0.0092,-2.501333,0.001013333,12.4668
0.009250000000000001,-2.438133,0.01194667,12.48853
0.009300000000000003,-2.4968,0.004346666,12.49293
0.009349999999999997,-2.4336,0.01288,12.45813
0.009399999999999999,-2.487733,0.01146667,12.4864
0.00945,-2.429066,-0.0004266666,12.46467
0.009500000000000001,-2.451466,-0.0028,12.46467
0.009550000000000003,-2.501333,0.007653333,12.4972
0.009599999999999997,-2.451466,-0.0004266666,12.46893
0.009649999999999999,-2.487733,0.009573333,12.49933
0.0097,-2.492266,0.001493333,12.4972
0.009750000000000002,-2.446933,0.01146667,12.46467
0.009800000000000003,-2.456,0.01050667,12.45813
0.009849999999999998,-2.501333,0.003386667,12.4864
0.009899999999999999,-2.4968,0.01242667,12.48853
0.00995,-2.4064,0.002906666,12.46027
0.010000000000000002,-2.451466,0.0048,12.482
0.010050000000000003,2.5664,-0.006133333,11.1544
0.010099999999999998,2.507733,-0.00136,11.06093
0.01015,2.557333,-0.009439999,10.01573
0.0102,2.512266,-0.00136,9.972265
0.010250000000000002,2.557333,-0.01184,9.370399
0.010300000000000004,2.512266,-0.01136,9.348666
0.010349999999999998,2.5528,-0.006133333,8.998799
0.0104,2.561867,-0.0028,8.996666
0.010450000000000001,2.5032,-0.01325333,8.807599
0.010500000000000002,2.507733,-0.01088,8.811999
0.010549999999999997,2.570933,-0.004693333,8.690266
0.010599999999999998,2.570933,-0.00328,8.690266
0.01065,2.5168,-0.01136,8.614265
0.010700000000000001,2.557333,-0.01229333,8.638132
0.010750000000000003,2.507733,-0.005653333,8.577332
0.010799999999999997,2.507733,-0.005173333,8.592532
0.010849999999999999,2.570933,-0.01184,8.5664
0.0109,2.507733,-0.01229333,8.575066
0.010950000000000001,2.5664,-0.005653333,8.527332
0.011000000000000003,2.498667,-0.004213333,8.5664
0.011049999999999997,2.575466,-0.01325333,8.522932
0.011099999999999999,2.561867,-0.006133333,8.514266
0.01115,2.512266,-0.01184,8.542533
0.011200000000000002,2.557333,-0.006133333,8.533866
0.011250000000000003,2.507733,-0.01277333,8.512133
0.011299999999999998,2.5664,-0.00136,8.540266
0.011349999999999999,2.5032,-0.01184,8.505599
0.0114,2.548266,-0.00232,8.544666
0.011450000000000002,2.512266,-0.01136,8.501199
0.011500000000000003,2.498667,-0.004693333,8.499065
0.011549999999999998,2.5664,-0.01184,8.529466
0.0116,2.512266,-0.003733333,8.492533
0.01165,2.570933,-0.01184,8.525065
0.011700000000000002,2.498667,-0.01229333,8.531599
0.011750000000000003,2.570933,-0.00328,8.503332
0.011799999999999998,2.5664,-0.01184,8.490399
0.01185,2.521333,-0.003733333,8.538133
0.0119,2.507733,-0.003733333,8.527332
0.011950000000000002,2.575466,-0.01229333,8.496932
0.012000000000000004,2.570933,-0.01277333,8.514266
0.012049999999999998,2.498667,-0.00232,8.488132
0.0121,2.5664,-0.006133333,8.516399
0.012150000000000001,2.498667,-0.01184,8.479465
0.012200000000000003,2.561867,-0.01229333,8.481599
0.012249999999999997,2.494133,-0.005173333,8.5208
0.012299999999999998,2.512266,-0.01229333,8.516399
0.01235,2.5664,-0.003733333,8.488132
0.012400000000000001,2.570933,-0.01088,8.522932
0.012450000000000003,2.498667,-0.005653333,8.481599
0.012499999999999997,2.512266,-0.005653333,8.5208
0.012549999999999999,2.570933,-0.01184,8.481599
0.0126,2.512266,-0.005173333,8.509866
0.012650000000000002,2.575466,-0.01277333,8.477332
0.012700000000000003,2.507733,-0.005173333,8.479465
0.012749999999999997,2.58,-0.0104,8.518666
0.012799999999999999,2.5528,-0.01184,8.472933
0.01285,2.5032,-0.004693333,8.5208
0.012900000000000002,2.5528,-0.005653333,8.512133
0.012950000000000003,2.507733,-0.01229333,8.479465
0.012999999999999998,2.4896,-0.01277333,8.501199
0.013049999999999999,2.557333,-0.003733333,8.468666
0.0131,2.512266,-0.01184,8.496932
0.013150000000000002,2.561867,-0.0028,8.472933
0.013200000000000003,2.575466,-0.01136,8.468666
0.013249999999999998,2.507733,-0.004213333,8.505599
0.0133,2.507733,-0.01373333,8.472933
0.01335,2.5528,-0.006586666,8.507732
0.013400000000000002,2.512266,-0.01421333,8.512133
0.013450000000000004,2.5528,-0.004213333,8.477332
0.013499999999999998,2.512266,-0.003733333,8.505599
0.01355,2.548266,-0.01184,8.472933
0.013600000000000001,2.498667,-0.01229333,8.490399
0.013650000000000002,2.561867,-0.004693333,8.459999
0.013700000000000004,2.557333,-0.003733333,8.459999
0.013749999999999998,2.498667,-0.01229333,8.501199
0.0138,2.557333,-0.0028,8.464266
0.013850000000000001,2.5168,-0.01184,8.503332
0.013900000000000003,2.5528,-0.01229333,8.475199
0.013949999999999997,2.507733,-0.005173333,8.512133
0.013999999999999999,2.557333,-0.004693333,8.505599
0.01405,2.512266,-0.01325333,8.472933
0.014100000000000001,2.512266,-0.003733333,8.505599
0.014150000000000003,2.5664,-0.01229333,8.468666
0.014199999999999997,2.5528,-0.01229333,8.466399
0.014249999999999999,2.498667,-0.004693333,8.499065
0.0143,2.5664,-0.01184,8.464266
0.014350000000000002,2.512266,-0.0028,8.501199
0.014400000000000003,2.498667,-0.004213333,8.499065
0.014449999999999998,2.557333,-0.01184,8.468666
0.014499999999999999,2.507733,-0.004213333,8.501199
0.01455,2.5528,-0.01136,8.475199
0.014600000000000002,2.557333,-0.01184,8.507732
0.014650000000000003,2.507733,-0.004213333,8.472933
0.014699999999999998,2.498667,-0.01088,8.496932
0.01475,2.5528,-0.004213333,8.468666
0.0148,2.507733,-0.004693333,8.481599
0.014850000000000002,2.5664,-0.01277333,8.505599
0.014900000000000004,2.521333,-0.01229333,8.479465
0.014949999999999998,2.561867,-0.005173333,8.516399
0.015,2.5528,-0.009919999,8.509866
0.015050000000000001,-2.514666,-0.00136,12.51027
0.015100000000000002,-2.4424,-0.005173333,12.49933
0.015150000000000004,-2.492266,0.00576,12.45587
0.015199999999999998,-2.5104,-0.0004266666,12.4864
0.01525,-2.4424,0.01050667,12.45587
0.015300000000000001,-2.505867,0.003386667,12.49293
0.015350000000000003,-2.4336,0.01005333,12.4516
0.015400000000000004,-2.492266,0.009573333,12.46027
0.015449999999999998,-2.446933,0.0005333333,12.48853
0.0155,-2.446933,0.007199999,12.46467
0.015550000000000001,-2.492266,-0.003733333,12.48853
0.015600000000000003,-2.446933,-0.0028,12.49067
0.015649999999999997,-2.4832,0.00528,12.46027
0.0157,-2.446933,-0.003733333,12.50813
0.01575,-2.487733,0.0048,12.46467
0.0158,-2.446933,0.00624,12.48853
0.015850000000000003,-2.487733,-0.0009066666,12.46467
0.015899999999999997,-2.438133,0.00528,12.49293
0.01595,-2.501333,-0.00184,12.46027
0.016,-2.451466,0.003866666,12.45813
0.016050000000000002,-2.4968,-0.006133333,12.50373
0.016100000000000003,-2.487733,5.333333e-05,12.49293
0.016149999999999998,-2.4424,-0.009919999,12.45587
0.0162,-2.42,5.333333e-05,12.46027
0.01625,-2.492266,-0.008986666,12.48853
0.016300000000000002,-2.4832,-0.009439999,12.49067
0.016350000000000003,-2.4424,5.333333e-05,12.45587
0.016399999999999998,-2.424533,-0.0028,12.45587
0.01645,-2.501333,-0.007546666,12.4864
0.0165,-2.4424,-0.01088,12.45813
0.016550000000000002,-2.4968,-0.0028,12.49293
0.016600000000000004,-2.438133,-0.0028,12.49067
0.016649999999999998,-2.487733,-0.009439999,12.45813
0.0167,-2.4336,-0.007546666,12.4472
0.01675,-2.5104,0.001013333,12.4864
0.016800000000000002,-2.460533,-0.006133333,12.49293
0.016850000000000004,-2.492266,0.001493333,12.46027
0.0169,-2.492266,-0.007066666,12.49507
0.01695,-2.446933,-0.0004266666,12.46467
0.017,-2.501333,0.001013333,12.48853
0.017050000000000003,-2.438133,-0.009439999,12.45373
0.017100000000000004,-2.492266,-0.00136,12.49507
0.01715,-2.438133,-0.006586666,12.46027
0.0172,-2.4968,-0.009919999,12.4972
0.01725,-2.446933,0.0005333333,12.4624
0.017300000000000003,-2.446933,-0.008506666,12.48853
0.017349999999999997,-2.4968,0.001013333,12.45587
0.0174,-2.514666,-0.005173333,12.49507
0.01745,-2.424533,0.002906666,12.46467
0.0175,-2.446933,0.001013333,12.46467
0.017550000000000003,-2.501333,-0.008026666,12.5016
0.017599999999999998,-2.451466,-0.003733333,12.49067
0.01765,-2.478666,0.003866666,12.45813
0.0177,-2.4832,0.004346666,12.49293
0.017750000000000002,-2.446933,-0.004693333,12.46467
0.017800000000000003,-2.438133,0.001946667,12.4624
0.017849999999999998,-2.492266,-0.006133333,12.49933
0.0179,-2.446933,-0.004693333,12.4516
0.01795,-2.4968,0.002426666,12.49507
0.018000000000000002,-2.492266,0.00576,12.45373
0.018050000000000004,-2.456,-0.0028,12.49293
0.018099999999999998,-2.492266,0.0005333333,12.4668
0.01815,-2.4336,-0.006586666,12.49067
0.0182,-2.492266,-0.007546666,12.45587
0.018250000000000002,-2.451466,-0.0009066666,12.49293
0.018300000000000004,-2.4968,-0.008986666,12.49067
0.018349999999999998,-2.446933,5.333333e-05,12.46467
0.0184,-2.487733,-0.00136,12.45587
0.01845,-2.446933,-0.007066666,12.49293
0.018500000000000003,-2.4336,-0.007066666,12.5016
0.018550000000000004,-2.501333,-0.00136,12.46027
0.0186,-2.501333,-0.00232,12.49067
0.01865,-2.4336,-0.008506666,12.4516
0.0187,-2.492266,-0.0004266666,12.48853
0.018750000000000003,-2.424533,-0.006133333,12.46467
0.018799999999999997,-2.492266,-0.007546666,12.49067
0.01885,-2.4336,0.003386667,12.46027
0.0189,-2.451466,0.003386667,12.49507
0.01895,-2.4968,-0.005653333,12.46027
0.019000000000000003,-2.438133,-0.008026666,12.46467
0.019049999999999997,-2.487733,0.003386667,12.4864
0.0191,-2.487733,-0.00136,12.49067
0.01915,-2.446933,0.00624,12.46467
0.019200000000000002,-2.451466,-0.003733333,12.49293
0.019250000000000003,-2.492266,0.003386667,12.4624
0.019299999999999998,-2.505867,5.333333e-05,12.46027
0.01935,-2.446933,0.007653333,12.49507
0.0194,-2.456,0.007199999,12.46027
0.019450000000000002,-2.492266,-0.00136,12.48853
0.019500000000000003,-2.4424,-0.0028,12.4972
0.019549999999999998,-2.492266,0.0048,12.45587
0.0196,-2.505867,0.0048,12.49293
0.01965,-2.438133,-0.00136,12.46467
0.019700000000000002,-2.438133,0.003386667,12.44947
0.019750000000000004,-2.501333,-0.004213333,12.49293
0.019799999999999998,-2.501333,-0.00136,12.48853
0.01985,-2.438133,0.007199999,12.45587
0.0199,-2.451466,0.008133333,12.4624
0.019950000000000002,-2.4968,-0.00232,12.4972
0.020000000000000004,-2.478666,0.004346666,12.4776
0.02005,2.584533,-0.006133333,11.1544
0.0201,2.521333,-0.00136,11.0892
0.02015,2.5664,-0.009919999,10.0092
0.020200000000000003,2.557333,-0.00328,9.961466
0.020250000000000004,2.507733,-0.01184,9.365999
0.0203,2.575466,-0.00328,9.359466
0.02035,2.5032,-0.01136,8.994533
0.0204,2.557333,-0.005173333,8.983599
0.020450000000000003,2.5032,-0.01277333,8.801065
0.020499999999999997,2.561867,-0.009919999,8.792399
0.02055,2.521333,-0.005173333,8.685865
0.0206,2.512266,-0.004213333,8.675066
0.02065,2.5664,-0.01184,8.605466
0.020700000000000003,2.5528,-0.01277333,8.622932
0.020749999999999998,2.498667,-0.006133333,8.564266
0.0208,2.5168,-0.01277333,8.570799
0.02085,2.557333,-0.004693333,8.531599
0.020900000000000002,2.5032,-0.01229333,8.557733
0.020950000000000003,2.544,-0.004693333,8.512133
0.020999999999999998,2.507733,-0.01325333,8.538133
0.02105,2.557333,-0.00232,8.512133
0.0211,2.557333,-0.01184,8.531599
0.021150000000000002,2.5032,-0.004213333,8.499065
0.021200000000000004,2.570933,-0.01184,8.505599
0.021249999999999998,2.507733,-0.006133333,8.533866
0.0213,2.507733,-0.01229333,8.527332
0.02135,2.5528,-0.004693333,8.499065
0.021400000000000002,2.575466,-0.004693333,8.514266
0.021450000000000004,2.512266,-0.01184,8.468666
0.0215,2.5664,-0.01325333,8.514266
0.02155,2.5032,-0.004213333,8.472933
0.0216,2.507733,-0.006586666,8.505599
0.021650000000000003,2.557333,-0.01088,8.468666
0.021700000000000004,2.5032,-0.006133333,8.509866
0.02175,2.557333,-0.01229333,8.481599
0.0218,2.507733,-0.006133333,8.483866
0.02185,2.5528,-0.01229333,8.518666
0.021900000000000003,2.507733,-0.01325333,8.483866
0.021950000000000004,2.557333,-0.004693333,8.522932
0.022,2.548266,-0.01088,8.507732
0.02205,2.498667,-0.003733333,8.470799
0.0221,2.5528,-0.006133333,8.472933
0.022150000000000003,2.521333,-0.01229333,8.509866
0.022199999999999998,2.561867,-0.005173333,8.470799
0.02225,2.521333,-0.01136,8.509866
0.0223,2.5528,-0.01373333,8.514266
0.022350000000000002,2.512266,-0.004693333,8.470799
0.022400000000000003,2.570933,-0.01277333,8.488132
0.022449999999999998,2.512266,-0.005173333,8.509866
0.0225,2.570933,-0.0104,8.522932
0.02255,2.5032,-0.005173333,8.483866
0.022600000000000002,2.5664,-0.005173333,8.516399
0.022650000000000003,2.507733,-0.01229333,8.483866
0.022699999999999998,2.5168,-0.01088,8.516399
0.02275,2.5528,-0.005173333,8.488132
0.0228,2.512266,-0.004693333,8.516399
0.022850000000000002,2.5664,-0.01229333,8.488132
0.022900000000000004,2.5168,-0.01184,8.516399
0.022949999999999998,2.570933,-0.004693333,8.475199
0.023,2.512266,-0.01421333,8.516399
0.02305,2.5664,-0.00232,8.479465
0.023100000000000002,2.5032,-0.01229333,8.472933
0.023150000000000004,2.557333,-0.005173333,8.512133
0.0232,2.58,-0.0028,8.481599
0.02325,2.507733,-0.01229333,8.505599
0.0233,2.557333,-0.01277333,8.481599
0.023350000000000003,2.494133,-0.00232,8.507732
0.023400000000000004,2.5168,-0.01184,8.501199
0.02345,2.5664,-0.004213333,8.481599
0.0235,2.557333,-0.006133333,8.501199
0.02355,2.507733,-0.01229333,8.470799
0.023600000000000003,2.575466,-0.005173333,8.472933
0.023650000000000004,2.507733,-0.01325333,8.503332
0.0237,2.557333,-0.00232,8.479465
0.02375,2.498667,-0.009919999,8.509866
0.0238,2.557333,-0.004693333,8.488132
0.023850000000000003,2.507733,-0.01088,8.512133
0.023899999999999998,2.5168,-0.004693333,8.479465
0.02395,2.557333,-0.01325333,8.507732
0.024,2.512266,-0.005173333,8.509866
0.024050000000000002,2.5664,-0.01088,8.472933
0.024100000000000003,2.512266,-0.01184,8.481599
0.024149999999999998,2.5528,-0.005173333,8.512133
0.0242,2.521333,-0.003733333,8.472933
0.02425,2.5528,-0.01184,8.516399
0.024300000000000002,2.570933,-0.01184,8.509866
0.024350000000000004,2.5168,-0.005173333,8.475199
0.024399999999999998,2.561867,-0.005653333,8.479465
0.02445,2.507733,-0.01229333,8.509866
0.0245,2.498667,-0.01373333,8.477332
0.024550000000000002,2.575466,-0.006586666,8.503332
0.024600000000000004,2.512266,-0.009919999,8.503332
0.02465,2.5528,-0.005653333,8.475199
0.0247,2.512266,-0.01088,8.470799
0.02475,2.5664,-0.004213333,8.499065
0.024800000000000003,2.5032,-0.01277333,8.477332
0.024850000000000004,2.570933,-0.00184,8.505599
0.0249,2.512266,-0.01184,8.505599
0.02495,2.534933,-0.007546666,8.483866
