Time (s),Voltage (V)
0.0,0.7642666
0.002,0.7818666
0.004,0.6658666
0.006,0.7733066
0.008,0.7609333
0.01,0.6492266
0.012,0.6497066
0.014,0.7599999
0.016,0.7485866
0.018000000000000002,0.65064
0.02,0.65872
0.022,0.7785333
0.024,0.7804266
0.026000000000000002,0.6696533
0.028,0.67632
0.03,0.7813866
0.032,0.6458933
0.034,0.7904266
0.036000000000000004,0.7909066
0.038,0.6553866
0.04,0.7866133
0.042,0.6701333
0.044,0.7809066
0.046,0.6715733
0.048,0.7780533
0.05,0.6663466
0.052000000000000005,0.6867733
0.054,0.7951733
0.056,0.68488
0.058,0.7842399
0.06,0.6492266
0.062,0.7419199
0.064,0.6573066
0.066,0.7823466
0.068,0.7110133
0.07,0.6511199
0.07200000000000001,0.65016
0.074,0.7894666
0.076,0.7390666
0.078,0.65872
0.08,0.6905866
0.082,0.7975466
0.084,0.6734666
0.08600000000000001,0.7799466
0.088,0.6397066
0.09,0.7818666
0.092,0.7799466
0.094,0.6477866
0.096,0.6373333
0.098,0.7818666
0.1,0.7680799
0.10200000000000001,0.6511199
0.10400000000000001,0.7756799
0.106,0.6820266
0.108,0.7870933
0.11,0.6382933
0.112,0.6539733
0.114,0.7604799
0.116,0.7847199
0.11800000000000001,0.6373333
0.12,0.6363733
0.122,0.7542933
0.124,0.7618933
0.126,0.6311466
0.128,0.6511199
0.13,0.7557066
0.132,0.7904266
0.134,0.6406666
0.136,0.7599999
0.138,0.6354399
0.14,0.7870933
0.14200000000000002,0.6444533
0.14400000000000002,0.6520799
0.146,0.7751999
0.148,0.6630133
0.15,0.79184
0.152,0.6397066
0.154,0.7790133
0.156,0.6325866
0.158,0.7823466
0.16,0.7866133
0.162,0.6230666
0.164,0.6330666
0.166,0.78328
0.168,0.7866133
0.17,0.6263999
0.17200000000000001,0.6302133
0.17400000000000002,0.7818666
0.176,0.7604799
0.178,0.6306666
0.18,0.6425599
0.182,0.78376
0.184,0.7733066
0.186,0.6306666
0.188,0.6311466
0.19,0.7737866
0.192,0.6525599
0.194,0.7904266
0.196,0.8018399
0.198,0.6273599
0.2,0.7794933
0.202,0.6511199
0.20400000000000001,0.79944
0.20600000000000002,0.6330666
0.20800000000000002,0.79136
0.21,0.65016
0.212,0.6382933
0.214,0.7609333
0.216,0.6644266
0.218,0.78376
0.22,0.7257599
0.222,0.6321066
0.224,0.6197333
0.226,0.7813866
0.228,0.7138666
0.23,0.6263999
0.232,0.6268799
0.234,0.7809066
0.23600000000000002,0.6206933
0.23800000000000002,0.7300533
0.24,0.6344799
0.242,0.7813866
0.244,0.7690133
0.246,0.6273599
0.248,0.6216533
0.25,0.78376
0.252,0.6273599
0.254,0.7714133
0.256,0.6282933
0.258,0.7823466
0.26,0.7657066
0.262,0.6254399
0.264,0.6354399
0.266,0.7561866
0.268,0.78376
0.27,0.6183199
0.272,0.6183199
0.274,0.7476266
0.276,0.7889866
0.278,0.6230666
0.28,0.7414399
0.28200000000000003,0.6245066
0.28400000000000003,0.7671199
0.28600000000000003,0.61072
0.28800000000000003,0.60976
0.29,0.7538133
0.292,0.7756799
0.294,0.6183199
0.296,0.6225866
0.298,0.7343199
0.3,0.7818666
0.302,0.6330666
0.304,0.7866133
0.306,0.6316266
0.308,0.6558666
0.31,0.77472
0.312,0.6149866
0.314,0.7680799
0.316,0.6254399
0.318,0.7675999
0.32,0.7847199
0.322,0.6311466
0.324,0.6349599
0.326,0.7809066
0.328,0.7561866
0.33,0.6197333
0.332,0.6225866
0.334,0.7657066
0.336,0.76616
0.338,0.6216533
0.34,0.6359199
0.342,0.7794933
0.34400000000000003,0.77472
0.34600000000000003,0.6059466
0.34800000000000003,0.6325866
0.35000000000000003,0.7794933
0.352,0.7685599
0.354,0.6164266
0.356,0.6164266
0.358,0.7723466
0.36,0.7657066
0.362,0.6121333
0.364,0.6354399
0.366,0.7761599
0.368,0.7590399
0.37,0.6454133
0.372,0.7590399
0.374,0.6178399
0.376,0.6202133
0.378,0.7657066
0.38,0.7224266
0.382,0.6121333
0.384,0.6444533
0.386,0.7647466
0.388,0.7395466
0.39,0.6439999
0.392,0.7614133
0.394,0.6363733
0.396,0.6164266
0.398,0.7077066
0.4,0.6563466
0.402,0.7576266
0.404,0.6263999
0.406,0.6825066
0.40800000000000003,0.65016
0.41000000000000003,0.7580799
0.41200000000000003,0.6287733
0.41400000000000003,0.7685599
0.41600000000000004,0.6230666
0.418,0.7405066
0.42,0.7599999
0.422,0.6178399
0.424,0.6178399
0.426,0.7452533
0.428,0.7452533
0.43,0.6273599
0.432,0.6183199
0.434,0.7428799
0.436,0.7576266
0.438,0.6335199
0.44,0.6487466
0.442,0.7499999
0.444,0.7571466
0.446,0.6273599
0.448,0.6249599
0.45,0.7438399
0.452,0.7547733
0.454,0.6159467
0.456,0.6178399
0.458,0.7485866
0.46,0.7542933
0.462,0.6282933
0.464,0.6221333
0.466,0.80848
0.468,0.6563466
0.47000000000000003,0.7514399
0.47200000000000003,0.7324266
0.47400000000000003,0.6202133
0.47600000000000003,0.6140266
0.47800000000000004,0.7523733
0.48,0.7471466
0.482,0.6168799
0.484,0.6254399
0.486,0.7509599
0.488,0.7452533
0.49,0.6344799
0.492,0.6420799
0.494,0.7538133
0.496,0.7400266
0.498,0.6354399
0.5,0.6653866
0.502,0.7509599
0.504,0.7243466
