Time (s),CH2 (V),CH3 (V)
0.0,0.09489333,0.06731333
5e-07,0.09445333,0.06740666
1e-06,0.09443999,0.06685333
1.5e-06,0.09508666,0.06743333
2e-06,0.09447999,0.06688
2.4999999999999998e-06,0.09512666,0.06743333
3e-06,0.09447999,0.06742
3.5e-06,0.09514,0.06686666
4e-06,0.09452,0.06692
4.5e-06,0.09523333,0.06748666
4.9999999999999996e-06,0.09517999,0.06692
5.5e-06,0.09452,0.06744666
6e-06,0.09450666,0.06689333
6.5e-06,0.09515332,0.06745999
7e-06,0.09453332,0.06744666
7.499999999999999e-06,0.09520666,0.06692
8e-06,0.09515332,0.06742
8.5e-06,0.09454666,0.06688
9e-06,0.09515332,0.06682
9.499999999999999e-06,0.09454666,0.06739333
9.999999999999999e-06,0.09519333,0.06736666
1.05e-05,0.09458666,0.06686666
1.1e-05,0.09458666,0.06732666
1.15e-05,0.09517999,0.06683333
1.2e-05,0.09454666,0.06683333
1.2499999999999999e-05,0.09517999,0.06736666
1.3e-05,0.09521999,0.06736666
1.35e-05,0.09459999,0.06677999
1.4e-05,0.09523333,0.06685333
1.45e-05,0.09465332,0.06738
1.4999999999999999e-05,0.09461333,0.06683333
1.55e-05,0.09527332,0.06738
1.6e-05,0.09463999,0.06743333
1.6499999999999998e-05,0.09527332,0.06686666
1.7e-05,0.09459999,0.06732666
1.75e-05,0.09524666,0.06680666
1.8e-05,0.09466666,0.06736666
1.85e-05,0.09531333,0.06682
1.8999999999999998e-05,0.09527332,0.06675333
1.95e-05,0.09461333,0.06735333
1.9999999999999998e-05,0.0953,0.06677999
2.05e-05,0.09466666,0.06731333
2.1e-05,0.09532666,0.06674
2.1499999999999997e-05,0.09468,0.06729999
2.2e-05,0.09470666,0.06727333
2.2499999999999998e-05,0.09540666,0.06668666
2.3e-05,0.09465332,0.06665999
2.35e-05,0.09532666,0.06721999
2.4e-05,0.09533999,0.0667
2.45e-05,0.09469333,0.06721999
