Time (s),Voltage (V),Frequency (Hz),Magnitude (dB)
-0.01915,0.1084133,0.0,40.71457063297801
-0.019100000000000002,0.1082,0.0,40.71457063297801
-0.01905,0.1089933,0.0,40.71457063297801
-0.019000000000000003,0.1091667,0.0,40.71457063297801
-0.01895,0.1084667,0.0,40.71457063297801
-0.0189,0.1082533,0.0,40.71457063297801
-0.018850000000000002,0.1089933,0.0,40.71457063297801
-0.0188,0.1091533,0.0,40.71457063297801
-0.018750000000000003,0.1084133,0.0,40.71457063297801
-0.0187,0.10816,0.0,40.71457063297801
-0.01865,0.1089933,0.0,40.71457063297801
-0.018600000000000002,0.10918,0.0,40.71457063297801
-0.01855,0.1084533,0.0,40.71457063297801
-0.018500000000000003,0.10898,0.0,40.71457063297801
-0.01845,0.1082267,0.0,40.71457063297801
-0.0184,0.1091933,0.0,40.71457063297801
-0.01835,0.1084533,0.0,40.71457063297801
-0.0183,0.10816,0.0,40.71457063297801
-0.018250000000000002,0.10898,0.0,40.71457063297801
-0.0182,0.1091667,0.0,40.71457063297801
-0.01815,0.1084267,0.0,40.71457063297801
-0.0181,0.10816,0.0,40.71457063297801
-0.01805,0.10898,0.0,40.71457063297801
-0.018000000000000002,0.1091933,0.0,40.71457063297801
-0.01795,0.10844,0.0,40.71457063297801
-0.0179,0.1081867,0.0,40.71457063297801
-0.01785,0.10902,0.0,40.71457063297801
-0.0178,0.1091533,0.0,40.71457063297801
-0.017750000000000002,0.1084533,0.0,40.71457063297801
-0.0177,0.1082533,0.0,40.71457063297801
-0.01765,0.10906,0.0,40.71457063297801
-0.0176,0.10918,0.0,40.71457063297801
-0.017550000000000003,0.1084533,0.0,40.71457063297801
-0.0175,0.1082267,0.0,40.71457063297801
-0.01745,0.1090333,0.0,40.71457063297801
-0.017400000000000002,0.10922,0.0,40.71457063297801
-0.01735,0.1084667,0.0,40.71457063297801
-0.017300000000000003,0.1081733,0.0,40.71457063297801
-0.01725,0.1090067,0.0,40.71457063297801
-0.0172,0.1084667,0.0,40.71457063297801
-0.01715,0.1092333,0.0,40.71457063297801
-0.0171,0.10824,0.0,40.71457063297801
-0.017050000000000003,0.10906,0.0,40.71457063297801
-0.017,0.10918,0.0,40.71457063297801
-0.01695,0.1084667,0.0,40.71457063297801
-0.016900000000000002,0.10824,0.0,40.71457063297801
-0.01685,0.1090067,0.0,40.71457063297801
-0.016800000000000002,0.1092067,0.0,40.71457063297801
-0.01675,0.1084533,0.0,40.71457063297801
-0.0167,0.1089533,0.0,40.71457063297801
-0.01665,0.1082,0.0,40.71457063297801
-0.0166,0.10914,0.0,40.71457063297801
-0.016550000000000002,0.1084133,0.0,40.71457063297801
-0.0165,0.1082,0.0,40.71457063297801
-0.01645,0.1089533,0.0,40.71457063297801
-0.0164,0.1091,0.0,40.71457063297801
-0.016350000000000003,0.1083333,0.0,40.71457063297801
-0.016300000000000002,0.10816,0.0,40.71457063297801
-0.01625,0.1089267,0.0,40.71457063297801
-0.0162,0.1091133,0.0,40.71457063297801
-0.01615,0.1083333,0.0,40.71457063297801
-0.016100000000000003,0.1081333,0.0,40.71457063297801
-0.016050000000000002,0.1089267,0.0,40.71457063297801
-0.016,0.10906,0.0,40.71457063297801
-0.01595,0.10832,0.0,40.71457063297801
-0.0159,0.10886,0.0,40.71457063297801
-0.015850000000000003,0.1081067,0.0,40.71457063297801
-0.0158,0.1089933,0.0,40.71457063297801
-0.01575,0.1083333,0.0,40.71457063297801
-0.0157,0.10808,0.0,40.71457063297801
-0.01565,0.1088333,0.0,40.71457063297801
-0.015600000000000001,0.10898,0.0,40.71457063297801
-0.015550000000000001,0.1082133,0.0,40.71457063297801
-0.015500000000000002,0.1080467,0.0,40.71457063297801
-0.01545,0.10882,0.0,40.71457063297801
-0.0154,0.1082,0.0,40.71457063297801
-0.01535,0.1089667,0.0,40.71457063297801
-0.015300000000000001,0.1080067,0.0,40.71457063297801
-0.015250000000000001,0.1088067,0.0,40.71457063297801
-0.015200000000000002,0.10824,0.0,40.71457063297801
-0.01515,0.1089533,0.0,40.71457063297801
-0.0151,0.1080067,0.0,40.71457063297801
-0.015050000000000001,0.1087933,0.0,40.71457063297801
-0.015000000000000001,0.1089133,0.0,40.71457063297801
-0.014950000000000001,0.1082,0.0,40.71457063297801
-0.0149,0.1079667,0.0,40.71457063297801
-0.01485,0.10878,0.0,40.71457063297801
-0.0148,0.1088733,0.0,40.71457063297801
-0.014750000000000001,0.1081733,0.0,40.71457063297801
-0.014700000000000001,0.1079667,0.0,40.71457063297801
-0.014650000000000002,0.1087067,0.0,40.71457063297801
-0.0146,0.1089,0.0,40.71457063297801
-0.01455,0.1081733,0.0,40.71457063297801
-0.0145,0.1079267,0.0,40.71457063297801
-0.014450000000000001,0.1086667,0.0,40.71457063297801
-0.014400000000000001,0.1088467,0.0,40.71457063297801
-0.014350000000000002,0.10812,0.0,40.71457063297801
-0.0143,0.1079533,0.0,40.71457063297801
-0.01425,0.1086933,0.0,40.71457063297801
-0.0142,0.1088467,0.0,40.71457063297801
-0.014150000000000001,0.1081067,0.0,40.71457063297801
-0.014100000000000001,0.1078733,0.0,40.71457063297801
-0.014050000000000002,0.1086267,0.0,40.71457063297801
-0.014,0.10882,0.0,40.71457063297801
-0.01395,0.1080667,0.0,40.71457063297801
-0.013900000000000001,0.1078867,0.0,40.71457063297801
-0.013850000000000001,0.1086267,0.0,40.71457063297801
-0.013800000000000002,0.10882,0.0,40.71457063297801
-0.01375,0.1080333,0.0,40.71457063297801
-0.0137,0.1086,0.0,40.71457063297801
-0.01365,0.10786,0.0,40.71457063297801
-0.013600000000000001,0.1087667,0.0,40.71457063297801
-0.013550000000000001,0.10802,0.0,40.71457063297801
-0.013500000000000002,0.10786,0.0,40.71457063297801
-0.01345,0.10864,0.0,40.71457063297801
-0.0134,0.1087933,0.0,40.71457063297801
-0.01335,0.1080333,0.0,40.71457063297801
-0.013300000000000001,0.10786,0.0,40.71457063297801
-0.013250000000000001,0.1086,0.0,40.71457063297801
-0.013200000000000002,0.1087667,0.0,40.71457063297801
-0.01315,0.10808,0.0,40.71457063297801
-0.0131,0.1078733,0.0,40.71457063297801
-0.01305,0.1086133,0.0,40.71457063297801
-0.013000000000000001,0.1088333,0.0,40.71457063297801
-0.012950000000000001,0.1080467,0.0,40.71457063297801
-0.0129,0.1078467,0.0,40.71457063297801
-0.01285,0.10864,0.0,40.71457063297801
-0.0128,0.10808,0.0,40.71457063297801
-0.012750000000000001,0.1088467,0.0,40.71457063297801
-0.012700000000000001,0.1079267,0.0,40.71457063297801
-0.012650000000000002,0.10868,0.0,40.71457063297801
-0.0126,0.1089133,0.0,40.71457063297801
-0.01255,0.1081733,0.0,40.71457063297801
-0.0125,0.1079267,0.0,40.71457063297801
-0.012450000000000001,0.1086667,0.0,40.71457063297801
-0.012400000000000001,0.10812,0.0,40.71457063297801
-0.012350000000000002,0.1088867,0.0,40.71457063297801
-0.0123,0.1086933,0.0,40.71457063297801
-0.01225,0.1079267,0.0,40.71457063297801
-0.0122,0.10886,0.0,40.71457063297801
-0.012150000000000001,0.10816,0.0,40.71457063297801
-0.012100000000000001,0.1079667,0.0,40.71457063297801
-0.01205,0.1087067,0.0,40.71457063297801
-0.012,0.1089533,0.0,40.71457063297801
-0.01195,0.1082,0.0,40.71457063297801
-0.0119,0.10798,0.0,40.71457063297801
-0.011850000000000001,0.1087933,0.0,40.71457063297801
-0.011800000000000001,0.1089533,0.0,40.71457063297801
-0.01175,0.1082267,0.0,40.71457063297801
-0.0117,0.10798,0.0,40.71457063297801
-0.01165,0.1087933,0.0,40.71457063297801
-0.011600000000000001,0.10894,0.0,40.71457063297801
-0.011550000000000001,0.1082267,0.0,40.71457063297801
-0.011500000000000002,0.1080467,0.0,40.71457063297801
-0.01145,0.1088067,0.0,40.71457063297801
-0.0114,0.1089933,0.0,40.71457063297801
-0.01135,0.1082267,0.0,40.71457063297801
-0.011300000000000001,0.1080467,0.0,40.71457063297801
-0.011250000000000001,0.10882,0.0,40.71457063297801
-0.0112,0.1090067,0.0,40.71457063297801
-0.01115,0.1083067,0.0,40.71457063297801
-0.0111,0.10802,0.0,40.71457063297801
-0.01105,0.1089667,0.0,40.71457063297801
-0.011000000000000001,0.10836,0.0,40.71457063297801
-0.010950000000000001,0.1090733,0.0,40.71457063297801
-0.0109,0.1081467,0.0,40.71457063297801
-0.01085,0.1088867,0.0,40.71457063297801
-0.0108,0.1090733,0.0,40.71457063297801
-0.010750000000000001,0.1083467,0.0,40.71457063297801
-0.010700000000000001,0.1081333,0.0,40.71457063297801
-0.010650000000000001,0.1089133,0.0,40.71457063297801
-0.0106,0.1091667,0.0,40.71457063297801
-0.01055,0.1083467,0.0,40.71457063297801
-0.0105,0.1081733,0.0,40.71457063297801
-0.010450000000000001,0.10894,0.0,40.71457063297801
-0.010400000000000001,0.1091267,0.0,40.71457063297801
-0.01035,0.1083467,0.0,40.71457063297801
-0.0103,0.1081467,0.0,40.71457063297801
-0.01025,0.1089267,0.0,40.71457063297801
-0.0102,0.10914,0.0,40.71457063297801
-0.010150000000000001,0.10832,0.0,40.71457063297801
-0.010100000000000001,0.1081733,0.0,40.71457063297801
-0.01005,0.1089933,0.0,40.71457063297801
-0.01,0.10922,0.0,40.71457063297801
-0.00995,0.1084533,0.0,40.71457063297801
-0.0099,0.1082133,0.0,40.71457063297801
-0.009850000000000001,0.10902,0.0,40.71457063297801
-0.009800000000000001,0.10918,0.0,40.71457063297801
-0.00975,0.10848,0.0,40.71457063297801
-0.0097,0.10824,0.0,40.71457063297801
-0.00965,0.1090067,0.0,40.71457063297801
-0.009600000000000001,0.10922,0.0,40.71457063297801
-0.009550000000000001,0.1084533,0.0,40.71457063297801
-0.009500000000000001,0.1082533,0.0,40.71457063297801
-0.00945,0.1089933,0.0,40.71457063297801
-0.0094,0.1091933,0.0,40.71457063297801
-0.00935,0.1084667,0.0,40.71457063297801
-0.0093,0.10902,0.0,40.71457063297801
-0.009250000000000001,0.10816,0.0,40.71457063297801
-0.0092,0.10844,0.0,40.71457063297801
-0.009150000000000002,0.10922,0.0,40.71457063297801
-0.0091,0.1082267,0.0,40.71457063297801
-0.009049999999999999,0.10898,0.0,40.71457063297801
-0.009000000000000001,0.1092467,0.0,40.71457063297801
-0.00895,0.1085067,0.0,40.71457063297801
-0.008900000000000002,0.1082533,0.0,40.71457063297801
-0.00885,0.1090467,0.0,40.71457063297801
-0.008800000000000002,0.1084533,0.0,40.71457063297801
-0.00875,0.1091933,0.0,40.71457063297801
-0.0087,0.1082267,0.0,40.71457063297801
-0.008650000000000001,0.1089933,0.0,40.71457063297801
-0.0086,0.10848,0.0,40.71457063297801
-0.008550000000000002,0.1092067,0.0,40.71457063297801
-0.0085,0.1082,0.0,40.71457063297801
-0.00845,0.10898,0.0,40.71457063297801
-0.008400000000000001,0.10844,0.0,40.71457063297801
-0.00835,0.10914,0.0,40.71457063297801
-0.008300000000000002,0.1082267,0.0,40.71457063297801
-0.00825,0.1089533,0.0,40.71457063297801
-0.008199999999999999,0.1091933,0.0,40.71457063297801
-0.008150000000000001,0.1084267,0.0,40.71457063297801
-0.0081,0.10816,0.0,40.71457063297801
-0.008050000000000002,0.1089533,0.0,40.71457063297801
-0.008,0.1084267,0.0,40.71457063297801
-0.007950000000000002,0.1091267,0.0,40.71457063297801
-0.0079,0.1081067,0.0,40.71457063297801
-0.00785,0.1089267,0.0,40.71457063297801
-0.007800000000000001,0.1090867,0.0,40.71457063297801
-0.00775,0.1083467,0.0,40.71457063297801
-0.007700000000000002,0.1081867,0.0,40.71457063297801
-0.0076500000000000005,0.1089133,0.0,40.71457063297801
-0.007599999999999999,0.1091933,0.0,40.71457063297801
-0.007550000000000001,0.1084267,0.0,40.71457063297801
-0.0075,0.10816,0.0,40.71457063297801
-0.007450000000000002,0.1088867,0.0,40.71457063297801
-0.0074,0.1083333,0.0,40.71457063297801
-0.007349999999999999,0.1090467,0.0,40.71457063297801
-0.007300000000000001,0.1088333,0.0,40.71457063297801
-0.0072499999999999995,0.10808,0.0,40.71457063297801
-0.0072000000000000015,0.1090333,0.0,40.71457063297801
-0.00715,0.1083067,0.0,40.71457063297801
-0.007100000000000002,0.1088333,0.0,40.71457063297801
-0.007050000000000001,0.1080933,0.0,40.71457063297801
-0.006999999999999999,0.1083333,0.0,40.71457063297801
-0.006950000000000001,0.10902,0.0,40.71457063297801
-0.0069,0.1080467,0.0,40.71457063297801
-0.006850000000000002,0.1088867,0.0,40.71457063297801
-0.0068000000000000005,0.10832,0.0,40.71457063297801
-0.006749999999999999,0.1090333,0.0,40.71457063297801
-0.006700000000000001,0.1080467,0.0,40.71457063297801
-0.00665,0.1088467,0.0,40.71457063297801
-0.006600000000000002,0.10898,0.0,40.71457063297801
-0.00655,0.10824,0.0,40.71457063297801
-0.006499999999999999,0.10808,0.0,40.71457063297801
-0.006450000000000001,0.1087933,0.0,40.71457063297801
-0.0063999999999999994,0.1089933,0.0,40.71457063297801
-0.0063500000000000015,0.10824,0.0,40.71457063297801
-0.0063,0.1079933,0.0,40.71457063297801
-0.006250000000000002,0.1088067,0.0,40.71457063297801
-0.006200000000000001,0.10894,0.0,40.71457063297801
-0.006149999999999999,0.1082267,0.0,40.71457063297801
-0.006100000000000001,0.1079933,0.0,40.71457063297801
-0.00605,0.1087933,0.0,40.71457063297801
-0.006000000000000002,0.1089533,0.0,40.71457063297801
-0.00595,0.1082267,0.0,40.71457063297801
-0.005899999999999999,0.1079667,0.0,40.71457063297801
-0.005850000000000001,0.1087667,0.0,40.71457063297801
-0.0058,0.10894,0.0,40.71457063297801
-0.005750000000000002,0.1082533,0.0,40.71457063297801
-0.0057,0.10802,0.0,40.71457063297801
-0.005649999999999999,0.1087933,0.0,40.71457063297801
-0.005600000000000001,0.10894,0.0,40.71457063297801
-0.005549999999999999,0.1082133,0.0,40.71457063297801
-0.005500000000000001,0.1079533,0.0,40.71457063297801
-0.00545,0.1087533,0.0,40.71457063297801
-0.005400000000000002,0.1089267,0.0,40.71457063297801
-0.005350000000000001,0.1081867,0.0,40.71457063297801
-0.005299999999999999,0.10794,0.0,40.71457063297801
-0.005250000000000001,0.10872,0.0,40.71457063297801
-0.0052,0.1089267,0.0,40.71457063297801
-0.005150000000000002,0.1081867,0.0,40.71457063297801
-0.0051,0.1079533,0.0,40.71457063297801
-0.005049999999999999,0.10872,0.0,40.71457063297801
-0.005000000000000001,0.10894,0.0,40.71457063297801
-0.0049499999999999995,0.1081333,0.0,40.71457063297801
-0.004900000000000002,0.10794,0.0,40.71457063297801
-0.00485,0.1087067,0.0,40.71457063297801
-0.004799999999999999,0.1089267,0.0,40.71457063297801
-0.004750000000000001,0.1081733,0.0,40.71457063297801
-0.004699999999999999,0.1079933,0.0,40.71457063297801
-0.004650000000000001,0.1087667,0.0,40.71457063297801
-0.0046,0.1089667,0.0,40.71457063297801
-0.004550000000000002,0.1081867,0.0,40.71457063297801
-0.0045000000000000005,0.1087333,0.0,40.71457063297801
-0.004449999999999999,0.10798,0.0,40.71457063297801
-0.004400000000000001,0.1088867,0.0,40.71457063297801
-0.00435,0.1082267,0.0,40.71457063297801
-0.004300000000000002,0.1079533,0.0,40.71457063297801
-0.00425,0.1087067,0.0,40.71457063297801
-0.004199999999999999,0.10894,0.0,40.71457063297801
-0.004150000000000001,0.1081733,0.0,40.71457063297801
-0.0040999999999999995,0.1079267,0.0,40.71457063297801
-0.0040500000000000015,0.1087533,0.0,40.71457063297801
-0.004,0.1088867,0.0,40.71457063297801
-0.003949999999999999,0.1081467,0.0,40.71457063297801
-0.0039000000000000007,0.10794,0.0,40.71457063297801
-0.0038499999999999993,0.1088067,0.0,40.71457063297801
-0.0038000000000000013,0.10824,0.0,40.71457063297801
-0.00375,0.1089667,0.0,40.71457063297801
-0.003700000000000002,0.1079933,0.0,40.71457063297801
-0.0036500000000000005,0.10882,0.0,40.71457063297801
-0.003599999999999999,0.10898,0.0,40.71457063297801
-0.003550000000000001,0.1082667,0.0,40.71457063297801
-0.0034999999999999996,0.1079667,0.0,40.71457063297801
-0.0034500000000000017,0.10882,0.0,40.71457063297801
-0.0034000000000000002,0.1089533,0.0,40.71457063297801
-0.003349999999999999,0.1082667,0.0,40.71457063297801
-0.003300000000000001,0.1080333,0.0,40.71457063297801
-0.0032499999999999994,0.1088067,0.0,40.71457063297801
-0.0032000000000000015,0.10898,0.0,40.71457063297801
-0.00315,0.1082,0.0,40.71457063297801
-0.003100000000000002,0.1080467,0.0,40.71457063297801
-0.0030500000000000006,0.10882,0.0,40.71457063297801
-0.002999999999999999,0.1089667,0.0,40.71457063297801
-0.0029500000000000012,0.1082533,0.0,40.71457063297801
-0.0029,0.10798,0.0,40.71457063297801
-0.002850000000000002,0.1087933,0.0,40.71457063297801
-0.0028000000000000004,0.10898,0.0,40.71457063297801
-0.002749999999999999,0.1082933,0.0,40.71457063297801
-0.002700000000000001,0.1080467,0.0,40.71457063297801
-0.0026499999999999996,0.10886,0.0,40.71457063297801
-0.0026000000000000016,0.1083467,0.0,40.71457063297801
-0.00255,0.1090333,0.0,40.71457063297801
-0.0024999999999999988,0.1080467,0.0,40.71457063297801
-0.002450000000000001,0.1088867,0.0,40.71457063297801
-0.0023999999999999994,0.10902,0.0,40.71457063297801
-0.0023500000000000014,0.1082933,0.0,40.71457063297801
-0.0023,0.1080467,0.0,40.71457063297801
-0.002250000000000002,0.1088867,0.0,40.71457063297801
-0.0022000000000000006,0.1090467,0.0,40.71457063297801
-0.002149999999999999,0.1083333,0.0,40.71457063297801
-0.002100000000000001,0.1080933,0.0,40.71457063297801
-0.0020499999999999997,0.1088733,0.0,40.71457063297801
-0.0020000000000000018,0.1091133,0.0,40.71457063297801
-0.0019500000000000003,0.1082933,0.0,40.71457063297801
-0.001899999999999999,0.1081333,0.0,40.71457063297801
-0.001850000000000001,0.1089933,0.0,40.71457063297801
-0.0017999999999999995,0.1090733,0.0,40.71457063297801
-0.0017500000000000016,0.1084,0.0,40.71457063297801
-0.0017000000000000001,0.10816,0.0,40.71457063297801
-0.0016499999999999987,0.10894,0.0,40.71457063297801
-0.0016000000000000007,0.1083867,0.0,40.71457063297801
-0.0015499999999999993,0.1090867,0.0,40.71457063297801
-0.0015000000000000013,0.10824,0.0,40.71457063297801
-0.00145,0.1089267,0.0,40.71457063297801
-0.001400000000000002,0.1091267,0.0,40.71457063297801
-0.0013500000000000005,0.1084267,0.0,40.71457063297801
-0.001299999999999999,0.1081333,0.0,40.71457063297801
-0.0012500000000000011,0.10894,0.0,40.71457063297801
-0.0011999999999999997,0.1084,0.0,40.71457063297801
-0.0011500000000000017,0.1091533,0.0,40.71457063297801
-0.0011000000000000003,0.1082133,0.0,40.71457063297801
-0.0010499999999999989,0.1089533,0.0,40.71457063297801
-0.0010000000000000009,0.1084133,0.0,40.71457063297801
-0.0009499999999999995,0.1091667,0.0,40.71457063297801
-0.0009000000000000015,0.1081867,0.0,40.71457063297801
-0.0008500000000000001,0.10898,0.0,40.71457063297801
-0.0007999999999999986,0.1083333,0.0,40.71457063297801
-0.0007500000000000007,0.1091133,0.0,40.71457063297801
-0.0006999999999999992,0.1082133,0.0,40.71457063297801
-0.0006500000000000013,0.10898,0.0,40.71457063297801
-0.0005999999999999998,0.1091533,0.0,40.71457063297801
-0.0005500000000000019,0.1084133,0.0,40.71457063297801
-0.0005000000000000004,0.1082,0.0,40.71457063297801
-0.000449999999999999,0.1089533,0.0,40.71457063297801
-0.00040000000000000105,0.10918,0.0,40.71457063297801
-0.0003499999999999996,0.10844,0.0,40.71457063297801
-0.00030000000000000165,0.1082267,0.0,40.71457063297801
-0.0002500000000000002,0.10898,0.0,40.71457063297801
-0.0001999999999999988,0.10914,0.0,40.71457063297801
-0.00015000000000000083,0.1083867,0.0,40.71457063297801
-9.99999999999994e-05,0.1089533,0.0,40.71457063297801
-5.000000000000143e-05,0.1082267,0.0,40.71457063297801
0.0,0.1091,0.0,40.71457063297801
5.000000000000143e-05,0.1084133,0.0,40.71457063297801
9.99999999999994e-05,0.1081467,0.0,40.71457063297801
0.00015000000000000083,0.1089533,0.0,40.71457063297801
0.0001999999999999988,0.1091133,0.0,40.71457063297801
0.0002500000000000002,0.1084,0.0,40.71457063297801
0.0002999999999999982,0.1088867,0.0,40.71457063297801
0.0003499999999999996,0.1081733,0.0,40.71457063297801
0.00040000000000000105,0.1084,0.0,40.71457063297801
0.000449999999999999,0.1091133,0.0,40.71457063297801
0.0005000000000000004,0.1089533,0.0,40.71457063297801
0.0005499999999999984,0.1081733,0.0,40.71457063297801
0.0005999999999999998,0.1090867,0.0,40.71457063297801
0.0006500000000000013,0.1083867,0.0,40.71457063297801
0.0006999999999999992,0.10816,0.0,40.71457063297801
0.0007500000000000007,0.1089267,0.0,40.71457063297801
0.0007999999999999986,0.1091133,0.0,40.71457063297801
0.0008500000000000001,0.10836,0.0,40.71457063297801
0.0009000000000000015,0.1089,0.0,40.71457063297801
0.0009499999999999995,0.1081333,0.0,40.71457063297801
0.0010000000000000009,0.1091133,0.0,40.71457063297801
0.0010499999999999989,0.1083333,0.0,40.71457063297801
0.0011000000000000003,0.1081333,0.0,40.71457063297801
0.0011499999999999982,0.1089133,0.0,40.71457063297801
0.0011999999999999997,0.1083467,0.0,40.71457063297801
0.0012500000000000011,0.10906,0.0,40.71457063297801
0.001299999999999999,0.1081467,0.0,40.71457063297801
0.0013500000000000005,0.10894,0.0,40.71457063297801
0.0013999999999999985,0.10906,0.0,40.71457063297801
0.00145,0.10828,0.0,40.71457063297801
0.0015000000000000013,0.10808,0.0,40.71457063297801
0.0015499999999999993,0.10894,0.0,40.71457063297801
0.0016000000000000007,0.10906,0.0,40.71457063297801
0.0016499999999999987,0.1083333,0.0,40.71457063297801
0.0017000000000000001,0.10812,0.0,40.71457063297801
