Time (s),no_pump,pump_1557.4654nm,no_pump,pump_1557.3nm,pump_1557.6nm
0.0,0.05783999399999999,1.19643992,0.058293328,1.2927464,1.6562134
1e-05,0.058293328,1.09364012,0.050693326000000004,1.1888266,1.5239198000000003
2e-05,0.06282665800000001,1.10035998,0.062839994,1.1873463999999998,1.5206666
3.0000000000000004e-05,0.05718666,1.01230666,0.055466662,1.0890799999999998,1.3907466000000002
4e-05,0.06370666,1.00754652,0.06607999,1.0897332,1.3942268000000002
5e-05,0.055026664,0.9301200000000002,0.055253328000000004,1.00017322,1.2768932
6.000000000000001e-05,0.06087999200000001,0.9355333800000001,0.057426660000000004,0.99842662,1.2760398
7.000000000000001e-05,0.058493324,0.8565999200000001,0.064133326,0.9207865799999999,1.1723732
8e-05,0.062599992,0.85725334,0.056333327999999995,0.92274656,1.1708398
9e-05,0.05850666,0.82731994,0.064133324,0.8437865800000001,1.0745467999999998
0.0001,0.058493328,0.82753326,0.058719994,0.84661322,1.0754132
0.00011,0.055466662,0.7908799,0.064359994,0.77309328,0.9895332
0.00012000000000000002,0.06499999199999999,0.79673324,0.048946664,0.78330658,0.99018666
0.00013000000000000002,0.051559996,0.76810656,0.06499999399999999,0.71323994,0.9116932600000001
0.00014000000000000001,0.055239994,0.7644399199999999,0.062399991999999994,0.71649328,0.91211992
0.00015000000000000001,0.061093328000000016,0.7331865800000001,0.055666658,0.65945328,0.8364132599999999
0.00016,0.057199992,0.7377466,0.061959994000000004,0.6674799200000001,0.83729326
0.00017,0.06390665799999999,0.7054266000000001,0.05545332599999999,0.60849328,0.77245326
0.00018,0.05221333,0.7162799200000001,0.065439996,0.61173328,0.7763599200000001
0.00019,0.06694666,0.6885199399999999,0.046146662,0.56402662,0.70737326
0.0002,0.051346662,0.69221336,0.057639996000000006,0.56511992,0.7171466
0.00021,0.067386658,0.66076002,0.06130666,0.5232533,0.6540265999999999
0.00022,0.06282665800000001,0.67030656,0.06347999200000001,0.5338799599999999,0.6609866
0.00023,0.06151999399999999,0.6483866,0.05698666,0.47902661999999996,0.60306658
0.00024000000000000003,0.060439994,0.6549066800000001,0.049826662,0.48877329999999997,0.61305328
0.00025,0.06262666,0.63473328,0.066519992,0.44669328,0.5596932800000001
0.00026000000000000003,0.05654665800000001,0.6355867,0.067826662,0.44842661999999994,0.57010662
0.00027,0.06109332599999999,0.67051998,0.048306662,0.44950660000000003,0.5213066
0.00028000000000000003,0.06002666200000001,0.67050664,0.05329333000000001,0.4645066399999999,0.51391994
0.00029,0.053293327999999994,0.7922,0.068253324,0.59634658,0.51285328
0.00030000000000000003,0.07217332800000001,0.7952133600000001,0.061759996000000005,0.60003994,0.5091466
0.00031,0.044186664,0.91841312,0.057186662,0.71237326,0.62497326
0.00032,0.057199997999999995,0.9101732200000001,0.06153332600000001,0.7175866,0.63537328
0.00033000000000000005,0.057413326,1.02857328,0.06694666,0.8140932599999999,0.77439994
