Time (s),Voltage (V)
0.0,0.39856
2e-05,0.39504
4e-05,0.3957066
6.000000000000001e-05,0.4008266
8e-05,0.39784
0.0001,0.4038933
0.00012000000000000002,0.4037866
0.00014000000000000001,0.3988533
0.00016,0.4027733
0.00018,0.3964266
0.0002,0.3995733
0.00022,0.3954133
0.00024000000000000003,0.3957066
0.00026000000000000003,0.40136
0.00028000000000000003,0.3987466
0.00030000000000000003,0.40432
0.00032,0.4044266
0.00034,0.3996266
0.00036,0.4029066
0.00038,0.3965866
0.0004,0.3998133
0.00042,0.3952266
0.00044,0.39576
0.00046,0.4012266
0.00048000000000000007,0.39832
0.0005,0.4041333
0.0005200000000000001,0.4041333
0.00054,0.3992
0.0005600000000000001,0.40296
0.00058,0.3961866
0.0006000000000000001,0.3992
0.00062,0.3949866
0.00064,0.39552
0.0006600000000000001,0.4009866
0.00068,0.3974933
0.0007000000000000001,0.4035466
0.00072,0.4040266
0.0007400000000000001,0.39928
0.00076,0.4022933
0.0007800000000000001,0.39576
0.0008,0.3986667
0.0008200000000000001,0.3948
0.00084,0.39504
0.0008600000000000001,0.4004533
0.00088,0.3976
0.0009000000000000001,0.40408
0.00092,0.4034933
0.0009400000000000001,0.3989066
0.0009600000000000001,0.4023466
0.0009800000000000002,0.39576
0.001,0.3992
0.00102,0.39488
0.0010400000000000001,0.3955733
0.0010600000000000002,0.4006933
0.00108,0.3977333
0.0011,0.4036
0.0011200000000000001,0.4037866
0.0011400000000000002,0.3991466
0.00116,0.4023466
0.00118,0.3956533
0.0012000000000000001,0.39896
0.0012200000000000002,0.3942666
0.00124,0.3951733
0.00126,0.4005066
0.00128,0.3972
0.0013000000000000002,0.4030133
0.0013200000000000002,0.4035466
0.00134,0.3986133
0.00136,0.40176
0.0013800000000000002,0.3959467
0.0014000000000000002,0.3988533
0.00142,0.3949333
0.00144,0.3949333
0.0014600000000000001,0.4005866
0.0014800000000000002,0.3976
0.0015,0.40344
0.00152,0.4036
0.0015400000000000001,0.39896
0.0015600000000000002,0.4019466
0.00158,0.3955733
0.0016,0.3988533
0.0016200000000000001,0.3948
0.0016400000000000002,0.3952266
0.0016600000000000002,0.4003466
0.00168,0.3976533
0.0017000000000000001,0.4040266
0.0017200000000000002,0.4038933
0.0017400000000000002,0.3991466
0.00176,0.4021866
0.0017800000000000001,0.3961066
0.0018000000000000002,0.3993333
0.0018200000000000002,0.3948
0.00184,0.3956533
0.00186,0.40088
0.0018800000000000002,0.3978933
0.0019000000000000002,0.4037866
0.0019200000000000003,0.40344
0.00194,0.3991466
0.0019600000000000004,0.4021866
0.00198,0.39504
0.002,0.3989066
0.00202,0.3944
