Time (s),no_pump,pump_1557.4654nm,no_pump,pump_1557.3nm,pump_1557.6nm
0.0,0.076295994,0.12268798,0.07579466199999998,0.089495992,0.090794662
2e-07,0.07606932800000002,0.12341066,0.07631199599999999,0.08868532600000001,0.09173599400000002
4e-07,0.075261328,0.12309866,0.07590665999999999,0.08868532600000001,0.090959996
6e-07,0.078575996,0.12326668,0.073994662,0.090466662,0.091943996
8e-07,0.077023996,0.122704,0.075989326,0.08834399200000001,0.092023996
1e-06,0.07645066,0.12355734,0.074063992,0.09118399,0.091079994
1.2e-06,0.077079996,0.12319466000000001,0.07463732599999999,0.09111465999999999,0.093002658
1.4e-06,0.076781328,0.123048,0.075871996,0.087965326,0.090477328
1.6e-06,0.077210662,0.12377334,0.07451999200000001,0.08911732800000001,0.09180266
1.8e-06,0.07668799600000001,0.12262932,0.075127996,0.089615992,0.091221326
2e-06,0.076701328,0.12274134,0.07453599200000001,0.09056532599999999,0.091871994
2.2e-06,0.07718666199999999,0.12357065999999998,0.07658399400000002,0.08869866,0.091279996
2.4e-06,0.07660533,0.12231465999999999,0.075122662,0.08843199399999999,0.091533328
2.5999999999999997e-06,0.077239994,0.12310398,0.075527994,0.090669326,0.09151999
2.8e-06,0.077759994,0.12245865999999998,0.076229328,0.088991992,0.09233066
3e-06,0.07675466,0.12333601999999999,0.07391465800000001,0.089605324,0.09117866000000001
3.2e-06,0.077565324,0.12283998,0.074951992,0.089927994,0.092141328
3.3999999999999996e-06,0.07689066199999998,0.12388534,0.07536266,0.089205326,0.09132532800000001
3.6e-06,0.076903994,0.12449068,0.07444266000000001,0.088823992,0.092610662
3.8e-06,0.07730399399999999,0.12243200000000001,0.075650662,0.09022399399999999,0.09044266200000001
4e-06,0.078375996,0.12257599999999999,0.075914662,0.089167996,0.09027466199999999
4.2e-06,0.076141328,0.12334668,0.075285328,0.08982933000000001,0.092495994
4.4e-06,0.077935994,0.12286402,0.07633599399999999,0.089637328,0.09165332600000001
4.6e-06,0.07595466,0.12341332,0.074522662,0.089197326,0.09143466000000001
4.8e-06,0.077215992,0.12357336000000001,0.07338665999999999,0.089941326,0.091311994
4.9999999999999996e-06,0.076621328,0.12300266,0.07696799600000001,0.08907199600000001,0.09219466000000001
5.199999999999999e-06,0.07712532799999999,0.12325602,0.07437599600000001,0.088399992,0.091106658
5.4e-06,0.07638399600000001,0.12244002000000001,0.076157326,0.09036266,0.09187465999999998
5.6e-06,0.076807994,0.12286668,0.076157328,0.08855199200000001,0.09037599599999999
5.7999999999999995e-06,0.077789326,0.12361599999999999,0.074109326,0.090391992,0.092906656
6e-06,0.076151992,0.12339734,0.075813328,0.088221328,0.091127994
6.2e-06,0.077165328,0.12203466,0.074303994,0.090522662,0.09204799400000001
6.4e-06,0.077010664,0.12306934,0.075301328,0.090205328,0.09262666
6.5999999999999995e-06,0.077701328,0.12262668000000002,0.07472799,0.089263994,0.090837328
6.799999999999999e-06,0.076301328,0.12333332000000001,0.07574399400000001,0.089407992,0.091085328
7e-06,0.077071994,0.12286134,0.07460799400000001,0.090127994,0.091935994
7.2e-06,0.07583733,0.12341068000000002,0.07461865999999999,0.08935999200000001,0.092906658
7.3999999999999995e-06,0.07757866000000001,0.12207732,0.075482662,0.08946932799999999,0.09088532600000002
7.6e-06,0.07726399199999999,0.12320266000000002,0.07383732800000001,0.09008799199999999,0.09170666400000001
7.8e-06,0.076709328,0.12259734,0.07634932800000001,0.089191994,0.09205333000000002
8e-06,0.077191996,0.12374666000000001,0.07531999400000002,0.089485328,0.090519994
8.2e-06,0.07659732999999999,0.12237334,0.07563465999999999,0.089714658,0.092717326
8.4e-06,0.076746662,0.12376266,0.07417866199999999,0.088271994,0.09195466199999999
8.599999999999999e-06,0.077287996,0.12211468,0.07619466,0.09103199200000002,0.091455992
8.8e-06,0.076733328,0.12258933999999999,0.073813328,0.09035199199999999,0.091735992
9e-06,0.07696266,0.12350399999999999,0.076906662,0.088909328,0.090789326
9.2e-06,0.07762932599999998,0.12285066,0.07603466,0.09038666,0.08967466
9.4e-06,0.076511994,0.12332800000000002,0.07490132800000002,0.08883732200000001,0.09284266199999999
9.6e-06,0.076826662,0.12430134000000001,0.07454132799999999,0.090541328,0.09306399400000001
9.8e-06,0.07721599400000001,0.12196532,0.075479994,0.08951732400000001,0.09031466200000002
9.999999999999999e-06,0.077333328,0.12370136000000001,0.074482662,0.09049332600000001,0.09177332600000002
1.0199999999999999e-05,0.076095994,0.122336,0.075391996,0.089143994,0.09138132799999998
1.0399999999999999e-05,0.07659999199999999,0.12351733999999999,0.07491999600000002,0.08857066200000001,0.09225333
1.06e-05,0.077199994,0.12266132,0.075746658,0.090706658,0.091413326
1.08e-05,0.07720532799999999,0.12374929999999999,0.07542666,0.08984265799999999,0.092186662
1.1e-05,0.076306662,0.12245334000000001,0.07476532999999999,0.09023466,0.09149866000000001
1.12e-05,0.078242662,0.122976,0.075386658,0.08917332599999998,0.092938662
1.14e-05,0.076167994,0.12261066000000001,0.074738658,0.090061326,0.09068799400000001
1.1599999999999999e-05,0.077349326,0.12311198000000001,0.074799994,0.089895996,0.090925324
1.1799999999999999e-05,0.076661328,0.12306398,0.07572799399999999,0.089719996,0.09141599600000001
1.2e-05,0.07657866,0.12323200000000001,0.074986662,0.089466662,0.09133333000000002
1.22e-05,0.077154662,0.12261068000000001,0.07594666200000001,0.08977065999999999,0.09240266
1.24e-05,0.078319992,0.12251202000000001,0.07594132599999999,0.09027465999999999,0.091685328
1.26e-05,0.07605866400000001,0.12326668,0.074722658,0.08916532799999999,0.09219999400000001
1.28e-05,0.07678665800000001,0.12277869999999999,0.074306662,0.09112532999999999,0.09089599200000001
1.3e-05,0.077623994,0.12333333999999999,0.076221328,0.08907199399999999,0.09215465799999999
1.3199999999999999e-05,0.07658933000000001,0.12366932,0.076290662,0.091298662,0.09156532999999999
1.3399999999999999e-05,0.077157326,0.12314934,0.07436532600000001,0.08826666000000001,0.09120265999999999
1.3599999999999999e-05,0.07749333,0.12375468,0.075607996,0.08916532799999999,0.092719994
1.38e-05,0.07661599,0.12302666,0.074418658,0.089981324,0.09025066000000001
1.4e-05,0.078317328,0.12305066,0.07491199400000001,0.089663994,0.09026932800000001
1.42e-05,0.075829328,0.12322663999999998,0.075773328,0.08948265999999999,0.09296266
1.44e-05,0.076978664,0.12167732,0.07531733,0.091439992,0.091261324
1.4599999999999999e-05,0.07756532599999999,0.12515199999999999,0.07473065999999999,0.08781866200000002,0.09200799400000001
1.4799999999999999e-05,0.077493328,0.12349866000000001,0.07409599199999999,0.09020265799999999,0.092615994
1.4999999999999999e-05,0.07643999400000001,0.12298400000000001,0.076509326,0.08953066,0.09026932800000001
1.52e-05,0.07468799400000001,0.12323466000000001,0.07455466200000001,0.08983732999999999,0.09196266199999999
1.5399999999999998e-05,0.078645326,0.123144,0.075805328,0.08889865999999999,0.090970662
1.56e-05,0.076245328,0.12231734000000001,0.07627733,0.08845066,0.090511992
1.5799999999999998e-05,0.07815466200000001,0.12416266000000001,0.074362664,0.09082399599999999,0.092591994
1.6e-05,0.07539199599999999,0.12334134,0.07675732999999998,0.08999199399999999,0.09242665999999998
1.62e-05,0.078917328,0.12370398,0.07332799599999999,0.08902932799999999,0.091394658
1.64e-05,0.077999994,0.12365866,0.073631996,0.089719994,0.090906658
1.66e-05,0.07599999399999999,0.12289066,0.07663732599999999,0.088762662,0.09233066
1.68e-05,0.075421326,0.12366934,0.07561865999999999,0.08999732599999999,0.092477324
1.7e-05,0.078119992,0.12304266000000001,0.074765326,0.089189326,0.090666658
1.7199999999999998e-05,0.076687996,0.12256266,0.07399199399999999,0.08959199400000001,0.09090666
1.74e-05,0.077055994,0.12339732,0.076370662,0.088850658,0.09195999199999999
1.76e-05,0.07674399400000001,0.122304,0.07506666000000001,0.088511994,0.090642662
1.78e-05,0.077367992,0.12348268,0.075621328,0.09074666,0.092775992
1.8e-05,0.075847996,0.12293599999999998,0.07606933,0.090695992,0.089997326
