Time (s),Voltage (V)
0.0,0.1306
0.002,0.2368666
0.004,0.2346666
0.006,0.04813333
0.008,0.03839999
0.01,0.2433333
0.012,0.2400666
0.014,0.05139999
0.016,0.04273333
0.018000000000000002,0.2108
0.02,0.06659999
0.022,0.2433333
0.024,0.2173333
0.026000000000000002,0.0438
0.028,0.05466666
0.03,0.2400666
0.032,0.2379333
0.034,0.0438
0.036000000000000004,0.04813333
0.038,0.2151333
0.04,0.2054
0.042,0.033
0.044,0.03946666
0.046,0.2064666
0.048,0.2010666
0.05,0.04493333
0.052000000000000005,0.2162666
0.054,0.05139999
0.056,0.03733333
0.058,0.1685333
0.06,0.04813333
0.062,0.2433333
0.064,0.2270667
0.066,0.046
0.068,0.04926666
0.07,0.239
0.07200000000000001,0.2379333
0.074,0.046
0.076,0.1978
0.078,0.04059999
0.08,0.2336
0.082,0.05359999
0.084,0.2076
0.08600000000000001,0.03733333
0.088,0.046
0.09,0.2140666
0.092,0.1902
0.094,0.0438
0.096,0.1794
0.098,0.04706666
0.1,0.03733333
0.10200000000000001,0.1837333
0.10400000000000001,0.1924
0.106,0.04493333
0.108,0.2010666
0.11,0.046
0.112,0.2216666
0.114,0.05359999
0.116,0.04059999
0.11800000000000001,0.1924
0.12,0.0438
0.122,0.2227333
0.124,0.2216666
0.126,0.05573333
0.128,0.04813333
0.13,0.2249333
0.132,0.2270667
0.134,0.04706666
0.136,0.04926666
0.138,0.2173333
0.14,0.2043333
0.14200000000000002,0.03733333
0.14400000000000002,0.0438
0.146,0.2064666
0.148,0.1794
0.15,0.04059999
0.152,0.04273333
0.154,0.1815333
0.156,0.04706666
0.158,0.1837333
0.16,0.0438
0.162,0.2043333
0.164,0.2032
0.166,0.046
0.168,0.2054
0.17,0.046
0.17200000000000001,0.2336
0.17400000000000002,0.04926666
0.176,0.2054
0.178,0.05139999
0.18,0.04813333
0.182,0.2412
0.184,0.04926666
0.186,0.2010666
0.188,0.046
0.19,0.2357333
0.192,0.04059999
0.194,0.2086667
0.196,0.03839999
0.198,0.1782666
0.2,0.04273333
0.202,0.2032
0.20400000000000001,0.04059999
0.20600000000000002,0.1706666
0.20800000000000002,0.0438
0.21,0.1945333
0.212,0.1837333
0.214,0.0438
0.216,0.046
0.218,0.1967333
0.22,0.04273333
0.222,0.2368666
0.224,0.2162666
0.226,0.04273333
0.228,0.04706666
0.23,0.2162666
0.232,0.2086667
0.234,0.04493333
0.23600000000000002,0.2064666
0.23800000000000002,0.05253333
0.24,0.226
0.242,0.04926666
0.244,0.2054
0.246,0.05359999
0.248,0.03839999
0.25,0.1652666
0.252,0.0438
0.254,0.2010666
0.256,0.03946666
0.258,0.1913333
0.26,0.05253333
0.262,0.2021333
0.264,0.04273333
0.266,0.1848
0.268,0.04813333
0.27,0.2108
0.272,0.2
0.274,0.03839999
0.276,0.0438
0.278,0.2162666
0.28,0.04813333
0.28200000000000003,0.2206
0.28400000000000003,0.04493333
0.28600000000000003,0.2108
0.28800000000000003,0.04166666
0.29,0.2216666
0.292,0.0438
0.294,0.2108
0.296,0.2108
0.298,0.0438
0.3,0.04273333
0.302,0.2054
0.304,0.2097333
0.306,0.03733333
0.308,0.03946666
0.31,0.1988667
0.312,0.2054
0.314,0.05033333
0.316,0.03513333
0.318,0.2162666
0.32,0.2119333
0.322,0.0438
0.324,0.046
0.326,0.2054
0.328,0.04706666
0.33,0.2086667
0.332,0.03733333
0.334,0.1924
0.336,0.2140666
0.338,0.04706666
0.34,0.03946666
0.342,0.1750666
0.34400000000000003,0.2108
0.34600000000000003,0.03186666
0.34800000000000003,0.1772
0.35000000000000003,0.02866666
0.352,0.04273333
0.354,0.2173333
0.356,0.2054
0.358,0.03513333
0.36,0.0438
0.362,0.2108
0.364,0.04813333
0.366,0.1934666
0.368,0.05793333
0.37,0.2108
0.372,0.2054
0.374,0.03839999
0.376,0.03513333
0.378,0.2151333
0.38,0.2010666
0.382,0.04059999
0.384,0.04059999
0.386,0.2043333
0.388,0.2064666
0.39,0.03733333
0.392,0.0438
0.394,0.2140666
0.396,0.0438
0.398,0.2
0.4,0.03733333
0.402,0.1815333
0.404,0.04926666
0.406,0.2151333
0.40800000000000003,0.1967333
0.41000000000000003,0.03733333
0.41200000000000003,0.04813333
0.41400000000000003,0.213
0.41600000000000004,0.04273333
0.418,0.1902
0.42,0.05359999
0.422,0.2140666
0.424,0.05139999
0.426,0.2086667
0.428,0.2194666
0.43,0.05899999
0.432,0.03839999
0.434,0.2010666
0.436,0.2140666
0.438,0.04706666
0.44,0.2064666
0.442,0.04059999
0.444,0.2097333
0.446,0.03406666
0.448,0.2054
0.45,0.03626666
0.452,0.04273333
0.454,0.2108
0.456,0.2076
0.458,0.0438
0.46,0.0438
0.462,0.2140666
0.464,0.2108
0.466,0.06226666
0.468,0.04813333
0.47000000000000003,0.2086667
0.47200000000000003,0.2119333
0.47400000000000003,0.04926666
0.47600000000000003,0.05359999
0.47800000000000004,0.2140666
0.48,0.2076
0.482,0.04059999
0.484,0.04273333
0.486,0.2119333
0.488,0.2054
0.49,0.04813333
0.492,0.04273333
0.494,0.213
0.496,0.2064666
0.498,0.046
0.5,0.2010666
0.502,0.03513333
0.504,0.2097333
0.506,0.04706666
0.508,0.2054
0.51,0.04059999
0.512,0.03946666
0.514,0.2119333
0.516,0.2216666
0.518,0.05686666
0.52,0.04926666
0.522,0.2162666
0.524,0.2238
0.526,0.05899999
0.528,0.2194666
0.53,0.06553333
0.532,0.2151333
0.534,0.04166666
0.536,0.2086667
0.538,0.06226666
0.54,0.2194666
0.542,0.033
0.544,0.04059999
0.546,0.2108
0.548,0.03186666
0.55,0.213
0.552,0.03406666
0.554,0.2032
0.556,0.03839999
0.558,0.2076
0.56,0.03839999
0.562,0.2086667
0.5640000000000001,0.05573333
0.5660000000000001,0.2140666
0.5680000000000001,0.2097333
0.5700000000000001,0.04273333
0.5720000000000001,0.2119333
0.5740000000000001,0.05466666
0.5760000000000001,0.06553333
0.578,0.2162666
0.58,0.06119999
0.582,0.2270667
0.584,0.2238
0.586,0.06439999
0.588,0.04926666
0.59,0.2151333
0.592,0.2119333
0.594,0.04273333
0.596,0.2162666
0.598,0.04273333
0.6,0.2119333
0.602,0.03186666
0.604,0.2032
0.606,0.03946666
0.608,0.2194666
0.61,0.03513333
0.612,0.03733333
0.614,0.2054
0.616,0.04059999
0.618,0.2108
0.62,0.03186666
0.622,0.2194666
0.624,0.046
0.626,0.2227333
0.628,0.06986666
0.63,0.2227333
0.632,0.2216666
0.634,0.05899999
0.636,0.06986666
0.638,0.2270667
0.64,0.05466666
0.642,0.2140666
0.644,0.2227333
0.646,0.05359999
0.648,0.04273333
0.65,0.2140666
0.652,0.02973333
0.654,0.2162666
0.656,0.03733333
0.658,0.213
0.66,0.03733333
0.662,0.2216666
0.664,0.03186666
0.666,0.1913333
0.668,0.2173333
0.67,0.04706666
0.672,0.2097333
0.674,0.03839999
0.676,0.04813333
0.678,0.2325333
0.68,0.2184
0.682,0.05033333
0.684,0.05466666
0.686,0.2162666
0.6880000000000001,0.2162666
0.6900000000000001,0.05899999
0.6920000000000001,0.05793333
0.6940000000000001,0.2336
0.6960000000000001,0.2140666
0.6980000000000001,0.0438
0.7000000000000001,0.2184
0.7020000000000001,0.04059999
0.704,0.2216666
0.706,0.04813333
0.708,0.2119333
0.71,0.03186666
0.712,0.033
0.714,0.2184
0.716,0.03946666
0.718,0.2282
0.72,0.04273333
0.722,0.2140666
0.724,0.03626666
0.726,0.2010666
0.728,0.05253333
0.73,0.2227333
0.732,0.0438
0.734,0.2140666
0.736,0.05466666
0.738,0.2216666
0.74,0.05466666
0.742,0.2325333
0.744,0.06766666
0.746,0.2249333
0.748,0.04493333
0.75,0.2184
0.752,0.05033333
0.754,0.2184
0.756,0.03733333
0.758,0.2054
0.76,0.2216666
0.762,0.03839999
0.764,0.2
0.766,0.03946666
0.768,0.03946666
0.77,0.2194666
0.772,0.2064666
0.774,0.04273333
0.776,0.03626666
0.778,0.2282
0.78,0.2206
0.782,0.04059999
0.784,0.04273333
0.786,0.2140666
0.788,0.2227333
0.79,0.05686666
0.792,0.04813333
0.794,0.226
0.796,0.2282
0.798,0.05033333
0.8,0.04926666
0.802,0.2249333
0.804,0.2140666
0.806,0.04926666
0.808,0.03513333
0.81,0.213
0.812,0.03839999
0.8140000000000001,0.2108
0.8160000000000001,0.03839999
0.8180000000000001,0.2119333
0.8200000000000001,0.05573333
0.8220000000000001,0.2292666
0.8240000000000001,0.2108
0.8260000000000001,0.04166666
0.8280000000000001,0.2282
0.8300000000000001,0.06439999
0.8320000000000001,0.2227333
0.834,0.04273333
