Time (s),CH2 (V)
0.0,0.18567066
1e-05,0.18792318
2e-05,0.18807638
3.0000000000000004e-05,0.1883624
4e-05,0.18834492
5e-05,0.1875517
6.000000000000001e-05,0.18746318
7.000000000000001e-05,0.18702745999999998
8e-05,0.18698184
9e-05,0.18664008
0.0001,0.18673718
0.00011,0.18575784
0.00012000000000000002,0.1856684
0.00013000000000000002,0.18333386
0.00014000000000000001,0.18319026
0.00015000000000000001,0.18047372
0.00016,0.18036880000000002
0.00017,0.17951131999999997
0.00018,0.17956851999999998
0.00019,0.18104278000000001
0.0002,0.18116134
0.00021,0.18297944
0.00022,0.18300959999999997
0.00023,0.18398786
0.00024000000000000003,0.1840081
0.00025,0.18476078
0.00026000000000000003,0.18484985999999998
0.00027,0.18645958
0.00028000000000000003,0.18653932
0.00029,0.18857294
0.00030000000000000003,0.18865332
0.00031,0.1892516
0.00032,0.18920478
0.00033000000000000005,0.18765974000000002
0.00034,0.18751506
0.00035000000000000005,0.18478946000000002
0.00036,0.18465159999999997
0.00037000000000000005,0.18282890000000002
0.00038,0.1827449
0.00039000000000000005,0.18223932
0.0004,0.18225518000000002
0.00041000000000000005,0.1819804
0.00042,0.18195118000000002
0.00043000000000000004,0.18100744
0.00044,0.18095612
0.00045000000000000004,0.1803269
0.00046,0.1803617
0.00047000000000000004,0.18205398
0.00048000000000000007,0.1821873
0.0004900000000000001,0.18537784000000002
0.0005,0.18560106000000004
0.00051,0.18783878000000004
0.0005200000000000001,0.18790664
0.0005300000000000001,0.18841544
0.00054,0.18830144
0.00055,0.1875397
0.0005600000000000001,0.18745332
0.0005700000000000001,0.18703783999999998
0.00058,0.18701784000000002
0.00059,0.18671558
0.0006000000000000001,0.18682158
0.0006100000000000001,0.18590678
0.00062,0.18579598000000003
0.00063,0.1834801
0.00064,0.18334466
0.0006500000000000001,0.18061198
0.0006600000000000001,0.18052412
0.00067,0.17969706000000002
0.00068,0.17972798
0.0006900000000000001,0.18124997999999998
0.0007000000000000001,0.18137146
0.00071,0.1832033
0.00072,0.1832448
0.0007300000000000001,0.18422464
0.0007400000000000001,0.18425506000000003
0.00075,0.18495878000000002
0.00076,0.18503814
0.0007700000000000001,0.1867365
0.0007800000000000001,0.18680318
0.00079,0.18887130000000002
0.0008,0.1889616
0.0008100000000000001,0.18956172
0.0008200000000000001,0.18948158
0.0008300000000000001,0.18791024
0.00084,0.18777997999999999
0.0008500000000000001,0.1850544
0.0008600000000000001,0.18491732
0.0008700000000000001,0.18312973999999999
0.00088,0.18303371999999998
0.0008900000000000001,0.18254972
0.0009000000000000001,0.18258414
0.0009100000000000001,0.18220624000000002
0.00092,0.1821624
0.00093,0.18115052
0.0009400000000000001,0.18111198
0.0009500000000000001,0.1804529
0.0009600000000000001,0.18050356
0.00097,0.18224038
0.0009800000000000002,0.18237132000000003
0.00099,0.1855184
0.001,0.18576410000000002
0.00101,0.18796092
0.00102,0.18811134000000002
0.00103,0.18838238000000002
0.0010400000000000001,0.18839318
0.0010500000000000002,0.18761025999999997
0.0010600000000000002,0.18754878000000003
0.00107,0.18716238000000002
0.00108,0.18713503999999997
0.00109,0.18682866
0.0011,0.18695626
0.00111,0.18602252000000002
0.0011200000000000001,0.18591638
0.0011300000000000001,0.18358091999999998
0.0011400000000000002,0.18345118000000002
0.0011500000000000002,0.18072078
0.00116,0.18060772
0.00117,0.17975706000000002
0.00118,0.1798281
0.00119,0.18141932
0.0012000000000000001,0.18155172
0.0012100000000000001,0.18341146
0.0012200000000000002,0.18344597999999998
0.0012300000000000002,0.18441398
0.00124,0.18442783999999998
0.00125,0.18515436
0.00126,0.18523956000000003
0.00127,0.18692944
0.00128,0.18700225999999998
0.0012900000000000001,0.18908078
0.0013000000000000002,0.18920678
0.0013100000000000002,0.1897676
0.0013200000000000002,0.18969226
0.00133,0.1880805
0.00134,0.1879508
0.00135,0.18518491999999998
0.00136,0.18508106
0.0013700000000000001,0.1832836
0.0013800000000000002,0.18317437999999997
0.0013900000000000002,0.18269264000000002
0.0014000000000000002,0.18272772
0.00141,0.18239094000000003
0.00142,0.18234746
0.00143,0.18135998
0.00144,0.18130638
0.0014500000000000001,0.1806724
0.0014600000000000001,0.18070877999999999
0.0014700000000000002,0.18242878
0.0014800000000000002,0.18255903999999998
0.0014900000000000002,0.18580970000000002
0.0015,0.1860341
0.00151,0.18827264000000002
0.00152,0.18844212
0.0015300000000000001,0.18871838000000002
0.0015400000000000001,0.18872543999999997
0.0015500000000000002,0.18789518
0.0015600000000000002,0.18782932
0.0015700000000000002,0.18744265999999998
0.00158,0.1874305
0.00159,0.18715812
0.0016,0.18727944000000002
0.00161,0.18637306000000003
0.0016200000000000001,0.18625838
0.0016300000000000002,0.18390424
0.0016400000000000002,0.18376372
0.0016500000000000002,0.18099758
0.0016600000000000002,0.18088986
0.00167,0.18000614
0.00168,0.18003438000000002
0.00169,0.18155559999999998
0.0017000000000000001,0.1816909
0.0017100000000000001,0.18345773999999998
0.0017200000000000002,0.18348183999999998
0.0017300000000000002,0.18440078
0.0017400000000000002,0.18443946
0.00175,0.1851672
0.00176,0.18523772
0.00177,0.18691744
0.0017800000000000001,0.18698116
0.0017900000000000001,0.18900319999999998
0.0018000000000000002,0.1891076
0.0018100000000000002,0.18962052000000001
0.0018200000000000002,0.18952066000000004
0.0018300000000000002,0.18786332
0.00184,0.18773068
0.00185,0.18498588
0.00186,0.18486052000000003
0.0018700000000000001,0.18304758000000002
0.0018800000000000002,0.18293890000000002
0.0018900000000000002,0.18247358
0.0019000000000000002,0.1825165
0.0019100000000000002,0.18215998
0.0019200000000000003,0.18211226
0.00193,0.18110852000000002
0.00194,0.18105428
0.0019500000000000001,0.18044414
0.0019600000000000004,0.18048838
0.00197,0.18227186
0.00198,0.18239412
0.00199,0.18566880000000002
0.002,0.18592212
0.00201,0.18818172
0.00202,0.18833612000000002
0.00203,0.18859386
0.00204,0.18859666000000003
0.00205,0.18775262
0.00206,0.18768037999999998
0.0020700000000000002,0.1873121
0.0020800000000000003,0.18731212
0.0020900000000000003,0.18706934
0.0021000000000000003,0.1871985
0.0021100000000000003,0.18624866
0.0021200000000000004,0.18614826
0.0021300000000000004,0.18376876000000003
0.00214,0.18360638
0.00215,0.18084306
0.00216,0.18074437999999998
0.00217,0.17999222
0.00218,0.18007347999999998
0.00219,0.18171638
0.0022,0.18186212000000002
0.00221,0.18369106
0.00222,0.1837372
0.00223,0.1846545
0.0022400000000000002,0.18466011999999998
0.0022500000000000003,0.18537558
0.0022600000000000003,0.18545118
0.0022700000000000003,0.18718732
0.0022800000000000003,0.18726531999999999
0.0022900000000000004,0.18937264000000004
0.0023000000000000004,0.18948159999999997
0.00231,0.19001784
0.00232,0.18993611999999999
0.00233,0.18813984
0.00234,0.18802758
0.00235,0.18522836000000004
0.00236,0.1850836
0.00237,0.18330546
0.00238,0.18324958
0.00239,0.18287014
0.0024000000000000002,0.18292464000000003
0.0024100000000000002,0.18261158
0.0024200000000000003,0.18254692
0.0024300000000000003,0.18150514
0.0024400000000000003,0.18143600000000001
0.0024500000000000004,0.18082051999999998
0.0024600000000000004,0.18084784
0.0024700000000000004,0.18268602
0.00248,0.18283277999999997
0.00249,0.1861153
0.0025,0.186362
0.00251,0.18854425999999996
0.00252,0.18868383999999996
0.00253,0.18891026
0.00254,0.18892146
0.00255,0.18803318
0.00256,0.1879793
0.0025700000000000002,0.18763454
0.0025800000000000003,0.18763422000000002
0.0025900000000000003,0.18735466
0.0026000000000000003,0.18749381999999998
0.0026100000000000003,0.18633849999999996
0.0026200000000000004,0.18623251999999998
0.0026300000000000004,0.18380986000000002
0.0026400000000000004,0.18365478
0.00265,0.18088959999999998
0.00266,0.18080157999999996
0.00267,0.1801948
0.00268,0.18028249999999998
0.00269,0.18191826
0.0027,0.18203598000000001
0.00271,0.18385532
0.00272,0.18390212
0.0027300000000000002,0.18477398
0.0027400000000000002,0.18481294
0.0027500000000000003,0.18552532
0.0027600000000000003,0.18560584000000002
0.0027700000000000003,0.1873789
0.0027800000000000004,0.18748132
0.0027900000000000004,0.18960881999999998
0.0028000000000000004,0.18970624
0.0028100000000000004,0.1902868
0.00282,0.19017918
0.00283,0.18824024
