Time (s),Voltage (V)
0.0,0.3008
0.002,0.7941999
0.004,0.8017999
0.006,0.29
0.008,0.2921333
0.01,0.7931333
0.012,0.7887999
0.014,0.2834666
0.016,0.2888666
0.018000000000000002,0.7909333
0.02,0.3019333
0.022,0.8115333
0.024,0.2867333
0.026000000000000002,0.7725332
0.028,0.3040666
0.03,0.7583999
0.032,0.2845333
0.034,0.7161332
0.036000000000000004,0.3008
0.038,0.7779332
0.04,0.7562666
0.042,0.2856666
0.044,0.2943333
0.046,0.8137333
0.048,0.7616666
0.05,0.2954
0.052000000000000005,0.3094666
0.054,0.7964
0.056,0.8137333
0.058,0.2845333
0.06,0.3116666
0.062,0.7964
0.064,0.7595333
0.066,0.2954
0.068,0.2867333
0.07,0.8050666
0.07200000000000001,0.7964
0.074,0.2954
0.076,0.2867333
0.078,0.8017999
0.08,0.7909333
0.082,0.2791333
0.084,0.2824
0.08600000000000001,0.7865999
0.088,0.2943333
0.09,0.7920666
0.092,0.2845333
0.094,0.7540666
0.096,0.8191333
0.098,0.3106
0.1,0.2845333
0.10200000000000001,0.7638666
0.10400000000000001,0.7887999
0.106,0.3073333
0.108,0.2834666
0.11,0.7583999
0.112,0.8017999
0.114,0.2986666
0.116,0.2791333
0.11800000000000001,0.8093999
0.12,0.8083333
0.122,0.2986666
0.124,0.7215332
0.126,0.2878
0.128,0.303
0.13,0.8050666
0.132,0.7605999
0.134,0.2867333
0.136,0.29
0.138,0.7801332
0.14,0.7865999
0.14200000000000002,0.29
0.14400000000000002,0.3062666
0.146,0.8137333
0.148,0.7486666
0.15,0.29
0.152,0.2813333
0.154,0.7822666
0.156,0.7703332
0.158,0.2943333
0.16,0.29
0.162,0.7996666
0.164,0.2845333
0.166,0.7345999
0.168,0.2910666
0.17,0.7746666
0.17200000000000001,0.2867333
0.17400000000000002,0.7399999
0.176,0.2867333
0.178,0.7985333
0.18,0.8071999
0.182,0.2867333
0.184,0.2758666
0.186,0.7941999
0.188,0.7822666
0.19,0.3073333
0.192,0.2813333
0.194,0.7171999
0.196,0.3149333
0.198,0.7952666
0.2,0.2910666
0.202,0.7345999
