Time (s),Voltage (V)
0.0,0.3106
0.002,0.08613332
0.004,0.2976
0.006,0.08719999
0.008,0.09259999
0.01,0.2715333
0.012,0.3062666
0.014,0.08613332
0.016,0.09153333
0.018000000000000002,0.2932
0.02,0.1034667
0.022,0.3008
0.024,0.1143333
0.026000000000000002,0.3062666
0.028,0.29
0.03,0.09693332
0.032,0.1197333
0.034,0.3116666
0.036000000000000004,0.2932
0.038,0.08066666
0.04,0.1056667
0.042,0.2964666
0.044,0.3073333
0.046,0.08719999
0.048,0.09373333
0.05,0.2986666
0.052000000000000005,0.303
0.054,0.08719999
0.056,0.09153333
0.058,0.29
0.06,0.3051333
0.062,0.08939999
0.064,0.3073333
0.066,0.08613332
0.068,0.2954
0.07,0.1045333
0.07200000000000001,0.2498666
0.074,0.08613332
0.076,0.09806666
0.078,0.2997333
0.08,0.2682666
0.082,0.08066666
0.084,0.3019333
0.08600000000000001,0.07853333
0.088,0.08179999
0.09,0.2867333
0.092,0.3008
0.094,0.09693332
0.096,0.09046666
0.098,0.3094666
0.1,0.303
0.10200000000000001,0.1024
0.10400000000000001,0.08393332
0.106,0.3116666
0.108,0.1002
0.11,0.2737333
0.112,0.08613332
0.114,0.2964666
0.116,0.1024
0.11800000000000001,0.29
0.12,0.2976
0.122,0.08826666
0.124,0.08393332
0.126,0.3094666
0.128,0.3019333
0.13,0.08179999
0.132,0.08613332
0.134,0.2682666
0.136,0.2758666
0.138,0.07746666
0.14,0.07746666
0.14200000000000002,0.2596
0.14400000000000002,0.09259999
0.146,0.2964666
0.148,0.3062666
0.15,0.08613332
0.152,0.2813333
0.154,0.08286666
0.156,0.3257333
0.158,0.08066666
0.16,0.29
0.162,0.1056667
0.164,0.08826666
0.166,0.3312
0.168,0.09913332
0.17,0.2921333
0.17200000000000001,0.09259999
0.17400000000000002,0.3333333
0.176,0.3344666
0.178,0.09153333
0.18,0.2824
0.182,0.06986666
0.184,0.2824
0.186,0.08393332
0.188,0.07959999
0.19,0.3094666
0.192,0.07313333
0.194,0.2596
0.196,0.08826666
0.198,0.342
0.2,0.07313333
0.202,0.2737333
0.20400000000000001,0.09259999
0.20600000000000002,0.3138666
0.20800000000000002,0.3182
0.21,0.08066666
0.212,0.07526666
0.214,0.3322666
0.216,0.3225333
0.218,0.08393332
0.22,0.2878
0.222,0.07853333
0.224,0.3279333
0.226,0.08719999
0.228,0.2813333
0.23,0.07093333
0.232,0.08719999
0.234,0.3312
0.23600000000000002,0.07526666
0.23800000000000002,0.2845333
0.24,0.06986666
0.242,0.3149333
0.244,0.07853333
0.246,0.2488
0.248,0.2694
0.25,0.07313333
0.252,0.06986666
0.254,0.3084
0.256,0.3442
0.258,0.09806666
0.26,0.2910666
0.262,0.09373333
0.264,0.07959999
0.266,0.3376666
0.268,0.3301333
0.27,0.09693332
0.272,0.08066666
0.274,0.3442
0.276,0.329
0.278,0.07419999
0.28,0.07633333
0.28200000000000003,0.3518
0.28400000000000003,0.3442
0.28600000000000003,0.08286666
0.28800000000000003,0.08179999
0.29,0.3094666
0.292,0.3236
0.294,0.07526666
0.296,0.08179999
0.298,0.3203333
0.3,0.3203333
0.302,0.06986666
0.304,0.06986666
0.306,0.3355333
0.308,0.3539333
0.31,0.08393332
0.312,0.07959999
0.314,0.3182
0.316,0.3366
0.318,0.07633333
0.32,0.07853333
0.322,0.2976
0.324,0.3431333
0.326,0.1294667
0.328,0.3246666
