Time (s),CH1 Voltage (V),CH2 Voltage (V),CH3 Voltage (V)
-0.013600000000000001,-2.492266,-0.01461333,9.255466
-0.013550000000000001,-2.446933,-0.00512,9.255466
-0.013500000000000002,-2.451466,-0.01368,9.255466
-0.01345,-2.4968,-0.00368,9.255466
-0.0134,-2.4424,-0.009866666,9.255466
-0.01335,-2.501333,-0.001786667,9.255466
-0.013300000000000001,-2.446933,-0.0132,9.255466
-0.013250000000000001,-2.4968,-0.002746667,9.255466
-0.013200000000000002,-2.492266,-0.01034667,9.255466
-0.01315,-2.456,-0.001786667,9.255466
-0.0131,-2.4968,-0.00368,9.255466
-0.01305,-2.446933,-0.01368,9.255466
-0.013000000000000001,-2.446933,-0.00416,9.255466
-0.012950000000000001,-2.501333,-0.01176,9.255466
-0.0129,-2.446933,-0.00512,9.255466
-0.01285,-2.492266,-0.01224,9.255466
-0.0128,-2.492266,-0.01368,9.255466
-0.012750000000000001,-2.438133,-0.00368,9.255466
-0.012700000000000001,-2.492266,-0.00416,9.255466
-0.012650000000000002,-2.4424,-0.01176,9.255466
-0.0126,-2.446933,-0.01224,9.255466
-0.01255,-2.492266,-0.00416,9.255466
-0.0125,-2.501333,-0.01368,9.255466
-0.012450000000000001,-2.456,-0.00512,9.255466
-0.012400000000000001,-2.446933,-0.01128,9.255466
-0.012350000000000002,-2.487733,-0.00368,9.255466
-0.0123,-2.446933,-0.00416,9.255466
-0.01225,-2.5104,-0.0132,9.255466
-0.0122,-2.456,-0.01368,9.255466
-0.012150000000000001,-2.4968,-0.00512,9.255466
-0.012100000000000001,-2.438133,-0.01128,9.255466
-0.01205,-2.501333,-0.00512,9.255466
-0.012,-2.4336,-0.005573333,9.255466
-0.01195,-2.492266,-0.01176,9.255466
-0.0119,-2.4968,-0.00416,9.255466
-0.011850000000000001,-2.451466,-0.01368,9.255466
-0.011800000000000001,-2.492266,-0.002746667,9.255466
-0.01175,-2.446933,-0.01128,9.255466
-0.0117,-2.505867,-0.0132,9.255466
-0.01165,-2.456,-0.006053333,9.255466
-0.011600000000000001,-2.451466,-0.01082667,9.255466
-0.011550000000000001,-2.487733,-0.00368,9.255466
-0.011500000000000002,-2.4968,-0.01272,9.255466
-0.01145,-2.4336,-0.00512,9.255466
-0.0114,-2.446933,-0.006053333,9.255466
-0.01135,-2.4832,-0.01176,9.255466
-0.011300000000000001,-2.505867,-0.01224,9.255466
-0.011250000000000001,-2.451466,-0.005573333,9.255466
-0.0112,-2.4424,-0.01128,9.255466
-0.01115,-2.492266,-0.001786667,9.255466
-0.0111,-2.501333,-0.00416,9.255466
-0.01105,-2.446933,-0.01176,9.255466
-0.011000000000000001,-2.492266,-0.01082667,9.255466
-0.010950000000000001,-2.438133,-0.002746667,9.255466
-0.0109,-2.4968,-0.01461333,9.255466
-0.01085,-2.446933,-0.00368,9.255466
-0.0108,-2.446933,-0.01082667,9.255466
-0.010750000000000001,-2.487733,-0.00512,9.255466
-0.010700000000000001,-2.446933,-0.004639999,9.255466
-0.010650000000000001,-2.501333,-0.01176,9.255466
-0.0106,-2.438133,-0.01224,9.255466
-0.01055,-2.4968,-0.002746667,9.255466
-0.0105,-2.4832,-0.01128,9.255466
-0.010450000000000001,-2.451466,-0.004639999,9.255466
-0.010400000000000001,-2.492266,-0.01176,9.255466
-0.01035,-2.446933,-0.004639999,9.255466
-0.0103,-2.446933,-0.01128,9.255466
-0.01025,-2.4968,-0.005573333,9.255466
-0.0102,-2.446933,-0.00512,9.255466
-0.010150000000000001,-2.4968,-0.01224,9.255466
-0.010100000000000001,-2.505867,-0.00512,9.255466
-0.01005,-2.438133,-0.01176,9.255466
-0.01,-2.478666,-0.0132,9.255466
-0.00995,2.5936,-0.006053333,9.255466
-0.0099,2.494133,-0.01128,9.255466
-0.009850000000000001,2.5528,-0.00512,9.255466
-0.009800000000000001,2.507733,-0.00416,9.255466
-0.00975,2.5528,-0.01176,9.255466
-0.0097,2.5032,-0.00416,9.255466
-0.00965,2.5664,-0.01082667,9.255466
-0.009600000000000001,2.544,-0.0032,9.255466
-0.009550000000000001,2.498667,-0.01082667,9.255466
-0.009500000000000001,2.507733,-0.01224,9.255466
-0.00945,2.5528,-0.005573333,9.255466
-0.0094,2.507733,-0.00512,9.255466
-0.00935,2.575466,-0.01128,9.255466
-0.0093,2.507733,-0.01128,9.255466
-0.009250000000000001,2.5664,-0.006533333,9.255466
-0.0092,2.512266,-0.006053333,9.255466
-0.009150000000000002,2.557333,-0.01509333,9.255466
-0.0091,2.507733,-0.00416,9.255466
-0.009049999999999999,2.575466,-0.01368,9.255466
-0.009000000000000001,2.5664,-0.00416,9.255466
-0.00895,2.507733,-0.01176,9.255466
-0.008900000000000002,2.5664,-0.01509333,9.255466
-0.00885,2.5304,-0.004639999,9.255466
-0.008800000000000002,2.5528,-0.01272,9.255466
-0.00875,2.5032,-0.00416,9.255466
-0.0087,2.498667,-0.00368,9.255466
-0.008650000000000001,2.5664,-0.01224,9.255466
-0.0086,2.512266,-0.00512,9.255466
-0.008550000000000002,2.557333,-0.01272,9.255466
-0.0085,2.5168,-0.01176,9.255466
-0.00845,2.557333,-0.00416,9.255466
-0.008400000000000001,2.557333,-0.01272,9.255466
-0.00835,2.512266,-0.006053333,9.255466
-0.008300000000000002,2.507733,-0.01082667,9.255466
-0.00825,2.561867,-0.00368,9.255466
-0.008199999999999999,2.557333,-0.01272,9.255466
-0.008150000000000001,2.498667,-0.00512,9.255466
-0.0081,2.5032,-0.01082667,9.255466
-0.008050000000000002,2.548266,-0.00416,9.255466
-0.008,2.507733,-0.00416,9.255466
-0.007950000000000002,2.575466,-0.01272,9.255466
-0.0079,2.575466,-0.01082667,9.255466
-0.00785,2.5168,-0.005573333,9.255466
-0.007800000000000001,2.5032,-0.01176,9.255466
-0.00775,2.5664,-0.00512,9.255466
-0.007700000000000002,2.557333,-0.01368,9.255466
-0.0076500000000000005,2.5168,-0.00368,9.255466
-0.007599999999999999,2.5032,-0.01128,9.255466
-0.007550000000000001,2.557333,-0.006053333,9.255466
-0.0075,2.512266,-0.00368,9.255466
-0.007450000000000002,2.575466,-0.01176,9.255466
-0.0074,2.5528,-0.005573333,9.255466
-0.007349999999999999,2.512266,-0.01176,9.255466
-0.007300000000000001,2.5528,-0.00416,9.255466
-0.0072499999999999995,2.498667,-0.01224,9.255466
-0.0072000000000000015,2.498667,-0.005573333,9.255466
-0.00715,2.557333,-0.01176,9.255466
-0.007100000000000002,2.512266,-0.01128,9.255466
-0.007050000000000001,2.557333,-0.004639999,9.255466
-0.006999999999999999,2.575466,-0.00416,9.255466
-0.006950000000000001,2.512266,-0.01128,9.255466
-0.0069,2.544,-0.01224,9.255466
-0.006850000000000002,2.512266,-0.00416,9.255466
-0.0068000000000000005,2.507733,-0.01224,9.255466
-0.006749999999999999,2.5664,-0.00416,9.255466
-0.006700000000000001,2.512266,-0.0032,9.255466
-0.00665,2.5528,-0.01272,9.255466
-0.006600000000000002,2.4896,-0.004639999,9.255466
-0.00655,2.557333,-0.01224,9.255466
-0.006499999999999999,2.557333,-0.00512,9.255466
-0.006450000000000001,2.507733,-0.01082667,9.255466
-0.0063999999999999994,2.557333,-0.006053333,9.255466
-0.0063500000000000015,2.5032,-0.01272,9.255466
-0.0063,2.512266,-0.00416,9.255466
-0.006250000000000002,2.570933,-0.01082667,9.255466
-0.006200000000000001,2.5664,-0.01128,9.255466
-0.006149999999999999,2.494133,-0.005573333,9.255466
-0.006100000000000001,2.507733,-0.001306667,9.255466
-0.00605,2.5528,-0.01368,9.255466
-0.006000000000000002,2.498667,-0.00416,9.255466
-0.00595,2.561867,-0.01224,9.255466
-0.005899999999999999,2.557333,-0.004639999,9.255466
-0.005850000000000001,2.5032,-0.01128,9.255466
-0.0058,2.5528,-0.009866666,9.255466
-0.005750000000000002,2.512266,-0.0003466666,9.255466
-0.0057,2.570933,-0.01176,9.255466
-0.005649999999999999,2.498667,-0.004639999,9.255466
-0.005600000000000001,2.5528,-0.01128,9.255466
-0.005549999999999999,2.5032,-0.006053333,9.255466
-0.005500000000000001,2.512266,-0.001786667,9.255466
-0.00545,2.557333,-0.01272,9.255466
-0.005400000000000002,2.512266,-0.01176,9.255466
-0.005350000000000001,2.575466,-0.004639999,9.255466
-0.005299999999999999,2.507733,-0.01224,9.255466
-0.005250000000000001,2.557333,-0.00512,9.255466
-0.0052,2.494133,-0.01176,9.255466
-0.005150000000000002,2.5528,-0.00416,9.255466
-0.0051,2.557333,-0.0132,9.255466
-0.005049999999999999,2.494133,-0.00512,9.255466
-0.005000000000000001,2.521333,-0.01224,9.255466
-0.0049499999999999995,-2.505867,-0.00512,9.255466
-0.004900000000000002,-2.492266,-0.001786667,9.255466
-0.00485,-2.438133,-0.01224,9.255466
-0.004799999999999999,-2.501333,-0.01224,9.255466
-0.004750000000000001,-2.4336,-0.006053333,9.255466
-0.004699999999999999,-2.501333,-0.01224,9.255466
-0.004650000000000001,-2.446933,-0.00512,9.255466
-0.0046,-2.446933,-0.004639999,9.255466
-0.004550000000000002,-2.501333,-0.01368,9.255466
-0.0045000000000000005,-2.501333,-0.01082667,9.255466
-0.004449999999999999,-2.446933,-0.00368,9.255466
-0.004400000000000001,-2.4424,-0.0132,9.255466
-0.00435,-2.492266,-0.00368,9.255466
-0.004300000000000002,-2.4424,-0.004639999,9.255466
-0.00425,-2.492266,-0.01082667,9.255466
-0.004199999999999999,-2.4832,-0.01128,9.255466
-0.004150000000000001,-2.446933,-0.002746667,9.255466
-0.0040999999999999995,-2.492266,-0.01128,9.255466
-0.0040500000000000015,-2.424533,-0.00512,9.255466
-0.004,-2.4424,-0.01034667,9.255466
-0.003949999999999999,-2.4832,-0.00416,9.255466
-0.0039000000000000007,-2.505867,-0.01176,9.255466
-0.0038499999999999993,-2.446933,-0.00512,9.255466
-0.0038000000000000013,-2.492266,-0.00512,9.255466
-0.00375,-2.446933,-0.01176,9.255466
-0.003700000000000002,-2.4424,-0.00416,9.255466
-0.0036500000000000005,-2.492266,-0.01082667,9.255466
-0.003599999999999999,-2.438133,-0.01082667,9.255466
-0.003550000000000001,-2.487733,-0.00368,9.255466
-0.0034999999999999996,-2.446933,-0.01224,9.255466
-0.0034500000000000017,-2.492266,-0.00512,9.255466
-0.0034000000000000002,-2.4424,-0.01176,9.255466
-0.003349999999999999,-2.4968,-0.002746667,9.255466
-0.003300000000000001,-2.446933,-0.01224,9.255466
-0.0032499999999999994,-2.487733,-0.005573333,9.255466
-0.0032000000000000015,-2.446933,-0.01224,9.255466
-0.00315,-2.4968,-0.0032,9.255466
-0.003100000000000002,-2.438133,-0.01224,9.255466
-0.0030500000000000006,-2.492266,-0.00512,9.255466
-0.002999999999999999,-2.438133,-0.01128,9.255466
-0.0029500000000000012,-2.501333,-0.00368,9.255466
-0.0029,-2.487733,-0.01082667,9.255466
-0.002850000000000002,-2.446933,-0.00416,9.255466
-0.0028000000000000004,-2.438133,-0.00512,9.255466
-0.002749999999999999,-2.492266,-0.01224,9.255466
-0.002700000000000001,-2.446933,-0.00416,9.255466
-0.0026499999999999996,-2.487733,-0.01224,9.255466
-0.0026000000000000016,-2.446933,-0.006053333,9.255466
-0.00255,-2.4832,-0.01272,9.255466
-0.0024999999999999988,-2.487733,-0.00416,9.255466
-0.002450000000000001,-2.446933,-0.01224,9.255466
-0.0023999999999999994,-2.451466,-0.00416,9.255466
-0.0023500000000000014,-2.492266,-0.01082667,9.255466
-0.0023,-2.438133,-0.002746667,9.255466
-0.002250000000000002,-2.487733,-0.01224,9.255466
-0.0022000000000000006,-2.492266,-0.01128,9.255466
-0.002149999999999999,-2.446933,-0.00512,9.255466
-0.002100000000000001,-2.505867,-0.01224,9.255466
-0.0020499999999999997,-2.446933,-0.00512,9.255466
-0.0020000000000000018,-2.4832,-0.00512,9.255466
-0.0019500000000000003,-2.438133,-0.01128,9.255466
-0.001899999999999999,-2.446933,-0.00512,9.255466
-0.001850000000000001,-2.487733,-0.01082667,9.255466
-0.0017999999999999995,-2.446933,-0.01082667,9.255466
-0.0017500000000000016,-2.487733,-0.00368,9.255466
-0.0017000000000000001,-2.438133,-0.01128,9.255466
-0.0016499999999999987,-2.492266,-0.0032,9.255466
-0.0016000000000000007,-2.492266,-0.01128,9.255466
-0.0015499999999999993,-2.438133,-0.004639999,9.255466
-0.0015000000000000013,-2.446933,-0.0132,9.255466
-0.00145,-2.505867,-0.001306667,9.255466
-0.001400000000000002,-2.451466,-0.004639999,9.255466
-0.0013500000000000005,-2.4968,-0.01176,9.255466
-0.001299999999999999,-2.487733,-0.01224,9.255466
-0.0012500000000000011,-2.446933,-0.00512,9.255466
-0.0011999999999999997,-2.487733,-0.00416,9.255466
-0.0011500000000000017,-2.446933,-0.01082667,9.255466
-0.0011000000000000003,-2.492266,-0.006053333,9.255466
-0.0010499999999999989,-2.456,-0.01461333,9.255466
-0.0010000000000000009,-2.514666,-0.005573333,9.255466
-0.0009499999999999995,-2.438133,-0.01082667,9.255466
-0.0009000000000000015,-2.438133,-0.00512,9.255466
-0.0008500000000000001,-2.501333,-0.01128,9.255466
-0.0007999999999999986,-2.446933,-0.00512,9.255466
-0.0007500000000000007,-2.505867,-0.01082667,9.255466
-0.0006999999999999992,-2.487733,-0.009866666,9.255466
-0.0006500000000000013,-2.4424,-0.00512,9.255466
-0.0005999999999999998,-2.492266,-0.00416,9.255466
-0.0005500000000000019,-2.456,-0.01128,9.255466
-0.0005000000000000004,-2.438133,-0.00416,9.255466
-0.000449999999999999,-2.487733,-0.01176,9.255466
-0.00040000000000000105,-2.492266,-0.01128,9.255466
-0.0003499999999999996,-2.446933,-0.00368,9.255466
-0.00030000000000000165,-2.478666,-0.00512,9.255466
-0.0002500000000000002,-2.424533,-0.01272,9.255466
-0.0001999999999999988,-2.4968,-0.0032,9.255466
-0.00015000000000000083,-2.4424,-0.01461333,9.255466
-9.99999999999994e-05,-2.492266,-0.00368,9.255466
-5.000000000000143e-05,-2.446933,-0.01176,9.255466
0.0,-2.465066,-0.00512,9.255466
5.000000000000143e-05,2.589067,-0.01128,9.255466
9.99999999999994e-05,2.507733,-0.00416,9.255466
0.00015000000000000083,2.575466,-0.01224,9.255466
0.0001999999999999988,2.557333,-0.00416,9.255466
0.0002500000000000002,2.507733,-0.01224,9.255466
0.0002999999999999982,2.5664,-0.01176,9.255466
0.0003499999999999996,2.512266,-0.004639999,9.255466
0.00040000000000000105,2.561867,-0.00416,9.255466
0.000449999999999999,2.507733,-0.0132,9.255466
0.0005000000000000004,2.5032,-0.002266667,9.255466
0.0005499999999999984,2.570933,-0.01082667,9.255466
0.0005999999999999998,2.507733,-0.01082667,9.255466
0.0006500000000000013,2.575466,-0.002746667,9.255466
0.0006999999999999992,2.557333,-0.01368,9.255466
0.0007500000000000007,2.507733,-0.00512,9.255466
0.0007999999999999986,2.5032,-0.005573333,9.255466
0.0008500000000000001,2.5664,-0.01224,9.255466
0.0009000000000000015,2.521333,-0.01128,9.255466
0.0009499999999999995,2.557333,-0.00368,9.255466
0.0010000000000000009,2.561867,-0.00512,9.255466
0.0010499999999999989,2.507733,-0.01128,9.255466
0.0011000000000000003,2.5664,-0.0032,9.255466
0.0011499999999999982,2.512266,-0.01224,9.255466
0.0011999999999999997,2.557333,-0.00512,9.255466
0.0012500000000000011,2.5032,-0.01272,9.255466
0.001299999999999999,2.557333,-0.00416,9.255466
0.0013500000000000005,2.5168,-0.01128,9.255466
0.0013999999999999985,2.557333,-0.01176,9.255466
0.00145,2.512266,-0.00416,9.255466
0.0015000000000000013,2.494133,-0.01224,9.255466
0.0015499999999999993,2.5528,-0.00512,9.255466
0.0016000000000000007,2.557333,-0.01224,9.255466
0.0016499999999999987,2.5168,-0.00368,9.255466
0.0017000000000000001,2.512266,-0.00512,9.255466
0.0017500000000000016,2.5528,-0.0132,9.255466
0.0017999999999999995,2.5664,-0.00416,9.255466
0.001850000000000001,2.5032,-0.01557333,9.255466
0.001899999999999999,2.4896,-0.006053333,9.255466
0.0019500000000000003,2.557333,-0.01368,9.255466
0.0019999999999999983,2.5664,-0.01272,9.255466
0.0020499999999999997,2.512266,-0.002746667,9.255466
0.002100000000000001,2.498667,-0.01128,9.255466
0.002149999999999999,2.561867,-0.004639999,9.255466
0.0022000000000000006,2.557333,-0.01128,9.255466
0.0022499999999999985,2.507733,-0.0032,9.255466
0.0023,2.5168,-0.01082667,9.255466
0.0023500000000000014,2.5528,-0.00368,9.255466
0.0023999999999999994,2.5664,-0.00416,9.255466
0.002450000000000001,2.507733,-0.0132,9.255466
0.0024999999999999988,2.507733,-0.006053333,9.255466
0.00255,2.557333,-0.01224,9.255466
