Time (s),Voltage (V)
0.0,0.4146666
0.002,0.3301333
0.004,0.5209333
0.006,0.3312
0.008,0.4992666
0.01,0.3279333
0.012,0.3257333
0.014,0.4992666
0.016,0.5318
0.018000000000000002,0.3279333
0.02,0.3170666
0.022,0.4862666
0.024,0.5188
0.026000000000000002,0.3246666
0.028,0.4862666
0.03,0.3236
0.032,0.5264
0.034,0.3366
0.036000000000000004,0.5079333
0.038,0.3301333
0.04,0.5307333
0.042,0.342
0.044,0.5231333
0.046,0.3268666
0.048,0.3225333
0.05,0.5318
0.052000000000000005,0.3355333
0.054,0.5209333
0.056,0.3268666
0.058,0.5198666
0.06,0.5339333
0.062,0.3333333
0.064,0.3301333
0.066,0.5274666
0.068,0.5209333
0.07,0.3236
0.07200000000000001,0.3225333
0.074,0.5318
0.076,0.5339333
0.078,0.3214
0.08,0.3257333
0.082,0.5296
0.084,0.5209333
0.08600000000000001,0.3246666
0.088,0.3192666
0.09,0.5209333
0.092,0.3528666
0.094,0.5447999
0.096,0.3355333
0.098,0.5361333
0.1,0.5285333
0.10200000000000001,0.3312
0.10400000000000001,0.5328666
0.106,0.3301333
0.108,0.5307333
0.11,0.3366
0.112,0.5447999
0.114,0.3333333
0.116,0.342
0.11800000000000001,0.5480666
0.12,0.3409333
0.122,0.5035999
0.124,0.3312
0.126,0.5513333
0.128,0.342
0.13,0.5112
0.132,0.3279333
0.134,0.5480666
0.136,0.3257333
0.138,0.5144666
0.14,0.3409333
0.14200000000000002,0.5458666
0.14400000000000002,0.5242
0.146,0.3279333
0.148,0.342
0.15,0.5339333
0.152,0.3355333
0.154,0.5252666
0.156,0.3431333
0.158,0.5372
0.16,0.5285333
0.162,0.3366
0.164,0.3474666
0.166,0.5404666
0.168,0.5501999
0.17,0.3398666
0.17200000000000001,0.342
0.17400000000000002,0.5285333
0.176,0.5686666
0.178,0.3474666
0.18,0.342
0.182,0.5296
0.184,0.5513333
0.186,0.3409333
0.188,0.5534666
0.19,0.342
0.192,0.5599999
0.194,0.3464
0.196,0.3464
0.198,0.5501999
0.2,0.5697333
0.202,0.3658666
0.20400000000000001,0.5426666
0.20600000000000002,0.3442
0.20800000000000002,0.3518
0.21,0.5480666
0.212,0.3528666
0.214,0.5383333
0.216,0.3507333
0.218,0.5458666
0.22,0.5664666
0.222,0.3485333
0.224,0.3474666
0.226,0.5447999
0.228,0.5577999
0.23,0.3485333
0.232,0.3528666
0.234,0.5795333
0.23600000000000002,0.5676
0.23800000000000002,0.342
0.24,0.3604666
0.242,0.5697333
0.244,0.5707999
0.246,0.3464
0.248,0.342
0.25,0.5643333
0.252,0.5610666
0.254,0.3496
0.256,0.3507333
0.258,0.5610666
0.26,0.5664666
0.262,0.3604666
0.264,0.5589333
0.266,0.3594
0.268,0.5621333
0.27,0.3539333
0.272,0.5599999
0.274,0.3464
0.276,0.3496
0.278,0.573
0.28,0.5697333
0.28200000000000003,0.3518
0.28400000000000003,0.3496
0.28600000000000003,0.5752
0.28800000000000003,0.5264
0.29,0.3496
0.292,0.3528666
0.294,0.5697333
0.296,0.3528666
0.298,0.5480666
0.3,0.3756666
0.302,0.5762666
0.304,0.5632666
0.306,0.3464
0.308,0.3615333
0.31,0.5599999
0.312,0.3518
0.314,0.5383333
0.316,0.3561333
0.318,0.5589333
0.32,0.5480666
0.322,0.3398666
0.324,0.3518
0.326,0.5545999
0.328,0.3604666
0.33,0.5469999
0.332,0.5220666
0.334,0.342
0.336,0.5599999
0.338,0.3648
0.34,0.342
0.342,0.5393999
0.34400000000000003,0.5534666
0.34600000000000003,0.3398666
0.34800000000000003,0.3474666
0.35000000000000003,0.5534666
0.352,0.5589333
0.354,0.3496
0.356,0.3344666
0.358,0.5372
0.36,0.5350666
0.362,0.3539333
0.364,0.3388
0.366,0.5501999
0.368,0.5480666
0.37,0.3464
0.372,0.5318
0.374,0.3452666
0.376,0.342
0.378,0.5523999
0.38,0.5361333
0.382,0.3442
0.384,0.3409333
0.386,0.5545999
0.388,0.5372
0.39,0.3376666
0.392,0.3333333
0.394,0.5458666
0.396,0.5545999
0.398,0.3388
0.4,0.3507333
0.402,0.5501999
0.404,0.5534666
0.406,0.3442
0.40800000000000003,0.3366
0.41000000000000003,0.5556666
0.41200000000000003,0.5361333
0.41400000000000003,0.3376666
0.41600000000000004,0.3452666
0.418,0.5339333
0.42,0.5274666
0.422,0.3312
0.424,0.3474666
0.426,0.5176666
0.428,0.3528666
0.43,0.5415333
0.432,0.3301333
0.434,0.4938666
0.436,0.3474666
0.438,0.5458666
0.44,0.5166
0.442,0.3355333
0.444,0.3550666
0.446,0.5447999
0.448,0.3376666
0.45,0.5285333
0.452,0.5523999
0.454,0.3518
0.456,0.3355333
0.458,0.5318
0.46,0.5415333
0.462,0.3637333
0.464,0.5046666
0.466,0.3366
0.468,0.3550666
0.47000000000000003,0.5599999
0.47200000000000003,0.5198666
0.47400000000000003,0.3496
0.47600000000000003,0.3366
0.47800000000000004,0.5264
0.48,0.5328666
0.482,0.3409333
0.484,0.342
0.486,0.5480666
0.488,0.5393999
0.49,0.3322666
0.492,0.3344666
0.494,0.5252666
0.496,0.5501999
0.498,0.3452666
0.5,0.3366
0.502,0.5209333
0.504,0.5361333
0.506,0.342
0.508,0.3333333
0.51,0.5361333
0.512,0.5437333
0.514,0.3442
0.516,0.3388
0.518,0.5339333
0.52,0.5491333
0.522,0.3431333
0.524,0.5285333
0.526,0.3355333
0.528,0.5274666
0.53,0.3507333
0.532,0.5361333
0.534,0.3442
0.536,0.3474666
0.538,0.5501999
0.54,0.5491333
0.542,0.3333333
0.544,0.3442
0.546,0.5501999
0.548,0.5328666
0.55,0.3507333
0.552,0.3246666
0.554,0.5447999
0.556,0.5415333
0.558,0.3333333
0.56,0.3582666
0.562,0.5501999
0.5640000000000001,0.5469999
0.5660000000000001,0.3344666
0.5680000000000001,0.3366
0.5700000000000001,0.5350666
0.5720000000000001,0.5242
0.5740000000000001,0.3464
0.5760000000000001,0.3344666
0.578,0.5361333
0.58,0.5350666
0.582,0.3507333
0.584,0.3398666
0.586,0.5079333
0.588,0.5176666
0.59,0.3366
0.592,0.5089999
0.594,0.3312
0.596,0.3474666
0.598,0.5426666
0.6,0.5068666
0.602,0.3409333
0.604,0.5318
0.606,0.3507333
0.608,0.5133333
0.61,0.3388
0.612,0.3528666
0.614,0.5426666
0.616,0.3355333
0.618,0.5372
0.62,0.5523999
0.622,0.3594
0.624,0.5068666
0.626,0.3366
0.628,0.3442
0.63,0.5383333
0.632,0.5447999
0.634,0.3333333
0.636,0.3312
0.638,0.5285333
0.64,0.5339333
0.642,0.3322666
0.644,0.3474666
0.646,0.5318
0.648,0.5447999
0.65,0.3442
0.652,0.3376666
0.654,0.5198666
0.656,0.5372
0.658,0.3388
0.66,0.3388
0.662,0.5372
0.664,0.5307333
0.666,0.3301333
0.668,0.342
0.67,0.5307333
0.672,0.5307333
0.674,0.3388
0.676,0.3355333
0.678,0.5426666
0.68,0.5383333
0.682,0.3452666
0.684,0.3333333
0.686,0.5144666
0.6880000000000001,0.3528666
0.6900000000000001,0.5274666
0.6920000000000001,0.5231333
0.6940000000000001,0.3409333
0.6960000000000001,0.3376666
0.6980000000000001,0.5415333
0.7000000000000001,0.5383333
0.7020000000000001,0.3376666
0.704,0.342
0.706,0.5264
0.708,0.5252666
0.71,0.3355333
0.712,0.3355333
0.714,0.5318
0.716,0.5264
0.718,0.3355333
0.72,0.3452666
0.722,0.5372
0.724,0.5264
0.726,0.3344666
0.728,0.3279333
0.73,0.5393999
0.732,0.5264
0.734,0.3333333
0.736,0.3398666
0.738,0.5307333
0.74,0.3355333
0.742,0.5437333
0.744,0.3366
0.746,0.5188
0.748,0.5372
0.75,0.3431333
0.752,0.3333333
0.754,0.4775999
0.756,0.5393999
0.758,0.3474666
0.76,0.483
0.762,0.3312
0.764,0.5339333
0.766,0.3333333
0.768,0.3366
0.77,0.4938666
0.772,0.5393999
0.774,0.3464
0.776,0.3301333
0.778,0.5112
0.78,0.5393999
0.782,0.3626
0.784,0.3388
0.786,0.5035999
0.788,0.5209333
0.79,0.3355333
0.792,0.5231333
0.794,0.3442
0.796,0.3442
0.798,0.5264
0.8,0.5242
0.802,0.3312
0.804,0.3366
0.806,0.5231333
0.808,0.5372
0.81,0.3355333
0.812,0.3398666
0.8140000000000001,0.5220666
0.8160000000000001,0.5383333
0.8180000000000001,0.3409333
0.8200000000000001,0.3507333
0.8220000000000001,0.5155333
0.8240000000000001,0.5361333
0.8260000000000001,0.3344666
0.8280000000000001,0.3464
0.8300000000000001,0.5393999
0.8320000000000001,0.5339333
0.834,0.3366
0.836,0.342
0.838,0.5404666
0.84,0.5393999
0.842,0.3366
0.844,0.5068666
0.846,0.3322666
0.848,0.3464
0.85,0.5112
0.852,0.3344666
0.854,0.4906
0.856,0.3452666
