Time (s),Voltage (V)
0.0,0.5773333
0.002,0.3518
0.004,0.3279333
0.006,0.6445999
0.008,0.7128666
0.01,0.3637333
0.012,0.329
0.014,0.6771333
0.016,0.6944666
0.018000000000000002,0.3301333
0.02,0.3182
0.022,0.6987999
0.024,0.7031333
0.026000000000000002,0.3528666
0.028,0.3214
0.03,0.6662666
0.032,0.6933999
0.034,0.3604666
0.036000000000000004,0.6521333
0.038,0.3225333
0.04,0.3312
0.042,0.7095999
0.044,0.6912
0.046,0.3312
0.048,0.3236
0.05,0.7150666
0.052000000000000005,0.6933999
0.054,0.3203333
0.056,0.3312
0.058,0.6987999
0.06,0.6987999
0.062,0.3366
0.064,0.3268666
0.066,0.7052666
0.068,0.6858
0.07,0.3344666
0.07200000000000001,0.3301333
0.074,0.6933999
0.076,0.7041999
0.078,0.3333333
0.08,0.3225333
0.082,0.6966
0.084,0.3366
0.08600000000000001,0.7085333
0.088,0.3312
0.09,0.6858
0.092,0.3301333
0.094,0.6543333
0.096,0.3312
0.098,0.6944666
0.1,0.6781999
0.10200000000000001,0.3409333
0.10400000000000001,0.6152666
0.106,0.3301333
0.108,0.342
0.11,0.7020666
0.112,0.6846666
0.114,0.3355333
0.116,0.3604666
0.11800000000000001,0.7074666
0.12,0.3257333
0.122,0.6858
0.124,0.7074666
0.126,0.3615333
0.128,0.6944666
0.13,0.3257333
0.132,0.7150666
0.134,0.3366
0.136,0.7150666
0.138,0.3301333
0.14,0.3312
0.14200000000000002,0.689
0.14400000000000002,0.6944666
0.146,0.3225333
0.148,0.3225333
0.15,0.7128666
0.152,0.6564666
0.154,0.3355333
0.156,0.3236
0.158,0.6510666
0.16,0.3550666
0.162,0.7150666
0.164,0.3203333
0.166,0.7020666
0.168,0.3626
0.17,0.7107332
0.17200000000000001,0.3203333
0.17400000000000002,0.7204666
0.176,0.7107332
0.178,0.3409333
0.18,0.3279333
0.182,0.7041999
0.184,0.7095999
0.186,0.3474666
0.188,0.3333333
0.19,0.7095999
0.192,0.3344666
0.194,0.6998666
0.196,0.6283333
0.198,0.3246666
0.2,0.7128666
0.202,0.3355333
0.20400000000000001,0.3333333
0.20600000000000002,0.6477999
0.20800000000000002,0.3279333
0.21,0.6998666
0.212,0.7107332
0.214,0.3192666
0.216,0.3279333
0.218,0.7139999
0.22,0.7052666
0.222,0.3464
0.224,0.3355333
0.226,0.7161332
0.228,0.6998666
0.23,0.3312
0.232,0.342
0.234,0.6868666
0.23600000000000002,0.7215332
0.23800000000000002,0.3257333
0.24,0.3246666
0.242,0.6987999
0.244,0.3388
0.246,0.7269999
0.248,0.3366
0.25,0.7052666
0.252,0.3388
0.254,0.689
0.256,0.3257333
0.258,0.6912
0.26,0.342
0.262,0.6933999
0.264,0.7095999
0.266,0.3279333
0.268,0.3528666
0.27,0.7041999
0.272,0.7128666
0.274,0.3388
0.276,0.3572
0.278,0.7161332
0.28,0.3322666
0.28200000000000003,0.6966
0.28400000000000003,0.3745333
0.28600000000000003,0.7237332
0.28800000000000003,0.7171999
0.29,0.3279333
0.292,0.7074666
0.294,0.3322666
0.296,0.7052666
0.298,0.3203333
0.3,0.3279333
0.302,0.7107332
0.304,0.3246666
0.306,0.7161332
0.308,0.3333333
0.31,0.7139999
0.312,0.3312
0.314,0.7161332
0.316,0.3182
0.318,0.7183332
0.32,0.7204666
0.322,0.3582666
0.324,0.3246666
0.326,0.6944666
0.328,0.3680666
0.33,0.7161332
0.332,0.3442
0.334,0.7041999
0.336,0.7269999
0.338,0.3615333
0.34,0.3268666
0.342,0.7128666
0.34400000000000003,0.3409333
0.34600000000000003,0.7226666
0.34800000000000003,0.6858
0.35000000000000003,0.3246666
0.352,0.3268666
0.354,0.6825333
0.356,0.7074666
0.358,0.3236
0.36,0.7031333
0.362,0.3301333
0.364,0.3268666
0.366,0.6825333
0.368,0.329
0.37,0.6966
0.372,0.6987999
0.374,0.329
0.376,0.3388
0.378,0.7020666
0.38,0.689
0.382,0.3301333
0.384,0.3301333
0.386,0.7074666
0.388,0.6998666
0.39,0.3474666
0.392,0.7085333
0.394,0.3268666
0.396,0.6944666
0.398,0.3301333
0.4,0.7009333
0.402,0.3322666
0.404,0.3246666
0.406,0.6966
0.40800000000000003,0.3279333
0.41000000000000003,0.7052666
0.41200000000000003,0.3366
0.41400000000000003,0.6673332
0.41600000000000004,0.3214
0.418,0.7095999
0.42,0.7063999
0.422,0.3225333
0.424,0.6456666
0.426,0.3279333
0.428,0.342
0.43,0.6987999
0.432,0.6933999
0.434,0.3301333
0.436,0.3637333
0.438,0.7020666
0.44,0.7041999
0.442,0.3322666
0.444,0.7041999
0.446,0.3713333
0.448,0.6564666
0.45,0.3366
0.452,0.6803333
0.454,0.3409333
0.456,0.689
0.458,0.3279333
0.46,0.3333333
0.462,0.6966
0.464,0.3312
0.466,0.6402
0.468,0.7052666
0.47000000000000003,0.3366
0.47200000000000003,0.3138666
0.47400000000000003,0.6771333
0.47600000000000003,0.329
0.47800000000000004,0.6987999
0.48,0.7095999
0.482,0.3648
0.484,0.3366
0.486,0.6879333
0.488,0.7117999
0.49,0.3452666
0.492,0.3409333
0.494,0.7052666
0.496,0.7074666
0.498,0.3496
0.5,0.3301333
0.502,0.6966
0.504,0.342
0.506,0.7128666
0.508,0.3312
0.51,0.7020666
0.512,0.7041999
0.514,0.3312
0.516,0.6901333
0.518,0.3312
0.52,0.3366
0.522,0.6901333
0.524,0.3366
0.526,0.6987999
0.528,0.7020666
0.53,0.3398666
0.532,0.3398666
0.534,0.6803333
0.536,0.3442
0.538,0.6987999
0.54,0.7020666
0.542,0.3409333
0.544,0.3452666
0.546,0.7171999
0.548,0.7020666
0.55,0.3388
0.552,0.3355333
0.554,0.7171999
0.556,0.6858
0.558,0.3398666
0.56,0.3355333
0.562,0.6510666
0.5640000000000001,0.3442
0.5660000000000001,0.7107332
0.5680000000000001,0.3409333
0.5700000000000001,0.6835999
0.5720000000000001,0.3312
0.5740000000000001,0.6966
0.5760000000000001,0.3301333
0.578,0.6781999
0.58,0.7074666
0.582,0.3355333
0.584,0.6922666
0.586,0.3464
0.588,0.3658666
0.59,0.7041999
0.592,0.7095999
0.594,0.3322666
0.596,0.7183332
0.598,0.3604666
0.6,0.3388
0.602,0.7020666
0.604,0.3604666
0.606,0.7128666
0.608,0.6987999
0.61,0.3366
0.612,0.6771333
0.614,0.3344666
0.616,0.3474666
0.618,0.6912
0.62,0.7020666
0.622,0.3322666
0.624,0.6749333
0.626,0.3301333
0.628,0.3409333
0.63,0.6912
0.632,0.6814666
0.634,0.3442
0.636,0.342
0.638,0.6781999
0.64,0.7020666
0.642,0.3604666
0.644,0.3398666
0.646,0.6825333
0.648,0.6998666
0.65,0.3680666
0.652,0.3464
0.654,0.7052666
0.656,0.6944666
0.658,0.3376666
0.66,0.3398666
0.662,0.6792666
0.664,0.7020666
0.666,0.3528666
0.668,0.3388
0.67,0.6835999
0.672,0.6510666
0.674,0.3279333
0.676,0.6835999
0.678,0.3442
0.68,0.7009333
0.682,0.3301333
0.684,0.6738666
0.686,0.3355333
0.6880000000000001,0.3376666
0.6900000000000001,0.6781999
0.6920000000000001,0.3409333
0.6940000000000001,0.6901333
0.6960000000000001,0.3550666
0.6980000000000001,0.7074666
0.7000000000000001,0.7052666
0.7020000000000001,0.3312
0.704,0.3539333
0.706,0.7095999
0.708,0.7095999
0.71,0.3464
0.712,0.6998666
0.714,0.3366
0.716,0.6998666
0.718,0.3485333
0.72,0.6966
0.722,0.3312
0.724,0.3366
0.726,0.6814666
0.728,0.3366
0.73,0.6803333
0.732,0.3388
0.734,0.7041999
0.736,0.3507333
0.738,0.6673332
0.74,0.6619332
0.742,0.342
0.744,0.6879333
0.746,0.3442
0.748,0.6998666
0.75,0.3582666
0.752,0.6987999
0.754,0.3474666
0.756,0.3582666
0.758,0.7150666
0.76,0.3507333
0.762,0.6901333
0.764,0.7085333
0.766,0.3398666
0.768,0.6966
0.77,0.3539333
0.772,0.7215332
0.774,0.3366
0.776,0.7161332
0.778,0.3442
0.78,0.6998666
0.782,0.3355333
0.784,0.3376666
0.786,0.7063999
0.788,0.7150666
0.79,0.3550666
0.792,0.3561333
0.794,0.7226666
0.796,0.7183332
0.798,0.3539333
0.8,0.3474666
0.802,0.7085333
0.804,0.3615333
0.806,0.7377999
0.808,0.7345999
0.81,0.3691333
0.812,0.7313333
0.8140000000000001,0.3550666
0.8160000000000001,0.3680666
0.8180000000000001,0.7345999
0.8200000000000001,0.3518
0.8220000000000001,0.6944666
0.8240000000000001,0.3582666
0.8260000000000001,0.7345999
0.8280000000000001,0.3680666
0.8300000000000001,0.7139999
0.8320000000000001,0.6944666
0.834,0.3496
0.836,0.7215332
0.838,0.3518
0.84,0.7345999
0.842,0.3582666
0.844,0.3539333
0.846,0.6901333
0.848,0.7280666
0.85,0.3539333
0.852,0.7041999
0.854,0.3582666
0.856,0.7465333
0.858,0.3767333
0.86,0.7183332
0.862,0.3713333
0.864,0.7334666
0.866,0.3691333
0.868,0.7313333
0.87,0.3691333
0.872,0.7215332
0.874,0.3442
0.876,0.3452666
0.878,0.7150666
0.88,0.6998666
0.882,0.342
0.884,0.342
0.886,0.6922666
0.888,0.3539333
0.89,0.6998666
0.892,0.3376666
0.894,0.7052666
0.896,0.342
0.898,0.7009333
0.9,0.3452666
0.902,0.7063999
0.904,0.3582666
0.906,0.6901333
0.908,0.7204666
0.91,0.3691333
0.912,0.367
0.914,0.7128666
0.916,0.6933999
0.918,0.3713333
0.92,0.3582666
0.922,0.689
0.924,0.3474666
0.926,0.6727332
0.928,0.3388
0.93,0.6803333
0.932,0.3301333
0.934,0.6152666
0.936,0.6629999
0.9380000000000001,0.329
0.9400000000000001,0.6510666
0.9420000000000001,0.3225333
0.9440000000000001,0.3203333
0.9460000000000001,0.6759999
0.9480000000000001,0.6402
0.9500000000000001,0.3301333
0.9520000000000001,0.6597333
0.9540000000000001,0.3312
0.9560000000000001,0.3355333
0.9580000000000001,0.6695333
0.96,0.3268666
0.962,0.6597333
0.964,0.342
0.966,0.6662666
0.968,0.3485333
0.97,0.6532666
0.972,0.3257333
0.974,0.6207333
0.976,0.3257333
0.978,0.6640666
0.98,0.6564666
0.982,0.3333333
0.984,0.3257333
0.986,0.6597333
0.988,0.3301333
0.99,0.6294
0.992,0.3301333
0.994,0.6608666
