Time (s),Voltage (V)
0.0,0.30632
5e-05,0.2974133
0.0001,0.30696
0.00015000000000000001,0.2975467
0.0002,0.2933333
0.00025,0.3004533
0.00030000000000000003,0.3026933
0.00035,0.2928
0.0004,0.29008
0.00045000000000000004,0.3008533
0.0005,0.3054133
0.00055,0.2976
0.0006000000000000001,0.3004533
0.0006500000000000001,0.2901333
0.0007,0.2984267
0.00075,0.2870666
0.0008,0.2846933
0.0008500000000000001,0.2942133
0.0009000000000000001,0.29648
0.00095,0.2870133
0.001,0.28488
0.0010500000000000002,0.2901866
0.0011,0.28896
0.00115,0.2730933
0.0012000000000000001,0.27568
0.00125,0.2685333
0.0013000000000000002,0.2772267
0.00135,0.26656
0.0014,0.2703733
0.0014500000000000001,0.2629066
0.0015,0.2704267
0.0015500000000000002,0.25704
0.0016,0.2546667
0.00165,0.2618933
0.0017000000000000001,0.2649066
0.00175,0.2541333
0.0018000000000000002,0.2537333
0.00185,0.2616533
0.0019,0.2648533
0.0019500000000000001,0.2549067
0.002,0.2542666
0.00205,0.2616533
0.0021000000000000003,0.2669866
0.00215,0.2578133
0.0022,0.25816
0.0022500000000000003,0.26616
0.0023,0.2710133
0.00235,0.2607733
0.0024000000000000002,0.2602933
0.00245,0.2678133
0.0025,0.2716
0.00255,0.2611733
0.0026000000000000003,0.26
0.00265,0.2672266
0.0027,0.2646666
0.0027500000000000003,0.2778133
0.0028,0.2712
0.00285,0.2796533
0.0029000000000000002,0.2855733
0.00295,0.27552
0.003,0.2744
0.00305,0.2820266
0.0031000000000000003,0.2877066
0.00315,0.27752
0.0032,0.2810933
0.0032500000000000003,0.2737866
0.0033,0.2865333
0.00335,0.27712
0.0034000000000000002,0.27504
0.0034500000000000004,0.2817333
0.0035,0.2884266
0.00355,0.27872
0.0036000000000000003,0.28256
0.00365,0.27528
0.0037,0.2886666
0.0037500000000000003,0.2781067
0.0038,0.2821333
0.00385,0.2748533
0.0039000000000000003,0.2888266
0.00395,0.2745067
0.004,0.27776
0.00405,0.26728
0.0041,0.28056
0.00415,0.2710666
0.004200000000000001,0.2678666
0.00425,0.27528
0.0043,0.2731467
0.004350000000000001,0.2852266
0.0044,0.2806133
0.00445,0.2728533
0.0045000000000000005,0.27712
0.00455,0.2888266
0.0046,0.2842133
0.0046500000000000005,0.2748
0.0047,0.2784266
0.00475,0.2957067
0.0048000000000000004,0.29304
0.00485,0.30768
0.0049,0.3057866
0.00495,0.3255467
0.005,0.3177333
0.005050000000000001,0.32424
0.0051,0.3221066
0.00515,0.3353333
0.005200000000000001,0.3305333
0.00525,0.3218133
0.0053,0.32592
0.005350000000000001,0.33952
0.0054,0.3346666
0.00545,0.32336
0.0055000000000000005,0.3253067
0.00555,0.3361066
0.0056,0.3268
0.0056500000000000005,0.3333066
0.0057,0.3303466
0.00575,0.34416
0.0058000000000000005,0.3398133
