Time (s),Voltage (V)
0.0,0.4840666
0.002,0.5122666
0.004,0.5589333
0.006,0.3854
0.008,0.5133333
0.01,0.3572
0.012,0.3680666
0.014,0.5393999
0.016,0.5589333
0.018000000000000002,0.3637333
0.02,0.3691333
0.022,0.5469999
0.024,0.5458666
0.026000000000000002,0.3680666
0.028,0.3658666
0.03,0.5556666
0.032,0.5437333
0.034,0.3604666
0.036000000000000004,0.3550666
0.038,0.5404666
0.04,0.5447999
0.042,0.3626
0.044,0.3713333
0.046,0.5339333
0.048,0.5415333
0.05,0.3767333
0.052000000000000005,0.3637333
0.054,0.5599999
0.056,0.5556666
0.058,0.3658666
0.06,0.3604666
0.062,0.5480666
0.064,0.3854
0.066,0.5632666
0.068,0.3680666
0.07,0.5447999
0.07200000000000001,0.3962666
0.074,0.5383333
0.076,0.5643333
0.078,0.3615333
0.08,0.3745333
0.082,0.5523999
0.084,0.5556666
0.08600000000000001,0.3615333
0.088,0.3680666
0.09,0.5480666
0.092,0.5534666
0.094,0.3691333
0.096,0.3637333
0.098,0.5469999
0.1,0.5740666
0.10200000000000001,0.38
0.10400000000000001,0.3788666
0.106,0.5643333
0.108,0.5296
0.11,0.3626
0.112,0.3680666
0.114,0.5469999
0.116,0.5339333
0.11800000000000001,0.3528666
0.12,0.3474666
0.122,0.5285333
0.124,0.5513333
0.126,0.3734666
0.128,0.3572
0.13,0.5264
0.132,0.5447999
0.134,0.3626
0.136,0.3518
0.138,0.5577999
0.14,0.5621333
0.14200000000000002,0.3929999
0.14400000000000002,0.5274666
0.146,0.3680666
0.148,0.4082
0.15,0.5599999
0.152,0.5534666
0.154,0.3615333
0.156,0.5589333
0.158,0.4125333
0.16,0.3691333
0.162,0.5437333
0.164,0.4179333
0.166,0.5567333
0.168,0.5274666
0.17,0.3572
0.17200000000000001,0.5437333
0.17400000000000002,0.3821333
0.176,0.5264
0.178,0.3604666
0.18,0.3604666
0.182,0.5426666
0.184,0.5480666
0.186,0.3518
0.188,0.3637333
0.19,0.5296
0.192,0.3637333
0.194,0.5220666
0.196,0.3550666
0.198,0.5458666
0.2,0.5513333
0.202,0.3713333
0.20400000000000001,0.3713333
0.20600000000000002,0.5480666
0.20800000000000002,0.5556666
0.21,0.3897333
0.212,0.3821333
0.214,0.5426666
0.216,0.5523999
0.218,0.3691333
0.22,0.3604666
0.222,0.5350666
0.224,0.3745333
0.226,0.5469999
0.228,0.3550666
0.23,0.5458666
0.232,0.3821333
0.234,0.5176666
0.23600000000000002,0.5188
0.23800000000000002,0.3539333
0.24,0.5318
0.242,0.3962666
0.244,0.5318
0.246,0.3550666
0.248,0.3821333
0.25,0.5523999
0.252,0.5534666
0.254,0.3637333
0.256,0.4179333
0.258,0.5501999
0.26,0.5469999
0.262,0.3778
0.264,0.5447999
0.266,0.4082
0.268,0.5599999
0.27,0.3680666
0.272,0.5415333
0.274,0.3756666
0.276,0.5469999
0.278,0.3582666
0.28,0.3680666
0.28200000000000003,0.5252666
0.28400000000000003,0.3594
0.28600000000000003,0.5415333
0.28800000000000003,0.3518
0.29,0.5415333
0.292,0.3876
0.294,0.5318
0.296,0.3496
0.298,0.5393999
0.3,0.5285333
0.302,0.3691333
0.304,0.3680666
0.306,0.5458666
0.308,0.4233333
0.31,0.5480666
0.312,0.4146666
0.314,0.5447999
0.316,0.4114
0.318,0.5501999
0.32,0.5383333
0.322,0.3745333
0.324,0.3648
0.326,0.5264
0.328,0.5296
0.33,0.3550666
0.332,0.5307333
0.334,0.3658666
0.336,0.5285333
0.338,0.3594
0.34,0.5144666
0.342,0.3582666
0.34400000000000003,0.5361333
0.34600000000000003,0.3626
0.34800000000000003,0.3594
0.35000000000000003,0.5415333
0.352,0.3680666
0.354,0.5176666
0.356,0.3843333
0.358,0.5285333
0.36,0.3810666
0.362,0.5372
0.364,0.5469999
0.366,0.3897333
0.368,0.5404666
0.37,0.4038666
0.372,0.5264
0.374,0.367
0.376,0.367
0.378,0.5415333
0.38,0.3615333
0.382,0.5220666
0.384,0.3680666
0.386,0.5318
0.388,0.3528666
0.39,0.5068666
0.392,0.3680666
0.394,0.5198666
0.396,0.5307333
0.398,0.3582666
0.4,0.5220666
0.402,0.367
0.404,0.5318
0.406,0.3821333
0.40800000000000003,0.5318
0.41000000000000003,0.3680666
0.41200000000000003,0.3637333
0.41400000000000003,0.5328666
0.41600000000000004,0.4038666
0.418,0.5404666
0.42,0.3886666
0.422,0.5339333
0.424,0.5274666
0.426,0.3626
0.428,0.3897333
0.43,0.5318
0.432,0.5264
0.434,0.3680666
0.436,0.3626
0.438,0.5285333
0.44,0.3626
0.442,0.5122666
0.444,0.5198666
0.446,0.3604666
0.448,0.5252666
0.45,0.3615333
0.452,0.3648
0.454,0.5188
0.456,0.3582666
0.458,0.5264
0.46,0.3561333
0.462,0.4938666
0.464,0.3843333
0.466,0.5285333
0.468,0.5285333
0.47000000000000003,0.3778
0.47200000000000003,0.5155333
0.47400000000000003,0.3767333
0.47600000000000003,0.3778
0.47800000000000004,0.5155333
0.48,0.5274666
0.482,0.367
0.484,0.3648
0.486,0.4981999
0.488,0.5252666
0.49,0.3518
0.492,0.4927333
0.494,0.3572
0.496,0.5350666
0.498,0.3702
0.5,0.5231333
0.502,0.3691333
0.504,0.5133333
0.506,0.3518
0.508,0.5025333
0.51,0.3658666
0.512,0.3658666
0.514,0.5198666
0.516,0.5101333
0.518,0.367
0.52,0.3582666
0.522,0.5133333
0.524,0.5155333
0.526,0.3788666
0.528,0.5198666
0.53,0.3929999
0.532,0.5155333
0.534,0.3582666
0.536,0.3648
0.538,0.5089999
0.54,0.5188
0.542,0.3637333
0.544,0.3604666
0.546,0.5089999
0.548,0.3767333
