Time (s),Voltage (V)
0.0,0.56128
0.002,0.7447733
0.004,0.7438399
0.006,0.6492266
0.008,0.7704533
0.01,0.6477866
0.012,0.7462133
0.014,0.6577866
0.016,0.7381333
0.018000000000000002,0.6444533
0.02,0.7414399
0.022,0.6525599
0.024,0.6425599
0.026000000000000002,0.7143466
0.028,0.7295733
0.03,0.6487466
0.032,0.6511199
0.034,0.7485866
0.036000000000000004,0.7485866
0.038,0.6444533
0.04,0.6487466
0.042,0.7528533
0.044,0.7566666
0.046,0.6492266
0.048,0.6439999
0.05,0.7580799
0.052000000000000005,0.6534933
0.054,0.7585599
0.056,0.65824
0.058,0.7675999
0.06,0.6544533
0.062,0.76616
0.064,0.7476266
0.066,0.65872
0.068,0.6573066
0.07,0.7523733
0.07200000000000001,0.7633066
0.074,0.6639466
0.076,0.6606399
0.078,0.7171999
0.08,0.7371733
0.082,0.6653866
0.084,0.6515999
0.08600000000000001,0.7580799
0.088,0.6558666
0.09,0.692
0.092,0.65824
0.094,0.7590399
0.096,0.7599999
0.098,0.6577866
0.1,0.7614133
0.10200000000000001,0.6592
0.10400000000000001,0.6610933
0.106,0.7571466
0.108,0.7680799
0.11,0.65824
0.112,0.7690133
0.114,0.6668
0.116,0.6644266
0.11800000000000001,0.7333599
0.12,0.692
0.122,0.7642666
0.124,0.7314666
0.126,0.6563466
0.128,0.7414399
0.13,0.6497066
0.132,0.6487466
0.134,0.70008
0.136,0.7428799
0.138,0.65872
0.14,0.65872
0.14200000000000002,0.7414399
0.14400000000000002,0.7751999
0.146,0.6953333
0.148,0.6630133
0.15,0.7823466
0.152,0.6525599
0.154,0.7595199
0.156,0.6644266
0.158,0.7951733
0.16,0.6829866
0.162,0.7609333
0.164,0.6782133
0.166,0.78328
0.168,0.7737866
0.17,0.6668
0.17200000000000001,0.7823466
0.17400000000000002,0.6691999
0.176,0.6644266
0.178,0.7423999
0.18,0.7642666
0.182,0.6687199
0.184,0.6606399
0.186,0.7452533
0.188,0.7333599
0.19,0.6644266
0.192,0.6725066
0.194,0.7718666
0.196,0.77472
0.198,0.6596799
0.2,0.7557066
0.202,0.6729866
0.20400000000000001,0.7770933
0.20600000000000002,0.6710933
0.20800000000000002,0.67632
0.21,0.7533333
0.212,0.6706133
0.214,0.7804266
0.216,0.7799466
0.218,0.6810666
0.22,0.6634933
0.222,0.7761599
0.224,0.6796533
0.226,0.7880533
0.228,0.6786933
0.23,0.7794933
0.232,0.7761599
0.234,0.6786933
0.23600000000000002,0.6744266
0.23800000000000002,0.7618933
0.24,0.7604799
0.242,0.67584
0.244,0.6734666
0.246,0.7794933
0.248,0.7324266
0.25,0.6810666
0.252,0.6801333
0.254,0.7813866
0.256,0.68488
0.258,0.7965866
0.26,0.7770933
0.262,0.6729866
0.264,0.6858133
0.266,0.7718666
0.268,0.8032533
0.27,0.6872533
0.272,0.7885066
0.274,0.6905866
0.276,0.7927999
0.278,0.68488
0.28,0.7129333
0.28200000000000003,0.7875733
0.28400000000000003,0.7770933
0.28600000000000003,0.6867733
0.28800000000000003,0.6820266
0.29,0.7785333
0.292,0.7775733
0.294,0.6782133
0.296,0.79992
0.298,0.6744266
0.3,0.6772799
0.302,0.7709333
0.304,0.7804266
0.306,0.6810666
0.308,0.6872533
0.31,0.7818666
0.312,0.6768
0.314,0.78376
0.316,0.6901066
0.318,0.7961333
0.32,0.6905866
0.322,0.7770933
0.324,0.6882133
0.326,0.79992
0.328,0.7856533
0.33,0.6801333
0.332,0.6768
0.334,0.7989866
0.336,0.6867733
0.338,0.7595199
0.34,0.7894666
0.342,0.6858133
0.34400000000000003,0.6796533
0.34600000000000003,0.7519199
0.34800000000000003,0.7547733
