Time (s),CH2 (V),CH3 (V)
0.0,1.1400268,1.0759733200000001
5e-05,0.7755466,0.74159992
0.0001,0.7637865999999999,0.7294132600000001
0.00015000000000000001,0.5103732599999999,0.49471998
0.0002,0.5138666599999999,0.4894666000000001
0.00025,0.36237332,0.34447997999999996
0.00030000000000000003,0.36146662,0.34751998000000006
0.00035,0.2652533,0.25959997999999995
0.0004,0.27135996,0.26655998
0.00045000000000000004,0.19906664,0.19381328000000003
0.0005,0.21517334,0.2073333
0.00055,0.15855996,0.1568
0.0006000000000000001,0.17818664,0.1781333
0.0006500000000000001,0.1364,0.13421334000000001
0.0007,0.14941332,0.14898666
0.00075,0.11549332000000001,0.106319992
0.0008,0.09850666599999999,0.099333328
0.0008500000000000001,0.35930662,0.41021327999999996
0.0009000000000000001,0.40674662,0.44810662
0.00095,1.01415992,1.03983986
0.001,1.04506672,1.0699199199999998
0.0010500000000000002,1.4430398,1.4317331999999998
0.0011,1.4534932,1.4452266000000002
0.00115,1.690773,1.6755732
0.0012000000000000001,1.7029862000000002,1.6942933999999998
0.00125,1.8305332,1.8562664000000002
0.0013000000000000002,1.8301332,1.8571464
0.00135,1.9246398,1.9742664
0.0014,1.93024,1.9646664
0.0014500000000000001,1.994293,2.0351998
0.0015,1.9825328,2.0382398
0.0015500000000000002,2.0443464,2.0543729999999996
0.0016,2.0304262,2.0487200000000003
0.00165,2.0443732,2.0739466
0.0017000000000000001,2.0517597999999997,2.0665597999999994
0.00175,2.0291196,2.0813864
0.0018000000000000002,2.0517598,2.1026932
0.00185,1.789173,1.7926930000000003
0.0019,1.7552534000000002,1.7487198
0.0019500000000000001,1.1482402,1.1478134
0.002,1.1182132,1.1217066
0.00205,0.74637326,0.74855992
0.0021000000000000003,0.7302666,0.7294132399999999
0.00215,0.49818664,0.49559998
0.0022,0.49341328000000007,0.49730662
0.0022500000000000003,0.34925330000000004,0.35234662
0.0023,0.35405328,0.35146665999999993
0.00235,0.26087998,0.25738664
0.0024000000000000002,0.26261330000000005,0.26437330000000003
0.00245,0.19991998,0.19645327999999998
0.0025,0.21386666000000001,0.21128
0.00255,0.16202666000000002,0.15810668
0.0026000000000000003,0.17551993999999999,0.1733333
0.00265,0.13594664,0.13767997999999998
0.0027,0.15288,0.14197336
0.0027500000000000003,0.11288000000000001,0.11719998000000001
0.0028,0.09933333600000001,0.09720000000000001
0.00285,0.3666933,0.4080533
0.0029000000000000002,0.41327996,0.44898664000000005
0.00295,1.0821066,1.07861318
0.003,1.11648,1.1121334
0.00305,1.5096798,1.49832
0.0031000000000000003,1.5231466,1.5088266000000001
0.00315,1.74304,1.6734132
0.0032,1.7504265999999997,1.6820534000000003
0.0032500000000000003,1.9085064000000003,1.8579999999999999
0.0033,1.905893,1.86016
0.00335,2.0173596,1.9646666
0.0034000000000000002,2.0086396,1.9376795999999998
0.0034500000000000004,2.0857332,2.0199996
0.0035,2.08352,2.0217064000000002
0.00355,2.1331732,2.03608
0.0036000000000000003,2.1366663999999997,2.0477866
0.00365,2.1470931999999996,2.087013
0.0037,2.1401331999999997,2.0735197999999997
0.0037500000000000003,2.1763199999999996,2.1114399999999995
0.0038,2.2085064,2.1571198000000003
0.00385,1.9415996,1.851013
0.0039000000000000003,1.9019997999999998,1.8105332
0.00395,1.2410134000000002,1.1844265999999997
0.004,1.2135734,1.1635199999999999
0.00405,0.8021065799999999,0.7677065999999999
0.0041,0.79165326,0.7520266
0.00415,0.5351999399999999,0.5156265999999999
0.004200000000000001,0.52519994,0.50343996
0.00425,0.37103996,0.36018664
0.0043,0.36887996,0.35450664
0.004350000000000001,0.26829329999999996,0.2670133
0.0044,0.27783996,0.26311995999999993
0.00445,0.20778664,0.20341332000000004
0.0045000000000000005,0.2152,0.21210666000000003
0.00455,0.1690133,0.16421332
0.0046,0.17423998000000002,0.18031996
0.0046500000000000005,0.14722666,0.13248
0.0047,0.15026666,0.15330668
0.00475,0.113306664,0.11202666000000001
0.0048000000000000004,0.10024000200000001,0.10282665599999999
0.00485,0.3618933,0.40151996000000006
0.0049,0.38586664,0.43591993999999995
0.00495,0.9923999,1.03287972
0.005,1.01546678,1.0590131799999998
0.005050000000000001,1.3890666,1.4678666
0.0051,1.4038663999999998,1.4822397999999999
0.00515,1.6707729999999998,1.7247732
0.005200000000000001,1.6894666,1.7391467999999999
0.00525,1.8318666000000001,1.876693
0.0053,1.8222932,1.87408
0.005350000000000001,1.92984,1.9768532
0.0054,1.9289596000000002,1.9581330000000001
0.00545,2.0247466000000003,2.0338932
0.0055000000000000005,2.0142932,2.02608
0.00555,2.0347998,2.0979197999999997
0.0056,2.0303998,2.0874664
0.0056500000000000005,2.1026932,2.1096532
0.0057,2.0996532,2.1062132
0.00575,2.0630929999999994,2.1148797999999998
0.0058000000000000005,2.098773,2.1440798
0.00585,1.8470931999999998,1.8292796
0.0059,1.8131464000000002,1.7830929999999998
0.00595,1.1839734,1.1752534000000001
0.006,1.1574134,1.15088
0.006050000000000001,0.77903992,0.7637865799999999
0.0061,0.75463992,0.75247994
0.00615,0.51213328,0.51389326
0.006200000000000001,0.50125328,0.49997328
0.00625,0.3618933,0.35319994
0.0063,0.35711998,0.35450666000000003
0.006350000000000001,0.26351996,0.26527996
0.0064,0.26919996,0.26653330000000003
0.00645,0.20296000000000003,0.19778663999999999
0.006500000000000001,0.21344000000000002,0.20906666000000002
0.00655,0.16594663999999998,0.15941332
0.0066,0.17855998,0.17599998
0.0066500000000000005,0.13722666,0.13549334
0.0067,0.14938667999999997,0.15029334
