Time (s),Voltage (V)
0.0,0.1284
0.002,0.03513333
0.004,0.2303333
0.006,0.03839999
0.008,0.04166666
0.01,0.2346666
0.012,0.02646666
0.014,0.2292666
0.016,0.03733333
0.018000000000000002,0.2357333
0.02,0.03946666
0.022,0.2249333
0.024,0.04166666
0.026000000000000002,0.2379333
0.028,0.0438
0.03,0.2325333
0.032,0.04166666
0.034,0.2357333
0.036000000000000004,0.226
0.038,0.03186666
0.04,0.05686666
0.042,0.2368666
0.044,0.03513333
0.046,0.226
0.048,0.04813333
0.05,0.2357333
0.052000000000000005,0.03946666
0.054,0.2238
0.056,0.03733333
0.058,0.2032
0.06,0.2282
0.062,0.03513333
0.064,0.2238
0.066,0.03406666
0.068,0.2282
0.07,0.03839999
0.07200000000000001,0.2379333
0.074,0.04166666
0.076,0.2173333
0.078,0.03839999
0.08,0.2412
0.082,0.04926666
0.084,0.046
0.08600000000000001,0.2412
0.088,0.05686666
0.09,0.239
0.092,0.2433333
0.094,0.03839999
0.096,0.2336
0.098,0.03839999
0.1,0.0438
0.10200000000000001,0.2412
0.10400000000000001,0.03513333
0.106,0.2151333
0.108,0.03946666
0.11,0.2249333
0.112,0.03733333
0.114,0.2292666
0.116,0.03626666
0.11800000000000001,0.2216666
0.12,0.03406666
0.122,0.2325333
0.124,0.03733333
0.126,0.1848
0.128,0.0438
0.13,0.2303333
0.132,0.2314
0.134,0.04059999
0.136,0.033
0.138,0.2346666
0.14,0.2325333
0.14200000000000002,0.03839999
0.14400000000000002,0.04493333
0.146,0.2412
0.148,0.03839999
0.15,0.2400666
0.152,0.046
0.154,0.239
0.156,0.2043333
0.158,0.03626666
0.16,0.2444666
0.162,0.03406666
0.164,0.226
0.166,0.02973333
0.168,0.2173333
0.17,0.03839999
0.17200000000000001,0.03626666
0.17400000000000002,0.2303333
0.176,0.04273333
0.178,0.2400666
0.18,0.2400666
0.182,0.04059999
0.184,0.03839999
0.186,0.2336
0.188,0.03839999
0.19,0.2325333
0.192,0.046
0.194,0.2336
0.196,0.2444666
0.198,0.03626666
0.2,0.03626666
0.202,0.239
0.20400000000000001,0.2444666
0.20600000000000002,0.03839999
0.20800000000000002,0.03839999
0.21,0.2184
0.212,0.03839999
0.214,0.2270667
0.216,0.1924
0.218,0.03406666
0.22,0.226
0.222,0.03839999
0.224,0.03946666
0.226,0.2
0.228,0.02973333
0.23,0.2336
0.232,0.2173333
0.234,0.03946666
0.23600000000000002,0.04273333
0.23800000000000002,0.2357333
0.24,0.2336
0.242,0.0438
0.244,0.03513333
0.246,0.2325333
0.248,0.2325333
0.25,0.04273333
0.252,0.03733333
0.254,0.2303333
0.256,0.2433333
0.258,0.04059999
0.26,0.2282
0.262,0.04273333
0.264,0.2368666
0.266,0.03406666
0.268,0.04273333
0.27,0.2206
0.272,0.2357333
0.274,0.03733333
0.276,0.04706666
0.278,0.2238
0.28,0.2346666
0.28200000000000003,0.03839999
0.28400000000000003,0.1956666
0.28600000000000003,0.03513333
0.28800000000000003,0.05253333
0.29,0.2444666
0.292,0.1794
0.294,0.03626666
0.296,0.03946666
0.298,0.239
0.3,0.03513333
0.302,0.1848
0.304,0.04059999
0.306,0.2303333
0.308,0.2151333
0.31,0.04059999
0.312,0.033
0.314,0.2444666
0.316,0.04059999
0.318,0.1869333
0.32,0.04493333
0.322,0.2412
0.324,0.03839999
0.326,0.2064666
0.328,0.033
0.33,0.2282
0.332,0.2466
0.334,0.04059999
0.336,0.0438
0.338,0.2336
0.34,0.2249333
0.342,0.033
0.34400000000000003,0.03733333
0.34600000000000003,0.2303333
0.34800000000000003,0.2412
0.35000000000000003,0.04493333
0.352,0.03513333
0.354,0.1869333
0.356,0.2400666
0.358,0.03733333
0.36,0.2086667
0.362,0.03839999
0.364,0.2325333
0.366,0.03626666
0.368,0.03839999
0.37,0.2162666
0.372,0.2336
0.374,0.03626666
0.376,0.2249333
0.378,0.03626666
0.38,0.03839999
0.382,0.2466
0.384,0.03733333
0.386,0.2216666
0.388,0.046
0.39,0.2444666
0.392,0.04059999
0.394,0.2010666
0.396,0.04493333
0.398,0.2433333
0.4,0.2303333
0.402,0.03733333
0.404,0.03513333
0.406,0.2119333
0.40800000000000003,0.2108
0.41000000000000003,0.03733333
0.41200000000000003,0.03839999
0.41400000000000003,0.2282
0.41600000000000004,0.2282
0.418,0.046
0.42,0.04059999
0.422,0.2303333
0.424,0.2227333
0.426,0.046
0.428,0.04059999
0.43,0.2303333
0.432,0.2216666
0.434,0.04926666
0.436,0.05033333
0.438,0.2336
0.44,0.2542
0.442,0.03839999
0.444,0.2173333
0.446,0.046
0.448,0.2325333
0.45,0.04059999
0.452,0.03946666
0.454,0.1988667
0.456,0.04166666
0.458,0.2379333
0.46,0.04059999
0.462,0.1978
0.464,0.0438
0.466,0.1848
0.468,0.2032
0.47000000000000003,0.03839999
0.47200000000000003,0.04059999
0.47400000000000003,0.2400666
0.47600000000000003,0.2021333
0.47800000000000004,0.046
0.48,0.03733333
0.482,0.2303333
0.484,0.04273333
0.486,0.2206
0.488,0.0438
0.49,0.2368666
0.492,0.03733333
0.494,0.2151333
0.496,0.046
0.498,0.239
0.5,0.239
0.502,0.04273333
0.504,0.03839999
0.506,0.213
0.508,0.2
0.51,0.04273333
0.512,0.03186666
0.514,0.1945333
0.516,0.2032
0.518,0.03513333
0.52,0.033
0.522,0.1978
0.524,0.04813333
0.526,0.239
0.528,0.2151333
0.53,0.04059999
0.532,0.2303333
0.534,0.03839999
0.536,0.2184
0.538,0.04166666
0.54,0.2357333
0.542,0.04059999
0.544,0.046
0.546,0.2108
0.548,0.03946666
0.55,0.2379333
0.552,0.03946666
0.554,0.2140666
0.556,0.2194666
0.558,0.04059999
0.56,0.1804667
0.562,0.04166666
0.5640000000000001,0.1945333
0.5660000000000001,0.03733333
0.5680000000000001,0.0438
0.5700000000000001,0.2
