Time (s),CH1 Voltage (V),CH2 Voltage (V),CH3 Voltage (V)
-0.020300000000000002,-2.446933,0.4060533,12.4972
-0.02025,-2.501333,0.3932267,12.46027
-0.020200000000000003,-2.4968,0.39704,12.45587
-0.02015,-2.4424,0.3851466,12.48413
-0.0201,-2.501333,0.38848,12.49293
-0.020050000000000002,-2.460533,0.4179466,12.45813
-0.02,-2.478666,0.4193866,12.48853
-0.019950000000000002,2.584533,0.17312,11.1456
-0.0199,2.570933,0.1664533,11.074
-0.01985,2.4896,0.06472,9.972265
-0.0198,2.507733,0.05901333,9.924532
-0.01975,2.5664,0.02952,9.315999
-0.019700000000000002,2.507733,0.02714667,9.294399
-0.01965,2.548266,0.01432,8.961865
-0.0196,2.507733,0.01858667,8.935865
-0.01955,2.544,0.008133333,8.751066
-0.0195,2.561867,0.01194667,8.733732
-0.019450000000000002,2.498667,0.006719999,8.629466
-0.0194,2.498667,0.01288,8.631599
-0.01935,2.561867,0.00528,8.553332
-0.0193,2.512266,0.004346666,8.575066
-0.019250000000000003,2.557333,0.01242667,8.507732
-0.019200000000000002,2.498667,0.01288,8.522932
-0.01915,2.570933,0.0048,8.479465
-0.019100000000000002,2.507733,0.003866666,8.501199
-0.01905,2.5664,0.01194667,8.464266
-0.019000000000000003,2.561867,0.01242667,8.459999
-0.01895,2.4896,0.003866666,8.494666
-0.0189,2.507733,0.00576,8.494666
-0.018850000000000002,2.557333,0.01336,8.4512
-0.0188,2.557333,0.01146667,8.442533
-0.018750000000000003,2.507733,0.001946667,8.481599
-0.0187,2.507733,0.00528,8.470799
-0.01865,2.5528,0.01050667,8.449066
-0.018600000000000002,2.561867,0.004346666,8.479465
-0.01855,2.498667,0.01146667,8.442533
-0.018500000000000003,2.512266,0.01098667,8.472933
-0.01845,2.557333,0.002426666,8.440399
-0.0184,2.5528,0.01242667,8.4512
-0.01835,2.494133,0.0048,8.479465
-0.0183,2.512266,0.00624,8.4512
-0.018250000000000002,2.5528,0.01146667,8.488132
-0.0182,2.557333,0.01194667,8.477332
-0.01815,2.512266,0.003386667,8.459999
-0.0181,2.498667,0.01050667,8.446933
-0.01805,2.5664,0.0048,8.479465
-0.018000000000000002,2.498667,0.01050667,8.475199
-0.01795,2.557333,0.002426666,8.444666
-0.0179,2.507733,0.002426666,8.472933
-0.01785,2.5528,0.01098667,8.440399
-0.0178,2.5032,0.002906666,8.472933
-0.017750000000000002,2.561867,0.01005333,8.444666
-0.0177,2.5032,0.01146667,8.440399
-0.01765,2.5528,0.004346666,8.468666
-0.0176,2.507733,0.01146667,8.472933
-0.017550000000000003,2.557333,0.002906666,8.444666
-0.0175,2.498667,0.01288,8.444666
-0.01745,2.544,0.004346666,8.462132
-0.017400000000000002,2.561867,0.00576,8.440399
-0.01735,2.507733,0.01242667,8.462132
-0.017300000000000003,2.498667,0.004346666,8.442533
-0.01725,2.5664,0.01384,8.464266
-0.0172,2.5528,0.004346666,8.468666
-0.01715,2.507733,0.01098667,8.435999
-0.0171,2.507733,0.003386667,8.427333
-0.017050000000000003,2.5528,0.01098667,8.475199
-0.017,2.557333,0.002426666,8.479465
-0.01695,2.512266,0.01194667,8.435999
-0.016900000000000002,2.557333,0.00576,8.472933
-0.01685,2.507733,0.01432,8.438266
-0.016800000000000002,2.512266,0.004346666,8.466399
-0.01675,2.570933,0.01194667,8.429466
-0.0167,2.557333,0.0048,8.464266
-0.01665,2.507733,0.01336,8.420799
-0.0166,2.5664,0.01242667,8.429466
-0.016550000000000002,2.507733,0.004346666,8.457732
-0.0165,2.557333,0.004346666,8.466399
-0.01645,2.485066,0.01146667,8.438266
-0.0164,2.498667,0.01098667,8.457732
-0.016350000000000003,2.5528,0.004346666,8.4252
-0.016300000000000002,2.548266,0.004346666,8.418666
-0.01625,2.507733,0.01050667,8.457732
-0.0162,2.507733,0.003386667,8.433866
-0.01615,2.5528,0.01528,8.464266
-0.016100000000000003,2.512266,0.00576,8.433866
-0.016050000000000002,2.5664,0.01242667,8.457732
-0.016,2.5528,0.0048,8.470799
-0.01595,2.507733,0.01050667,8.435999
-0.0159,2.494133,0.01146667,8.477332
-0.015850000000000003,2.548266,0.004346666,8.438266
-0.0158,2.507733,0.01098667,8.472933
-0.01575,2.58,0.001493333,8.431732
-0.0157,2.507733,0.001946667,8.427333
-0.01565,2.557333,0.01146667,8.462132
-0.015600000000000001,2.512266,0.01050667,8.433866
-0.015550000000000001,2.557333,0.004346666,8.464266
-0.015500000000000002,2.58,0.004346666,8.466399
-0.01545,2.512266,0.01050667,8.433866
-0.0154,2.557333,0.001946667,8.431732
-0.01535,2.498667,0.009093333,8.466399
-0.015300000000000001,2.512266,0.01146667,8.429466
-0.015250000000000001,2.5528,0.004346666,8.470799
-0.015200000000000002,2.544,0.009573333,8.433866
-0.01515,2.507733,0.004346666,8.468666
-0.0151,2.507733,0.01146667,8.462132
-0.015050000000000001,2.561867,0.003386667,8.4252
-0.015000000000000001,2.534933,0.00576,8.444666
-0.014950000000000001,-2.514666,0.22872,12.50373
-0.0149,-2.438133,0.2363466,12.49507
-0.01485,-2.4968,0.3266667,12.4624
-0.0148,-2.438133,0.3252533,12.48413
-0.014750000000000001,-2.4968,0.3566133,12.46027
-0.014700000000000001,-2.446933,0.35328,12.49067
-0.014650000000000002,-2.5104,0.3670667,12.45587
-0.0146,-2.446933,0.3666133,12.49933
-0.01455,-2.505867,0.3765866,12.45373
-0.0145,-2.487733,0.3775466,12.46027
-0.014450000000000001,-2.446933,0.36992,12.4972
-0.014400000000000001,-2.438133,0.3689866,12.49507
-0.014350000000000002,-2.4968,0.37896,12.46027
-0.0143,-2.460533,0.378,12.49293
-0.01425,-2.4968,0.37136,12.45813
-0.0142,-2.501333,0.37184,12.49293
-0.014150000000000001,-2.429066,0.3804,12.46027
-0.014100000000000001,-2.438133,0.37896,12.46467
-0.014050000000000002,-2.4968,0.388,12.48413
-0.014,-2.456,0.3894133,12.49293
-0.01395,-2.492266,0.3751733,12.46027
-0.013900000000000001,-2.501333,0.37848,12.49067
-0.013850000000000001,-2.446933,0.3727733,12.46467
-0.013800000000000002,-2.451466,0.37184,12.49293
-0.01375,-2.501333,0.37992,12.46467
-0.0137,-2.438133,0.378,12.49507
-0.01365,-2.487733,0.3841866,12.46027
-0.013600000000000001,-2.492266,0.38704,12.48853
-0.013550000000000001,-2.456,0.378,12.46027
-0.013500000000000002,-2.446933,0.3832533,12.49507
-0.01345,-2.501333,0.3765866,12.44947
-0.0134,-2.4832,0.3761066,12.49067
-0.01335,-2.456,0.3818133,12.45813
-0.013300000000000001,-2.4336,0.3822933,12.45373
-0.013250000000000001,-2.4832,0.37136,12.49067
-0.013200000000000002,-2.487733,0.3832533,12.4624
-0.01315,-2.438133,0.3756267,12.49293
-0.0131,-2.492266,0.3751733,12.4624
-0.01305,-2.446933,0.38848,12.48853
-0.013000000000000001,-2.492266,0.38656,12.46027
-0.012950000000000001,-2.438133,0.3756267,12.4864
-0.0129,-2.505867,0.3804,12.4624
-0.01285,-2.4424,0.3732533,12.48853
-0.0128,-2.451466,0.3804,12.482
-0.012750000000000001,-2.501333,0.3694666,12.45373
-0.012700000000000001,-2.4968,0.3732533,12.48853
-0.012650000000000002,-2.446933,0.3837066,12.44947
-0.0126,-2.4424,0.3903733,12.48853
-0.01255,-2.492266,0.37992,12.45587
-0.0125,-2.456,0.3841866,12.45587
-0.012450000000000001,-2.505867,0.37184,12.4864
-0.012400000000000001,-2.501333,0.3765866,12.48413
-0.012350000000000002,-2.446933,0.3694666,12.4516
-0.0123,-2.4336,0.3694666,12.45373
-0.01225,-2.505867,0.38704,12.4972
-0.0122,-2.492266,0.3851466,12.46467
-0.012150000000000001,-2.446933,0.4103466,12.4972
-0.012100000000000001,-2.446933,0.4103466,12.4516
-0.01205,-2.492266,0.3989333,12.49067
-0.012,-2.492266,0.3979733,12.46027
-0.01195,-2.446933,0.3813333,12.48853
-0.0119,-2.4968,0.3775466,12.48853
-0.011850000000000001,-2.4336,0.38752,12.4668
-0.011800000000000001,-2.492266,0.3922666,12.49293
-0.01175,-2.4424,0.4336266,12.45813
-0.0117,-2.456,0.4317333,12.4668
-0.01165,-2.501333,0.44504,12.49293
-0.011600000000000001,-2.446933,0.4384,12.49067
-0.011550000000000001,-2.492266,0.4132,12.46467
-0.011500000000000002,-2.4424,0.41368,12.45587
-0.01145,-2.4968,0.4070133,12.4864
-0.0114,-2.438133,0.4098666,12.45587
-0.01135,-2.501333,0.4336266,12.49933
-0.011300000000000001,-2.438133,0.4326933,12.49293
-0.011250000000000001,-2.492266,0.4488533,12.44947
-0.0112,-2.446933,0.44456,12.48413
-0.01115,-2.492266,0.45312,12.45587
-0.0111,-2.446933,0.4521866,12.4668
-0.01105,-2.501333,0.4441066,12.49507
-0.011000000000000001,-2.4968,0.4398133,12.44507
-0.010950000000000001,-2.4424,0.44648,12.49293
-0.0109,-2.505867,0.4407733,12.50813
-0.01085,-2.446933,0.45504,12.45587
-0.0108,-2.446933,0.4526666,12.46467
-0.010750000000000001,-2.501333,0.46216,12.49293
-0.010700000000000001,-2.501333,0.4559733,12.49067
-0.010650000000000001,-2.438133,0.4417066,12.45587
-0.0106,-2.501333,0.4417066,12.46027
-0.01055,-2.446933,0.45312,12.48853
-0.0105,-2.456,0.4507466,12.4668
-0.010450000000000001,-2.492266,0.46216,12.49067
-0.010400000000000001,-2.451466,0.45456,12.4972
-0.01035,-2.501333,0.4636,12.46467
-0.0103,-2.501333,0.4636,12.48413
-0.01025,-2.4336,0.4564533,12.45813
-0.0102,-2.492266,0.4636,12.46027
-0.010150000000000001,-2.451466,0.4559733,12.49067
-0.010100000000000001,-2.492266,0.46264,12.49933
-0.01005,-2.456,0.4526666,12.46027
-0.01,-2.465066,0.4526666,12.482
-0.00995,2.58,0.1869067,11.15213
-0.0099,2.4896,0.1778667,11.0544
-0.009850000000000001,2.561867,0.06850667,9.998399
-0.009800000000000001,2.5528,0.06565333,9.948399
-0.00975,2.5032,0.03285333,9.318266
-0.0097,2.507733,0.03144,9.298666
-0.00965,2.5528,0.01621333,8.972799
-0.009600000000000001,2.512266,0.01621333,8.957466
-0.009550000000000001,2.5664,0.007199999,8.759732
-0.009500000000000001,2.5032,0.01384,8.744533
-0.00945,2.561867,0.007653333,8.625066
-0.0094,2.498667,0.01146667,8.629466
-0.00935,2.557333,0.003866666,8.577332
-0.0093,2.5664,0.01288,8.564266
-0.009250000000000001,2.507733,0.002426666,8.522932
-0.0092,2.5528,0.01050667,8.544666
-0.009150000000000002,2.507733,0.001013333,8.494666
-0.0091,2.561867,0.01098667,8.483866
-0.009049999999999999,2.507733,0.0048,8.512133
-0.009000000000000001,2.544,0.004346666,8.501199
-0.00895,2.512266,0.01146667,8.470799
-0.008900000000000002,2.512266,0.0048,8.464266
-0.00885,2.5664,0.01098667,8.5208
-0.008800000000000002,2.507733,0.01194667,8.488132
-0.00875,2.557333,0.004346666,8.462132
-0.0087,2.512266,0.003386667,8.446933
-0.008650000000000001,2.5528,0.01194667,8.483866
-0.0086,2.561867,0.01146667,8.477332
-0.008550000000000002,2.512266,0.002906666,8.4512
-0.0085,2.544,0.002906666,8.472933
-0.00845,2.512266,0.009573333,8.453465
-0.008400000000000001,2.512266,0.01194667,8.477332
-0.00835,2.557333,0.003866666,8.435999
-0.008300000000000002,2.5664,0.01050667,8.444666
-0.00825,2.521333,0.002426666,8.479465
-0.008199999999999999,2.5528,0.01146667,8.446933
-0.008150000000000001,2.498667,5.333333e-05,8.479465
-0.0081,2.561867,0.01146667,8.453465
-0.008050000000000002,2.5032,0.002426666,8.483866
-0.008,2.512266,0.01288,8.472933
-0.007950000000000002,2.561867,0.004346666,8.444666
-0.0079,2.507733,0.01288,8.470799
-0.00785,2.5664,0.001013333,8.440399
-0.007800000000000001,2.5664,0.01194667,8.440399
-0.00775,2.494133,0.004346666,8.477332
-0.007700000000000002,2.507733,0.003386667,8.433866
-0.0076500000000000005,2.58,0.01146667,8.466399
-0.007599999999999999,2.507733,0.01050667,8.470799
-0.007550000000000001,2.5528,0.002906666,8.4252
-0.0075,2.5528,0.009573333,8.433866
-0.007450000000000002,2.498667,0.004346666,8.455599
-0.0074,2.4896,0.01146667,8.433866
-0.007349999999999999,2.5528,0.001493333,8.466399
-0.007300000000000001,2.557333,0.003386667,8.449066
-0.0072499999999999995,2.498667,0.01050667,8.422933
-0.0072000000000000015,2.5528,0.003866666,8.455599
-0.00715,2.507733,0.01146667,8.422933
-0.007100000000000002,2.5528,0.002906666,8.429466
-0.007050000000000001,2.5032,0.01098667,8.455599
-0.006999999999999999,2.5168,0.001946667,8.462132
-0.006950000000000001,2.561867,0.009093333,8.4252
-0.0069,2.5528,0.01336,8.4512
-0.006850000000000002,2.512266,0.003386667,8.414266
-0.0068000000000000005,2.507733,0.002906666,8.433866
-0.006749999999999999,2.557333,0.01146667,8.4056
-0.006700000000000001,2.4896,0.01146667,8.403466
-0.00665,2.557333,0.0048,8.438266
-0.006600000000000002,2.575466,0.0048,8.414266
-0.00655,2.507733,0.01146667,8.4512
-0.006499999999999999,2.498667,0.009573333,8.4512
-0.006450000000000001,2.557333,0.002426666,8.4252
-0.0063999999999999994,2.561867,0.01098667,8.446933
-0.0063500000000000015,2.507733,0.001946667,8.414266
-0.0063,2.5528,0.004346666,8.412132
-0.006250000000000002,2.512266,0.01098667,8.446933
-0.006200000000000001,2.521333,0.0005333333,8.412132
-0.006149999999999999,2.570933,0.01050667,8.446933
-0.006100000000000001,2.5032,0.009573333,8.446933
-0.00605,2.557333,0.002426666,8.418666
-0.006000000000000002,2.557333,0.001946667,8.435999
-0.00595,2.507733,0.01194667,8.407733
-0.005899999999999999,2.557333,0.002426666,8.403466
-0.005850000000000001,2.5032,0.01288,8.435999
-0.0058,2.557333,0.002906666,8.409999
-0.005750000000000002,2.498667,0.01005333,8.444666
-0.0057,2.575466,0.002426666,8.440399
-0.005649999999999999,2.507733,0.01050667,8.418666
-0.005600000000000001,2.512266,0.009093333,8.442533
-0.005549999999999999,2.5528,0.002426666,8.403466
-0.005500000000000001,2.557333,0.002426666,8.429466
-0.00545,2.5168,0.01050667,8.401199
-0.005400000000000002,2.570933,0.002426666,8.392532
-0.005350000000000001,2.498667,0.01050667,8.433866
-0.005299999999999999,2.5664,0.01194667,8.440399
-0.005250000000000001,2.4896,0.003386667,8.396933
-0.0052,2.557333,0.01005333,8.435999
-0.005150000000000002,2.5032,0.001013333,8.407733
-0.0051,2.557333,0.01050667,8.401199
-0.005049999999999999,2.512266,0.0048,8.438266
-0.005000000000000001,2.512266,0.0048,8.416533
-0.0049499999999999995,-2.523733,0.23728,12.49933
-0.004900000000000002,-2.4832,0.2449066,12.45373
-0.00485,-2.4424,0.3328533,12.48853
-0.004799999999999999,-2.501333,0.33664,12.44947
-0.004750000000000001,-2.446933,0.3689866,12.49293
-0.004699999999999999,-2.438133,0.36992,12.46467
-0.004650000000000001,-2.487733,0.37848,12.4972
-0.0046,-2.446933,0.37184,12.48853
-0.004550000000000002,-2.4968,0.378,12.46467
-0.0045000000000000005,-2.446933,0.37184,12.45373
-0.004449999999999999,-2.501333,0.37992,12.4972
-0.004400000000000001,-2.446933,0.37184,12.45587
-0.00435,-2.501333,0.37848,12.49507
-0.004300000000000002,-2.446933,0.37896,12.49067
-0.00425,-2.487733,0.36992,12.45373
-0.004199999999999999,-2.5104,0.37848,12.45813
-0.004150000000000001,-2.446933,0.3704,12.4864
-0.0040999999999999995,-2.446933,0.3732533,12.48853
-0.0040500000000000015,-2.4968,0.3851466,12.46893
-0.004,-2.4968,0.37896,12.48853
-0.003949999999999999,-2.438133,0.3861066,12.46027
-0.0039000000000000007,-2.492266,0.3742133,12.45813
-0.0038499999999999993,-2.4424,0.3841866,12.49293
-0.0038000000000000013,-2.501333,0.3770666,12.49933
-0.00375,-2.438133,0.3837066,12.45587
-0.003700000000000002,-2.492266,0.3742133,12.48853
-0.0036500000000000005,-2.451466,0.3822933,12.46467
-0.003599999999999999,-2.451466,0.3704,12.4624
-0.003550000000000001,-2.492266,0.3804,12.4864
-0.0034999999999999996,-2.446933,0.3746933,12.49293
-0.0034500000000000017,-2.501333,0.3922666,12.4516
-0.0034000000000000002,-2.460533,0.4017866,12.45587
-0.003349999999999999,-2.492266,0.3913333,12.4864
-0.003300000000000001,-2.501333,0.3927466,12.49293
-0.0032499999999999994,-2.451466,0.37992,12.45813
-0.0032000000000000015,-2.4424,0.3841866,12.45813
-0.00315,-2.492266,0.3751733,12.49293
-0.003100000000000002,-2.456,0.37184,12.46467
-0.0030500000000000006,-2.4968,0.3827733,12.49067
-0.002999999999999999,-2.487733,0.3775466,12.4624
-0.0029500000000000012,-2.438133,0.38752,12.49293
-0.0029,-2.4832,0.38704,12.49293
-0.002850000000000002,-2.438133,0.37944,12.46027
-0.0028000000000000004,-2.456,0.37992,12.4972
-0.002749999999999999,-2.492266,0.39704,12.45587
-0.002700000000000001,-2.4968,0.3932267,12.45373
-0.0026499999999999996,-2.438133,0.4336266,12.4864
-0.0026000000000000016,-2.456,0.4322133,12.4864
-0.00255,-2.4968,0.45408,12.4624
-0.0024999999999999988,-2.487733,0.4569333,12.49293
-0.002450000000000001,-2.438133,0.4502666,12.46467
-0.0023999999999999994,-2.4424,0.4517066,12.46467
-0.0023500000000000014,-2.492266,0.4317333,12.48853
-0.0023,-2.446933,0.42936,12.46027
-0.002250000000000002,-2.501333,0.43792,12.49507
-0.0022000000000000006,-2.438133,0.4355466,12.4864
-0.002149999999999999,-2.501333,0.4536,12.45587
-0.002100000000000001,-2.456,0.4483733,12.4972
-0.0020499999999999997,-2.501333,0.45504,12.4624
-0.0020000000000000018,-2.438133,0.4526666,12.45587
-0.0019500000000000003,-2.501333,0.44552,12.49293
-0.001899999999999999,-2.501333,0.4474133,12.4624
-0.001850000000000001,-2.451466,0.4341066,12.49507
-0.0017999999999999995,-2.4968,0.4345866,12.4972
-0.0017500000000000016,-2.4336,0.41368,12.4516
-0.0017000000000000001,-2.492266,0.4146133,12.48853
-0.0016499999999999987,-2.446933,0.3856266,12.46027
-0.0016000000000000007,-2.451466,0.38656,12.4668
-0.0015499999999999993,-2.4968,0.3727733,12.4972
-0.0015000000000000013,-2.5192,0.37136,12.4516
-0.00145,-2.456,0.3989333,12.49293
-0.001400000000000002,-2.446933,0.3994133,12.4864
-0.0013500000000000005,-2.492266,0.4326933,12.46467
-0.001299999999999999,-2.492266,0.4326933,12.49933
-0.0012500000000000011,-2.451466,0.44552,12.46467
-0.0011999999999999997,-2.487733,0.4436266,12.45373
-0.0011500000000000017,-2.456,0.4146133,12.49507
-0.0011000000000000003,-2.492266,0.41368,12.45587
-0.0010499999999999989,-2.438133,0.3918133,12.48853
-0.0010000000000000009,-2.446933,0.3918133,12.4864
-0.0009499999999999995,-2.501333,0.3846667,12.46027
-0.0009000000000000015,-2.456,0.378,12.4864
-0.0008500000000000001,-2.478666,0.3856266,12.45373
-0.0007999999999999986,-2.4832,0.3765866,12.4972
-0.0007500000000000007,-2.4424,0.3894133,12.4668
-0.0006999999999999992,-2.4968,0.3846667,12.49067
-0.0006500000000000013,-2.446933,0.39656,12.45373
-0.0005999999999999998,-2.446933,0.3894133,12.45813
-0.0005500000000000019,-2.487733,0.41224,12.49067
-0.0005000000000000004,-2.505867,0.4065333,12.49293
-0.000449999999999999,-2.446933,0.42888,12.46027
-0.00040000000000000105,-2.4424,0.42888,12.44507
-0.0003499999999999996,-2.492266,0.4512266,12.49293
-0.00030000000000000165,-2.451466,0.4526666,12.4864
-0.0002500000000000002,-2.492266,0.44552,12.45813
-0.0001999999999999988,-2.456,0.4507466,12.48853
-0.00015000000000000083,-2.492266,0.4417066,12.45587
-9.99999999999994e-05,-2.4424,0.446,12.49507
-5.000000000000143e-05,-2.492266,0.4559733,12.46027
0.0,-2.487733,0.44552,12.47547
5.000000000000143e-05,2.575466,0.1826133,11.1456
9.99999999999994e-05,2.557333,0.1759733,11.0652
0.00015000000000000083,2.5168,0.06805333,9.980932
0.0001999999999999988,2.557333,0.06613333,9.950532
0.0002500000000000002,2.5032,0.02762667,9.322533
0.0002999999999999982,2.561867,0.02952,9.298666
0.0003499999999999996,2.521333,0.01242667,8.968399
0.00040000000000000105,2.498667,0.01050667,8.944532
0.000449999999999999,2.5664,0.02002667,8.764132
0.0005000000000000004,2.557333,0.01384,8.740266
0.0005499999999999984,2.512266,0.0048,8.635999
0.0005999999999999998,2.512266,0.01146667,8.655466
0.0006500000000000013,2.575466,0.0048,8.555599
0.0006999999999999992,2.5664,0.01050667,8.585999
0.0007500000000000007,2.512266,0.003386667,8.531599
0.0007999999999999986,2.5664,0.003386667,8.538133
0.0008500000000000001,2.507733,0.01194667,8.494666
0.0009000000000000015,2.557333,0.01050667,8.516399
0.0009499999999999995,2.507733,0.003386667,8.481599
0.0010000000000000009,2.512266,0.003866666,8.496932
0.0010499999999999989,2.5528,0.01050667,8.462132
0.0011000000000000003,2.557333,0.01384,8.494666
0.0011499999999999982,2.498667,0.003386667,8.455599
0.0011999999999999997,2.561867,0.001493333,8.483866
0.0012500000000000011,2.498667,0.01194667,8.455599
0.001299999999999999,2.498667,0.001946667,8.466399
0.0013500000000000005,2.5528,0.01336,8.433866
0.0013999999999999985,2.507733,0.004346666,8.422933
0.00145,2.5528,0.01146667,8.457732
0.0015000000000000013,2.498667,0.002906666,8.433866
0.0015499999999999993,2.561867,0.01050667,8.468666
0.0016000000000000007,2.5664,0.003386667,8.462132
0.0016499999999999987,2.5032,0.01005333,8.4252
0.0017000000000000001,2.507733,0.002426666,8.438266
0.0017500000000000016,2.557333,0.01050667,8.407733
0.0017999999999999995,2.548266,0.01146667,8.390399
0.001850000000000001,2.498667,5.333333e-05,8.4252
0.001899999999999999,2.512266,0.002426666,8.409999
0.0019500000000000003,2.5664,0.01146667,8.433866
0.0019999999999999983,2.557333,0.003866666,8.435999
0.0020499999999999997,2.498667,0.01098667,8.407733
0.002100000000000001,2.5528,0.01050667,8.4252
0.002149999999999999,2.507733,0.001946667,8.390399
0.0022000000000000006,2.5528,0.01194667,8.414266
0.0022499999999999985,2.5032,0.001946667,8.3796
0.0023,2.494133,0.004346666,8.418666
0.0023500000000000014,2.5528,0.01050667,8.381733
0.0023999999999999994,2.5528,0.002426666,8.401199
0.002450000000000001,2.4896,0.01194667,8.36
0.0024999999999999988,2.507733,0.003866666,8.353466
0.00255,2.5664,0.009573333,8.381733
0.0026000000000000016,2.561867,0.009573333,8.357866
0.0026499999999999996,2.498667,0.002906666,8.403466
0.002700000000000001,2.498667,0.01050667,8.377333
0.002749999999999999,2.557333,5.333333e-05,8.440399
0.0028000000000000004,2.5528,0.003386667,8.385999
0.0028499999999999984,2.507733,0.01050667,8.418666
0.0029,2.548266,0.01050667,8.390399
0.0029500000000000012,2.498667,0.002426666,8.357866
0.002999999999999999,2.570933,0.009573333,8.364265
0.0030500000000000006,2.5168,0.001946667,8.403466
0.0030999999999999986,2.498667,0.003386667,8.392532
0.00315,2.5528,0.01050667,8.429466
0.0032000000000000015,2.548266,0.01005333,8.403466
0.0032499999999999994,2.507733,0.001946667,8.435999
0.003300000000000001,2.557333,0.004346666,8.416533
