Time (s),CH2 (V)
0.0,0.12868362000000003
1e-05,0.12960761999999998
2e-05,0.12965438
3.0000000000000004e-05,0.13042656
4e-05,0.13048584000000002
5e-05,0.1313988
6.000000000000001e-05,0.1314389
7.000000000000001e-05,0.131818
8e-05,0.13177571999999999
9e-05,0.13037134
0.0001,0.13029614
0.00011,0.12876305999999998
0.00012000000000000002,0.12871134
0.00013000000000000002,0.12753546
0.00014000000000000001,0.12750118000000002
0.00015000000000000001,0.1267116
0.00016,0.12668143999999998
0.00017,0.12598774
0.00018,0.12594786000000002
0.00019,0.12568612
0.0002,0.1257224
0.00021,0.12643626
0.00022,0.12651414
0.00023,0.12787266000000003
0.00024000000000000003,0.1279428
0.00025,0.12928148
0.00026000000000000003,0.12924104
0.00027,0.12999828
0.00028000000000000003,0.13004372
0.00029,0.13091706
0.00030000000000000003,0.130976
0.00031,0.13173398
0.00032,0.13175774
0.00033000000000000005,0.13130492
0.00034,0.13114438
0.00035000000000000005,0.12953402
0.00036,0.12946546
0.00037000000000000005,0.12809558000000001
0.00038,0.12804598
0.00039000000000000005,0.12707174000000002
0.0004,0.1270448
0.00041000000000000005,0.12635746
0.00042,0.1263104
0.00043000000000000004,0.12571945999999998
0.00044,0.12569332000000003
0.00045000000000000004,0.12595331999999998
0.00046,0.125976
0.00047000000000000004,0.12708103999999998
0.00048000000000000007,0.1271808
0.0004900000000000001,0.12858482000000002
0.0005,0.12869374000000003
0.00051,0.12958334
0.0005200000000000001,0.12963704
0.0005300000000000001,0.13041251999999998
0.00054,0.130472
0.00055,0.13139717999999997
0.0005600000000000001,0.13142722
0.0005700000000000001,0.13180734
0.00058,0.13176838000000002
0.00059,0.13035704
0.0006000000000000001,0.13027905999999997
0.0006100000000000001,0.1287796
0.00062,0.12871066
0.00063,0.1275008
0.00064,0.12749162
0.0006500000000000001,0.12668588
0.0006600000000000001,0.12665146
0.00067,0.12598974
0.00068,0.12594932
0.0006900000000000001,0.12566732
0.0007000000000000001,0.12570826
0.00071,0.12641106
0.00072,0.12648544
0.0007300000000000001,0.1278424
0.0007400000000000001,0.12792638
0.00075,0.12926784
0.00076,0.12920572
0.0007700000000000001,0.12996454000000002
0.0007800000000000001,0.13001854000000002
0.00079,0.1308804
0.0008,0.13092731999999999
