Time (s),CH2 (V)
0.0,0.8805065800000001
5e-05,0.6061866
0.0001,0.5883199400000001
0.00015000000000000001,0.40586664
0.0002,0.40103994
0.00025,0.29266662
0.00030000000000000003,0.30002664
0.00035,0.22562664000000004
0.0004,0.23871996
0.00045000000000000004,0.17946663999999998
0.0005,0.19165329999999997
0.00055,0.15418669999999998
0.0006000000000000001,0.15509332
0.0006500000000000001,0.13898665999999998
0.0007,0.14418667999999996
0.00075,0.104133336
0.0008,0.10239998800000001
0.0008500000000000001,0.50861332
0.0009000000000000001,0.53951996
0.00095,1.02634662
0.001,1.04549316
0.0010500000000000002,1.32808
0.0011,1.34072
0.00115,1.5427732
0.0012000000000000001,1.5423466
0.00125,1.6781332
0.0013000000000000002,1.6750931999999998
0.00135,1.7582664000000001
0.0014,1.7360798
0.0014500000000000001,1.772213
0.0015,1.76872
0.0015500000000000002,1.7826934
0.0016,1.7647998
0.00165,1.7926929999999999
0.0017000000000000001,1.7800798
0.00175,1.8327198
0.0018000000000000002,1.8562400000000001
0.00185,1.4853066
0.0019,1.4517598
0.0019500000000000001,0.95973334
0.002,0.94794646
0.00205,0.6297066
0.0021000000000000003,0.62271994
0.00215,0.42370662000000003
0.0022,0.41895994
0.0022500000000000003,0.30399995999999996
0.0023,0.30618663999999995
0.00235,0.22911998000000003
0.0024000000000000002,0.24479998000000003
0.00245,0.18338662
0.0025,0.20210665999999997
0.00255,0.15418668
0.0026000000000000003,0.17031996
0.00265,0.12898668000000002
0.0027,0.14373332
0.0027500000000000003,0.10285334399999999
0.0028,0.100213328
0.00285,0.48949326
0.0029000000000000002,0.5286666199999999
0.00295,1.01152008
0.003,1.04202672
0.00305,1.3450934
0.0031000000000000003,1.3546666000000003
0.00315,1.5362132
0.0032,1.5322934
0.0032500000000000003,1.611573
0.0033,1.6054664000000003
0.00335,1.6459463999999997
0.0034000000000000002,1.63112
0.0034500000000000004,1.685173
0.0035,1.6899462
0.00355,1.70736
0.0036000000000000003,1.712533
0.00365,1.7208266
0.0037,1.7138934
0.0037500000000000003,1.7574131999999998
0.0038,1.7857332
0.00385,1.4334931999999998
0.0039000000000000003,1.3916799999999998
0.00395,0.92141328
0.004,0.90141332
0.00405,0.6035466
0.0041,0.5957066000000001
0.00415,0.41242663999999996
0.004200000000000001,0.40631997999999997
0.00425,0.29613330000000004
0.0043,0.30095995999999997
0.004350000000000001,0.22082666
0.0044,0.23783998
0.00445,0.18338664
0.0045000000000000005,0.19471998
0.00455,0.15202668
0.0046,0.16722666
0.0046500000000000005,0.12637334
0.0047,0.14418666
0.00475,0.10325334
0.0048000000000000004,0.10239999799999999
0.00485,0.5069066
0.0049,0.5548266
0.00495,1.0459199599999998
0.005,1.0650933
0.005050000000000001,1.3702934000000002
0.0051,1.3755466000000003
0.00515,1.5871465999999999
0.005200000000000001,1.59024
0.00525,1.7138664
0.0053,1.7069066
0.005350000000000001,1.7648
0.0054,1.7705064
0.00545,1.7792
0.0055000000000000005,1.7704798
0.00555,1.7765864
0.0056,1.7691729999999999
0.0056500000000000005,1.8266932
0.0057,1.8384
0.00575,1.9233064
0.0058000000000000005,1.9472798
0.00585,1.5545066
0.0059,1.5118402
0.00595,1.00413328
0.006,0.98410654
0.006050000000000001,0.66103994
0.0061,0.6488799399999999
0.00615,0.4442133200000001
0.006200000000000001,0.44111994
0.00625,0.32007993999999995
0.0063,0.32402664
0.006350000000000001,0.24434662000000001
0.0064,0.25263996
0.00645,0.1964533
0.006500000000000001,0.20733332
0.00655,0.15896000000000002
0.0066,0.17511996000000002
0.0066500000000000005,0.13418668
0.0067,0.15509332
0.00675,0.112853344
0.0068000000000000005,0.105893324
0.00685,0.5190932800000001
0.006900000000000001,0.55045326
0.0069500000000000004,1.04466678
0.007,1.06205338
0.007050000000000001,1.39648
0.0071,1.4077865999999999
0.00715,1.6006398000000002
0.007200000000000001,1.59848
0.00725,1.6899468000000002
0.0073,1.6755732
0.007350000000000001,1.7338934000000001
0.0074,1.7199734
0.00745,1.7826664
0.007500000000000001,1.7791732
0.00755,1.8061595999999998
0.0076,1.8000798
0.0076500000000000005,1.8244532
0.0077,1.8183729999999998
0.00775,1.8549864
0.0078000000000000005,1.8749866000000002
0.007850000000000001,1.4974665999999999
0.0079,1.4652532
0.00795,0.9762933800000001
0.008,0.9497332399999999
0.00805,0.6327465999999999
0.0081,0.6288265999999999
0.008150000000000001,0.42850660000000007
0.0082,0.42722662000000006
0.00825,0.30919998
0.0083,0.31354664
0.00835,0.2356533
0.008400000000000001,0.24042664
0.008450000000000001,0.1838133
0.0085,0.19818664
0.00855,0.15463997999999998
0.0086,0.17247996000000002
0.00865,0.12506666
0.008700000000000001,0.14509334000000002
0.00875,0.10629333199999999
0.0088,0.10370667199999999
0.00885,0.5042932999999999
0.0089,0.53866662
0.00895,1.0498667000000002
0.009000000000000001,1.0720798999999999
0.00905,1.3838131999999999
0.0091,1.3925066000000001
0.00915,1.5780532
0.0092,1.5675995999999999
0.009250000000000001,1.67208
0.009300000000000001,1.66992
0.00935,1.7648
0.0094,1.7617598
0.00945,1.8074930000000002
0.0095,1.7983730000000002
0.009550000000000001,1.7944263999999996
0.009600000000000001,1.7744262
0.00965,1.7922395999999998
0.0097,1.7926930000000003
0.00975,1.8745598
0.0098,1.9141332000000002
0.009850000000000001,1.5331464000000001
0.0099,1.5018132
0.00995,0.9906666000000002
0.01,0.96888002
0.01005,0.6571199400000001
0.010100000000000001,0.6405599200000001
0.010150000000000001,0.43725330000000007
0.0102,0.43242664
