Time (s),Voltage (V)
0.0,0.23752
0.002,0.8737866
0.004,0.8737866
0.006,0.2256266
0.008,0.7904266
0.01,0.6820266
0.012,0.6668
0.014,0.7866133
0.016,0.7885066
0.018000000000000002,0.6458933
0.02,0.6321066
0.022,0.78328
0.024,0.65872
0.026000000000000002,0.7927999
0.028,0.6368533
0.03,0.79184
0.032,0.7942133
0.034,0.6772799
0.036000000000000004,0.6454133
0.038,0.7961333
0.04,0.80136
0.042,0.7561866
0.044,0.7666399
0.046,0.79944
0.048,0.79944
0.05,0.7495199
0.052000000000000005,0.8056266
0.054,0.7328799
0.056,0.6967733
0.058,0.7980266
0.06,0.7965866
0.062,0.6715733
0.064,0.6539733
0.066,0.7642666
0.068,0.7899466
0.07,0.6530133
0.07200000000000001,0.7975466
0.074,0.6706133
0.076,0.7985066
0.078,0.65824
0.08,0.6544533
0.082,0.7847199
0.084,0.6610933
0.08600000000000001,0.80136
0.088,0.6368533
0.09,0.7965866
0.092,0.7333599
0.094,0.8056266
0.096,0.8046933
0.098,0.7462133
0.1,0.7504799
0.10200000000000001,0.80896
0.10400000000000001,0.8056266
0.106,0.7300533
0.108,0.7405066
0.11,0.80136
0.112,0.8127733
0.114,0.6729866
0.116,0.65016
0.11800000000000001,0.79944
0.12,0.6534933
0.122,0.80136
0.124,0.66824
0.126,0.7904266
0.128,0.80136
0.13,0.6739466
0.132,0.7942133
0.134,0.6568266
0.136,0.6896266
0.138,0.818
0.14,0.8118133
0.14200000000000002,0.68344
0.14400000000000002,0.6805866
0.146,0.80992
0.148,0.8118133
0.15,0.7347999
0.152,0.8137066
0.154,0.7390666
0.156,0.8056266
0.158,0.7124533
0.16,0.81752
0.162,0.7452533
0.164,0.8032533
0.166,0.6620533
0.168,0.8118133
0.17,0.692
0.17200000000000001,0.81656
0.17400000000000002,0.6630133
0.176,0.68536
0.178,0.81848
0.18,0.6658666
0.182,0.80992
0.184,0.6658666
0.186,0.8027733
0.188,0.81656
0.19,0.7214933
0.192,0.66776
0.194,0.7628533
0.196,0.8251199
0.198,0.7333599
0.2,0.8037333
0.202,0.7300533
0.20400000000000001,0.8294133
0.20600000000000002,0.7438399
0.20800000000000002,0.7257599
0.21,0.8004
0.212,0.8213333
0.214,0.7428799
0.216,0.69248
0.218,0.8189332
0.22,0.8308266
0.222,0.7542933
0.224,0.7961333
0.226,0.6739466
0.228,0.8194133
0.23,0.6905866
0.232,0.8298666
0.234,0.6706133
0.23600000000000002,0.6810666
0.23800000000000002,0.8198933
0.24,0.80136
0.242,0.6896266
0.244,0.6710933
0.246,0.8322666
0.248,0.8365332
0.25,0.7067466
0.252,0.7171999
0.254,0.8046933
0.256,0.8455732
0.258,0.7523733
0.26,0.7110133
0.262,0.8198933
0.264,0.8365332
0.266,0.7347999
0.268,0.7300533
0.27,0.8284533
0.272,0.8374933
0.274,0.68488
0.276,0.6825066
0.278,0.8313066
0.28,0.8355733
0.28200000000000003,0.69152
0.28400000000000003,0.6801333
0.28600000000000003,0.7961333
0.28800000000000003,0.8498399
0.29,0.70912
0.292,0.7975466
0.294,0.68536
0.296,0.6962933
0.298,0.8450933
0.3,0.8469866
0.302,0.692
0.304,0.6986666
0.306,0.8317866
0.308,0.8441333
0.31,0.7419199
0.312,0.7247999
0.314,0.8450933
0.316,0.8441333
0.318,0.7043733
0.32,0.7775733
0.322,0.8555466
0.324,0.8602933
0.326,0.6820266
0.328,0.7224266
0.33,0.8484266
0.332,0.8498399
0.334,0.6905866
0.336,0.7124533
0.338,0.8479466
0.34,0.8417599
0.342,0.71056
0.34400000000000003,0.6953333
0.34600000000000003,0.8455732
0.34800000000000003,0.8536533
0.35000000000000003,0.7343199
0.352,0.8056266
0.354,0.6896266
0.356,0.7561866
0.358,0.8489066
0.36,0.8251199
0.362,0.7233866
0.364,0.7466666
0.366,0.8436533
0.368,0.8103732
0.37,0.7110133
0.372,0.8417599
0.374,0.7252799
0.376,0.70152
0.378,0.8308266
0.38,0.8517599
0.382,0.7647466
0.384,0.7190933
0.386,0.80848
0.388,0.7157866
0.39,0.8450933
0.392,0.8393866
0.394,0.71008
