Time (s),no_pump,pump_1552.4425nm,no_pump,pump_1552.2nm,pump_1552.6nm
0.0,0.10677588,0.14895172,0.11543319999999999,0.13150052,0.13710679999999997
1e-05,0.10782908,0.14805010000000002,0.11398509999999999,0.12972732,0.13544280000000003
2e-05,0.10788934000000001,0.14801746,0.11392880000000001,0.12960718,0.1353508
3.0000000000000004e-05,0.10871826,0.14710317999999997,0.11266119999999999,0.12783225999999998,0.13367572
4e-05,0.10876467999999999,0.14709108,0.1126132,0.12773800000000002,0.13360508
5e-05,0.10871148,0.14636864,0.11154866000000001,0.12620546,0.13213104
6.000000000000001e-05,0.10865654,0.14636038,0.11149173999999999,0.12615585999999998,0.13204908
7.000000000000001e-05,0.10713426,0.14598371999999998,0.1109076,0.12496334,0.13102708000000002
8e-05,0.10705413999999999,0.14596104000000001,0.11092413999999999,0.12492226,0.13097425999999998
9e-05,0.10533893999999999,0.14611226,0.11093574000000002,0.12406628,0.13051439999999997
0.0001,0.10524225999999999,0.146136,0.11095200000000001,0.12402896,0.13050891999999997
0.00011,0.103746804,0.14663666,0.11167494,0.12382256,0.13097466
0.00012000000000000002,0.103631706,0.14669068000000002,0.11176734000000002,0.1238404,0.13102571999999998
0.00013000000000000002,0.102624804,0.14765986,0.11301947999999999,0.12484188,0.13240586000000001
0.00014000000000000001,0.102587472,0.14769198,0.11310108,0.12491988000000001,0.13249678
0.00015000000000000001,0.10195053800000001,0.14884572000000001,0.114482,0.12657068,0.13427640000000002
0.00016,0.10192573199999999,0.14891308,0.11455546000000001,0.126646,0.13436599999999999
0.00017,0.101686652,0.14994451999999997,0.11592279999999999,0.12837679999999999,0.13616414000000002
0.00018,0.101710418,0.14999679999999999,0.11605386,0.12847986,0.13625092
0.00019,0.102511998,0.15059930000000002,0.11684668000000001,0.13002602,0.13748613999999998
0.0002,0.10259719,0.150662,0.11687854,0.13011304,0.13752650000000002
0.00021,0.10409826,0.15057984,0.11699442,0.13139014,0.13805944
0.00022,0.10419841999999999,0.15055960000000002,0.11697547999999999,0.1314396,0.13806916
0.00023,0.10584811999999999,0.15006666,0.11627826000000001,0.13189157999999998,0.13777334000000002
0.00024000000000000003,0.10591586,0.15000494,0.11619468,0.13190666,0.13769346
0.00025,0.10743532,0.14914078,0.11474014000000002,0.13067025999999998,0.13632174
0.00026000000000000003,0.10737682,0.14909454,0.11465746000000002,0.13057188,0.13623282
0.00027,0.1083156,0.14815972,0.11331332000000001,0.12873158,0.1345456
0.00028000000000000003,0.10835625999999998,0.1481265,0.11325226,0.1286432,0.13447174
0.00029,0.10893011999999999,0.14723426,0.11206814000000001,0.12701894,0.13289706
0.00030000000000000003,0.1089528,0.14720704,0.11201026,0.12695174,0.13282506
0.00031,0.1080292,0.14662558,0.11117242000000001,0.12561026,0.13158041999999998
0.00032,0.10794068000000001,0.14659772,0.11114346,0.1255409,0.13149851999999998
