Time (s),no_pump,no_pump,pump_1552.4425nm,pump_1552.4425nm,no_pump,no_pump,pump_1552.2nm,pump_1552.2nm,pump_1552.6nm,pump_1552.6nm
0.008150000000000001,0.12619212000000002,0.12619212000000002,0.1475684,0.1475684,0.12580174,0.12580174,0.136852,0.136852,0.13121506,0.13121506
0.00816,0.12628346,0.12628346,0.14762184,0.14762184,0.12586534,0.12586534,0.13677024000000002,0.13677024000000002,0.131268,0.131268
0.00817,0.12785706,0.12785706,0.14720812,0.14720812,0.12717308,0.12717308,0.13510158,0.13510158,0.1320272,0.1320272
0.008180000000000002,0.12784292,0.12784292,0.14720574000000003,0.14720574000000003,0.12726386,0.12726386,0.13501052,0.13501052,0.13204598,0.13204598
0.008190000000000001,0.12738388,0.12738388,0.1471044,0.1471044,0.12904812,0.12904812,0.13420212,0.13420212,0.13317932000000002,0.13317932000000002
0.0082,0.12727159999999998,0.12727159999999998,0.14706265999999998,0.14706265999999998,0.12915224000000003,0.12915224000000003,0.13425908000000003,0.13425908000000003,0.13323414,0.13323414
0.00821,0.12583802,0.12583802,0.14733852,0.14733852,0.131132,0.131132,0.13537,0.13537,0.13461294000000001,0.13461294000000001
0.00822,0.12571588,0.12571588,0.14736317999999998,0.14736317999999998,0.13124544,0.13124544,0.13545854000000002,0.13545854000000002,0.13470014000000002,0.13470014000000002
0.008230000000000001,0.12387412,0.12387412,0.14776184,0.14776184,0.13327879999999998,0.13327879999999998,0.13745292,0.13745292,0.13617002,0.13617002
0.00824,0.12378491999999999,0.12378491999999999,0.14778425999999997,0.14778425999999997,0.1333784,0.1333784,0.13757318000000002,0.13757318000000002,0.13622969999999998,0.13622969999999998
0.00825,0.12214905999999999,0.12214905999999999,0.14832505999999998,0.14832505999999998,0.13519066000000002,0.13519066000000002,0.13991024000000002,0.13991024000000002,0.13739172,0.13739172
0.00826,0.122044,0.122044,0.1483697,0.1483697,0.13522908,0.13522908,0.14006306,0.14006306,0.13729866,0.13729866
0.008270000000000001,0.12060040000000001,0.12060040000000001,0.1486284,0.1486284,0.13519921999999998,0.13519921999999998,0.1424512,0.1424512,0.13671478,0.13671478
0.008280000000000001,0.12052014,0.12052014,0.14864117999999998,0.14864117999999998,0.13503866,0.13503866,0.14258948000000002,0.14258948000000002,0.1366469,0.1366469
0.00829,0.11927281999999999,0.11927281999999999,0.14887625999999998,0.14887625999999998,0.13326600000000002,0.13326600000000002,0.14491478,0.14491478,0.13567186,0.13567186
0.0083,0.11915946,0.11915946,0.14883266,0.14883266,0.13317534,0.13317534,0.14503983999999998,0.14503983999999998,0.13563598,0.13563598
0.008310000000000001,0.11885559999999999,0.11885559999999999,0.14888985999999998,0.14888985999999998,0.13128468000000001,0.13128468000000001,0.14641691999999998,0.14641691999999998,0.13443012,0.13443012
0.008320000000000001,0.11885227999999999,0.11885227999999999,0.14888211999999998,0.14888211999999998,0.13118066,0.13118066,0.14646465999999997,0.14646465999999997,0.1343568,0.1343568
0.00833,0.11959827999999999,0.11959827999999999,0.1487945,0.1487945,0.1293601,0.1293601,0.14482224,0.14482224,0.13304492,0.13304492
0.00834,0.1196644,0.1196644,0.14870108,0.14870108,0.12925492,0.12925492,0.14468824,0.14468824,0.13300106,0.13300106
0.008350000000000002,0.12123226000000001,0.12123226000000001,0.148326,0.148326,0.12761864,0.12761864,0.1423204,0.1423204,0.13189027999999997,0.13189027999999997
0.008360000000000001,0.12130598,0.12130598,0.14831306000000002,0.14831306000000002,0.12753518000000003,0.12753518000000003,0.14218548,0.14218548,0.13183720000000002,0.13183720000000002
0.00837,0.12319906,0.12319906,0.14786198,0.14786198,0.12610106,0.12610106,0.13992105999999999,0.13992105999999999,0.13093198,0.13093198
0.00838,0.12329092,0.12329092,0.14785067999999998,0.14785067999999998,0.12604518,0.12604518,0.13981812,0.13981812,0.1308972,0.1308972
0.00839,0.12519732,0.12519732,0.14761532,0.14761532,0.12554958,0.12554958,0.13775892,0.13775892,0.13097772000000002,0.13097772000000002
