Time (s),Voltage (V)
0.0,0.6283333
0.002,0.1815333
0.004,0.6629999
0.006,0.1804667
0.008,0.1869333
0.01,0.7215332
0.012,0.7074666
0.014,0.1815333
0.016,0.7269999
0.018000000000000002,0.1826
0.02,0.6944666
0.022,0.1804667
0.024,0.1815333
0.026000000000000002,0.7323999
0.028,0.1815333
0.03,0.6228666
0.032,0.6445999
0.034,0.1804667
0.036000000000000004,0.6759999
0.038,0.1794
0.04,0.1826
0.042,0.6966
0.044,0.6597333
0.046,0.1804667
0.048,0.1782666
0.05,0.6759999
0.052000000000000005,0.1750666
0.054,0.6304666
0.056,0.1826
0.058,0.7226666
0.06,0.7367333
0.062,0.1815333
0.064,0.1706666
0.066,0.6868666
0.068,0.1848
0.07,0.6868666
0.07200000000000001,0.7041999
0.074,0.1794
0.076,0.7204666
0.078,0.1837333
0.08,0.1794
0.082,0.6771333
0.084,0.1794
0.08600000000000001,0.6564666
0.088,0.1772
0.09,0.6424
0.092,0.1761333
0.094,0.6391333
0.096,0.1826
0.098,0.6456666
0.1,0.1837333
0.10200000000000001,0.6835999
0.10400000000000001,0.6858
0.106,0.1837333
0.108,0.7193999
0.11,0.1782666
0.112,0.1761333
0.114,0.6966
0.116,0.1794
0.11800000000000001,0.7095999
0.12,0.7052666
0.122,0.1815333
0.124,0.1837333
0.126,0.7150666
0.128,0.1837333
0.13,0.6402
0.132,0.6629999
0.134,0.1772
0.136,0.6781999
0.138,0.1739333
0.14,0.1848
0.14200000000000002,0.6825333
0.14400000000000002,0.6912
0.146,0.1848
0.148,0.1739333
0.15,0.6424
0.152,0.6499999
0.154,0.1761333
0.156,0.6434666
0.158,0.1804667
0.16,0.1772
0.162,0.6944666
0.164,0.7150666
0.166,0.1804667
0.168,0.1794
0.17,0.7150666
0.17200000000000001,0.7052666
0.17400000000000002,0.1739333
0.176,0.7128666
0.178,0.1794
0.18,0.1848
0.182,0.7041999
0.184,0.1761333
0.186,0.7150666
0.188,0.1750666
0.19,0.6705999
0.192,0.6456666
0.194,0.1761333
0.196,0.6413333
0.198,0.1837333
0.2,0.1739333
0.202,0.6489333
0.20400000000000001,0.1794
0.20600000000000002,0.6424
0.20800000000000002,0.1761333
0.21,0.6846666
0.212,0.1815333
0.214,0.7107332
0.216,0.1772
0.218,0.7074666
0.22,0.7443333
0.222,0.1837333
0.224,0.7356666
0.226,0.1794
0.228,0.6749333
0.23,0.1848
0.232,0.7150666
0.234,0.1794
0.23600000000000002,0.7161332
0.23800000000000002,0.1761333
0.24,0.1815333
0.242,0.6749333
0.244,0.1804667
0.246,0.6879333
0.248,0.1750666
0.25,0.6283333
0.252,0.7095999
0.254,0.1761333
0.256,0.6380666
0.258,0.1837333
0.26,0.1815333
0.262,0.637
0.264,0.1815333
0.266,0.6564666
0.268,0.7237332
0.27,0.1826
0.272,0.7302666
0.274,0.1794
0.276,0.1804667
0.278,0.7095999
0.28,0.1869333
0.28200000000000003,0.7204666
0.28400000000000003,0.1761333
0.28600000000000003,0.7432666
0.28800000000000003,0.6586666
0.29,0.1804667
0.292,0.7226666
0.294,0.1794
0.296,0.6835999
0.298,0.1837333
0.3,0.6456666
0.302,0.1826
0.304,0.6424
0.306,0.1804667
0.308,0.1826
0.31,0.6250666
0.312,0.1772
0.314,0.6445999
0.316,0.1837333
0.318,0.6825333
0.32,0.7421333
0.322,0.1761333
0.324,0.7204666
0.326,0.1794
0.328,0.1794
0.33,0.7410666
0.332,0.7475999
0.334,0.1804667
0.336,0.7529999
0.338,0.1837333
0.34,0.1837333
0.342,0.7313333
0.34400000000000003,0.1761333
0.34600000000000003,0.7161332
0.34800000000000003,0.6283333
0.35000000000000003,0.1782666
0.352,0.6662666
0.354,0.1794
0.356,0.6402
0.358,0.1739333
0.36,0.1815333
0.362,0.6640666
0.364,0.1804667
0.366,0.6499999
0.368,0.1782666
0.37,0.7020666
0.372,0.6695333
0.374,0.1794
0.376,0.1782666
0.378,0.7540666
0.38,0.7529999
0.382,0.1804667
0.384,0.1794
0.386,0.7280666
0.388,0.1782666
