Time (s),Voltage (V),Frequency (Hz),Magnitude (dB)
-18.8,0.1157267,0.0,40.863391464044966
-18.78,0.1098,0.0,40.863391464044966
-18.76,0.1158333,0.0,40.863391464044966
-18.74,0.1099067,0.0,40.863391464044966
-18.72,0.11594,0.0,40.863391464044966
-18.7,0.1098,0.0,40.863391464044966
-18.68,0.1099067,0.0,40.863391464044966
-18.66,0.11594,0.0,40.863391464044966
-18.64,0.1158333,0.0,40.863391464044966
-18.62,0.1096933,0.0,40.863391464044966
-18.6,0.1156133,0.0,40.863391464044966
-18.58,0.1096933,0.0,40.863391464044966
-18.56,0.1157267,0.0,40.863391464044966
-18.54,0.1099067,0.0,40.863391464044966
-18.52,0.1156133,0.0,40.863391464044966
-18.5,0.1096933,0.0,40.863391464044966
-18.48,0.1158333,0.0,40.863391464044966
-18.46,0.1096933,0.0,40.863391464044966
-18.44,0.1098,0.0,40.863391464044966
-18.42,0.1157267,0.0,40.863391464044966
-18.4,0.10948,0.0,40.863391464044966
-18.38,0.11594,0.0,40.863391464044966
-18.36,0.1098,0.0,40.863391464044966
-18.34,0.11594,0.0,40.863391464044966
-18.32,0.1157267,0.0,40.863391464044966
-18.3,0.1095867,0.0,40.863391464044966
-18.28,0.1157267,0.0,40.863391464044966
-18.26,0.1096933,0.0,40.863391464044966
-18.24,0.1157267,0.0,40.863391464044966
-18.22,0.10926,0.0,40.863391464044966
-18.2,0.1157267,0.0,40.863391464044966
-18.18,0.1091533,0.0,40.863391464044966
-18.16,0.1157267,0.0,40.863391464044966
-18.14,0.1091533,0.0,40.863391464044966
-18.12,0.10926,0.0,40.863391464044966
-18.1,0.1156133,0.0,40.863391464044966
-18.08,0.1157267,0.0,40.863391464044966
-18.06,0.1084,0.0,40.863391464044966
-18.04,0.1154,0.0,40.863391464044966
-18.02,0.1088333,0.0,40.863391464044966
-18.0,0.1154,0.0,40.863391464044966
-17.98,0.1088333,0.0,40.863391464044966
-17.96,0.1151867,0.0,40.863391464044966
-17.94,0.1081867,0.0,40.863391464044966
-17.92,0.11508,0.0,40.863391464044966
-17.9,0.1086133,0.0,40.863391464044966
-17.88,0.1082933,0.0,40.863391464044966
-17.86,0.1152933,0.0,40.863391464044966
-17.84,0.1084,0.0,40.863391464044966
-17.82,0.1149733,0.0,40.863391464044966
-17.8,0.11486,0.0,40.863391464044966
-17.78,0.1079667,0.0,40.863391464044966
-17.759999999999998,0.1147533,0.0,40.863391464044966
-17.74,0.1081867,0.0,40.863391464044966
-17.72,0.10808,0.0,40.863391464044966
-17.7,0.11486,0.0,40.863391464044966
-17.68,0.11486,0.0,40.863391464044966
-17.66,0.10808,0.0,40.863391464044966
-17.64,0.1147533,0.0,40.863391464044966
-17.62,0.10786,0.0,40.863391464044966
-17.6,0.11454,0.0,40.863391464044966
-17.58,0.10808,0.0,40.863391464044966
-17.56,0.1143267,0.0,40.863391464044966
-17.54,0.10754,0.0,40.863391464044966
-17.52,0.1143267,0.0,40.863391464044966
-17.5,0.1076467,0.0,40.863391464044966
-17.48,0.11454,0.0,40.863391464044966
-17.46,0.1068933,0.0,40.863391464044966
-17.44,0.107,0.0,40.863391464044966
-17.42,0.1143267,0.0,40.863391464044966
-17.4,0.1142133,0.0,40.863391464044966
-17.38,0.107,0.0,40.863391464044966
-17.36,0.1141067,0.0,40.863391464044966
-17.34,0.1065667,0.0,40.863391464044966
-17.32,0.1138933,0.0,40.863391464044966
-17.3,0.107,0.0,40.863391464044966
-17.28,0.107,0.0,40.863391464044966
-17.259999999999998,0.1137867,0.0,40.863391464044966
-17.24,0.1065667,0.0,40.863391464044966
-17.22,0.1138933,0.0,40.863391464044966
-17.2,0.1132467,0.0,40.863391464044966
-17.18,0.1067867,0.0,40.863391464044966
-17.16,0.10668,0.0,40.863391464044966
-17.14,0.1135733,0.0,40.863391464044966
-17.12,0.1133533,0.0,40.863391464044966
-17.1,0.1063533,0.0,40.863391464044966
-17.08,0.1062467,0.0,40.863391464044966
-17.06,0.1135733,0.0,40.863391464044966
-17.04,0.11346,0.0,40.863391464044966
-17.02,0.1063533,0.0,40.863391464044966
-17.0,0.1133533,0.0,40.863391464044966
-16.98,0.1060333,0.0,40.863391464044966
-16.96,0.1130333,0.0,40.863391464044966
-16.94,0.10614,0.0,40.863391464044966
-16.92,0.1060333,0.0,40.863391464044966
-16.9,0.1128133,0.0,40.863391464044966
-16.88,0.1128133,0.0,40.863391464044966
-16.86,0.10592,0.0,40.863391464044966
-16.84,0.1060333,0.0,40.863391464044966
-16.82,0.1126,0.0,40.863391464044966
-16.8,0.1124933,0.0,40.863391464044966
-16.78,0.1060333,0.0,40.863391464044966
-16.759999999999998,0.1058133,0.0,40.863391464044966
-16.74,0.1129267,0.0,40.863391464044966
-16.72,0.11228,0.0,40.863391464044966
-16.7,0.1058133,0.0,40.863391464044966
-16.68,0.1126,0.0,40.863391464044966
-16.66,0.1057067,0.0,40.863391464044966
-16.64,0.1123867,0.0,40.863391464044966
-16.62,0.1058133,0.0,40.863391464044966
-16.6,0.1057067,0.0,40.863391464044966
-16.58,0.11228,0.0,40.863391464044966
-16.56,0.1121667,0.0,40.863391464044966
-16.54,0.1056,0.0,40.863391464044966
-16.52,0.1053867,0.0,40.863391464044966
-16.5,0.1118467,0.0,40.863391464044966
-16.48,0.1116333,0.0,40.863391464044966
-16.46,0.1051667,0.0,40.863391464044966
-16.44,0.1115267,0.0,40.863391464044966
-16.42,0.10506,0.0,40.863391464044966
-16.4,0.1115267,0.0,40.863391464044966
-16.38,0.10474,0.0,40.863391464044966
-16.36,0.10506,0.0,40.863391464044966
-16.34,0.1113067,0.0,40.863391464044966
-16.32,0.1113067,0.0,40.863391464044966
-16.3,0.1049533,0.0,40.863391464044966
-16.28,0.1113067,0.0,40.863391464044966
-16.259999999999998,0.1048467,0.0,40.863391464044966
-16.24,0.1114133,0.0,40.863391464044966
-16.22,0.1049533,0.0,40.863391464044966
-16.2,0.1048467,0.0,40.863391464044966
-16.18,0.1113067,0.0,40.863391464044966
-16.16,0.1049533,0.0,40.863391464044966
-16.14,0.1119533,0.0,40.863391464044966
-16.12,0.1049533,0.0,40.863391464044966
-16.1,0.1116333,0.0,40.863391464044966
-16.08,0.1046333,0.0,40.863391464044966
-16.06,0.11088,0.0,40.863391464044966
-16.04,0.1107667,0.0,40.863391464044966
-16.02,0.1048467,0.0,40.863391464044966
-16.0,0.11066,0.0,40.863391464044966
-15.98,0.1044133,0.0,40.863391464044966
-15.96,0.11034,0.0,40.863391464044966
-15.94,0.1043067,0.0,40.863391464044966
-15.92,0.11034,0.0,40.863391464044966
-15.9,0.1044133,0.0,40.863391464044966
-15.879999999999999,0.1102333,0.0,40.863391464044966
-15.86,0.1040933,0.0,40.863391464044966
-15.84,0.1043067,0.0,40.863391464044966
-15.82,0.1101267,0.0,40.863391464044966
-15.8,0.1043067,0.0,40.863391464044966
-15.780000000000001,0.1102333,0.0,40.863391464044966
-15.76,0.1043067,0.0,40.863391464044966
-15.74,0.1102333,0.0,40.863391464044966
-15.719999999999999,0.1102333,0.0,40.863391464044966
-15.7,0.1044133,0.0,40.863391464044966
-15.68,0.1043067,0.0,40.863391464044966
-15.66,0.1102333,0.0,40.863391464044966
-15.64,0.1043067,0.0,40.863391464044966
-15.620000000000001,0.1102333,0.0,40.863391464044966
-15.6,0.1044133,0.0,40.863391464044966
-15.58,0.1100133,0.0,40.863391464044966
-15.559999999999999,0.11034,0.0,40.863391464044966
-15.54,0.1043067,0.0,40.863391464044966
-15.52,0.1102333,0.0,40.863391464044966
-15.5,0.1042,0.0,40.863391464044966
-15.48,0.1043067,0.0,40.863391464044966
-15.46,0.1102333,0.0,40.863391464044966
-15.44,0.1099067,0.0,40.863391464044966
-15.42,0.1042,0.0,40.863391464044966
-15.399999999999999,0.1101267,0.0,40.863391464044966
-15.379999999999999,0.1040933,0.0,40.863391464044966
-15.36,0.1102333,0.0,40.863391464044966
-15.34,0.1042,0.0,40.863391464044966
-15.32,0.11034,0.0,40.863391464044966
-15.3,0.1039867,0.0,40.863391464044966
-15.280000000000001,0.1042,0.0,40.863391464044966
-15.26,0.1101267,0.0,40.863391464044966
-15.24,0.1037667,0.0,40.863391464044966
-15.219999999999999,0.1100133,0.0,40.863391464044966
-15.2,0.1096933,0.0,40.863391464044966
-15.18,0.1039867,0.0,40.863391464044966
-15.16,0.1040933,0.0,40.863391464044966
-15.14,0.1102333,0.0,40.863391464044966
-15.120000000000001,0.1040933,0.0,40.863391464044966
-15.1,0.1102333,0.0,40.863391464044966
-15.08,0.1040933,0.0,40.863391464044966
-15.059999999999999,0.1100133,0.0,40.863391464044966
-15.04,0.1038733,0.0,40.863391464044966
-15.02,0.1101267,0.0,40.863391464044966
-15.0,0.1102333,0.0,40.863391464044966
-14.98,0.1043067,0.0,40.863391464044966
-14.96,0.1042,0.0,40.863391464044966
-14.94,0.1100133,0.0,40.863391464044966
-14.92,0.11034,0.0,40.863391464044966
-14.899999999999999,0.1043067,0.0,40.863391464044966
-14.879999999999999,0.1044133,0.0,40.863391464044966
-14.86,0.1102333,0.0,40.863391464044966
-14.84,0.1044133,0.0,40.863391464044966
-14.82,0.11066,0.0,40.863391464044966
-14.8,0.1102333,0.0,40.863391464044966
-14.780000000000001,0.1044133,0.0,40.863391464044966
-14.76,0.1104467,0.0,40.863391464044966
-14.74,0.10474,0.0,40.863391464044966
-14.719999999999999,0.1104467,0.0,40.863391464044966
-14.7,0.10452,0.0,40.863391464044966
-14.68,0.1044133,0.0,40.863391464044966
-14.66,0.11066,0.0,40.863391464044966
-14.64,0.1110933,0.0,40.863391464044966
-14.620000000000001,0.1044133,0.0,40.863391464044966
-14.6,0.11088,0.0,40.863391464044966
-14.58,0.10474,0.0,40.863391464044966
-14.559999999999999,0.11066,0.0,40.863391464044966
-14.54,0.1049533,0.0,40.863391464044966
-14.52,0.1049533,0.0,40.863391464044966
-14.5,0.11088,0.0,40.863391464044966
-14.48,0.1114133,0.0,40.863391464044966
-14.46,0.1048467,0.0,40.863391464044966
-14.44,0.1051667,0.0,40.863391464044966
-14.42,0.11088,0.0,40.863391464044966
-14.399999999999999,0.1110933,0.0,40.863391464044966
-14.379999999999999,0.10506,0.0,40.863391464044966
-14.36,0.1053867,0.0,40.863391464044966
-14.34,0.1110933,0.0,40.863391464044966
-14.32,0.10474,0.0,40.863391464044966
-14.3,0.1115267,0.0,40.863391464044966
-14.280000000000001,0.1048467,0.0,40.863391464044966
-14.26,0.1116333,0.0,40.863391464044966
-14.24,0.10506,0.0,40.863391464044966
-14.219999999999999,0.1116333,0.0,40.863391464044966
-14.2,0.1049533,0.0,40.863391464044966
-14.18,0.1116333,0.0,40.863391464044966
-14.16,0.1051667,0.0,40.863391464044966
-14.14,0.1114133,0.0,40.863391464044966
-14.120000000000001,0.1115267,0.0,40.863391464044966
-14.1,0.1051667,0.0,40.863391464044966
-14.08,0.1113067,0.0,40.863391464044966
-14.059999999999999,0.1053867,0.0,40.863391464044966
-14.04,0.1115267,0.0,40.863391464044966
-14.02,0.1056,0.0,40.863391464044966
-14.0,0.1053867,0.0,40.863391464044966
-13.98,0.11228,0.0,40.863391464044966
-13.96,0.1060333,0.0,40.863391464044966
-13.94,0.1118467,0.0,40.863391464044966
-13.92,0.1057067,0.0,40.863391464044966
-13.899999999999999,0.1118467,0.0,40.863391464044966
-13.879999999999999,0.10592,0.0,40.863391464044966
-13.86,0.1119533,0.0,40.863391464044966
-13.84,0.1057067,0.0,40.863391464044966
-13.82,0.1124933,0.0,40.863391464044966
-13.8,0.1121667,0.0,40.863391464044966
-13.780000000000001,0.1060333,0.0,40.863391464044966
-13.76,0.1058133,0.0,40.863391464044966
-13.74,0.11228,0.0,40.863391464044966
-13.719999999999999,0.1057067,0.0,40.863391464044966
-13.7,0.1121667,0.0,40.863391464044966
-13.68,0.1123867,0.0,40.863391464044966
-13.66,0.10592,0.0,40.863391464044966
-13.64,0.1057067,0.0,40.863391464044966
-13.620000000000001,0.1121667,0.0,40.863391464044966
-13.6,0.1119533,0.0,40.863391464044966
-13.58,0.10614,0.0,40.863391464044966
-13.559999999999999,0.1057067,0.0,40.863391464044966
-13.54,0.11228,0.0,40.863391464044966
-13.52,0.1124933,0.0,40.863391464044966
-13.5,0.1054933,0.0,40.863391464044966
-13.48,0.1060333,0.0,40.863391464044966
-13.46,0.1119533,0.0,40.863391464044966
-13.44,0.1124933,0.0,40.863391464044966
-13.42,0.1054933,0.0,40.863391464044966
-13.399999999999999,0.10592,0.0,40.863391464044966
-13.379999999999999,0.11228,0.0,40.863391464044966
-13.36,0.1056,0.0,40.863391464044966
-13.34,0.11228,0.0,40.863391464044966
-13.32,0.1058133,0.0,40.863391464044966
-13.3,0.1121667,0.0,40.863391464044966
-13.280000000000001,0.1051667,0.0,40.863391464044966
-13.26,0.1126,0.0,40.863391464044966
-13.24,0.1056,0.0,40.863391464044966
-13.219999999999999,0.11206,0.0,40.863391464044966
-13.2,0.1057067,0.0,40.863391464044966
-13.18,0.1124933,0.0,40.863391464044966
-13.16,0.1121667,0.0,40.863391464044966
-13.14,0.1057067,0.0,40.863391464044966
-13.120000000000001,0.1057067,0.0,40.863391464044966
-13.1,0.1121667,0.0,40.863391464044966
-13.08,0.1053867,0.0,40.863391464044966
-13.059999999999999,0.1123867,0.0,40.863391464044966
-13.04,0.11206,0.0,40.863391464044966
-13.02,0.1049533,0.0,40.863391464044966
-13.0,0.1057067,0.0,40.863391464044966
-12.98,0.1118467,0.0,40.863391464044966
-12.96,0.1116333,0.0,40.863391464044966
-12.94,0.1057067,0.0,40.863391464044966
-12.92,0.1116333,0.0,40.863391464044966
-12.899999999999999,0.1056,0.0,40.863391464044966
-12.879999999999999,0.1054933,0.0,40.863391464044966
-12.86,0.1116333,0.0,40.863391464044966
-12.84,0.1054933,0.0,40.863391464044966
-12.82,0.1118467,0.0,40.863391464044966
-12.8,0.10506,0.0,40.863391464044966
-12.780000000000001,0.1116333,0.0,40.863391464044966
-12.76,0.1051667,0.0,40.863391464044966
-12.74,0.1116333,0.0,40.863391464044966
-12.719999999999999,0.1113067,0.0,40.863391464044966
-12.7,0.1051667,0.0,40.863391464044966
-12.68,0.1052733,0.0,40.863391464044966
-12.66,0.1116333,0.0,40.863391464044966
-12.64,0.1053867,0.0,40.863391464044966
-12.620000000000001,0.1113067,0.0,40.863391464044966
-12.6,0.1116333,0.0,40.863391464044966
-12.58,0.10506,0.0,40.863391464044966
-12.559999999999999,0.1110933,0.0,40.863391464044966
-12.54,0.1053867,0.0,40.863391464044966
-12.52,0.1051667,0.0,40.863391464044966
-12.5,0.1110933,0.0,40.863391464044966
-12.48,0.1110933,0.0,40.863391464044966
-12.46,0.1051667,0.0,40.863391464044966
-12.44,0.11088,0.0,40.863391464044966
-12.42,0.1049533,0.0,40.863391464044966
-12.399999999999999,0.1113067,0.0,40.863391464044966
-12.379999999999999,0.1049533,0.0,40.863391464044966
-12.36,0.1107667,0.0,40.863391464044966
-12.34,0.1048467,0.0,40.863391464044966
-12.32,0.1110933,0.0,40.863391464044966
-12.3,0.10506,0.0,40.863391464044966
-12.280000000000001,0.10474,0.0,40.863391464044966
-12.26,0.1115267,0.0,40.863391464044966
-12.24,0.1115267,0.0,40.863391464044966
-12.219999999999999,0.1046333,0.0,40.863391464044966
-12.2,0.1046333,0.0,40.863391464044966
-12.18,0.1116333,0.0,40.863391464044966
-12.16,0.1046333,0.0,40.863391464044966
-12.14,0.1114133,0.0,40.863391464044966
-12.120000000000001,0.1115267,0.0,40.863391464044966
-12.1,0.1046333,0.0,40.863391464044966
-12.08,0.1048467,0.0,40.863391464044966
-12.059999999999999,0.1109867,0.0,40.863391464044966
-12.04,0.1049533,0.0,40.863391464044966
-12.02,0.1114133,0.0,40.863391464044966
-12.0,0.1110933,0.0,40.863391464044966
-11.98,0.1052733,0.0,40.863391464044966
-11.959999999999999,0.1049533,0.0,40.863391464044966
-11.94,0.1114133,0.0,40.863391464044966
-11.92,0.1051667,0.0,40.863391464044966
-11.9,0.1113067,0.0,40.863391464044966
-11.879999999999999,0.1048467,0.0,40.863391464044966
-11.86,0.1112,0.0,40.863391464044966
-11.84,0.1110933,0.0,40.863391464044966
-11.82,0.1049533,0.0,40.863391464044966
-11.8,0.1113067,0.0,40.863391464044966
-11.78,0.1048467,0.0,40.863391464044966
-11.76,0.1049533,0.0,40.863391464044966
-11.74,0.1116333,0.0,40.863391464044966
-11.72,0.10474,0.0,40.863391464044966
-11.7,0.11174,0.0,40.863391464044966
-11.68,0.10452,0.0,40.863391464044966
-11.66,0.1115267,0.0,40.863391464044966
-11.64,0.1048467,0.0,40.863391464044966
-11.62,0.1116333,0.0,40.863391464044966
-11.6,0.1118467,0.0,40.863391464044966
-11.58,0.1048467,0.0,40.863391464044966
-11.56,0.1119533,0.0,40.863391464044966
-11.54,0.1051667,0.0,40.863391464044966
-11.52,0.1113067,0.0,40.863391464044966
-11.5,0.1053867,0.0,40.863391464044966
-11.48,0.1054933,0.0,40.863391464044966
-11.459999999999999,0.1114133,0.0,40.863391464044966
-11.44,0.1054933,0.0,40.863391464044966
-11.42,0.1114133,0.0,40.863391464044966
-11.4,0.1051667,0.0,40.863391464044966
-11.379999999999999,0.1115267,0.0,40.863391464044966
-11.36,0.1057067,0.0,40.863391464044966
-11.34,0.1116333,0.0,40.863391464044966
-11.32,0.1053867,0.0,40.863391464044966
-11.299999999999999,0.1119533,0.0,40.863391464044966
-11.28,0.10506,0.0,40.863391464044966
-11.26,0.11174,0.0,40.863391464044966
-11.24,0.1052733,0.0,40.863391464044966
-11.22,0.1118467,0.0,40.863391464044966
-11.2,0.1119533,0.0,40.863391464044966
-11.18,0.1048467,0.0,40.863391464044966
-11.16,0.1114133,0.0,40.863391464044966
-11.14,0.1051667,0.0,40.863391464044966
-11.12,0.11174,0.0,40.863391464044966
-11.1,0.1048467,0.0,40.863391464044966
-11.08,0.1114133,0.0,40.863391464044966
-11.06,0.1049533,0.0,40.863391464044966
-11.04,0.1046333,0.0,40.863391464044966
-11.02,0.1113067,0.0,40.863391464044966
-11.0,0.1116333,0.0,40.863391464044966
-10.98,0.1051667,0.0,40.863391464044966
-10.959999999999999,0.1051667,0.0,40.863391464044966
-10.94,0.1118467,0.0,40.863391464044966
-10.92,0.1113067,0.0,40.863391464044966
-10.9,0.1052733,0.0,40.863391464044966
-10.879999999999999,0.1049533,0.0,40.863391464044966
-10.86,0.1114133,0.0,40.863391464044966
-10.84,0.1114133,0.0,40.863391464044966
-10.82,0.1051667,0.0,40.863391464044966
-10.799999999999999,0.1049533,0.0,40.863391464044966
-10.78,0.1116333,0.0,40.863391464044966
-10.76,0.1116333,0.0,40.863391464044966
-10.74,0.1053867,0.0,40.863391464044966
-10.72,0.1119533,0.0,40.863391464044966
-10.7,0.1058133,0.0,40.863391464044966
-10.68,0.1116333,0.0,40.863391464044966
-10.66,0.1054933,0.0,40.863391464044966
-10.64,0.1053867,0.0,40.863391464044966
-10.62,0.1115267,0.0,40.863391464044966
-10.6,0.1114133,0.0,40.863391464044966
-10.58,0.1053867,0.0,40.863391464044966
-10.56,0.1116333,0.0,40.863391464044966
-10.54,0.1051667,0.0,40.863391464044966
-10.52,0.1114133,0.0,40.863391464044966
-10.5,0.10506,0.0,40.863391464044966
-10.48,0.1114133,0.0,40.863391464044966
-10.459999999999999,0.1048467,0.0,40.863391464044966
-10.44,0.1118467,0.0,40.863391464044966
-10.42,0.1048467,0.0,40.863391464044966
-10.4,0.1052733,0.0,40.863391464044966
-10.379999999999999,0.1115267,0.0,40.863391464044966
-10.36,0.1048467,0.0,40.863391464044966
-10.34,0.1116333,0.0,40.863391464044966
-10.32,0.10474,0.0,40.863391464044966
-10.299999999999999,0.1116333,0.0,40.863391464044966
-10.28,0.1116333,0.0,40.863391464044966
-10.26,0.1053867,0.0,40.863391464044966
-10.24,0.1054933,0.0,40.863391464044966
-10.22,0.11206,0.0,40.863391464044966
-10.2,0.1060333,0.0,40.863391464044966
-10.18,0.11228,0.0,40.863391464044966
-10.16,0.1056,0.0,40.863391464044966
-10.14,0.1128133,0.0,40.863391464044966
-10.12,0.10614,0.0,40.863391464044966
-10.1,0.1127067,0.0,40.863391464044966
-10.08,0.1128133,0.0,40.863391464044966
-10.06,0.1067867,0.0,40.863391464044966
-10.04,0.1132467,0.0,40.863391464044966
-10.02,0.10646,0.0,40.863391464044966
-10.0,0.1067867,0.0,40.863391464044966
-9.98,0.1132467,0.0,40.863391464044966
-9.959999999999999,0.10668,0.0,40.863391464044966
-9.94,0.1133533,0.0,40.863391464044966
-9.92,0.1132467,0.0,40.863391464044966
-9.9,0.107,0.0,40.863391464044966
-9.879999999999999,0.1135733,0.0,40.863391464044966
-9.86,0.10646,0.0,40.863391464044966
-9.84,0.107,0.0,40.863391464044966
-9.82,0.1142133,0.0,40.863391464044966
-9.799999999999999,0.10754,0.0,40.863391464044966
-9.78,0.1135733,0.0,40.863391464044966
-9.76,0.11346,0.0,40.863391464044966
-9.74,0.10754,0.0,40.863391464044966
-9.72,0.1077533,0.0,40.863391464044966
-9.7,0.1135733,0.0,40.863391464044966
-9.68,0.107,0.0,40.863391464044966
-9.66,0.1143267,0.0,40.863391464044966
-9.64,0.1137867,0.0,40.863391464044966
-9.62,0.1076467,0.0,40.863391464044966
-9.6,0.114,0.0,40.863391464044966
-9.58,0.10732,0.0,40.863391464044966
-9.56,0.114,0.0,40.863391464044966
-9.54,0.1074333,0.0,40.863391464044966
-9.52,0.1074333,0.0,40.863391464044966
-9.5,0.1144333,0.0,40.863391464044966
-9.48,0.1144333,0.0,40.863391464044966
-9.459999999999999,0.1076467,0.0,40.863391464044966
-9.44,0.1141067,0.0,40.863391464044966
-9.42,0.1079667,0.0,40.863391464044966
-9.4,0.10808,0.0,40.863391464044966
-9.379999999999999,0.1141067,0.0,40.863391464044966
-9.36,0.10786,0.0,40.863391464044966
-9.34,0.1143267,0.0,40.863391464044966
-9.32,0.1084,0.0,40.863391464044966
-9.299999999999999,0.1142133,0.0,40.863391464044966
-9.28,0.1081867,0.0,40.863391464044966
-9.26,0.1143267,0.0,40.863391464044966
-9.24,0.1079667,0.0,40.863391464044966
-9.22,0.1146467,0.0,40.863391464044966
-9.2,0.1081867,0.0,40.863391464044966
-9.18,0.1143267,0.0,40.863391464044966
-9.16,0.1084,0.0,40.863391464044966
-9.14,0.1146467,0.0,40.863391464044966
-9.12,0.1085067,0.0,40.863391464044966
-9.1,0.11454,0.0,40.863391464044966
-9.08,0.1086133,0.0,40.863391464044966
-9.06,0.1144333,0.0,40.863391464044966
-9.04,0.1082933,0.0,40.863391464044966
-9.02,0.11454,0.0,40.863391464044966
-9.0,0.1146467,0.0,40.863391464044966
-8.98,0.1086133,0.0,40.863391464044966
-8.959999999999999,0.1146467,0.0,40.863391464044966
-8.94,0.1088333,0.0,40.863391464044966
-8.92,0.1088333,0.0,40.863391464044966
-8.9,0.1147533,0.0,40.863391464044966
-8.879999999999999,0.11486,0.0,40.863391464044966
-8.86,0.10894,0.0,40.863391464044966
-8.84,0.1149733,0.0,40.863391464044966
-8.82,0.1090467,0.0,40.863391464044966
-8.799999999999999,0.10894,0.0,40.863391464044966
-8.78,0.1151867,0.0,40.863391464044966
-8.76,0.10926,0.0,40.863391464044966
-8.74,0.1151867,0.0,40.863391464044966
-8.72,0.10926,0.0,40.863391464044966
-8.7,0.11508,0.0,40.863391464044966
-8.68,0.10948,0.0,40.863391464044966
-8.66,0.1151867,0.0,40.863391464044966
-8.64,0.10894,0.0,40.863391464044966
-8.62,0.1152933,0.0,40.863391464044966
-8.6,0.1152933,0.0,40.863391464044966
-8.58,0.1095867,0.0,40.863391464044966
-8.56,0.10948,0.0,40.863391464044966
-8.54,0.1155067,0.0,40.863391464044966
-8.52,0.1151867,0.0,40.863391464044966
-8.5,0.10948,0.0,40.863391464044966
-8.48,0.1154,0.0,40.863391464044966
-8.459999999999999,0.10948,0.0,40.863391464044966
-8.44,0.10948,0.0,40.863391464044966
-8.42,0.1152933,0.0,40.863391464044966
-8.4,0.10926,0.0,40.863391464044966
-8.379999999999999,0.1154,0.0,40.863391464044966
-8.36,0.10926,0.0,40.863391464044966
-8.34,0.1154,0.0,40.863391464044966
-8.32,0.1152933,0.0,40.863391464044966
-8.299999999999999,0.10948,0.0,40.863391464044966
-8.28,0.1091533,0.0,40.863391464044966
-8.26,0.1154,0.0,40.863391464044966
-8.24,0.1095867,0.0,40.863391464044966
-8.22,0.1156133,0.0,40.863391464044966
-8.2,0.10948,0.0,40.863391464044966
-8.18,0.1157267,0.0,40.863391464044966
-8.16,0.10948,0.0,40.863391464044966
-8.14,0.1154,0.0,40.863391464044966
-8.12,0.1096933,0.0,40.863391464044966
-8.1,0.1156133,0.0,40.863391464044966
-8.08,0.1098,0.0,40.863391464044966
-8.06,0.1155067,0.0,40.863391464044966
-8.04,0.1154,0.0,40.863391464044966
-8.02,0.1096933,0.0,40.863391464044966
