Time (s),no_pump,pump_1557.4654nm,no_pump,pump_1557.3nm,pump_1557.6nm
0.0,1.1300263999999998,1.9921329999999997,0.041866666000000004,1.03898658,1.04287998
2e-05,1.1295464,2.0273598,0.035786664,0.9771734200000001,1.1874666
4e-05,1.12216,2.0034397999999998,0.046239996000000005,0.9684532599999999,1.2322932000000002
6.000000000000001e-05,1.1352266,2.0730662,0.03877333,0.81431992,1.1121066000000002
8e-05,1.1256266,2.0735198,0.037493330000000005,0.8051733000000001,1.0986402000000002
0.0001,1.1226133999999999,2.0413062,0.056266662,0.7211199400000001,0.92882652
0.00012000000000000002,1.1338932,2.0356531999999996,0.05621332999999999,0.7372266000000001,0.9192266
0.00014000000000000001,1.12608,2.0626396,0.033599996,0.8970132599999999,0.80562658
0.00016,1.1203998,2.0351998,0.04621333,0.8935199199999999,0.8456532400000001
0.00018,1.1256266,2.0034397999999998,0.042719997999999995,1.04901344,1.03464012
0.0002,1.1207998,2.0125596000000003,0.06015999600000001,1.0733867199999998,1.03242664
0.00022,1.1265068,2.0334931999999997,0.03621333,0.9971733800000001,1.1713602
0.00024000000000000003,1.1182132,2.0142928,0.04143999799999999,0.98456002,1.21184
0.00026000000000000003,1.1191200000000001,2.093973,0.04581333,0.8351999400000001,1.07992004
0.00028000000000000003,1.1147198,2.0970664,0.046213328,0.8295465799999999,1.07512018
0.00030000000000000003,1.1051733999999998,2.078773,0.040586664,0.7228799200000001,0.9187999399999999
0.00032,1.10992,2.0722398,0.047946664,0.74117328,0.90965326
0.00034,1.10296,2.1096796,0.044906666000000005,0.91794654,0.78858662
0.00036,1.1025867999999999,2.0787465999999997,0.03879999599999999,0.9214399,0.8269332800000001
0.00038,1.0990666,2.0547998,0.057999998,1.06512012,1.01197322
0.0004,1.1012266,2.0678663999999998,0.03445333,1.0959999999999999,1.02066656
0.00042,1.0960265999999999,2.0883464000000003,0.063653332,1.02240004,1.1609066000000001
0.00044,1.0956,2.0648262,0.045786662,1.00543998,1.1900798
0.00046,1.1051731999999999,2.1283732,0.051013328000000004,0.8543732799999999,1.09645324
0.00048000000000000007,1.0960265999999999,2.1393066000000003,0.044453328,0.8325865800000001,1.0768799999999998
0.0005,1.1090932000000002,2.1026934,0.054959996,0.7538132599999999,0.9088000200000002
0.0005200000000000001,1.0964802,2.0944534,0.04885333,0.75813326,0.8991998999999999
0.00054,1.1034136,2.1179464,0.05055999600000001,0.90791992,0.7864799199999999
0.0005600000000000001,1.0903466,2.0839996,0.05757333,0.9087465800000001,0.8295465799999999
0.00058,1.10952,2.0443464,0.040986662,1.0254664999999998,1.0028266
