Time (s),Voltage (V),Frequency (Hz),Magnitude (dB)
-1.886,0.1091533,0.0,41.92694795802578
-1.884,0.10926,0.0,41.92694795802578
-1.882,0.1489,0.0,41.92694795802578
-1.88,0.1445933,0.0,41.92694795802578
-1.8780000000000001,0.1091533,0.0,41.92694795802578
-1.876,0.1090467,0.0,41.92694795802578
-1.874,0.1440533,0.0,41.92694795802578
-1.8719999999999999,0.1454533,0.0,41.92694795802578
-1.87,0.1112,0.0,41.92694795802578
-1.8679999999999999,0.11508,0.0,41.92694795802578
-1.866,0.1091533,0.0,41.92694795802578
-1.8639999999999999,0.10926,0.0,41.92694795802578
-1.862,0.1447,0.0,41.92694795802578
-1.8599999999999999,0.14276,0.0,41.92694795802578
-1.858,0.1091533,0.0,41.92694795802578
-1.8559999999999999,0.1091533,0.0,41.92694795802578
-1.854,0.1485733,0.0,41.92694795802578
-1.852,0.1461,0.0,41.92694795802578
-1.85,0.1113067,0.0,41.92694795802578
-1.848,0.1152933,0.0,41.92694795802578
-1.846,0.1090467,0.0,41.92694795802578
-1.844,0.1093667,0.0,41.92694795802578
-1.842,0.1456667,0.0,41.92694795802578
-1.84,0.1466333,0.0,41.92694795802578
-1.838,0.1090467,0.0,41.92694795802578
-1.836,0.10894,0.0,41.92694795802578
-1.834,0.1453467,0.0,41.92694795802578
-1.832,0.1468533,0.0,41.92694795802578
-1.83,0.1110933,0.0,41.92694795802578
-1.828,0.11508,0.0,41.92694795802578
-1.826,0.10894,0.0,41.92694795802578
-1.824,0.1093667,0.0,41.92694795802578
-1.822,0.1457733,0.0,41.92694795802578
-1.82,0.1443733,0.0,41.92694795802578
-1.818,0.1091533,0.0,41.92694795802578
-1.816,0.10894,0.0,41.92694795802578
-1.814,0.1449133,0.0,41.92694795802578
-1.812,0.1448067,0.0,41.92694795802578
-1.81,0.1113067,0.0,41.92694795802578
-1.808,0.1151867,0.0,41.92694795802578
-1.806,0.1086133,0.0,41.92694795802578
-1.804,0.10926,0.0,41.92694795802578
-1.802,0.14588,0.0,41.92694795802578
-1.8,0.14556,0.0,41.92694795802578
-1.798,0.10894,0.0,41.92694795802578
-1.796,0.10894,0.0,41.92694795802578
-1.794,0.1439467,0.0,41.92694795802578
-1.792,0.1479267,0.0,41.92694795802578
-1.79,0.1105533,0.0,41.92694795802578
-1.788,0.1147533,0.0,41.92694795802578
-1.786,0.10894,0.0,41.92694795802578
-1.784,0.10894,0.0,41.92694795802578
-1.782,0.14588,0.0,41.92694795802578
-1.78,0.1453467,0.0,41.92694795802578
-1.778,0.10894,0.0,41.92694795802578
-1.776,0.10872,0.0,41.92694795802578
-1.774,0.14448,0.0,41.92694795802578
-1.772,0.1473933,0.0,41.92694795802578
-1.77,0.11088,0.0,41.92694795802578
-1.768,0.11486,0.0,41.92694795802578
-1.766,0.10872,0.0,41.92694795802578
-1.764,0.10926,0.0,41.92694795802578
-1.762,0.1495467,0.0,41.92694795802578
-1.76,0.14782,0.0,41.92694795802578
-1.758,0.10894,0.0,41.92694795802578
-1.756,0.10894,0.0,41.92694795802578
-1.754,0.1447,0.0,41.92694795802578
-1.752,0.14556,0.0,41.92694795802578
-1.75,0.1110933,0.0,41.92694795802578
-1.748,0.1146467,0.0,41.92694795802578
-1.746,0.10872,0.0,41.92694795802578
-1.744,0.1091533,0.0,41.92694795802578
-1.742,0.14556,0.0,41.92694795802578
-1.74,0.1454533,0.0,41.92694795802578
-1.738,0.1090467,0.0,41.92694795802578
-1.736,0.10894,0.0,41.92694795802578
-1.734,0.1437267,0.0,41.92694795802578
-1.732,0.1461,0.0,41.92694795802578
-1.73,0.1112,0.0,41.92694795802578
-1.728,0.1147533,0.0,41.92694795802578
-1.726,0.10872,0.0,41.92694795802578
-1.724,0.10894,0.0,41.92694795802578
-1.722,0.14502,0.0,41.92694795802578
-1.72,0.14448,0.0,41.92694795802578
-1.718,0.10894,0.0,41.92694795802578
-1.716,0.10872,0.0,41.92694795802578
-1.714,0.14416,0.0,41.92694795802578
-1.712,0.1461,0.0,41.92694795802578
-1.71,0.11088,0.0,41.92694795802578
-1.708,0.1147533,0.0,41.92694795802578
-1.706,0.1086133,0.0,41.92694795802578
-1.704,0.1091533,0.0,41.92694795802578
-1.702,0.1461,0.0,41.92694795802578
-1.7,0.1445933,0.0,41.92694795802578
-1.698,0.10894,0.0,41.92694795802578
-1.696,0.1088333,0.0,41.92694795802578
-1.694,0.1468533,0.0,41.92694795802578
-1.692,0.1467467,0.0,41.92694795802578
-1.69,0.11088,0.0,41.92694795802578
-1.688,0.1146467,0.0,41.92694795802578
-1.686,0.10872,0.0,41.92694795802578
-1.684,0.10872,0.0,41.92694795802578
-1.682,0.14642,0.0,41.92694795802578
-1.68,0.1447,0.0,41.92694795802578
-1.678,0.10872,0.0,41.92694795802578
-1.676,0.1086133,0.0,41.92694795802578
-1.674,0.1447,0.0,41.92694795802578
-1.672,0.14642,0.0,41.92694795802578
-1.67,0.11088,0.0,41.92694795802578
-1.668,0.11486,0.0,41.92694795802578
-1.666,0.1088333,0.0,41.92694795802578
-1.664,0.10872,0.0,41.92694795802578
-1.662,0.14696,0.0,41.92694795802578
-1.66,0.1473933,0.0,41.92694795802578
-1.658,0.10872,0.0,41.92694795802578
-1.656,0.1086133,0.0,41.92694795802578
-1.654,0.14556,0.0,41.92694795802578
-1.652,0.1466333,0.0,41.92694795802578
-1.65,0.1109867,0.0,41.92694795802578
-1.6480000000000001,0.1146467,0.0,41.92694795802578
-1.646,0.1081867,0.0,41.92694795802578
-1.6440000000000001,0.10894,0.0,41.92694795802578
-1.642,0.15008,0.0,41.92694795802578
-1.6400000000000001,0.1454533,0.0,41.92694795802578
-1.638,0.10872,0.0,41.92694795802578
-1.6360000000000001,0.1086133,0.0,41.92694795802578
-1.634,0.1451267,0.0,41.92694795802578
-1.6320000000000001,0.14642,0.0,41.92694795802578
-1.63,0.11088,0.0,41.92694795802578
-1.6280000000000001,0.1146467,0.0,41.92694795802578
-1.626,0.1086133,0.0,41.92694795802578
-1.624,0.1086133,0.0,41.92694795802578
-1.6219999999999999,0.1473933,0.0,41.92694795802578
-1.62,0.1476067,0.0,41.92694795802578
-1.6179999999999999,0.10872,0.0,41.92694795802578
-1.616,0.10872,0.0,41.92694795802578
-1.6139999999999999,0.1448067,0.0,41.92694795802578
-1.612,0.1496533,0.0,41.92694795802578
-1.6099999999999999,0.11088,0.0,41.92694795802578
-1.608,0.10872,0.0,41.92694795802578
-1.6059999999999999,0.11454,0.0,41.92694795802578
-1.604,0.1088333,0.0,41.92694795802578
-1.6019999999999999,0.14836,0.0,41.92694795802578
-1.6,0.1448067,0.0,41.92694795802578
-1.5979999999999999,0.1086133,0.0,41.92694795802578
-1.596,0.1084,0.0,41.92694795802578
-1.5939999999999999,0.1479267,0.0,41.92694795802578
-1.592,0.1466333,0.0,41.92694795802578
-1.5899999999999999,0.1107667,0.0,41.92694795802578
-1.588,0.1146467,0.0,41.92694795802578
-1.5859999999999999,0.1086133,0.0,41.92694795802578
-1.584,0.10872,0.0,41.92694795802578
-1.582,0.14502,0.0,41.92694795802578
-1.58,0.1457733,0.0,41.92694795802578
-1.578,0.1086133,0.0,41.92694795802578
-1.576,0.1082933,0.0,41.92694795802578
-1.574,0.14362,0.0,41.92694795802578
-1.572,0.1462067,0.0,41.92694795802578
-1.57,0.11088,0.0,41.92694795802578
-1.568,0.11486,0.0,41.92694795802578
-1.566,0.1086133,0.0,41.92694795802578
-1.564,0.10894,0.0,41.92694795802578
-1.562,0.14448,0.0,41.92694795802578
-1.56,0.1448067,0.0,41.92694795802578
-1.558,0.1085067,0.0,41.92694795802578
-1.556,0.1086133,0.0,41.92694795802578
-1.554,0.1462067,0.0,41.92694795802578
-1.552,0.14502,0.0,41.92694795802578
-1.55,0.1105533,0.0,41.92694795802578
-1.548,0.1144333,0.0,41.92694795802578
-1.546,0.1086133,0.0,41.92694795802578
-1.544,0.1084,0.0,41.92694795802578
-1.542,0.1449133,0.0,41.92694795802578
-1.54,0.1451267,0.0,41.92694795802578
-1.538,0.1082933,0.0,41.92694795802578
-1.536,0.1086133,0.0,41.92694795802578
-1.534,0.1442667,0.0,41.92694795802578
-1.532,0.1462067,0.0,41.92694795802578
-1.53,0.1101267,0.0,41.92694795802578
-1.528,0.11454,0.0,41.92694795802578
-1.526,0.1085067,0.0,41.92694795802578
-1.524,0.10872,0.0,41.92694795802578
-1.522,0.1448067,0.0,41.92694795802578
-1.52,0.1442667,0.0,41.92694795802578
-1.518,0.1086133,0.0,41.92694795802578
-1.516,0.1085067,0.0,41.92694795802578
-1.514,0.14556,0.0,41.92694795802578
-1.512,0.1456667,0.0,41.92694795802578
-1.51,0.1107667,0.0,41.92694795802578
-1.508,0.11454,0.0,41.92694795802578
-1.506,0.1081867,0.0,41.92694795802578
-1.504,0.10872,0.0,41.92694795802578
-1.502,0.1466333,0.0,41.92694795802578
-1.5,0.1466333,0.0,41.92694795802578
-1.498,0.1084,0.0,41.92694795802578
-1.496,0.1085067,0.0,41.92694795802578
-1.494,0.1466333,0.0,41.92694795802578
-1.492,0.1479267,0.0,41.92694795802578
-1.49,0.1107667,0.0,41.92694795802578
-1.488,0.11454,0.0,41.92694795802578
-1.486,0.1084,0.0,41.92694795802578
-1.484,0.1086133,0.0,41.92694795802578
-1.482,0.1468533,0.0,41.92694795802578
-1.48,0.1453467,0.0,41.92694795802578
-1.478,0.1085067,0.0,41.92694795802578
-1.476,0.1084,0.0,41.92694795802578
-1.474,0.1448067,0.0,41.92694795802578
-1.472,0.1466333,0.0,41.92694795802578
-1.47,0.11034,0.0,41.92694795802578
-1.468,0.11454,0.0,41.92694795802578
-1.466,0.1084,0.0,41.92694795802578
-1.464,0.1086133,0.0,41.92694795802578
-1.462,0.1456667,0.0,41.92694795802578
-1.46,0.1438333,0.0,41.92694795802578
-1.458,0.1086133,0.0,41.92694795802578
-1.456,0.1085067,0.0,41.92694795802578
-1.454,0.1434067,0.0,41.92694795802578
-1.452,0.1470667,0.0,41.92694795802578
-1.45,0.1107667,0.0,41.92694795802578
-1.448,0.1144333,0.0,41.92694795802578
-1.446,0.1085067,0.0,41.92694795802578
-1.444,0.1086133,0.0,41.92694795802578
-1.442,0.14728,0.0,41.92694795802578
-1.44,0.1473933,0.0,41.92694795802578
-1.438,0.1086133,0.0,41.92694795802578
-1.436,0.1084,0.0,41.92694795802578
-1.434,0.14696,0.0,41.92694795802578
-1.432,0.1475,0.0,41.92694795802578
-1.43,0.1107667,0.0,41.92694795802578
-1.428,0.1143267,0.0,41.92694795802578
-1.426,0.1085067,0.0,41.92694795802578
-1.424,0.1084,0.0,41.92694795802578
-1.4220000000000002,0.1463133,0.0,41.92694795802578
-1.42,0.1471733,0.0,41.92694795802578
-1.4180000000000001,0.1086133,0.0,41.92694795802578
-1.416,0.1085067,0.0,41.92694795802578
-1.4140000000000001,0.1463133,0.0,41.92694795802578
-1.412,0.1477133,0.0,41.92694795802578
-1.4100000000000001,0.1109867,0.0,41.92694795802578
-1.408,0.11454,0.0,41.92694795802578
-1.4060000000000001,0.1086133,0.0,41.92694795802578
-1.404,0.10872,0.0,41.92694795802578
-1.4020000000000001,0.1451267,0.0,41.92694795802578
-1.4,0.1452333,0.0,41.92694795802578
-1.3980000000000001,0.10872,0.0,41.92694795802578
-1.396,0.1084,0.0,41.92694795802578
-1.3940000000000001,0.1481467,0.0,41.92694795802578
-1.392,0.1526667,0.0,41.92694795802578
-1.3900000000000001,0.11088,0.0,41.92694795802578
-1.388,0.1146467,0.0,41.92694795802578
-1.3860000000000001,0.1085067,0.0,41.92694795802578
-1.384,0.1085067,0.0,41.92694795802578
-1.3820000000000001,0.1445933,0.0,41.92694795802578
-1.38,0.1452333,0.0,41.92694795802578
-1.3780000000000001,0.1086133,0.0,41.92694795802578
-1.376,0.10872,0.0,41.92694795802578
-1.374,0.1456667,0.0,41.92694795802578
-1.3719999999999999,0.1475,0.0,41.92694795802578
-1.37,0.1105533,0.0,41.92694795802578
-1.3679999999999999,0.1146467,0.0,41.92694795802578
-1.366,0.1086133,0.0,41.92694795802578
-1.3639999999999999,0.10872,0.0,41.92694795802578
-1.362,0.1457733,0.0,41.92694795802578
-1.3599999999999999,0.1457733,0.0,41.92694795802578
-1.358,0.10872,0.0,41.92694795802578
-1.3559999999999999,0.1085067,0.0,41.92694795802578
-1.354,0.14642,0.0,41.92694795802578
-1.3519999999999999,0.14556,0.0,41.92694795802578
-1.35,0.11088,0.0,41.92694795802578
-1.3479999999999999,0.1147533,0.0,41.92694795802578
-1.346,0.1086133,0.0,41.92694795802578
-1.3439999999999999,0.10872,0.0,41.92694795802578
-1.342,0.1452333,0.0,41.92694795802578
-1.3399999999999999,0.1473933,0.0,41.92694795802578
-1.338,0.1085067,0.0,41.92694795802578
-1.3359999999999999,0.1084,0.0,41.92694795802578
-1.334,0.14804,0.0,41.92694795802578
-1.3319999999999999,0.1473933,0.0,41.92694795802578
-1.33,0.11088,0.0,41.92694795802578
-1.3279999999999998,0.11486,0.0,41.92694795802578
-1.326,0.1086133,0.0,41.92694795802578
-1.3239999999999998,0.10872,0.0,41.92694795802578
-1.322,0.1466333,0.0,41.92694795802578
-1.3199999999999998,0.1466333,0.0,41.92694795802578
-1.318,0.1086133,0.0,41.92694795802578
-1.3159999999999998,0.1088333,0.0,41.92694795802578
-1.314,0.1487933,0.0,41.92694795802578
-1.3119999999999998,0.1462067,0.0,41.92694795802578
-1.31,0.1105533,0.0,41.92694795802578
-1.3079999999999998,0.1147533,0.0,41.92694795802578
-1.306,0.10872,0.0,41.92694795802578
-1.3039999999999998,0.1088333,0.0,41.92694795802578
-1.302,0.14448,0.0,41.92694795802578
-1.2999999999999998,0.1457733,0.0,41.92694795802578
-1.298,0.10894,0.0,41.92694795802578
-1.296,0.10872,0.0,41.92694795802578
-1.294,0.1452333,0.0,41.92694795802578
-1.292,0.14502,0.0,41.92694795802578
-1.29,0.1109867,0.0,41.92694795802578
-1.288,0.11486,0.0,41.92694795802578
-1.286,0.1088333,0.0,41.92694795802578
-1.284,0.10894,0.0,41.92694795802578
-1.282,0.1487933,0.0,41.92694795802578
-1.28,0.1448067,0.0,41.92694795802578
-1.278,0.1088333,0.0,41.92694795802578
-1.276,0.10894,0.0,41.92694795802578
-1.274,0.1452333,0.0,41.92694795802578
-1.272,0.14556,0.0,41.92694795802578
-1.27,0.1109867,0.0,41.92694795802578
-1.268,0.1146467,0.0,41.92694795802578
-1.266,0.1088333,0.0,41.92694795802578
-1.264,0.1091533,0.0,41.92694795802578
-1.262,0.14696,0.0,41.92694795802578
-1.26,0.1428667,0.0,41.92694795802578
-1.258,0.1091533,0.0,41.92694795802578
-1.256,0.1090467,0.0,41.92694795802578
-1.254,0.1461,0.0,41.92694795802578
-1.252,0.1479267,0.0,41.92694795802578
-1.25,0.1113067,0.0,41.92694795802578
-1.248,0.11508,0.0,41.92694795802578
-1.246,0.10894,0.0,41.92694795802578
-1.244,0.10926,0.0,41.92694795802578
-1.242,0.14588,0.0,41.92694795802578
-1.24,0.1437267,0.0,41.92694795802578
-1.238,0.10894,0.0,41.92694795802578
-1.236,0.10872,0.0,41.92694795802578
-1.234,0.14416,0.0,41.92694795802578
-1.232,0.15342,0.0,41.92694795802578
-1.23,0.1114133,0.0,41.92694795802578
-1.228,0.11508,0.0,41.92694795802578
-1.226,0.1088333,0.0,41.92694795802578
-1.224,0.10926,0.0,41.92694795802578
-1.222,0.1468533,0.0,41.92694795802578
-1.22,0.1475,0.0,41.92694795802578
-1.218,0.1091533,0.0,41.92694795802578
-1.216,0.10894,0.0,41.92694795802578
-1.214,0.14416,0.0,41.92694795802578
-1.212,0.14588,0.0,41.92694795802578
-1.21,0.1112,0.0,41.92694795802578
-1.208,0.1151867,0.0,41.92694795802578
-1.206,0.1091533,0.0,41.92694795802578
-1.204,0.1091533,0.0,41.92694795802578
-1.202,0.1461,0.0,41.92694795802578
-1.2,0.14642,0.0,41.92694795802578
-1.198,0.1091533,0.0,41.92694795802578
-1.196,0.10894,0.0,41.92694795802578
-1.194,0.14556,0.0,41.92694795802578
-1.192,0.1456667,0.0,41.92694795802578
-1.19,0.11088,0.0,41.92694795802578
-1.188,0.11508,0.0,41.92694795802578
-1.186,0.1091533,0.0,41.92694795802578
-1.184,0.1091533,0.0,41.92694795802578
-1.182,0.14696,0.0,41.92694795802578
-1.18,0.1445933,0.0,41.92694795802578
-1.178,0.10926,0.0,41.92694795802578
-1.176,0.10926,0.0,41.92694795802578
-1.174,0.14502,0.0,41.92694795802578
-1.172,0.14588,0.0,41.92694795802578
-1.17,0.1110933,0.0,41.92694795802578
-1.168,0.11508,0.0,41.92694795802578
-1.166,0.1090467,0.0,41.92694795802578
-1.1640000000000001,0.1090467,0.0,41.92694795802578
-1.162,0.14502,0.0,41.92694795802578
-1.1600000000000001,0.1442667,0.0,41.92694795802578
-1.158,0.1090467,0.0,41.92694795802578
-1.1560000000000001,0.10926,0.0,41.92694795802578
-1.154,0.14362,0.0,41.92694795802578
-1.1520000000000001,0.14502,0.0,41.92694795802578
-1.15,0.1115267,0.0,41.92694795802578
-1.1480000000000001,0.1151867,0.0,41.92694795802578
-1.146,0.10894,0.0,41.92694795802578
-1.1440000000000001,0.1091533,0.0,41.92694795802578
-1.142,0.1457733,0.0,41.92694795802578
-1.1400000000000001,0.1451267,0.0,41.92694795802578
-1.138,0.10926,0.0,41.92694795802578
-1.1360000000000001,0.1091533,0.0,41.92694795802578
-1.134,0.1443733,0.0,41.92694795802578
-1.1320000000000001,0.1485733,0.0,41.92694795802578
-1.13,0.11088,0.0,41.92694795802578
-1.1280000000000001,0.1151867,0.0,41.92694795802578
-1.126,0.1091533,0.0,41.92694795802578
-1.124,0.1093667,0.0,41.92694795802578
-1.1219999999999999,0.14782,0.0,41.92694795802578
-1.12,0.1479267,0.0,41.92694795802578
-1.1179999999999999,0.1091533,0.0,41.92694795802578
-1.116,0.1091533,0.0,41.92694795802578
-1.1139999999999999,0.1471733,0.0,41.92694795802578
-1.112,0.1470667,0.0,41.92694795802578
-1.1099999999999999,0.1114133,0.0,41.92694795802578
-1.108,0.1151867,0.0,41.92694795802578
-1.1059999999999999,0.1091533,0.0,41.92694795802578
-1.104,0.10926,0.0,41.92694795802578
-1.1019999999999999,0.1477133,0.0,41.92694795802578
-1.1,0.1447,0.0,41.92694795802578
-1.0979999999999999,0.10926,0.0,41.92694795802578
-1.096,0.10926,0.0,41.92694795802578
-1.0939999999999999,0.1439467,0.0,41.92694795802578
-1.092,0.1453467,0.0,41.92694795802578
-1.0899999999999999,0.1114133,0.0,41.92694795802578
-1.088,0.1152933,0.0,41.92694795802578
-1.0859999999999999,0.1093667,0.0,41.92694795802578
-1.084,0.10948,0.0,41.92694795802578
-1.0819999999999999,0.14804,0.0,41.92694795802578
-1.08,0.14556,0.0,41.92694795802578
-1.0779999999999998,0.1093667,0.0,41.92694795802578
-1.076,0.10926,0.0,41.92694795802578
-1.0739999999999998,0.14556,0.0,41.92694795802578
-1.072,0.1499733,0.0,41.92694795802578
-1.0699999999999998,0.1116333,0.0,41.92694795802578
-1.068,0.1151867,0.0,41.92694795802578
-1.0659999999999998,0.10926,0.0,41.92694795802578
-1.064,0.1095867,0.0,41.92694795802578
-1.0619999999999998,0.1456667,0.0,41.92694795802578
-1.06,0.1481467,0.0,41.92694795802578
-1.0579999999999998,0.10948,0.0,41.92694795802578
-1.056,0.1093667,0.0,41.92694795802578
-1.0539999999999998,0.1457733,0.0,41.92694795802578
-1.052,0.1482533,0.0,41.92694795802578
-1.0499999999999998,0.1116333,0.0,41.92694795802578
-1.048,0.1152933,0.0,41.92694795802578
-1.0459999999999998,0.10948,0.0,41.92694795802578
-1.044,0.1093667,0.0,41.92694795802578
-1.0419999999999998,0.1466333,0.0,41.92694795802578
-1.04,0.1453467,0.0,41.92694795802578
-1.038,0.1093667,0.0,41.92694795802578
-1.036,0.1093667,0.0,41.92694795802578
-1.034,0.1466333,0.0,41.92694795802578
-1.032,0.1475,0.0,41.92694795802578
-1.03,0.1116333,0.0,41.92694795802578
-1.028,0.1154,0.0,41.92694795802578
-1.026,0.1093667,0.0,41.92694795802578
-1.024,0.1095867,0.0,41.92694795802578
-1.022,0.1487933,0.0,41.92694795802578
-1.02,0.14696,0.0,41.92694795802578
-1.018,0.1095867,0.0,41.92694795802578
-1.016,0.1093667,0.0,41.92694795802578
-1.014,0.14556,0.0,41.92694795802578
-1.012,0.1467467,0.0,41.92694795802578
-1.01,0.1118467,0.0,41.92694795802578
-1.008,0.1156133,0.0,41.92694795802578
-1.006,0.10926,0.0,41.92694795802578
-1.004,0.1098,0.0,41.92694795802578
-1.002,0.14782,0.0,41.92694795802578
-1.0,0.1454533,0.0,41.92694795802578
-0.998,0.10948,0.0,41.92694795802578
-0.996,0.10948,0.0,41.92694795802578
-0.994,0.1461,0.0,41.92694795802578
-0.992,0.1491133,0.0,41.92694795802578
-0.99,0.1118467,0.0,41.92694795802578
-0.988,0.1156133,0.0,41.92694795802578
-0.986,0.10948,0.0,41.92694795802578
-0.984,0.10948,0.0,41.92694795802578
-0.982,0.14588,0.0,41.92694795802578
-0.98,0.14782,0.0,41.92694795802578
-0.978,0.10948,0.0,41.92694795802578
-0.976,0.10926,0.0,41.92694795802578
-0.974,0.1468533,0.0,41.92694795802578
-0.972,0.1457733,0.0,41.92694795802578
-0.97,0.1116333,0.0,41.92694795802578
-0.968,0.1156133,0.0,41.92694795802578
-0.966,0.10948,0.0,41.92694795802578
-0.964,0.1098,0.0,41.92694795802578
-0.962,0.1448067,0.0,41.92694795802578
-0.96,0.1454533,0.0,41.92694795802578
-0.958,0.1098,0.0,41.92694795802578
-0.956,0.1095867,0.0,41.92694795802578
-0.954,0.1447,0.0,41.92694795802578
-0.952,0.1479267,0.0,41.92694795802578
-0.95,0.1118467,0.0,41.92694795802578
-0.948,0.1157267,0.0,41.92694795802578
-0.946,0.1093667,0.0,41.92694795802578
-0.944,0.1096933,0.0,41.92694795802578
-0.942,0.1456667,0.0,41.92694795802578
-0.94,0.1457733,0.0,41.92694795802578
-0.938,0.1095867,0.0,41.92694795802578
-0.9359999999999999,0.1096933,0.0,41.92694795802578
-0.9339999999999999,0.1468533,0.0,41.92694795802578
-0.9319999999999999,0.1467467,0.0,41.92694795802578
-0.9299999999999999,0.1119533,0.0,41.92694795802578
-0.9279999999999999,0.1156133,0.0,41.92694795802578
-0.9259999999999999,0.1095867,0.0,41.92694795802578
-0.9239999999999999,0.1096933,0.0,41.92694795802578
-0.9219999999999999,0.1437267,0.0,41.92694795802578
-0.9199999999999999,0.1452333,0.0,41.92694795802578
-0.9179999999999999,0.1098,0.0,41.92694795802578
-0.9159999999999999,0.10948,0.0,41.92694795802578
-0.9139999999999999,0.14308,0.0,41.92694795802578
-0.9119999999999999,0.1457733,0.0,41.92694795802578
-0.9099999999999999,0.1116333,0.0,41.92694795802578
-0.9079999999999999,0.1154,0.0,41.92694795802578
-0.9059999999999999,0.1095867,0.0,41.92694795802578
-0.9039999999999999,0.1098,0.0,41.92694795802578
-0.9019999999999999,0.1451267,0.0,41.92694795802578
-0.8999999999999999,0.1448067,0.0,41.92694795802578
-0.8979999999999999,0.1098,0.0,41.92694795802578
-0.8959999999999999,0.1096933,0.0,41.92694795802578
-0.8939999999999999,0.14448,0.0,41.92694795802578
-0.8919999999999999,0.1452333,0.0,41.92694795802578
-0.8899999999999999,0.1119533,0.0,41.92694795802578
-0.8879999999999999,0.1158333,0.0,41.92694795802578
-0.8859999999999999,0.10948,0.0,41.92694795802578
-0.8839999999999999,0.1098,0.0,41.92694795802578
-0.8819999999999999,0.1479267,0.0,41.92694795802578
-0.8799999999999999,0.1431867,0.0,41.92694795802578
-0.8779999999999999,0.1096933,0.0,41.92694795802578
-0.8759999999999999,0.1096933,0.0,41.92694795802578
-0.8739999999999999,0.1479267,0.0,41.92694795802578
-0.8719999999999999,0.1461,0.0,41.92694795802578
-0.8699999999999999,0.1118467,0.0,41.92694795802578
-0.8679999999999999,0.1098,0.0,41.92694795802578
-0.8659999999999999,0.1157267,0.0,41.92694795802578
-0.8639999999999999,0.1100133,0.0,41.92694795802578
-0.8619999999999999,0.1465266,0.0,41.92694795802578
-0.8599999999999999,0.1452333,0.0,41.92694795802578
-0.8579999999999999,0.1096933,0.0,41.92694795802578
-0.8559999999999999,0.1096933,0.0,41.92694795802578
-0.8539999999999999,0.1452333,0.0,41.92694795802578
-0.8519999999999999,0.14696,0.0,41.92694795802578
-0.8499999999999999,0.1118467,0.0,41.92694795802578
-0.8479999999999999,0.1157267,0.0,41.92694795802578
-0.8460000000000001,0.10948,0.0,41.92694795802578
-0.8440000000000001,0.1099067,0.0,41.92694795802578
-0.8420000000000001,0.1449133,0.0,41.92694795802578
-0.8400000000000001,0.1445933,0.0,41.92694795802578
-0.8380000000000001,0.1098,0.0,41.92694795802578
-0.8360000000000001,0.1096933,0.0,41.92694795802578
-0.8340000000000001,0.14362,0.0,41.92694795802578
-0.8320000000000001,0.1445933,0.0,41.92694795802578
